DATAFLOW,AUDST,COMP_COUNT,FREQ,GRWT_RT_RATIOS_RN,IND_CLASF_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,19,AFY,GRP_PAT,ICC_TEA_PLANT,CURR_YR,2012,2011,0,2012-03-31,PT,-65.6
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,19,AFY,GRP_PAT,ICC_TEA_PLANT,PREV_YR,2012,2011,0,2012-03-31,PT,-43.7
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,65,AFY,GRP_PBT,CONSTRN,CURR_YR,2012,2011,0,2012-03-31,PT,10.4
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,65,AFY,GRP_PBT,CONSTRN,PREV_YR,2012,2011,0,2012-03-31,PT,14.2
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,1741,AFY,GRP_PBT,ICC_ALL_INDS,CURR_YR,2012,2011,0,2012-03-31,PT,-14.8
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,1741,AFY,GRP_PBT,ICC_ALL_INDS,PREV_YR,2012,2011,0,2012-03-31,PT,27.0
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,111,AFY,GRP_PBT,ICC_MCH_TOOLS,CURR_YR,2012,2011,0,2012-03-31,PT,-19.9
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,111,AFY,GRP_PBT,ICC_MCH_TOOLS,PREV_YR,2012,2011,0,2012-03-31,PT,16.8
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,987,AFY,GRP_PBT,ICC_MFG,CURR_YR,2012,2011,0,2012-03-31,PT,-21.3
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,987,AFY,GRP_PBT,ICC_MFG,PREV_YR,2012,2011,0,2012-03-31,PT,19.8
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,37,AFY,GRP_PBT,ICC_MFG_BAS_CHEM,CURR_YR,2012,2011,0,2012-03-31,PT,14.1
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,37,AFY,GRP_PBT,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,0,2012-03-31,PT,-4.1
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,149,AFY,GRP_PBT,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,0,2012-03-31,PT,17.8
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,149,AFY,GRP_PBT,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,0,2012-03-31,PT,2.8
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,57,AFY,GRP_PBT,ICC_MFG_EM_APPR,CURR_YR,2012,2011,0,2012-03-31,PT,8.5
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,57,AFY,GRP_PBT,ICC_MFG_EM_APPR,PREV_YR,2012,2011,0,2012-03-31,PT,38.1
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,48,AFY,GRP_PBT,ICC_MFG_FM_PROD_EXC_ME,CURR_YR,2012,2011,0,2012-03-31,PT,-51.3
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,48,AFY,GRP_PBT,ICC_MFG_FM_PROD_EXC_ME,PREV_YR,2012,2011,0,2012-03-31,PT,57.7
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,95,AFY,GRP_PBT,ICC_MFG_FP_BV,CURR_YR,2012,2011,0,2012-03-31,PT,-19.1
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,95,AFY,GRP_PBT,ICC_MFG_FP_BV,PREV_YR,2012,2011,0,2012-03-31,PT,31.2
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,60,AFY,GRP_PBT,ICC_MFG_IRON_STL,CURR_YR,2012,2011,0,2012-03-31,PT,-37.2
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,60,AFY,GRP_PBT,ICC_MFG_IRON_STL,PREV_YR,2012,2011,0,2012-03-31,PT,78.2
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,24,AFY,GRP_PBT,ICC_MFG_MP_SI,CURR_YR,2012,2011,0,2012-03-31,PT,-1.6
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,24,AFY,GRP_PBT,ICC_MFG_MP_SI,PREV_YR,2012,2011,0,2012-03-31,PT,26.7
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,70,AFY,GRP_PBT,ICC_MFG_MTR_VEH_OTH_TRAN,CURR_YR,2012,2011,0,2012-03-31,PT,-91.6
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,70,AFY,GRP_PBT,ICC_MFG_MTR_VEH_OTH_TRAN,PREV_YR,2012,2011,0,2012-03-31,PT,8.6
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,35,AFY,GRP_PBT,ICC_MFG_PLAS_PROD,CURR_YR,2012,2011,0,2012-03-31,PT,81.5
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,35,AFY,GRP_PBT,ICC_MFG_PLAS_PROD,PREV_YR,2012,2011,0,2012-03-31,PT,-1.1
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,29,AFY,GRP_PBT,ICC_MFG_PPR_PD,CURR_YR,2012,2011,0,2012-03-31,PT,-64.5
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,29,AFY,GRP_PBT,ICC_MFG_PPR_PD,PREV_YR,2012,2011,0,2012-03-31,PT,80.7
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,67,AFY,GRP_PBT,ICC_MFG_RUB_PLAS_PROD,CURR_YR,2012,2011,0,2012-03-31,PT,25.7
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,67,AFY,GRP_PBT,ICC_MFG_RUB_PLAS_PROD,PREV_YR,2012,2011,0,2012-03-31,PT,-13.9
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,51,AFY,GRP_PBT,ICC_MFG_TXTS,CURR_YR,2012,2011,0,2012-03-31,PT,-70.9
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,51,AFY,GRP_PBT,ICC_MFG_TXTS,PREV_YR,2012,2011,0,2012-03-31,PT,79.2
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,21,AFY,GRP_PBT,ICC_MFG_WEAR_APP,CURR_YR,2012,2011,0,2012-03-31,PT,81.4
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,21,AFY,GRP_PBT,ICC_MFG_WEAR_APP,PREV_YR,2012,2011,0,2012-03-31,PT,22.9
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,35,AFY,GRP_PBT,ICC_MIN_QUR,CURR_YR,2012,2011,0,2012-03-31,PT,-265.1
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,40,AFY,GRP_PBT,ICC_PHARM_MEDS,CURR_YR,2012,2011,0,2012-03-31,PT,68.0
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,40,AFY,GRP_PBT,ICC_PHARM_MEDS,PREV_YR,2012,2011,0,2012-03-31,PT,22.2
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,564,AFY,GRP_PBT,ICC_SRV,CURR_YR,2012,2011,0,2012-03-31,PT,18.3
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,564,AFY,GRP_PBT,ICC_SRV,PREV_YR,2012,2011,0,2012-03-31,PT,24.7
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,82,AFY,GRP_PBT,ICC_SRV_CRA,CURR_YR,2012,2011,0,2012-03-31,PT,30.8
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,82,AFY,GRP_PBT,ICC_SRV_CRA,PREV_YR,2012,2011,0,2012-03-31,PT,22.2
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,64,AFY,GRP_PBT,ICC_SRV_HOTL_REST,CURR_YR,2012,2011,0,2012-03-31,PT,-20.6
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,64,AFY,GRP_PBT,ICC_SRV_HOTL_REST,PREV_YR,2012,2011,0,2012-03-31,PT,10.1
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,57,AFY,GRP_PBT,ICC_SRV_RE,CURR_YR,2012,2011,0,2012-03-31,PT,135.8
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,57,AFY,GRP_PBT,ICC_SRV_RE,PREV_YR,2012,2011,0,2012-03-31,PT,-35.4
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,52,AFY,GRP_PBT,ICC_SRV_TSS,PREV_YR,2012,2011,0,2012-03-31,PT,-119.4
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,99,AFY,GRP_PBT,ICC_SRV_WHL_RET_TRD,CURR_YR,2012,2011,0,2012-03-31,PT,-24.8
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,99,AFY,GRP_PBT,ICC_SRV_WHL_RET_TRD,PREV_YR,2012,2011,0,2012-03-31,PT,11.8
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,19,AFY,GRP_PBT,ICC_TEA_PLANT,CURR_YR,2012,2011,0,2012-03-31,PT,-61.9
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,19,AFY,GRP_PBT,ICC_TEA_PLANT,PREV_YR,2012,2011,0,2012-03-31,PT,-40.3
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,65,AFY,GRP_PBT_NON_OP_SD,CONSTRN,CURR_YR,2012,2011,0,2012-03-31,PT,19.9
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,65,AFY,GRP_PBT_NON_OP_SD,CONSTRN,PREV_YR,2012,2011,0,2012-03-31,PT,30.4
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,1741,AFY,GRP_PBT_NON_OP_SD,ICC_ALL_INDS,CURR_YR,2012,2011,0,2012-03-31,PT,-11.9
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,1741,AFY,GRP_PBT_NON_OP_SD,ICC_ALL_INDS,PREV_YR,2012,2011,0,2012-03-31,PT,24.5
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,111,AFY,GRP_PBT_NON_OP_SD,ICC_MCH_TOOLS,CURR_YR,2012,2011,0,2012-03-31,PT,-18.3
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,111,AFY,GRP_PBT_NON_OP_SD,ICC_MCH_TOOLS,PREV_YR,2012,2011,0,2012-03-31,PT,13.7
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,987,AFY,GRP_PBT_NON_OP_SD,ICC_MFG,CURR_YR,2012,2011,0,2012-03-31,PT,-17.8
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,987,AFY,GRP_PBT_NON_OP_SD,ICC_MFG,PREV_YR,2012,2011,0,2012-03-31,PT,20.9
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,37,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_BAS_CHEM,CURR_YR,2012,2011,0,2012-03-31,PT,21.6
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,37,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,0,2012-03-31,PT,-4.6
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,149,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,0,2012-03-31,PT,23.2
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,149,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,0,2012-03-31,PT,-0.1
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,57,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_EM_APPR,CURR_YR,2012,2011,0,2012-03-31,PT,14.0
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,57,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_EM_APPR,PREV_YR,2012,2011,0,2012-03-31,PT,32.3
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,48,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_FM_PROD_EXC_ME,CURR_YR,2012,2011,0,2012-03-31,PT,-35.7
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,48,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_FM_PROD_EXC_ME,PREV_YR,2012,2011,0,2012-03-31,PT,14.8
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,95,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_FP_BV,CURR_YR,2012,2011,0,2012-03-31,PT,-20.7
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,95,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_FP_BV,PREV_YR,2012,2011,0,2012-03-31,PT,39.3
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,60,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_IRON_STL,CURR_YR,2012,2011,0,2012-03-31,PT,-42.1
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,60,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_IRON_STL,PREV_YR,2012,2011,0,2012-03-31,PT,105.7
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,24,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_MP_SI,CURR_YR,2012,2011,0,2012-03-31,PT,3.5
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,24,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_MP_SI,PREV_YR,2012,2011,0,2012-03-31,PT,28.4
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,70,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_MTR_VEH_OTH_TRAN,CURR_YR,2012,2011,0,2012-03-31,PT,-84.4
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,70,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_MTR_VEH_OTH_TRAN,PREV_YR,2012,2011,0,2012-03-31,PT,15.8
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,35,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_PLAS_PROD,CURR_YR,2012,2011,0,2012-03-31,PT,95.7
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,35,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_PLAS_PROD,PREV_YR,2012,2011,0,2012-03-31,PT,-3.9
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,29,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_PPR_PD,CURR_YR,2012,2011,0,2012-03-31,PT,-58.7
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,29,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_PPR_PD,PREV_YR,2012,2011,0,2012-03-31,PT,147.3
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,67,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_RUB_PLAS_PROD,CURR_YR,2012,2011,0,2012-03-31,PT,24.7
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,67,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_RUB_PLAS_PROD,PREV_YR,2012,2011,0,2012-03-31,PT,-11.3
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,51,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_TXTS,CURR_YR,2012,2011,0,2012-03-31,PT,-93.1
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,51,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_TXTS,PREV_YR,2012,2011,0,2012-03-31,PT,83.8
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,21,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_WEAR_APP,CURR_YR,2012,2011,0,2012-03-31,PT,81.6
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,21,AFY,GRP_PBT_NON_OP_SD,ICC_MFG_WEAR_APP,PREV_YR,2012,2011,0,2012-03-31,PT,14.8
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,35,AFY,GRP_PBT_NON_OP_SD,ICC_MIN_QUR,CURR_YR,2012,2011,0,2012-03-31,PT,-268.0
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,40,AFY,GRP_PBT_NON_OP_SD,ICC_PHARM_MEDS,CURR_YR,2012,2011,0,2012-03-31,PT,95.3
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,40,AFY,GRP_PBT_NON_OP_SD,ICC_PHARM_MEDS,PREV_YR,2012,2011,0,2012-03-31,PT,16.2
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,564,AFY,GRP_PBT_NON_OP_SD,ICC_SRV,CURR_YR,2012,2011,0,2012-03-31,PT,26.3
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,564,AFY,GRP_PBT_NON_OP_SD,ICC_SRV,PREV_YR,2012,2011,0,2012-03-31,PT,10.2
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,82,AFY,GRP_PBT_NON_OP_SD,ICC_SRV_CRA,CURR_YR,2012,2011,0,2012-03-31,PT,31.3
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,82,AFY,GRP_PBT_NON_OP_SD,ICC_SRV_CRA,PREV_YR,2012,2011,0,2012-03-31,PT,25.7
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,64,AFY,GRP_PBT_NON_OP_SD,ICC_SRV_HOTL_REST,CURR_YR,2012,2011,0,2012-03-31,PT,-20.3
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,64,AFY,GRP_PBT_NON_OP_SD,ICC_SRV_HOTL_REST,PREV_YR,2012,2011,0,2012-03-31,PT,35.1
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,57,AFY,GRP_PBT_NON_OP_SD,ICC_SRV_RE,CURR_YR,2012,2011,0,2012-03-31,PT,370.6
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,57,AFY,GRP_PBT_NON_OP_SD,ICC_SRV_RE,PREV_YR,2012,2011,0,2012-03-31,PT,-81.8
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,52,AFY,GRP_PBT_NON_OP_SD,ICC_SRV_TSS,PREV_YR,2012,2011,0,2012-03-31,PT,-133.6
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,99,AFY,GRP_PBT_NON_OP_SD,ICC_SRV_WHL_RET_TRD,CURR_YR,2012,2011,0,2012-03-31,PT,-23.7
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,99,AFY,GRP_PBT_NON_OP_SD,ICC_SRV_WHL_RET_TRD,PREV_YR,2012,2011,0,2012-03-31,PT,28.7
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,19,AFY,GRP_PBT_NON_OP_SD,ICC_TEA_PLANT,CURR_YR,2012,2011,0,2012-03-31,PT,-43.4
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,19,AFY,GRP_PBT_NON_OP_SD,ICC_TEA_PLANT,PREV_YR,2012,2011,0,2012-03-31,PT,-41.1
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,65,AFY,GRP_PFT_RET,CONSTRN,CURR_YR,2012,2011,0,2012-03-31,PT,23.9
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,65,AFY,GRP_PFT_RET,CONSTRN,PREV_YR,2012,2011,0,2012-03-31,PT,3.1
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,1741,AFY,GRP_PFT_RET,ICC_ALL_INDS,CURR_YR,2012,2011,0,2012-03-31,PT,-25.8
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,1741,AFY,GRP_PFT_RET,ICC_ALL_INDS,PREV_YR,2012,2011,0,2012-03-31,PT,30.1
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,111,AFY,GRP_PFT_RET,ICC_MCH_TOOLS,CURR_YR,2012,2011,0,2012-03-31,PT,-24.4
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,111,AFY,GRP_PFT_RET,ICC_MCH_TOOLS,PREV_YR,2012,2011,0,2012-03-31,PT,59.0
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,987,AFY,GRP_PFT_RET,ICC_MFG,CURR_YR,2012,2011,0,2012-03-31,PT,-45.7
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,987,AFY,GRP_PFT_RET,ICC_MFG,PREV_YR,2012,2011,0,2012-03-31,PT,33.7
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,37,AFY,GRP_PFT_RET,ICC_MFG_BAS_CHEM,CURR_YR,2012,2011,0,2012-03-31,PT,14.0
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,37,AFY,GRP_PFT_RET,ICC_MFG_BAS_CHEM,PREV_YR,2012,2011,0,2012-03-31,PT,-19.8
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,149,AFY,GRP_PFT_RET,ICC_MFG_CHEM_CD,CURR_YR,2012,2011,0,2012-03-31,PT,15.4
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,149,AFY,GRP_PFT_RET,ICC_MFG_CHEM_CD,PREV_YR,2012,2011,0,2012-03-31,PT,14.5
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,57,AFY,GRP_PFT_RET,ICC_MFG_EM_APPR,CURR_YR,2012,2011,0,2012-03-31,PT,7.4
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,57,AFY,GRP_PFT_RET,ICC_MFG_EM_APPR,PREV_YR,2012,2011,0,2012-03-31,PT,37.9
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,48,AFY,GRP_PFT_RET,ICC_MFG_FM_PROD_EXC_ME,CURR_YR,2012,2011,0,2012-03-31,PT,-76.6
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,48,AFY,GRP_PFT_RET,ICC_MFG_FM_PROD_EXC_ME,PREV_YR,2012,2011,0,2012-03-31,PT,50.6
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,95,AFY,GRP_PFT_RET,ICC_MFG_FP_BV,CURR_YR,2012,2011,0,2012-03-31,PT,-44.0
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,95,AFY,GRP_PFT_RET,ICC_MFG_FP_BV,PREV_YR,2012,2011,0,2012-03-31,PT,48.1
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,60,AFY,GRP_PFT_RET,ICC_MFG_IRON_STL,CURR_YR,2012,2011,0,2012-03-31,PT,-83.9
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,60,AFY,GRP_PFT_RET,ICC_MFG_IRON_STL,PREV_YR,2012,2011,0,2012-03-31,PT,39.2
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,24,AFY,GRP_PFT_RET,ICC_MFG_MP_SI,CURR_YR,2012,2011,0,2012-03-31,PT,0.4
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,24,AFY,GRP_PFT_RET,ICC_MFG_MP_SI,PREV_YR,2012,2011,0,2012-03-31,PT,41.9
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,70,AFY,GRP_PFT_RET,ICC_MFG_MTR_VEH_OTH_TRAN,CURR_YR,2012,2011,0,2012-03-31,PT,-356.3
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,70,AFY,GRP_PFT_RET,ICC_MFG_MTR_VEH_OTH_TRAN,PREV_YR,2012,2011,0,2012-03-31,PT,75.0
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,35,AFY,GRP_PFT_RET,ICC_MFG_PLAS_PROD,CURR_YR,2012,2011,0,2012-03-31,PT,137.8
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,35,AFY,GRP_PFT_RET,ICC_MFG_PLAS_PROD,PREV_YR,2012,2011,0,2012-03-31,PT,-13.5
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,29,AFY,GRP_PFT_RET,ICC_MFG_PPR_PD,CURR_YR,2012,2011,0,2012-03-31,PT,-74.9
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,29,AFY,GRP_PFT_RET,ICC_MFG_PPR_PD,PREV_YR,2012,2011,0,2012-03-31,PT,81.3
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,67,AFY,GRP_PFT_RET,ICC_MFG_RUB_PLAS_PROD,CURR_YR,2012,2011,0,2012-03-31,PT,36.2
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,67,AFY,GRP_PFT_RET,ICC_MFG_RUB_PLAS_PROD,PREV_YR,2012,2011,0,2012-03-31,PT,-32.6
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,51,AFY,GRP_PFT_RET,ICC_MFG_TXTS,CURR_YR,2012,2011,0,2012-03-31,PT,-99.0
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,51,AFY,GRP_PFT_RET,ICC_MFG_TXTS,PREV_YR,2012,2011,0,2012-03-31,PT,85.4
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,21,AFY,GRP_PFT_RET,ICC_MFG_WEAR_APP,CURR_YR,2012,2011,0,2012-03-31,PT,25.8
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,21,AFY,GRP_PFT_RET,ICC_MFG_WEAR_APP,PREV_YR,2012,2011,0,2012-03-31,PT,217.2
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,40,AFY,GRP_PFT_RET,ICC_PHARM_MEDS,CURR_YR,2012,2011,0,2012-03-31,PT,79.6
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,40,AFY,GRP_PFT_RET,ICC_PHARM_MEDS,PREV_YR,2012,2011,0,2012-03-31,PT,25.8
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,564,AFY,GRP_PFT_RET,ICC_SRV,CURR_YR,2012,2011,0,2012-03-31,PT,85.5
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,564,AFY,GRP_PFT_RET,ICC_SRV,PREV_YR,2012,2011,0,2012-03-31,PT,-18.9
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,82,AFY,GRP_PFT_RET,ICC_SRV_CRA,CURR_YR,2012,2011,0,2012-03-31,PT,137.6
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,82,AFY,GRP_PFT_RET,ICC_SRV_CRA,PREV_YR,2012,2011,0,2012-03-31,PT,-53.4
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,64,AFY,GRP_PFT_RET,ICC_SRV_HOTL_REST,CURR_YR,2012,2011,0,2012-03-31,PT,-23.1
RBI:GRWT_RT_INDC_PVT_IND_RN(1.0),N_A,64,AFY,GRP_PFT_RET,ICC_SRV_HOTL_REST,PREV_YR,2012,2011,0,2012-03-31,PT,40.2
