DATAFLOW,AUDST,BAL_SHT_ITMS_RN,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:BAL_SHT_PVT_RN(1.0),N_A,LAA_BANK_STB,AFY,PREV_YR,2012,2011,0,2012-03-31,INR,191120000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,PROV_DIV,AFY,CURR_YR,2012,2011,0,2012-03-31,INR,10731000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,PROV_DIV,AFY,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,11103000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,PROV_DIV,AFY,PREV_YR,2012,2011,0,2012-03-31,INR,15470000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,PROV_OTH_CUR_PROV,AFY,CURR_YR,2012,2011,0,2012-03-31,INR,25077000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,PROV_OTH_CUR_PROV,AFY,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,19414000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,PROV_OTH_CUR_PROV,AFY,PREV_YR,2012,2011,0,2012-03-31,INR,19547000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,PROV_OTH_NON_CUR,AFY,CURR_YR,2012,2011,0,2012-03-31,INR,14289000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,PROV_OTH_NON_CUR,AFY,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,6787000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,PROV_OTH_NON_CUR,AFY,PREV_YR,2012,2011,0,2012-03-31,INR,10598000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,RES_SRPLS_LAA_BANK,AFY,CURR_YR,2012,2011,0,2012-03-31,INR,397306000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,RES_SRPLS_LAA_BANK,AFY,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,344529000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,RES_SRPLS_LAA_BANK,AFY,PREV_YR,2012,2011,0,2012-03-31,INR,373151000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,RES_SRPLS_LAA_BANK_OTH,AFY,CURR_YR,2012,2011,0,2012-03-31,INR,188216000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,RES_SRPLS_LAA_BANK_OTH,AFY,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,159782000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,RES_SRPLS_LAA_BANK_OTH,AFY,PREV_YR,2012,2011,0,2012-03-31,INR,182031000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,RES_SRPLS_LAA_COMP,AFY,CURR_YR,2012,2011,0,2012-03-31,INR,52081000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,RES_SRPLS_LAA_COMP,AFY,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,28411000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,RES_SRPLS_LAA_COMP,AFY,PREV_YR,2012,2011,0,2012-03-31,INR,53027000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,RES_SRPLS_LAA_FIA,AFY,CURR_YR,2012,2011,0,2012-03-31,INR,3141000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,RES_SRPLS_LAA_FIA,AFY,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,5260000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,RES_SRPLS_LAA_FIA,AFY,PREV_YR,2012,2011,0,2012-03-31,INR,7784000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,RES_SRPLS_LAA_GSGB,AFY,CURR_YR,2012,2011,0,2012-03-31,INR,316000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,RES_SRPLS_LAA_GSGB,AFY,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,3741000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,RES_SRPLS_LAA_GSGB,AFY,PREV_YR,2012,2011,0,2012-03-31,INR,7438000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,RES_SRPLS_LAA_IFI,AFY,CURR_YR,2012,2011,0,2012-03-31,INR,47447000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,RES_SRPLS_LAA_IFI,AFY,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,22254000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,RES_SRPLS_LAA_IFI,AFY,PREV_YR,2012,2011,0,2012-03-31,INR,26007000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,RES_SRPLS_LAA_OTH,AFY,CURR_YR,2012,2011,0,2012-03-31,INR,104429000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,RES_SRPLS_LAA_OTH,AFY,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,41398000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,RES_SRPLS_LAA_OTH,AFY,PREV_YR,2012,2011,0,2012-03-31,INR,54225000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,RES_SRPLS_PD_TB_DE,AFY,CURR_YR,2012,2011,0,2012-03-31,INR,303151000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,RES_SRPLS_PD_TB_DE,AFY,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,206032000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,RES_SRPLS_PD_TB_DE,AFY,PREV_YR,2012,2011,0,2012-03-31,INR,253471000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,TRD_ACC,AFY,CURR_YR,2012,2011,0,2012-03-31,INR,24218000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,TRD_ACC,AFY,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,3820000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,TRD_ACC,AFY,PREV_YR,2012,2011,0,2012-03-31,INR,6701000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,TRD_ADV_CUST,AFY,CURR_YR,2012,2011,0,2012-03-31,INR,73275000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,TRD_ADV_CUST,AFY,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,59226000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,TRD_ADV_CUST,AFY,PREV_YR,2012,2011,0,2012-03-31,INR,80889000000
