DATAFLOW,AUDST,FREQ,PFT_LOSS_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_REP_BLDG,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,2796000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_REP_BLDG,PREV_YR,2012,2011,0,2012-03-31,INR,3954000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_ROYALTY,CURR_YR,2012,2011,0,2012-03-31,INR,6279000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_ROYALTY,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,3570000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_ROYALTY,PREV_YR,2012,2011,0,2012-03-31,INR,5248000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_RPR_MACH,CURR_YR,2012,2011,0,2012-03-31,INR,7584000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_RPR_MACH,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,5186000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_RPR_MACH,PREV_YR,2012,2011,0,2012-03-31,INR,6814000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_RS_DEV,CURR_YR,2012,2011,0,2012-03-31,INR,1742000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_RS_DEV,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,1959000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_RS_DEV,PREV_YR,2012,2011,0,2012-03-31,INR,2035000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_RT_TXS,CURR_YR,2012,2011,0,2012-03-31,INR,7393000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_RT_TXS,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,4606000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_RT_TXS,PREV_YR,2012,2011,0,2012-03-31,INR,5474000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_SAL_WAG_BON,CURR_YR,2012,2011,0,2012-03-31,INR,198919000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_SAL_WAG_BON,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,131445000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_SAL_WAG_BON,PREV_YR,2012,2011,0,2012-03-31,INR,160656000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_SEL_COM,CURR_YR,2012,2011,0,2012-03-31,INR,7627000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_SEL_COM,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,4864000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_SEL_COM,PREV_YR,2012,2011,0,2012-03-31,INR,5944000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_STO_SPA_CON,CURR_YR,2012,2011,0,2012-03-31,INR,39738000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_STO_SPA_CON,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,30129000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_STO_SPA_CON,PREV_YR,2012,2011,0,2012-03-31,INR,42248000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_NO_SURP_DEF,CURR_YR,2012,2011,0,2012-03-31,INR,8653000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_NO_SURP_DEF,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,9051000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_NO_SURP_DEF,PREV_YR,2012,2011,0,2012-03-31,INR,13615000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_OC_DIV,CURR_YR,2012,2011,0,2012-03-31,INR,2598000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_OC_DIV,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,1892000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_OC_DIV,PREV_YR,2012,2011,0,2012-03-31,INR,1761000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_OC_INT,CURR_YR,2012,2011,0,2012-03-31,INR,15404000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_OC_INT,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,8415000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_OC_INT,PREV_YR,2012,2011,0,2012-03-31,INR,13851000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_OC_OTHER,CURR_YR,2012,2011,0,2012-03-31,INR,21728000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_OC_OTHER,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,35135000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_OC_OTHER,PREV_YR,2012,2011,0,2012-03-31,INR,28607000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_OC_RENT,CURR_YR,2012,2011,0,2012-03-31,INR,1054000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_OC_RENT,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,1301000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_OC_RENT,PREV_YR,2012,2011,0,2012-03-31,INR,1462000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_OTH_INC,CURR_YR,2012,2011,0,2012-03-31,INR,40784000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_OTH_INC,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,46743000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_OTH_INC,PREV_YR,2012,2011,0,2012-03-31,INR,45681000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_SALES,CURR_YR,2012,2011,0,2012-03-31,INR,1983176000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_SALES,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,1394695000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_SALES,PREV_YR,2012,2011,0,2012-03-31,INR,1681435000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_STCK_FIN_GDS,CURR_YR,2012,2011,0,2012-03-31,INR,41955000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_STCK_FIN_GDS,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,15796000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_STCK_FIN_GDS,PREV_YR,2012,2011,0,2012-03-31,INR,23673000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_TTL,CURR_YR,2012,2011,0,2012-03-31,INR,2074569000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_TTL,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,1466286000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_TTL,PREV_YR,2012,2011,0,2012-03-31,INR,1764404000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_VAL_PRD,CURR_YR,2012,2011,0,2012-03-31,INR,2025131000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_VAL_PRD,PREV_TO_PREV,2012,2011,0,2012-03-31,INR,1410491000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,IVP_VAL_PRD,PREV_YR,2012,2011,0,2012-03-31,INR,1705107000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_ADV,CURR_YR,2013,2012,0,2013-03-31,INR,2259600000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_ADV,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,1867800000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_ADV,PREV_YR,2013,2012,0,2013-03-31,INR,2039600000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_BAD_DBT,CURR_YR,2013,2012,0,2013-03-31,INR,270000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_BAD_DBT,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,314100000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_BAD_DBT,PREV_YR,2013,2012,0,2013-03-31,INR,297900000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_CON_PRO_FD,CURR_YR,2013,2012,0,2013-03-31,INR,1390500000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_CON_PRO_FD,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,956900000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_CON_PRO_FD,PREV_YR,2013,2012,0,2013-03-31,INR,1143900000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_CURR_TAX,CURR_YR,2013,2012,0,2013-03-31,INR,4928300000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_CURR_TAX,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,3358600000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_CURR_TAX,PREV_YR,2013,2012,0,2013-03-31,INR,4271700000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_DEP_PROV,CURR_YR,2013,2012,0,2013-03-31,INR,6377500000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_DEP_PROV,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,5085100000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_DEP_PROV,PREV_YR,2013,2012,0,2013-03-31,INR,5733300000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_DIV,CURR_YR,2013,2012,0,2013-03-31,INR,1633800000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_DIV,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,1502300000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_DIV,PREV_YR,2013,2012,0,2013-03-31,INR,1065200000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_DIV_ORD,CURR_YR,2013,2012,0,2013-03-31,INR,1613200000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_DIV_ORD,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,1484800000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_DIV_ORD,PREV_YR,2013,2012,0,2013-03-31,INR,1040500000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_DIV_PRE,CURR_YR,2013,2012,0,2013-03-31,INR,20500000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_DIV_PRE,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,17500000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_DIV_PRE,PREV_YR,2013,2012,0,2013-03-31,INR,24700000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_EBI,CURR_YR,2013,2012,0,2013-03-31,INR,18223700000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_EBI,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,13873000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_EBI,PREV_YR,2013,2012,0,2013-03-31,INR,15911800000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_EWF,CURR_YR,2013,2012,0,2013-03-31,INR,1834400000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_EWF,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,1172800000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_EWF,PREV_YR,2013,2012,0,2013-03-31,INR,1612600000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_EXC_IT,CURR_YR,2013,2012,0,2013-03-31,INR,-289100000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_EXC_IT,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,614100000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_EXC_IT,PREV_YR,2013,2012,0,2013-03-31,INR,-34400000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_GROSS_PFT,CURR_YR,2013,2012,0,2013-03-31,INR,15193900000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_GROSS_PFT,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,11233600000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_GROSS_PFT,PREV_YR,2013,2012,0,2013-03-31,INR,13316500000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_INS,CURR_YR,2013,2012,0,2013-03-31,INR,311400000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_INS,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,224300000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_INS,PREV_YR,2013,2012,0,2013-03-31,INR,299300000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_LESS_INT,CURR_YR,2013,2012,0,2013-03-31,INR,4972200000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_LESS_INT,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,3290000000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_LESS_INT,PREV_YR,2013,2012,0,2013-03-31,INR,4537300000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_MGR_RMN,CURR_YR,2013,2012,0,2013-03-31,INR,361200000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_MGR_RMN,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,323800000
RBI:PNL_PVT_RN(1.0),N_A,AFY,EA_MGR_RMN,PREV_YR,2013,2012,0,2013-03-31,INR,352900000
