DATAFLOW,AUDST,CLS_OF_CRPS,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_SGRCN,AFY,1993,1992,0,1993-03-31,RUP_QNTL,31.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FDGRNS,AFY,1994,1993,0,1994-03-31,RUP_QNTL,3660.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_CE_PC,AFY,1994,1993,0,1994-03-31,RUP_QNTL,310.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_CE_WH,AFY,1994,1993,0,1994-03-31,RUP_QNTL,350.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_MAI,AFY,1994,1993,0,1994-03-31,RUP_QNTL,260.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_ARH,AFY,1994,1993,0,1994-03-31,RUP_QNTL,700.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_GRM,AFY,1994,1993,0,1994-03-31,RUP_QNTL,640.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_MOG,AFY,1994,1993,0,1994-03-31,RUP_QNTL,700.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_URAD,AFY,1994,1993,0,1994-03-31,RUP_QNTL,700.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_COTTON,AFY,1994,1993,0,1994-03-31,RUP_QNTL,1050.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_JTE,AFY,1994,1993,0,1994-03-31,RUP_QNTL,450.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_GRDNT_SL,AFY,1994,1993,0,1994-03-31,RUP_QNTL,800.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_RNM,AFY,1994,1993,0,1994-03-31,RUP_QNTL,810.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SAFFLWR,AFY,1994,1993,0,1994-03-31,RUP_QNTL,760.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SOY_BL,AFY,1994,1993,0,1994-03-31,RUP_QNTL,525.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SOY_YL,AFY,1994,1993,0,1994-03-31,RUP_QNTL,580.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SUNFLWR,AFY,1994,1993,0,1994-03-31,RUP_QNTL,850.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_SGRCN,AFY,1994,1993,0,1994-03-31,RUP_QNTL,34.5
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FDGRNS,AFY,1995,1994,0,1995-03-31,RUP_QNTL,3930.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_CE_PC,AFY,1995,1994,0,1995-03-31,RUP_QNTL,340.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_CE_WH,AFY,1995,1994,0,1995-03-31,RUP_QNTL,360.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_MAI,AFY,1995,1994,0,1995-03-31,RUP_QNTL,280.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_ARH,AFY,1995,1994,0,1995-03-31,RUP_QNTL,760.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_GRM,AFY,1995,1994,0,1995-03-31,RUP_QNTL,670.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_MOG,AFY,1995,1994,0,1995-03-31,RUP_QNTL,760.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_URAD,AFY,1995,1994,0,1995-03-31,RUP_QNTL,760.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_COTTON,AFY,1995,1994,0,1995-03-31,RUP_QNTL,1200.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_JTE,AFY,1995,1994,0,1995-03-31,RUP_QNTL,470.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_GRDNT_SL,AFY,1995,1994,0,1995-03-31,RUP_QNTL,860.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_RNM,AFY,1995,1994,0,1995-03-31,RUP_QNTL,830.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SAFFLWR,AFY,1995,1994,0,1995-03-31,RUP_QNTL,780.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SOY_BL,AFY,1995,1994,0,1995-03-31,RUP_QNTL,570.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SOY_YL,AFY,1995,1994,0,1995-03-31,RUP_QNTL,650.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_OS_SUNFLWR,AFY,1995,1994,0,1995-03-31,RUP_QNTL,900.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,NFG_SGRCN,AFY,1995,1994,0,1995-03-31,RUP_QNTL,39.1
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FDGRNS,AFY,1996,1995,0,1996-03-31,RUP_QNTL,4140.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_CE_PC,AFY,1996,1995,0,1996-03-31,RUP_QNTL,360.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_CE_WH,AFY,1996,1995,0,1996-03-31,RUP_QNTL,380.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_MAI,AFY,1996,1995,0,1996-03-31,RUP_QNTL,300.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_ARH,AFY,1996,1995,0,1996-03-31,RUP_QNTL,800.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_GRM,AFY,1996,1995,0,1996-03-31,RUP_QNTL,700.0
RBI:MIN_SUP_PRICE_RN(1.0),N_A,FG_PL_MOG,AFY,1996,1995,0,1996-03-31,RUP_QNTL,800.0
