DATAFLOW,AUDST,BASE_PER,COMD_ITEM,FREQ,MEASURE_RN,REPYEAREND,REPYEARSTART,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG,AFY,ANNUAL_AVE,1986,1985,1986-03-31,IX,546.3333333333334
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG,AFY,YR_END,1986,1985,1986-03-31,IX,556.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_CBF,AFY,ANNUAL_AVE,1986,1985,1986-03-31,IX,502.25
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_CBF,AFY,YR_END,1986,1985,1986-03-31,IX,514.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FG,AFY,ANNUAL_AVE,1986,1985,1986-03-31,IX,590.6666666666666
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FG,AFY,YR_END,1986,1985,1986-03-31,IX,600.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FL,AFY,ANNUAL_AVE,1986,1985,1986-03-31,IX,187.5
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FL,AFY,YR_END,1986,1985,1986-03-31,IX,192.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_MS,AFY,ANNUAL_AVE,1986,1985,1986-03-31,IX,501.8333333333333
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_MS,AFY,YR_END,1986,1985,1986-03-31,IX,515.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG,AFY,ANNUAL_AVE,1987,1986,1987-03-31,IX,572.0833333333334
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG,AFY,YR_END,1987,1986,1987-03-31,IX,573.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_CBF,AFY,ANNUAL_AVE,1987,1986,1987-03-31,IX,524.5833333333334
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_CBF,AFY,YR_END,1987,1986,1987-03-31,IX,532.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FG,AFY,ANNUAL_AVE,1987,1986,1987-03-31,IX,618.1666666666666
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FG,AFY,YR_END,1987,1986,1987-03-31,IX,616.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FL,AFY,ANNUAL_AVE,1987,1986,1987-03-31,IX,193.16666666666666
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FL,AFY,YR_END,1987,1986,1987-03-31,IX,194.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_MS,AFY,ANNUAL_AVE,1987,1986,1987-03-31,IX,535.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_MS,AFY,YR_END,1987,1986,1987-03-31,IX,566.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG,AFY,ANNUAL_AVE,1988,1987,1988-03-31,IX,628.75
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG,AFY,YR_END,1988,1987,1988-03-31,IX,658.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_CBF,AFY,ANNUAL_AVE,1988,1987,1988-03-31,IX,551.0833333333334
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_CBF,AFY,YR_END,1988,1987,1988-03-31,IX,574.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FG,AFY,ANNUAL_AVE,1988,1987,1988-03-31,IX,681.3333333333334
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FG,AFY,YR_END,1988,1987,1988-03-31,IX,713.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FL,AFY,ANNUAL_AVE,1988,1987,1988-03-31,IX,196.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FL,AFY,YR_END,1988,1987,1988-03-31,IX,196.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_MS,AFY,ANNUAL_AVE,1988,1987,1988-03-31,IX,604.25
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_MS,AFY,YR_END,1988,1987,1988-03-31,IX,643.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG,AFY,ANNUAL_AVE,1989,1988,1989-03-31,IX,708.4166666666666
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG,AFY,YR_END,1989,1988,1989-03-31,IX,729.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_CBF,AFY,ANNUAL_AVE,1989,1988,1989-03-31,IX,596.25
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_CBF,AFY,YR_END,1989,1988,1989-03-31,IX,612.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FG,AFY,ANNUAL_AVE,1989,1988,1989-03-31,IX,774.0833333333334
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FG,AFY,YR_END,1989,1988,1989-03-31,IX,795.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FL,AFY,ANNUAL_AVE,1989,1988,1989-03-31,IX,197.83333333333334
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FL,AFY,YR_END,1989,1988,1989-03-31,IX,199.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_MS,AFY,ANNUAL_AVE,1989,1988,1989-03-31,IX,661.25
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_MS,AFY,YR_END,1989,1988,1989-03-31,IX,699.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG,AFY,ANNUAL_AVE,1990,1989,1990-03-31,IX,746.5
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG,AFY,YR_END,1990,1989,1990-03-31,IX,736.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_CBF,AFY,ANNUAL_AVE,1990,1989,1990-03-31,IX,648.5
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_CBF,AFY,YR_END,1990,1989,1990-03-31,IX,685.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FG,AFY,ANNUAL_AVE,1990,1989,1990-03-31,IX,810.5
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FG,AFY,YR_END,1990,1989,1990-03-31,IX,789.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FL,AFY,ANNUAL_AVE,1990,1989,1990-03-31,IX,199.08333333333334
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FL,AFY,YR_END,1990,1989,1990-03-31,IX,199.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_MS,AFY,ANNUAL_AVE,1990,1989,1990-03-31,IX,739.6666666666666
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_MS,AFY,YR_END,1990,1989,1990-03-31,IX,793.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG,AFY,ANNUAL_AVE,1991,1990,1991-03-31,IX,802.9166666666666
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG,AFY,YR_END,1991,1990,1991-03-31,IX,858.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_CBF,AFY,ANNUAL_AVE,1991,1990,1991-03-31,IX,724.8333333333334
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_CBF,AFY,YR_END,1991,1990,1991-03-31,IX,751.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FG,AFY,ANNUAL_AVE,1991,1990,1991-03-31,IX,868.5
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FG,AFY,YR_END,1991,1990,1991-03-31,IX,931.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FL,AFY,ANNUAL_AVE,1991,1990,1991-03-31,IX,208.75
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FL,AFY,YR_END,1991,1990,1991-03-31,IX,221.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_MS,AFY,ANNUAL_AVE,1991,1990,1991-03-31,IX,815.9166666666666
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_MS,AFY,YR_END,1991,1990,1991-03-31,IX,856.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG,AFY,ANNUAL_AVE,1992,1991,1992-03-31,IX,957.833333333333
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG,AFY,YR_END,1992,1991,1992-03-31,IX,1046.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_CBF,AFY,ANNUAL_AVE,1992,1991,1992-03-31,IX,807.833333333333
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_CBF,AFY,YR_END,1992,1991,1992-03-31,IX,867.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FG,AFY,ANNUAL_AVE,1992,1991,1992-03-31,IX,1048.25
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FG,AFY,YR_END,1992,1991,1992-03-31,IX,1151.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FL,AFY,ANNUAL_AVE,1992,1991,1992-03-31,IX,220.666666666667
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FL,AFY,YR_END,1992,1991,1992-03-31,IX,220.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_MS,AFY,ANNUAL_AVE,1992,1991,1992-03-31,IX,923.083333333333
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_MS,AFY,YR_END,1992,1991,1992-03-31,IX,981.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG,AFY,ANNUAL_AVE,1993,1992,1993-03-31,IX,1076.333333333333
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG,AFY,YR_END,1993,1992,1993-03-31,IX,1053.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_CBF,AFY,ANNUAL_AVE,1993,1992,1993-03-31,IX,933.083333333333
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_CBF,AFY,YR_END,1993,1992,1993-03-31,IX,984.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FG,AFY,ANNUAL_AVE,1993,1992,1993-03-31,IX,1180.25
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FG,AFY,YR_END,1993,1992,1993-03-31,IX,1142.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FL,AFY,ANNUAL_AVE,1993,1992,1993-03-31,IX,218.333333333333
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FL,AFY,YR_END,1993,1992,1993-03-31,IX,218.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_MS,AFY,ANNUAL_AVE,1993,1992,1993-03-31,IX,1023.416666666667
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_MS,AFY,YR_END,1993,1992,1993-03-31,IX,1059.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG,AFY,ANNUAL_AVE,1994,1993,1994-03-31,IX,1113.833333333333
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG,AFY,YR_END,1994,1993,1994-03-31,IX,1175.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_CBF,AFY,ANNUAL_AVE,1994,1993,1994-03-31,IX,1039.25
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_CBF,AFY,YR_END,1994,1993,1994-03-31,IX,1087.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FG,AFY,ANNUAL_AVE,1994,1993,1994-03-31,IX,1213.583333333333
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FG,AFY,YR_END,1994,1993,1994-03-31,IX,1283.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FL,AFY,ANNUAL_AVE,1994,1993,1994-03-31,IX,223.083333333333
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FL,AFY,YR_END,1994,1993,1994-03-31,IX,228.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_MS,AFY,ANNUAL_AVE,1994,1993,1994-03-31,IX,1080.583333333333
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_MS,AFY,YR_END,1994,1993,1994-03-31,IX,1124.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG,AFY,ANNUAL_AVE,1995,1994,1995-03-31,IX,1246.833333333333
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG,AFY,YR_END,1995,1994,1995-03-31,IX,1300.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_CBF,AFY,ANNUAL_AVE,1995,1994,1995-03-31,IX,1194.583333333333
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_CBF,AFY,YR_END,1995,1994,1995-03-31,IX,1289.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FG,AFY,ANNUAL_AVE,1995,1994,1995-03-31,IX,1360.75
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FG,AFY,YR_END,1995,1994,1995-03-31,IX,1415.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FL,AFY,ANNUAL_AVE,1995,1994,1995-03-31,IX,227.166666666667
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FL,AFY,YR_END,1995,1994,1995-03-31,IX,228.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_MS,AFY,ANNUAL_AVE,1995,1994,1995-03-31,IX,1188.166666666667
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_MS,AFY,YR_END,1995,1994,1995-03-31,IX,1251.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG,AFY,ANNUAL_AVE,1996,1995,1996-03-31,IX,1367.857142857143
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_CBF,AFY,ANNUAL_AVE,1996,1995,1996-03-31,IX,1352.857142857143
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FG,AFY,ANNUAL_AVE,1996,1995,1996-03-31,IX,1493.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_FL,AFY,ANNUAL_AVE,1996,1995,1996-03-31,IX,230.428571428571
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1960-61,C_GIAG_MS,AFY,ANNUAL_AVE,1996,1995,1996-03-31,IX,1284.857142857143
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG,AFY,YR_END,1996,1995,1996-03-31,IX,237.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,ANNUAL_AVE,1996,1995,1996-03-31,IX,254.6
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,YR_END,1996,1995,1996-03-31,IX,257.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,ANNUAL_AVE,1996,1995,1996-03-31,IX,239.2
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,YR_END,1996,1995,1996-03-31,IX,238.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,ANNUAL_AVE,1996,1995,1996-03-31,IX,208.4
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,YR_END,1996,1995,1996-03-31,IX,211.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,ANNUAL_AVE,1996,1995,1996-03-31,IX,229.6
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,YR_END,1996,1995,1996-03-31,IX,232.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,ANNUAL_AVE,1996,1995,1996-03-31,IX,254.4
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,YR_END,1996,1995,1996-03-31,IX,260.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG,AFY,YR_END,1997,1996,1997-03-31,IX,262.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,ANNUAL_AVE,1997,1996,1997-03-31,IX,265.416666666667
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,YR_END,1997,1996,1997-03-31,IX,273.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,ANNUAL_AVE,1997,1996,1997-03-31,IX,260.166666666667
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,YR_END,1997,1996,1997-03-31,IX,265.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,ANNUAL_AVE,1997,1996,1997-03-31,IX,221.333333333333
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,YR_END,1997,1996,1997-03-31,IX,230.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,ANNUAL_AVE,1997,1996,1997-03-31,IX,242.583333333333
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,YR_END,1997,1996,1997-03-31,IX,252.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,ANNUAL_AVE,1997,1996,1997-03-31,IX,276.5
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,YR_END,1997,1996,1997-03-31,IX,289.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG,AFY,YR_END,1998,1997,1998-03-31,IX,272.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,ANNUAL_AVE,1998,1997,1998-03-31,IX,279.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,YR_END,1998,1997,1998-03-31,IX,284.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,ANNUAL_AVE,1998,1997,1998-03-31,IX,264.416666666667
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,YR_END,1998,1997,1998-03-31,IX,272.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,ANNUAL_AVE,1998,1997,1998-03-31,IX,240.916666666667
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,YR_END,1998,1997,1998-03-31,IX,248.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,ANNUAL_AVE,1998,1997,1998-03-31,IX,261.916666666667
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,YR_END,1998,1997,1998-03-31,IX,269.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,ANNUAL_AVE,1998,1997,1998-03-31,IX,299.75
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,YR_END,1998,1997,1998-03-31,IX,307.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG,AFY,YR_END,1999,1998,1999-03-31,IX,296.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,ANNUAL_AVE,1999,1998,1999-03-31,IX,290.833333333333
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,YR_END,1999,1998,1999-03-31,IX,295.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,ANNUAL_AVE,1999,1998,1999-03-31,IX,299.416666666667
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,YR_END,1999,1998,1999-03-31,IX,299.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,ANNUAL_AVE,1999,1998,1999-03-31,IX,255.166666666667
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,YR_END,1999,1998,1999-03-31,IX,258.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,ANNUAL_AVE,1999,1998,1999-03-31,IX,278.083333333333
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,YR_END,1999,1998,1999-03-31,IX,288.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,ANNUAL_AVE,1999,1998,1999-03-31,IX,322.5
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,YR_END,1999,1998,1999-03-31,IX,342.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG,AFY,YR_END,2000,1999,2000-03-31,IX,306.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,ANNUAL_AVE,2000,1999,2000-03-31,IX,300.416666666667
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,YR_END,2000,1999,2000-03-31,IX,305.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,ANNUAL_AVE,2000,1999,2000-03-31,IX,311.75
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,YR_END,2000,1999,2000-03-31,IX,308.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,ANNUAL_AVE,2000,1999,2000-03-31,IX,262.833333333333
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,YR_END,2000,1999,2000-03-31,IX,268.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,ANNUAL_AVE,2000,1999,2000-03-31,IX,297.666666666667
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,YR_END,2000,1999,2000-03-31,IX,306.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,ANNUAL_AVE,2000,1999,2000-03-31,IX,350.833333333333
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_PSTI,AFY,YR_END,2000,1999,2000-03-31,IX,361.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG,AFY,YR_END,2001,2000,2001-03-31,IX,300.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,ANNUAL_AVE,2001,2000,2001-03-31,IX,311.083333333333
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_CBF,AFY,YR_END,2001,2000,2001-03-31,IX,318.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,ANNUAL_AVE,2001,2000,2001-03-31,IX,302.583333333333
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FG,AFY,YR_END,2001,2000,2001-03-31,IX,292.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,ANNUAL_AVE,2001,2000,2001-03-31,IX,292.083333333333
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_FL,AFY,YR_END,2001,2000,2001-03-31,IX,304.0
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,ANNUAL_AVE,2001,2000,2001-03-31,IX,311.25
RBI:CPI_AGR_AVG_YRND_RN(1.0),N_A,BY_1986-87,C_GIAG_MS,AFY,YR_END,2001,2000,2001-03-31,IX,315.0
