DATAFLOW,AUDST,BASE_PER,CENTER_RN,FREQ,REPYEAREND,REPYEARSTART,STATE_CODE,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,BOKARO,M,2019,2018,JHK,2018-09-30,IX,293.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,CHANDIGARH,M,2019,2018,CHD,2018-09-30,IX,304.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,CHENNAI,M,2019,2018,TN,2018-09-30,IX,271.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,CHHINDWARA,M,2019,2018,MP,2018-09-30,IX,296.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,COIMBATORE,M,2019,2018,TN,2018-09-30,IX,275.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,COONOR,M,2019,2018,TN,2018-09-30,IX,314.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,DARJEELING,M,2019,2018,WB,2018-09-30,IX,276.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,DELHI,M,2019,2018,DEL,2018-09-30,IX,287.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,DM_TINSUKIA,M,2019,2018,ASM,2018-09-30,IX,271.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,DURGAPUR,M,2019,2018,WB,2018-09-30,IX,320.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,FARIDABAD,M,2019,2018,HAR,2018-09-30,IX,273.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,GHAZIABAD,M,2019,2018,UP,2018-09-30,IX,319.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,GIRIDIH,M,2019,2018,JHK,2018-09-30,IX,329.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,GODAVARIKHANI,M,2019,2018,ANP,2018-09-30,IX,311.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,GUNTUR,M,2019,2018,ANP,2018-09-30,IX,282.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,GUWAHATI,M,2019,2018,ASM,2018-09-30,IX,261.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,HALDI,M,2019,2018,WB,2018-09-30,IX,332.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,HOWRAH,M,2019,2018,WB,2018-09-30,IX,285.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,HUBLI-DHARWAR,M,2019,2018,KAR,2018-09-30,IX,318.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,HYDERABAD,M,2019,2018,ANP,2018-09-30,IX,253.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,INDORE,M,2019,2018,MP,2018-09-30,IX,274.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,JABALPUR,M,2019,2018,MP,2018-09-30,IX,309.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,JAIPUR,M,2019,2018,RAJA,2018-09-30,IX,291.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,JALANDHAR,M,2019,2018,PUN,2018-09-30,IX,303.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,JALPAIGURI,M,2019,2018,WB,2018-09-30,IX,281.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,JAMSHEDPUR,M,2019,2018,JHK,2018-09-30,IX,345.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,JHARIA,M,2019,2018,JHK,2018-09-30,IX,346.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,KANPUR,M,2019,2018,UP,2018-09-30,IX,325.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,KODARMA,M,2019,2018,JHK,2018-09-30,IX,365.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,KOLKATA,M,2019,2018,WB,2018-09-30,IX,283.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,LABAC_SILCHAR,M,2019,2018,ASM,2018-09-30,IX,264.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,LUCKNOW,M,2019,2018,UP,2018-09-30,IX,321.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,LUDHIANA,M,2019,2018,PUN,2018-09-30,IX,287.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,MADURAI,M,2019,2018,TN,2018-09-30,IX,281.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,MARIANI-JORHAT,M,2019,2018,ASM,2018-09-30,IX,253.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,MERCARA,M,2019,2018,KAR,2018-09-30,IX,305.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,MONGHYR_JAMALPUR,M,2019,2018,BIH,2018-09-30,IX,320.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,MUMBAI,M,2019,2018,MAH,2018-09-30,IX,295.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,MUNDAKAYAM,M,2019,2018,KER,2018-09-30,IX,304.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,MYSORE,M,2019,2018,KAR,2018-09-30,IX,305.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,NAGPUR,M,2019,2018,MAH,2018-09-30,IX,366.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,NASIK,M,2019,2018,MAH,2018-09-30,IX,336.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,OTHERS-GOA,M,2019,2018,GOA,2018-09-30,IX,325.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,OTHERS-TRIPURA,M,2019,2018,TRI,2018-09-30,IX,265.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,OTHERS_HIMACHAL_PRADESH,M,2019,2018,HP,2018-09-30,IX,266.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,PONDICHERRY,M,2019,2018,PY,2018-09-30,IX,302.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,PUNE,M,2019,2018,MAH,2018-09-30,IX,317.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,QUILLON,M,2019,2018,KER,2018-09-30,IX,342.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,RAJKOT,M,2019,2018,GUJ,2018-09-30,IX,289.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,RANCHI-HATIA,M,2019,2018,JHK,2018-09-30,IX,366.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,RANIGANJ,M,2019,2018,WB,2018-09-30,IX,280.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,ROURKELA,M,2019,2018,ORI,2018-09-30,IX,311.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,SALEM,M,2019,2018,TN,2018-09-30,IX,282.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,SHOLAPUR,M,2019,2018,MAH,2018-09-30,IX,313.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,SILIGURI,M,2019,2018,WB,2018-09-30,IX,273.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,SRINAGAR,M,2019,2018,JNK,2018-09-30,IX,271.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,SURAT,M,2019,2018,GUJ,2018-09-30,IX,265.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,TEZPUR_RANGAPARA,M,2019,2018,ASM,2018-09-30,IX,251.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,TRICHIRAPALLY,M,2019,2018,TN,2018-09-30,IX,293.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,VADODARA,M,2019,2018,GUJ,2018-09-30,IX,272.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,VARANASI,M,2019,2018,UP,2018-09-30,IX,317.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,VIJAYAWADA,M,2019,2018,ANP,2018-09-30,IX,285.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,VISHAKHAPATNAM,M,2019,2018,ANP,2018-09-30,IX,291.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,WARANGAL,M,2019,2018,ANP,2018-09-30,IX,309.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,YAMUNANAGAR,M,2019,2018,HAR,2018-09-30,IX,287.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,AGRA,M,2019,2018,UP,2018-10-31,IX,349.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,AHMEDABAD,M,2019,2018,GUJ,2018-10-31,IX,279.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,AJMER,M,2019,2018,RAJA,2018-10-31,IX,280.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,ALWAYE_ERNAKULAM,M,2019,2018,KER,2018-10-31,IX,307.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,AL_INDIA,M,2019,2018,N_A,2018-10-31,IX,302.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,AMRITSAR,M,2019,2018,PUN,2018-10-31,IX,322.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,ANGUL-TALCHER,M,2019,2018,ORI,2018-10-31,IX,320.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,ASANSOL,M,2019,2018,WB,2018-10-31,IX,326.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,BANGALORE,M,2019,2018,KAR,2018-10-31,IX,291.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,BELGAUM,M,2019,2018,KAR,2018-10-31,IX,299.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,BHAVNAGAR,M,2019,2018,GUJ,2018-10-31,IX,292.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,BHILAI,M,2019,2018,CHHT,2018-10-31,IX,324.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,BHILWARA,M,2019,2018,RAJA,2018-10-31,IX,281.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,BHOPAL,M,2019,2018,MP,2018-10-31,IX,314.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,BOKARO,M,2019,2018,JHK,2018-10-31,IX,296.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,CHANDIGARH,M,2019,2018,CHD,2018-10-31,IX,304.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,CHENNAI,M,2019,2018,TN,2018-10-31,IX,269.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,CHHINDWARA,M,2019,2018,MP,2018-10-31,IX,294.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,COIMBATORE,M,2019,2018,TN,2018-10-31,IX,280.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,COONOR,M,2019,2018,TN,2018-10-31,IX,314.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,DARJEELING,M,2019,2018,WB,2018-10-31,IX,276.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,DELHI,M,2019,2018,DEL,2018-10-31,IX,287.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,DM_TINSUKIA,M,2019,2018,ASM,2018-10-31,IX,272.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,DURGAPUR,M,2019,2018,WB,2018-10-31,IX,323.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,FARIDABAD,M,2019,2018,HAR,2018-10-31,IX,271.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,GHAZIABAD,M,2019,2018,UP,2018-10-31,IX,324.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,GIRIDIH,M,2019,2018,JHK,2018-10-31,IX,330.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,GODAVARIKHANI,M,2019,2018,ANP,2018-10-31,IX,311.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,GUNTUR,M,2019,2018,ANP,2018-10-31,IX,283.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,GUWAHATI,M,2019,2018,ASM,2018-10-31,IX,263.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,HALDI,M,2019,2018,WB,2018-10-31,IX,333.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,HOWRAH,M,2019,2018,WB,2018-10-31,IX,287.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,HUBLI-DHARWAR,M,2019,2018,KAR,2018-10-31,IX,318.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,HYDERABAD,M,2019,2018,ANP,2018-10-31,IX,254.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,INDORE,M,2019,2018,MP,2018-10-31,IX,275.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,JABALPUR,M,2019,2018,MP,2018-10-31,IX,310.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,JAIPUR,M,2019,2018,RAJA,2018-10-31,IX,291.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,JALANDHAR,M,2019,2018,PUN,2018-10-31,IX,303.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,JALPAIGURI,M,2019,2018,WB,2018-10-31,IX,277.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,JAMSHEDPUR,M,2019,2018,JHK,2018-10-31,IX,349.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,JHARIA,M,2019,2018,JHK,2018-10-31,IX,348.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,KANPUR,M,2019,2018,UP,2018-10-31,IX,328.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,KODARMA,M,2019,2018,JHK,2018-10-31,IX,366.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,KOLKATA,M,2019,2018,WB,2018-10-31,IX,285.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,LABAC_SILCHAR,M,2019,2018,ASM,2018-10-31,IX,266.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,LUCKNOW,M,2019,2018,UP,2018-10-31,IX,321.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,LUDHIANA,M,2019,2018,PUN,2018-10-31,IX,289.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,MADURAI,M,2019,2018,TN,2018-10-31,IX,281.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,MARIANI-JORHAT,M,2019,2018,ASM,2018-10-31,IX,257.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,MERCARA,M,2019,2018,KAR,2018-10-31,IX,305.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,MONGHYR_JAMALPUR,M,2019,2018,BIH,2018-10-31,IX,331.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,MUMBAI,M,2019,2018,MAH,2018-10-31,IX,298.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,MUNDAKAYAM,M,2019,2018,KER,2018-10-31,IX,304.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,MYSORE,M,2019,2018,KAR,2018-10-31,IX,306.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,NAGPUR,M,2019,2018,MAH,2018-10-31,IX,361.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,NASIK,M,2019,2018,MAH,2018-10-31,IX,340.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,OTHERS-GOA,M,2019,2018,GOA,2018-10-31,IX,323.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,OTHERS-TRIPURA,M,2019,2018,TRI,2018-10-31,IX,266.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,OTHERS_HIMACHAL_PRADESH,M,2019,2018,HP,2018-10-31,IX,267.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,PONDICHERRY,M,2019,2018,PY,2018-10-31,IX,306.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,PUNE,M,2019,2018,MAH,2018-10-31,IX,320.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,QUILLON,M,2019,2018,KER,2018-10-31,IX,345.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,RAJKOT,M,2019,2018,GUJ,2018-10-31,IX,290.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,RANCHI-HATIA,M,2019,2018,JHK,2018-10-31,IX,368.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,RANIGANJ,M,2019,2018,WB,2018-10-31,IX,280.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,ROURKELA,M,2019,2018,ORI,2018-10-31,IX,312.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,SALEM,M,2019,2018,TN,2018-10-31,IX,283.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,SHOLAPUR,M,2019,2018,MAH,2018-10-31,IX,313.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,SILIGURI,M,2019,2018,WB,2018-10-31,IX,273.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,SRINAGAR,M,2019,2018,JNK,2018-10-31,IX,273.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,SURAT,M,2019,2018,GUJ,2018-10-31,IX,270.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,TEZPUR_RANGAPARA,M,2019,2018,ASM,2018-10-31,IX,252.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,TRICHIRAPALLY,M,2019,2018,TN,2018-10-31,IX,295.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,VADODARA,M,2019,2018,GUJ,2018-10-31,IX,273.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,VARANASI,M,2019,2018,UP,2018-10-31,IX,315.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,VIJAYAWADA,M,2019,2018,ANP,2018-10-31,IX,286.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,VISHAKHAPATNAM,M,2019,2018,ANP,2018-10-31,IX,291.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,WARANGAL,M,2019,2018,ANP,2018-10-31,IX,310.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,YAMUNANAGAR,M,2019,2018,HAR,2018-10-31,IX,290.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,AGRA,M,2019,2018,UP,2018-11-30,IX,347.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,AHMEDABAD,M,2019,2018,GUJ,2018-11-30,IX,280.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,AJMER,M,2019,2018,RAJA,2018-11-30,IX,279.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,ALWAYE_ERNAKULAM,M,2019,2018,KER,2018-11-30,IX,306.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,AL_INDIA,M,2019,2018,N_A,2018-11-30,IX,302.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,AMRITSAR,M,2019,2018,PUN,2018-11-30,IX,317.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,ANGUL-TALCHER,M,2019,2018,ORI,2018-11-30,IX,319.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,ASANSOL,M,2019,2018,WB,2018-11-30,IX,325.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,BANGALORE,M,2019,2018,KAR,2018-11-30,IX,292.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,BELGAUM,M,2019,2018,KAR,2018-11-30,IX,298.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,BHAVNAGAR,M,2019,2018,GUJ,2018-11-30,IX,293.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,BHILAI,M,2019,2018,CHHT,2018-11-30,IX,324.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,BHILWARA,M,2019,2018,RAJA,2018-11-30,IX,281.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,BHOPAL,M,2019,2018,MP,2018-11-30,IX,314.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,BOKARO,M,2019,2018,JHK,2018-11-30,IX,294.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,CHANDIGARH,M,2019,2018,CHD,2018-11-30,IX,303.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,CHENNAI,M,2019,2018,TN,2018-11-30,IX,275.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,CHHINDWARA,M,2019,2018,MP,2018-11-30,IX,293.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,COIMBATORE,M,2019,2018,TN,2018-11-30,IX,281.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,COONOR,M,2019,2018,TN,2018-11-30,IX,316.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,DARJEELING,M,2019,2018,WB,2018-11-30,IX,277.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,DELHI,M,2019,2018,DEL,2018-11-30,IX,284.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,DM_TINSUKIA,M,2019,2018,ASM,2018-11-30,IX,275.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,DURGAPUR,M,2019,2018,WB,2018-11-30,IX,323.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,FARIDABAD,M,2019,2018,HAR,2018-11-30,IX,271.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,GHAZIABAD,M,2019,2018,UP,2018-11-30,IX,321.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,GIRIDIH,M,2019,2018,JHK,2018-11-30,IX,331.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,GODAVARIKHANI,M,2019,2018,ANP,2018-11-30,IX,310.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,GUNTUR,M,2019,2018,ANP,2018-11-30,IX,283.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,GUWAHATI,M,2019,2018,ASM,2018-11-30,IX,260.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,HALDI,M,2019,2018,WB,2018-11-30,IX,331.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,HOWRAH,M,2019,2018,WB,2018-11-30,IX,282.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,HUBLI-DHARWAR,M,2019,2018,KAR,2018-11-30,IX,318.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,HYDERABAD,M,2019,2018,ANP,2018-11-30,IX,255.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,INDORE,M,2019,2018,MP,2018-11-30,IX,274.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,JABALPUR,M,2019,2018,MP,2018-11-30,IX,309.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,JAIPUR,M,2019,2018,RAJA,2018-11-30,IX,287.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,JALANDHAR,M,2019,2018,PUN,2018-11-30,IX,312.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,JALPAIGURI,M,2019,2018,WB,2018-11-30,IX,274.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,JAMSHEDPUR,M,2019,2018,JHK,2018-11-30,IX,350.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,JHARIA,M,2019,2018,JHK,2018-11-30,IX,349.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,KANPUR,M,2019,2018,UP,2018-11-30,IX,328.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,KODARMA,M,2019,2018,JHK,2018-11-30,IX,371.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,KOLKATA,M,2019,2018,WB,2018-11-30,IX,284.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,LABAC_SILCHAR,M,2019,2018,ASM,2018-11-30,IX,268.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,LUCKNOW,M,2019,2018,UP,2018-11-30,IX,320.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,LUDHIANA,M,2019,2018,PUN,2018-11-30,IX,286.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,MADURAI,M,2019,2018,TN,2018-11-30,IX,287.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,MARIANI-JORHAT,M,2019,2018,ASM,2018-11-30,IX,254.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,MERCARA,M,2019,2018,KAR,2018-11-30,IX,306.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,MONGHYR_JAMALPUR,M,2019,2018,BIH,2018-11-30,IX,334.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,MUMBAI,M,2019,2018,MAH,2018-11-30,IX,298.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,MUNDAKAYAM,M,2019,2018,KER,2018-11-30,IX,304.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,MYSORE,M,2019,2018,KAR,2018-11-30,IX,306.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,NAGPUR,M,2019,2018,MAH,2018-11-30,IX,361.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,NASIK,M,2019,2018,MAH,2018-11-30,IX,338.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,OTHERS-GOA,M,2019,2018,GOA,2018-11-30,IX,321.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,OTHERS-TRIPURA,M,2019,2018,TRI,2018-11-30,IX,265.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,OTHERS_HIMACHAL_PRADESH,M,2019,2018,HP,2018-11-30,IX,266.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,PONDICHERRY,M,2019,2018,PY,2018-11-30,IX,309.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,PUNE,M,2019,2018,MAH,2018-11-30,IX,319.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,QUILLON,M,2019,2018,KER,2018-11-30,IX,347.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,RAJKOT,M,2019,2018,GUJ,2018-11-30,IX,289.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,RANCHI-HATIA,M,2019,2018,JHK,2018-11-30,IX,369.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,RANIGANJ,M,2019,2018,WB,2018-11-30,IX,282.0
RBI:CPI_IW_AISC_RN(1.0),N_A,BY_2001,ROURKELA,M,2019,2018,ORI,2018-11-30,IX,313.0
