DATAFLOW,AUDST,BASE_PER,CENTER_RN,FREQ,REPYEAREND,REPYEARSTART,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KANPUR,QFY,2020,2019,2019-09-30,IX,166.0
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOCHI,QFY,2020,2019,2019-09-30,IX,278.991756900517
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOLKATA,QFY,2020,2019,2019-09-30,IX,275.108020595034
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,LUCKNOW,QFY,2020,2019,2019-09-30,IX,371.850731430303
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,MUMBAI,QFY,2020,2019,2019-09-30,IX,265.0
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AHMEDABAD,QFY,2020,2019,2019-12-31,IX,282.324876866932
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AL_INDIA,QFY,2020,2019,2019-12-31,IX,278.771007844843
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,BANGALORE,QFY,2020,2019,2019-12-31,IX,283.8
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,CHENNAI,QFY,2020,2019,2019-12-31,IX,280.9
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,DELHI,QFY,2020,2019,2019-12-31,IX,329.37286363929
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,JAIPUR,QFY,2020,2019,2019-12-31,IX,175.549429666716
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KANPUR,QFY,2020,2019,2019-12-31,IX,171.4
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOCHI,QFY,2020,2019,2019-12-31,IX,280.6
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOLKATA,QFY,2020,2019,2019-12-31,IX,266.545431472316
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,LUCKNOW,QFY,2020,2019,2019-12-31,IX,392.0
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,MUMBAI,QFY,2020,2019,2019-12-31,IX,256.756106459176
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AHMEDABAD,QFY,2020,2019,2020-03-31,IX,276.147551626617
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AL_INDIA,QFY,2020,2019,2020-03-31,IX,278.078816438804
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,BANGALORE,QFY,2020,2019,2020-03-31,IX,273.838538570751
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,CHENNAI,QFY,2020,2019,2020-03-31,IX,281.5
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,DELHI,QFY,2020,2019,2020-03-31,IX,325.702052731292
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,JAIPUR,QFY,2020,2019,2020-03-31,IX,172.812359625933
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KANPUR,QFY,2020,2019,2020-03-31,IX,172.5
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOCHI,QFY,2020,2019,2020-03-31,IX,264.973880037485
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOLKATA,QFY,2020,2019,2020-03-31,IX,272.4
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,LUCKNOW,QFY,2020,2019,2020-03-31,IX,395.5
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,MUMBAI,QFY,2020,2019,2020-03-31,IX,264.419903515147
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AHMEDABAD,QFY,2021,2020,2020-06-30,IX,278.396852851022
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AL_INDIA,QFY,2021,2020,2020-06-30,IX,281.433337373742
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,BANGALORE,QFY,2021,2020,2020-06-30,IX,308.756307241085
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,CHENNAI,QFY,2021,2020,2020-06-30,IX,275.21104002206
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,DELHI,QFY,2021,2020,2020-06-30,IX,319.776680325594
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,JAIPUR,QFY,2021,2020,2020-06-30,IX,172.618764362802
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KANPUR,QFY,2021,2020,2020-06-30,IX,170.389700041475
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOCHI,QFY,2021,2020,2020-06-30,IX,271.521090446042
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOLKATA,QFY,2021,2020,2020-06-30,IX,270.92131796225
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,LUCKNOW,QFY,2021,2020,2020-06-30,IX,396.236967037404
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,MUMBAI,QFY,2021,2020,2020-06-30,IX,262.992987028694
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AHMEDABAD,QFY,2021,2020,2020-08-31,IX,286.529643248194
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AL_INDIA,QFY,2021,2020,2020-08-31,IX,278.453229822358
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,BANGALORE,QFY,2021,2020,2020-08-31,IX,297.717816279726
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,CHENNAI,QFY,2021,2020,2020-08-31,IX,262.762482603866
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,DELHI,QFY,2021,2020,2020-08-31,IX,314.8698490116
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,JAIPUR,QFY,2021,2020,2020-08-31,IX,172.599272301906
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KANPUR,QFY,2021,2020,2020-08-31,IX,171.138591483349
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOCHI,QFY,2021,2020,2020-08-31,IX,270.12832704791
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOLKATA,QFY,2021,2020,2020-08-31,IX,268.111943473915
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,LUCKNOW,QFY,2021,2020,2020-08-31,IX,397.49541862903
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,MUMBAI,QFY,2021,2020,2020-08-31,IX,263.014096390503
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AHMEDABAD,QFY,2021,2020,2020-09-30,IX,286.529643248194
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AL_INDIA,QFY,2021,2020,2020-09-30,IX,278.453229822358
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,BANGALORE,QFY,2021,2020,2020-09-30,IX,297.717816279726
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,CHENNAI,QFY,2021,2020,2020-09-30,IX,262.762482603866
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,DELHI,QFY,2021,2020,2020-09-30,IX,314.8698490116
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,JAIPUR,QFY,2021,2020,2020-09-30,IX,172.599272301906
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KANPUR,QFY,2021,2020,2020-09-30,IX,171.138591483349
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOCHI,QFY,2021,2020,2020-09-30,IX,270.12832704791
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOLKATA,QFY,2021,2020,2020-09-30,IX,268.111943473915
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,LUCKNOW,QFY,2021,2020,2020-09-30,IX,397.49541862903
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,MUMBAI,QFY,2021,2020,2020-09-30,IX,263.014096390503
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AHMEDABAD,QFY,2021,2020,2020-12-31,IX,272.981577159575
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AL_INDIA,QFY,2021,2020,2020-12-31,IX,284.884894840755
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,BANGALORE,QFY,2021,2020,2020-12-31,IX,319.133453944047
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,CHENNAI,QFY,2021,2020,2020-12-31,IX,278.825357789507
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,DELHI,QFY,2021,2020,2020-12-31,IX,329.37286363929
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,JAIPUR,QFY,2021,2020,2020-12-31,IX,170.975684594535
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KANPUR,QFY,2021,2020,2020-12-31,IX,170.533609692863
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOCHI,QFY,2021,2020,2020-12-31,IX,258.906154610197
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOLKATA,QFY,2021,2020,2020-12-31,IX,280.03843161416
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,LUCKNOW,QFY,2021,2020,2020-12-31,IX,398.1
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,MUMBAI,QFY,2021,2020,2020-12-31,IX,261.316632044159
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AHMEDABAD,QFY,2021,2020,2021-03-31,IX,284.119749743737
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AL_INDIA,QFY,2021,2020,2021-03-31,IX,285.472779553783
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,BANGALORE,QFY,2021,2020,2021-03-31,IX,316.77965126751
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,CHENNAI,QFY,2021,2020,2021-03-31,IX,279.3
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,DELHI,QFY,2021,2020,2021-03-31,IX,323.224571610217
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,JAIPUR,QFY,2021,2020,2021-03-31,IX,166.673694524942
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KANPUR,QFY,2021,2020,2021-03-31,IX,171.3
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOCHI,QFY,2021,2020,2021-03-31,IX,286.216113153773
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOLKATA,QFY,2021,2020,2021-03-31,IX,276.792909284093
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,LUCKNOW,QFY,2021,2020,2021-03-31,IX,398.4
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,MUMBAI,QFY,2021,2020,2021-03-31,IX,266.505151781291
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AHMEDABAD,QFY,2022,2021,2021-06-30,IX,302.779371811164
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AL_INDIA,QFY,2022,2021,2021-06-30,IX,286.981458411568
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,BANGALORE,QFY,2022,2021,2021-06-30,IX,333.736102161151
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,CHENNAI,QFY,2022,2021,2021-06-30,IX,261.2
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,DELHI,QFY,2022,2021,2021-06-30,IX,314.970303423518
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,JAIPUR,QFY,2022,2021,2021-06-30,IX,167.146607648406
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KANPUR,QFY,2022,2021,2021-06-30,IX,169.2
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOCHI,QFY,2022,2021,2021-06-30,IX,287.317554118313
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOLKATA,QFY,2022,2021,2021-06-30,IX,283.95294212388
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,LUCKNOW,QFY,2022,2021,2021-06-30,IX,394.9
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,MUMBAI,QFY,2022,2021,2021-06-30,IX,265.885954784166
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AHMEDABAD,QFY,2022,2021,2021-09-30,IX,302.55527351484
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AL_INDIA,QFY,2022,2021,2021-09-30,IX,285.082938389652
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,BANGALORE,QFY,2022,2021,2021-09-30,IX,313.169021198517
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,CHENNAI,QFY,2022,2021,2021-09-30,IX,268.743022316692
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,DELHI,QFY,2022,2021,2021-09-30,IX,299.319098130911
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,JAIPUR,QFY,2022,2021,2021-09-30,IX,181.161157543627
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KANPUR,QFY,2022,2021,2021-09-30,IX,171.049584631439
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOCHI,QFY,2022,2021,2021-09-30,IX,297.215512786225
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOLKATA,QFY,2022,2021,2021-09-30,IX,278.66795766578
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,LUCKNOW,QFY,2022,2021,2021-09-30,IX,395.540488027138
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,MUMBAI,QFY,2022,2021,2021-09-30,IX,279.79797599907
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AHMEDABAD,QFY,2022,2021,2021-12-31,IX,302.806590917751
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AL_INDIA,QFY,2022,2021,2021-12-31,IX,293.792080624961
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,BANGALORE,QFY,2022,2021,2021-12-31,IX,315.923913864777
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,CHENNAI,QFY,2022,2021,2021-12-31,IX,267.5
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,DELHI,QFY,2022,2021,2021-12-31,IX,327.737459494318
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,JAIPUR,QFY,2022,2021,2021-12-31,IX,188.530606606196
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KANPUR,QFY,2022,2021,2021-12-31,IX,170.23
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOCHI,QFY,2022,2021,2021-12-31,IX,310.14355840527
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOLKATA,QFY,2022,2021,2021-12-31,IX,288.538545826891
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,LUCKNOW,QFY,2022,2021,2021-12-31,IX,397.2
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,MUMBAI,QFY,2022,2021,2021-12-31,IX,285.982091577155
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AHMEDABAD,QFY,2022,2021,2022-03-31,IX,295.704453244699
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AL_INDIA,QFY,2022,2021,2022-03-31,IX,290.595372527243
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,BANGALORE,QFY,2022,2021,2022-03-31,IX,281.009299614985
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,CHENNAI,QFY,2022,2021,2022-03-31,IX,277.036249504966
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,DELHI,QFY,2022,2021,2022-03-31,IX,326.17237073302
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,JAIPUR,QFY,2022,2021,2022-03-31,IX,186.96651451184
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KANPUR,QFY,2022,2021,2022-03-31,IX,171.987271051666
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOCHI,QFY,2022,2021,2022-03-31,IX,307.43658340781
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOLKATA,QFY,2022,2021,2022-03-31,IX,329.911058075148
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,LUCKNOW,QFY,2022,2021,2022-03-31,IX,396.825664481841
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,MUMBAI,QFY,2022,2021,2022-03-31,IX,281.296205122714
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AHMEDABAD,QFY,2023,2022,2022-06-30,IX,317.666282610624
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AL_INDIA,QFY,2023,2022,2022-06-30,IX,296.60911400731
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,BANGALORE,QFY,2023,2022,2022-06-30,IX,320.350421092679
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,CHENNAI,QFY,2023,2022,2022-06-30,IX,280.180939254066
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,DELHI,QFY,2023,2022,2022-06-30,IX,311.95525548424
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,JAIPUR,QFY,2023,2022,2022-06-30,IX,175.611806104737
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KANPUR,QFY,2023,2022,2022-06-30,IX,173.256322111741
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOCHI,QFY,2023,2022,2022-06-30,IX,326.346494181699
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOLKATA,QFY,2023,2022,2022-06-30,IX,329.320706804053
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,LUCKNOW,QFY,2023,2022,2022-06-30,IX,397.982641597108
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,MUMBAI,QFY,2023,2022,2022-06-30,IX,284.857286968593
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AHMEDABAD,QFY,2023,2022,2022-09-30,IX,315.184645385428
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AL_INDIA,QFY,2023,2022,2022-09-30,IX,298.029538403137
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,BANGALORE,QFY,2023,2022,2022-09-30,IX,324.476120578571
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,CHENNAI,QFY,2023,2022,2022-09-30,IX,273.409164617644
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,DELHI,QFY,2023,2022,2022-09-30,IX,324.161070727713
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,JAIPUR,QFY,2023,2022,2022-09-30,IX,173.799856437554
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KANPUR,QFY,2023,2022,2022-09-30,IX,174.902335663624
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOCHI,QFY,2023,2022,2022-09-30,IX,330.304973477654
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOLKATA,QFY,2023,2022,2022-09-30,IX,302.097426908639
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,LUCKNOW,QFY,2023,2022,2022-09-30,IX,411.364271036338
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,MUMBAI,QFY,2023,2022,2022-09-30,IX,288.138896301559
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AHMEDABAD,QFY,2023,2022,2022-12-31,IX,318.738125923416
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AL_INDIA,QFY,2023,2022,2022-12-31,IX,302.038114405248
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,BANGALORE,QFY,2023,2022,2022-12-31,IX,331.082125131167
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,CHENNAI,QFY,2023,2022,2022-12-31,IX,275.260074522334
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,DELHI,QFY,2023,2022,2022-12-31,IX,336.788887826351
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,JAIPUR,QFY,2023,2022,2022-12-31,IX,171.633114739569
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KANPUR,QFY,2023,2022,2022-12-31,IX,176.073659398725
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOCHI,QFY,2023,2022,2022-12-31,IX,332.285445537209
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOLKATA,QFY,2023,2022,2022-12-31,IX,296.416913615916
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,LUCKNOW,QFY,2023,2022,2022-12-31,IX,400.945874608861
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,MUMBAI,QFY,2023,2022,2022-12-31,IX,292.866927908512
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AHMEDABAD,QFY,2023,2022,2023-03-31,IX,303.035726644853
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AL_INDIA,QFY,2023,2022,2023-03-31,IX,303.914429523231
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,BANGALORE,QFY,2023,2022,2023-03-31,IX,326.848809331222
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,CHENNAI,QFY,2023,2022,2023-03-31,IX,280.590339482249
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,DELHI,QFY,2023,2022,2023-03-31,IX,347.883246787505
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,JAIPUR,QFY,2023,2022,2023-03-31,IX,171.130914586105
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KANPUR,QFY,2023,2022,2023-03-31,IX,178.818610112052
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOCHI,QFY,2023,2022,2023-03-31,IX,333.386459570137
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOLKATA,QFY,2023,2022,2023-03-31,IX,303.018257346479
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,LUCKNOW,QFY,2023,2022,2023-03-31,IX,414.846889084127
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,MUMBAI,QFY,2023,2022,2023-03-31,IX,293.304588180959
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AHMEDABAD,QFY,2024,2023,2023-06-30,IX,311.007094953936
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AL_INDIA,QFY,2024,2023,2023-06-30,IX,311.884308288348
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,BANGALORE,QFY,2024,2023,2023-06-30,IX,336.436685559204
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,CHENNAI,QFY,2024,2023,2023-06-30,IX,285.786312807791
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,DELHI,QFY,2024,2023,2023-06-30,IX,358.306617421244
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,JAIPUR,QFY,2024,2023,2023-06-30,IX,171.724698545318
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KANPUR,QFY,2024,2023,2023-06-30,IX,177.67348916541
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOCHI,QFY,2024,2023,2023-06-30,IX,327.453299599889
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOLKATA,QFY,2024,2023,2023-06-30,IX,307.489073049424
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,LUCKNOW,QFY,2024,2023,2023-06-30,IX,415.821492170871
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,MUMBAI,QFY,2024,2023,2023-06-30,IX,306.44226780862
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AHMEDABAD,QFY,2024,2023,2023-09-30,IX,324.671393805003
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,AL_INDIA,QFY,2024,2023,2023-09-30,IX,308.595941689417
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,BANGALORE,QFY,2024,2023,2023-09-30,IX,331.077452288088
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,CHENNAI,QFY,2024,2023,2023-09-30,IX,291.113200716389
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,DELHI,QFY,2024,2023,2023-09-30,IX,339.160660772043
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,JAIPUR,QFY,2024,2023,2023-09-30,IX,173.379953207083
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KANPUR,QFY,2024,2023,2023-09-30,IX,184.866682902015
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOCHI,QFY,2024,2023,2023-09-30,IX,330.316200687079
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,KOLKATA,QFY,2024,2023,2023-09-30,IX,320.646055251155
RBI:HOUSE_PRICE_INDEX_RN(1.0),N_A,BY_2010-11,LUCKNOW,QFY,2024,2023,2023-09-30,IX,425.77505647836
