DATAFLOW,AUDST,BASE_PER,FREQ,REPYEAREND,REPYEARSTART,STATE_CODE,TYPE_LABOU_RN,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,TN,RL,2024-01-31,IX,1453.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,TRI,AL,2024-01-31,IX,1031.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,TRI,RL,2024-01-31,IX,1072.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,UP,AL,2024-01-31,IX,1090.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,UP,RL,2024-01-31,IX,1099.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,WB,AL,2024-01-31,IX,1078.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,WB,RL,2024-01-31,IX,1101.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,ALL_INDIA,AL,2024-02-29,IX,1258.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,ALL_INDIA,RL,2024-02-29,IX,1269.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,ANP,AL,2024-02-29,IX,1453.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,ANP,RL,2024-02-29,IX,1451.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,ASM,AL,2024-02-29,IX,1112.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,ASM,RL,2024-02-29,IX,1133.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,BIH,AL,2024-02-29,IX,1059.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,BIH,RL,2024-02-29,IX,1071.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,GUJ,AL,2024-02-29,IX,1289.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,GUJ,RL,2024-02-29,IX,1290.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,HAR,AL,2024-02-29,IX,1345.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,HAR,RL,2024-02-29,IX,1342.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,HP,AL,2024-02-29,IX,970.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,HP,RL,2024-02-29,IX,1021.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,JNK,AL,2024-02-29,IX,1196.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,JNK,RL,2024-02-29,IX,1207.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,KAR,AL,2024-02-29,IX,1440.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,KAR,RL,2024-02-29,IX,1438.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,KER,AL,2024-02-29,IX,1252.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,KER,RL,2024-02-29,IX,1261.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,MAH,AL,2024-02-29,IX,1423.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,MAH,RL,2024-02-29,IX,1417.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,MANI,AL,2024-02-29,IX,1122.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,MANI,RL,2024-02-29,IX,1131.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,MEG,AL,2024-02-29,IX,1247.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,MEG,RL,2024-02-29,IX,1235.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,MP,AL,2024-02-29,IX,1121.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,MP,RL,2024-02-29,IX,1177.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,OD,AL,2024-02-29,IX,1086.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,OD,RL,2024-02-29,IX,1087.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,PUN,AL,2024-02-29,IX,1320.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,PUN,RL,2024-02-29,IX,1340.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,RAJA,AL,2024-02-29,IX,1321.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,RAJA,RL,2024-02-29,IX,1301.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,TN,AL,2024-02-29,IX,1470.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,TN,RL,2024-02-29,IX,1453.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,TRI,AL,2024-02-29,IX,1032.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,TRI,RL,2024-02-29,IX,1071.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,UP,AL,2024-02-29,IX,1089.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,UP,RL,2024-02-29,IX,1098.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,WB,AL,2024-02-29,IX,1072.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,WB,RL,2024-02-29,IX,1095.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,ALL_INDIA,AL,2024-03-31,IX,1259.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,ALL_INDIA,RL,2024-03-31,IX,1270.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,ANP,AL,2024-03-31,IX,1455.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,ANP,RL,2024-03-31,IX,1453.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,ASM,AL,2024-03-31,IX,1107.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,ASM,RL,2024-03-31,IX,1129.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,BIH,AL,2024-03-31,IX,1054.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,BIH,RL,2024-03-31,IX,1067.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,GUJ,AL,2024-03-31,IX,1287.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,GUJ,RL,2024-03-31,IX,1288.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,HAR,AL,2024-03-31,IX,1351.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,HAR,RL,2024-03-31,IX,1348.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,HP,AL,2024-03-31,IX,967.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,HP,RL,2024-03-31,IX,1025.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,JNK,AL,2024-03-31,IX,1196.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,JNK,RL,2024-03-31,IX,1206.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,KAR,AL,2024-03-31,IX,1440.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,KAR,RL,2024-03-31,IX,1437.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,KER,AL,2024-03-31,IX,1256.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,KER,RL,2024-03-31,IX,1266.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,MAH,AL,2024-03-31,IX,1426.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,MAH,RL,2024-03-31,IX,1419.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,MANI,AL,2024-03-31,IX,1117.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,MANI,RL,2024-03-31,IX,1127.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,MEG,AL,2024-03-31,IX,1252.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,MEG,RL,2024-03-31,IX,1240.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,MP,AL,2024-03-31,IX,1120.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,MP,RL,2024-03-31,IX,1181.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,OD,AL,2024-03-31,IX,1091.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,OD,RL,2024-03-31,IX,1092.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,PUN,AL,2024-03-31,IX,1327.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,PUN,RL,2024-03-31,IX,1346.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,RAJA,AL,2024-03-31,IX,1326.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,RAJA,RL,2024-03-31,IX,1305.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,TN,AL,2024-03-31,IX,1465.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,TN,RL,2024-03-31,IX,1448.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,TRI,AL,2024-03-31,IX,1027.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,TRI,RL,2024-03-31,IX,1074.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,UP,AL,2024-03-31,IX,1097.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,UP,RL,2024-03-31,IX,1106.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,WB,AL,2024-03-31,IX,1068.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2024,2023,WB,RL,2024-03-31,IX,1092.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,ALL_INDIA,AL,2024-04-30,IX,1263.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,ALL_INDIA,RL,2024-04-30,IX,1275.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,ANP,AL,2024-04-30,IX,1453.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,ANP,RL,2024-04-30,IX,1452.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,ASM,AL,2024-04-30,IX,1110.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,ASM,RL,2024-04-30,IX,1132.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,BIH,AL,2024-04-30,IX,1054.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,BIH,RL,2024-04-30,IX,1068.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,GUJ,AL,2024-04-30,IX,1299.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,GUJ,RL,2024-04-30,IX,1301.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,HAR,AL,2024-04-30,IX,1358.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,HAR,RL,2024-04-30,IX,1358.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,HP,AL,2024-04-30,IX,978.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,HP,RL,2024-04-30,IX,1035.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,JNK,AL,2024-04-30,IX,1199.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,JNK,RL,2024-04-30,IX,1206.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,KAR,AL,2024-04-30,IX,1446.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,KAR,RL,2024-04-30,IX,1441.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,KER,AL,2024-04-30,IX,1269.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,KER,RL,2024-04-30,IX,1278.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,MAH,AL,2024-04-30,IX,1428.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,MAH,RL,2024-04-30,IX,1422.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,MANI,AL,2024-04-30,IX,1126.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,MANI,RL,2024-04-30,IX,1137.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,MEG,AL,2024-04-30,IX,1253.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,MEG,RL,2024-04-30,IX,1241.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,MP,AL,2024-04-30,IX,1127.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,MP,RL,2024-04-30,IX,1187.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,OD,AL,2024-04-30,IX,1095.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,OD,RL,2024-04-30,IX,1096.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,PUN,AL,2024-04-30,IX,1339.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,PUN,RL,2024-04-30,IX,1356.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,RAJA,AL,2024-04-30,IX,1335.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,RAJA,RL,2024-04-30,IX,1315.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,TN,AL,2024-04-30,IX,1473.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,TN,RL,2024-04-30,IX,1454.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,TRI,AL,2024-04-30,IX,1026.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,TRI,RL,2024-04-30,IX,1076.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,UP,AL,2024-04-30,IX,1107.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,UP,RL,2024-04-30,IX,1115.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,WB,AL,2024-04-30,IX,1066.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,WB,RL,2024-04-30,IX,1093.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,ALL_INDIA,AL,2024-05-31,IX,1269.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,ALL_INDIA,RL,2024-05-31,IX,1281.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,ANP,AL,2024-05-31,IX,1462.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,ANP,RL,2024-05-31,IX,1461.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,ASM,AL,2024-05-31,IX,1118.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,ASM,RL,2024-05-31,IX,1141.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,BIH,AL,2024-05-31,IX,1050.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,BIH,RL,2024-05-31,IX,1066.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,GUJ,AL,2024-05-31,IX,1309.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,GUJ,RL,2024-05-31,IX,1311.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,HAR,AL,2024-05-31,IX,1365.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,HAR,RL,2024-05-31,IX,1365.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,HP,AL,2024-05-31,IX,982.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,HP,RL,2024-05-31,IX,1039.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,JNK,AL,2024-05-31,IX,1199.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,JNK,RL,2024-05-31,IX,1212.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,KAR,AL,2024-05-31,IX,1454.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,KAR,RL,2024-05-31,IX,1448.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,KER,AL,2024-05-31,IX,1278.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,KER,RL,2024-05-31,IX,1288.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,MAH,AL,2024-05-31,IX,1434.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,MAH,RL,2024-05-31,IX,1428.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,MANI,AL,2024-05-31,IX,1133.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,MANI,RL,2024-05-31,IX,1143.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,MEG,AL,2024-05-31,IX,1257.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,MEG,RL,2024-05-31,IX,1246.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,MP,AL,2024-05-31,IX,1130.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,MP,RL,2024-05-31,IX,1190.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,OD,AL,2024-05-31,IX,1103.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,OD,RL,2024-05-31,IX,1104.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,PUN,AL,2024-05-31,IX,1341.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,PUN,RL,2024-05-31,IX,1362.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,RAJA,AL,2024-05-31,IX,1340.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,RAJA,RL,2024-05-31,IX,1319.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,TN,AL,2024-05-31,IX,1485.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,TN,RL,2024-05-31,IX,1465.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,TRI,AL,2024-05-31,IX,1030.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,TRI,RL,2024-05-31,IX,1083.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,UP,AL,2024-05-31,IX,1111.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,UP,RL,2024-05-31,IX,1119.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,WB,AL,2024-05-31,IX,1074.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,WB,RL,2024-05-31,IX,1101.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,ALL_INDIA,AL,2024-06-30,IX,1280.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,ALL_INDIA,RL,2024-06-30,IX,1292.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,ANP,AL,2024-06-30,IX,1474.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,ANP,RL,2024-06-30,IX,1474.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,ASM,AL,2024-06-30,IX,1119.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,ASM,RL,2024-06-30,IX,1144.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,BIH,AL,2024-06-30,IX,1047.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,BIH,RL,2024-06-30,IX,1063.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,GUJ,AL,2024-06-30,IX,1318.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2025,2024,GUJ,RL,2024-06-30,IX,1320.0
