DATAFLOW,AUDST,BASE_PER,FREQ,MEASURE_RN,REPYEAREND,REPYEARSTART,TYPE_CPI_RN,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2010,2009,IW_AI_FGRP,2009-08-31,PT,13.725490196078
RBI:CPI_AV_RN(1.0),N_A,BY_1984-85,M,ANL_VAR,2010,2009,UNME_GI,2009-09-30,PT,12.389380530973
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2010,2009,AL_AIGI,2009-09-30,PT,13.186813186813
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2010,2009,CPI_IW_AIGI,2009-09-30,PT,11.643835616438
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2010,2009,IW_AI_FGRP,2009-09-30,PT,13.548387096774
RBI:CPI_AV_RN(1.0),N_A,BY_1984-85,M,ANL_VAR,2010,2009,UNME_GI,2009-10-31,PT,12.020905923345
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2010,2009,AL_AIGI,2009-10-31,PT,13.725490196078
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2010,2009,CPI_IW_AIGI,2009-10-31,PT,11.486486486486
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2010,2009,IW_AI_FGRP,2009-10-31,PT,13.836477987421
RBI:CPI_AV_RN(1.0),N_A,BY_1984-85,M,ANL_VAR,2010,2009,UNME_GI,2009-11-30,PT,13.913043478261
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2010,2009,AL_AIGI,2009-11-30,PT,15.652173913043
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2010,2009,CPI_IW_AIGI,2009-11-30,PT,13.513513513514
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2010,2009,IW_AI_FGRP,2009-11-30,PT,17.610062893082
RBI:CPI_AV_RN(1.0),N_A,BY_1984-85,M,ANL_VAR,2010,2009,UNME_GI,2009-12-31,PT,15.465729349736
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2010,2009,AL_AIGI,2009-12-31,PT,17.211328976035
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2010,2009,CPI_IW_AIGI,2009-12-31,PT,14.965986394558
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2010,2009,IW_AI_FGRP,2009-12-31,PT,21.290322580645
RBI:CPI_AV_RN(1.0),N_A,BY_1984-85,M,ANL_VAR,2010,2009,UNME_GI,2010-01-31,PT,16.898954703833
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2010,2009,AL_AIGI,2010-01-31,PT,17.570498915401
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2010,2009,CPI_IW_AIGI,2010-01-31,PT,16.216216216216
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2010,2009,IW_AI_FGRP,2010-01-31,PT,19.230769230769
RBI:CPI_AV_RN(1.0),N_A,BY_1984-85,M,ANL_VAR,2010,2009,UNME_GI,2010-02-28,PT,15.826086956522
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2010,2009,AL_AIGI,2010-02-28,PT,16.450216450216
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2010,2009,CPI_IW_AIGI,2010-02-28,PT,14.864864864865
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2010,2009,IW_AI_FGRP,2010-02-28,PT,17.307692307692
RBI:CPI_AV_RN(1.0),N_A,BY_1984-85,M,ANL_VAR,2010,2009,UNME_GI,2010-03-31,PT,14.904679376083
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2010,2009,AL_AIGI,2010-03-31,PT,15.766738660907
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2010,2009,CPI_IW_AIGI,2010-03-31,PT,14.864864864865
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2010,2009,IW_AI_FGRP,2010-03-31,PT,16.025641025641
RBI:CPI_AV_RN(1.0),N_A,BY_1984-85,M,ANL_VAR,2011,2010,UNME_GI,2010-04-30,PT,14.408233276158
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2011,2010,AL_AIGI,2010-04-30,PT,14.957264957265
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2011,2010,CPI_IW_AIGI,2010-04-30,PT,13.333333333333
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2011,2010,IW_AI_FGRP,2010-04-30,PT,14.465408805031
RBI:CPI_AV_RN(1.0),N_A,BY_1984-85,M,ANL_VAR,2011,2010,UNME_GI,2010-05-31,PT,14.091680814941
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2011,2010,AL_AIGI,2010-05-31,PT,13.684210526316
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2011,2010,CPI_IW_AIGI,2010-05-31,PT,13.907284768212
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2011,2010,IW_AI_FGRP,2010-05-31,PT,13.58024691358
RBI:CPI_AV_RN(1.0),N_A,BY_1984-85,M,ANL_VAR,2011,2010,UNME_GI,2010-06-30,PT,14.117647058824
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2011,2010,AL_AIGI,2010-06-30,PT,13.01652892562
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2011,2010,CPI_IW_AIGI,2010-06-30,PT,13.725490196078
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2011,2010,IW_AI_FGRP,2010-06-30,PT,13.939393939394
RBI:CPI_AV_RN(1.0),N_A,BY_1984-85,M,ANL_VAR,2011,2010,UNME_GI,2010-07-31,PT,11.538461538462
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2011,2010,AL_AIGI,2010-07-31,PT,11.022044088176
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2011,2010,CPI_IW_AIGI,2010-07-31,PT,11.25
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2011,2010,IW_AI_FGRP,2010-07-31,PT,11.627906976744
RBI:CPI_AV_RN(1.0),N_A,BY_1984-85,M,ANL_VAR,2011,2010,UNME_GI,2010-08-31,PT,10.301109350238
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2011,2010,AL_AIGI,2010-08-31,PT,9.645669291339
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2011,2010,CPI_IW_AIGI,2010-08-31,PT,9.876543209877
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2011,2010,IW_AI_FGRP,2010-08-31,PT,9.770114942529
RBI:CPI_AV_RN(1.0),N_A,BY_1984-85,M,ANL_VAR,2011,2010,UNME_GI,2010-09-30,PT,10.393700787402
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2011,2010,AL_AIGI,2010-09-30,PT,9.126213592233
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2011,2010,CPI_IW_AIGI,2010-09-30,PT,9.815950920245
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2011,2010,IW_AI_FGRP,2010-09-30,PT,9.659090909091
RBI:CPI_AV_RN(1.0),N_A,BY_1984-85,M,ANL_VAR,2011,2010,UNME_GI,2010-10-31,PT,9.642301710731
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2011,2010,AL_AIGI,2010-10-31,PT,8.429118773946
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2011,2010,CPI_IW_AIGI,2010-10-31,PT,9.69696969697
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2011,2010,IW_AI_FGRP,2010-10-31,PT,7.734806629834
RBI:CPI_AV_RN(1.0),N_A,BY_1984-85,M,ANL_VAR,2011,2010,UNME_GI,2010-11-30,PT,8.396946564886
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2011,2010,AL_AIGI,2010-11-30,PT,7.142857142857
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2011,2010,CPI_IW_AIGI,2010-11-30,PT,8.333333333333
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2011,2010,IW_AI_FGRP,2010-11-30,PT,5.347593582888
RBI:CPI_AV_RN(1.0),N_A,BY_1984-85,M,ANL_VAR,2011,2010,UNME_GI,2010-12-31,PT,9.436834094368
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2011,2010,AL_AIGI,2010-12-31,PT,7.992565055762
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2011,2010,CPI_IW_AIGI,2010-12-31,PT,9.467455621302
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2011,2010,IW_AI_FGRP,2010-12-31,PT,7.978723404255
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2011,2010,AL_AIGI,2011-01-31,PT,8.671586715867
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2011,2010,CPI_IW_AIGI,2011-01-31,PT,9.302325581395
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2011,2010,IW_AI_FGRP,2011-01-31,PT,10.215053763441
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2011,2010,AL_AIGI,2011-02-28,PT,8.550185873606
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2011,2010,CPI_IW_AIGI,2011-02-28,PT,8.823529411765
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2011,2010,IW_AI_FGRP,2011-02-28,PT,7.650273224044
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2011,2010,AL_AIGI,2011-03-31,PT,9.141791044776
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2011,2010,CPI_IW_AIGI,2011-03-31,PT,8.823529411765
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2011,2010,IW_AI_FGRP,2011-03-31,PT,8.28729281768
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2012,2011,AL_AIGI,2011-04-30,PT,9.10780669145
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2012,2011,CPI_IW_AIGI,2011-04-30,PT,9.411764705882
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2012,2011,IW_AI_FGRP,2011-04-30,PT,8.241758241758
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2012,2011,AL_AIGI,2011-05-31,PT,9.62962962963
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2012,2011,CPI_IW_AIGI,2011-05-31,PT,8.720930232558
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2012,2011,IW_AI_FGRP,2011-05-31,PT,7.608695652174
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2012,2011,AL_AIGI,2011-06-30,PT,9.323583180987
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2012,2011,CPI_IW_AIGI,2011-06-30,PT,8.620689655172
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2012,2011,IW_AI_FGRP,2011-06-30,PT,6.914893617021
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2012,2011,AL_AIGI,2011-07-31,PT,9.025270758123
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2012,2011,CPI_IW_AIGI,2011-07-31,PT,8.426966292135
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2012,2011,IW_AI_FGRP,2011-07-31,PT,6.25
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2012,2011,AL_AIGI,2011-08-31,PT,9.51526032316
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2012,2011,CPI_IW_AIGI,2011-08-31,PT,8.988764044944
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2012,2011,IW_AI_FGRP,2011-08-31,PT,7.329842931937
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2012,2011,AL_AIGI,2011-09-30,PT,9.430604982206
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2012,2011,CPI_IW_AIGI,2011-09-30,PT,10.055865921788
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2012,2011,IW_AI_FGRP,2011-09-30,PT,8.290155440415
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2012,2011,AL_AIGI,2011-10-31,PT,9.363957597173
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2012,2011,CPI_IW_AIGI,2011-10-31,PT,9.39226519337
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2012,2011,IW_AI_FGRP,2011-10-31,PT,8.717948717949
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2012,2011,AL_AIGI,2011-11-30,PT,8.947368421053
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2012,2011,CPI_IW_AIGI,2011-11-30,PT,9.340659340659
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2012,2011,IW_AI_FGRP,2011-11-30,PT,7.61421319797
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2012,2011,AL_AIGI,2011-12-31,PT,6.368330464716
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2012,2011,CPI_IW_AIGI,2011-12-31,PT,6.486486486486
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2012,2011,IW_AI_FGRP,2011-12-31,PT,1.970443349754
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2012,2011,AL_AIGI,2012-01-31,PT,4.923599320883
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2012,2011,CPI_IW_AIGI,2012-01-31,PT,5.31914893617
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2012,2011,IW_AI_FGRP,2012-01-31,PT,0.487804878049
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2012,2011,CPI_COM,2012-01-31,PT,7.648725212465
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2012,2011,CPI_RUR,2012-01-31,PT,7.282913165266
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2012,2011,CPI_URB,2012-01-31,PT,8.253358925144
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2012,2011,CPI_COM_AIFB,2012-01-31,PT,1.516793066089
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2012,2011,CPI_COM_AIGI,2012-01-31,PT,6.256983240223
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2012,2011,CPI_RUR_AIGI,2012-01-31,PT,6.397306397306
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2012,2011,CPI_URB_AIGI,2012-01-31,PT,6.0
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2012,2011,AL_AIGI,2012-02-29,PT,6.335616438356
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2012,2011,CPI_IW_AIGI,2012-02-29,PT,7.567567567568
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2012,2011,IW_AI_FGRP,2012-02-29,PT,5.07614213198
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2012,2011,CPI_COM,2012-02-29,PT,8.831908831909
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2012,2011,CPI_RUR,2012-02-29,PT,8.356807511737
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2012,2011,CPI_URB,2012-02-29,PT,9.450337512054
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2012,2011,CPI_COM_AIFB,2012-02-29,PT,5.48712206047
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2012,2011,CPI_COM_AIGI,2012-02-29,PT,8.031674208145
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2012,2011,CPI_RUR_AIGI,2012-02-29,PT,8.304891922639
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2012,2011,CPI_URB_AIGI,2012-02-29,PT,7.752808988764
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2012,2011,AL_AIGI,2012-03-31,PT,6.837606837607
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2012,2011,CPI_IW_AIGI,2012-03-31,PT,8.648648648649
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2012,2011,IW_AI_FGRP,2012-03-31,PT,8.163265306122
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2012,2011,CPI_COM,2012-03-31,PT,9.375
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2012,2011,CPI_RUR,2012-03-31,PT,8.699719363891
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2012,2011,CPI_URB,2012-03-31,PT,10.298363811357
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2012,2011,CPI_COM_AIFB,2012-03-31,PT,7.674943566591
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2012,2011,CPI_COM_AIGI,2012-03-31,PT,9.049773755656
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2012,2011,CPI_RUR_AIGI,2012-03-31,PT,9.339407744875
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2012,2011,CPI_URB_AIGI,2012-03-31,PT,8.641975308642
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2013,2012,AL_AIGI,2012-04-30,PT,7.836456558773
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2013,2012,CPI_IW_AIGI,2012-04-30,PT,10.215053763441
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2013,2012,IW_AI_FGRP,2012-04-30,PT,10.659898477157
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_COM,2012-04-30,PT,10.263653483992
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_RUR,2012-04-30,PT,9.674418604651
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_URB,2012-04-30,PT,11.1004784689
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_COM_AIFB,2012-04-30,PT,9.561304836895
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_COM_AIGI,2012-04-30,PT,9.76430976431
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_RUR_AIGI,2012-04-30,PT,10.294117647059
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_URB_AIGI,2012-04-30,PT,9.121245828699
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2013,2012,AL_AIGI,2012-05-31,PT,7.77027027027
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2013,2012,CPI_IW_AIGI,2012-05-31,PT,10.160427807487
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2013,2012,IW_AI_FGRP,2012-05-31,PT,10.606060606061
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_COM,2012-05-31,PT,10.364145658263
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_RUR,2012-05-31,PT,9.567617295308
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_URB,2012-05-31,PT,11.52380952381
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_COM_AIFB,2012-05-31,PT,9.944134078212
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_COM_AIGI,2012-05-31,PT,9.799554565702
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_RUR_AIGI,2012-05-31,PT,10.325476992144
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_URB_AIGI,2012-05-31,PT,9.39226519337
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2013,2012,AL_AIGI,2012-06-30,PT,8.026755852843
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2013,2012,CPI_IW_AIGI,2012-06-30,PT,10.05291005291
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2013,2012,IW_AI_FGRP,2012-06-30,PT,10.44776119403
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_COM,2012-06-30,PT,9.926470588235
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_RUR,2012-06-30,PT,9.645131938126
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_URB,2012-06-30,PT,10.438024231128
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_COM_AIFB,2012-06-30,PT,10.60773480663
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_COM_AIGI,2012-06-30,PT,10.154525386313
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_RUR_AIGI,2012-06-30,PT,10.789766407119
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_URB_AIGI,2012-06-30,PT,9.518599562363
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2013,2012,AL_AIGI,2012-07-31,PT,8.609271523179
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2013,2012,CPI_IW_AIGI,2012-07-31,PT,9.844559585492
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2013,2012,IW_AI_FGRP,2012-07-31,PT,11.274509803922
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_COM,2012-07-31,PT,9.864253393665
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_RUR,2012-07-31,PT,9.758281110116
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_URB,2012-07-31,PT,10.10101010101
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_COM_AIFB,2012-07-31,PT,11.437908496732
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_COM_AIGI,2012-07-31,PT,10.130718954248
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_RUR_AIGI,2012-07-31,PT,10.855263157895
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_URB_AIGI,2012-07-31,PT,9.405405405405
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2013,2012,AL_AIGI,2012-08-31,PT,9.180327868852
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2013,2012,CPI_IW_AIGI,2012-08-31,PT,10.309278350515
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2013,2012,IW_AI_FGRP,2012-08-31,PT,12.19512195122
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_COM,2012-08-31,PT,10.026857654432
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_RUR,2012-08-31,PT,9.902740937224
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_URB,2012-08-31,PT,10.191082802548
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_COM_AIFB,2012-08-31,PT,11.625403659849
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_COM_AIGI,2012-08-31,PT,10.24811218986
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_RUR_AIGI,2012-08-31,PT,11.062906724512
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_URB_AIGI,2012-08-31,PT,9.324758842444
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2013,2012,AL_AIGI,2012-09-30,PT,9.430894308943
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2013,2012,CPI_IW_AIGI,2012-09-30,PT,9.137055837563
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2013,2012,IW_AI_FGRP,2012-09-30,PT,11.004784688995
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_COM,2012-09-30,PT,9.734513274336
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_RUR,2012-09-30,PT,9.79020979021
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2013,2012,CPI_URB,2012-09-30,PT,9.72097209721
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_COM_AIFB,2012-09-30,PT,10.615711252654
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_COM_AIGI,2012-09-30,PT,9.701492537313
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_RUR_AIGI,2012-09-30,PT,10.599571734475
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2013,2012,CPI_URB_AIGI,2012-09-30,PT,8.695652173913
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2013,2012,AL_AIGI,2012-10-31,PT,9.854604200323
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2013,2012,CPI_IW_AIGI,2012-10-31,PT,9.59595959596
