DATAFLOW,AUDST,FREQ,MEASURE_RN,PICE_REF_CITY_RN,PREC_METL_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2019,2018,0,2018-07-01,CTNS_PER_TROY_OZ,1568.863636
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2019,2018,0,2018-07-01,RUP_PER_KG,34649.0245545
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2019,2018,0,2018-08-01,RUP_PER_10_GMS,29644.285714
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2019,2018,0,2018-08-01,RUP_PER_KG,37374.047619
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2019,2018,0,2018-08-01,DOL_PER_TROY_OZ,1201.552273
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2019,2018,0,2018-08-01,RUP_PER_10_GMS,26902.044346
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2019,2018,0,2018-08-01,CTNS_PER_TROY_OZ,1491.795652
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2019,2018,0,2018-08-01,RUP_PER_KG,33356.136328
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2019,2018,0,2018-09-01,RUP_PER_10_GMS,30537.777778
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2019,2018,0,2018-09-01,RUP_PER_KG,36864.166667
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2019,2018,0,2018-09-01,DOL_PER_TROY_OZ,1198.8875
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2019,2018,0,2018-09-01,RUP_PER_10_GMS,27800.488339
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2019,2018,0,2018-09-01,CTNS_PER_TROY_OZ,1421.545
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2019,2018,0,2018-09-01,RUP_PER_KG,33005.080302
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2019,2018,0,2018-10-01,RUP_PER_10_GMS,31489.285714
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2019,2018,0,2018-10-01,RUP_PER_KG,38307.380952
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2019,2018,0,2018-10-01,DOL_PER_TROY_OZ,1215.059783
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2019,2018,0,2018-10-01,RUP_PER_10_GMS,28771.977419
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2019,2018,0,2018-10-01,CTNS_PER_TROY_OZ,1453.33
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2019,2018,0,2018-10-01,RUP_PER_KG,34405.1667429
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2019,2018,0,2018-11-01,RUP_PER_10_GMS,31010.368421
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2019,2018,0,2018-11-01,RUP_PER_KG,36879.263158
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2019,2018,0,2018-11-01,DOL_PER_TROY_OZ,1221.110227
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2019,2018,0,2018-11-01,RUP_PER_10_GMS,28179.651598
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2019,2018,0,2018-11-01,CTNS_PER_TROY_OZ,1434.7363636
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2019,2018,0,2018-11-01,RUP_PER_KG,33144.8120987
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2019,2018,0,2018-12-01,RUP_PER_10_GMS,31250.5
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2019,2018,0,2018-12-01,RUP_PER_KG,37094.75
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2019,2018,0,2018-12-01,DOL_PER_TROY_OZ,1250.143421
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2019,2018,0,2018-12-01,RUP_PER_10_GMS,28448.066394
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2019,2018,0,2018-12-01,CTNS_PER_TROY_OZ,1473.2
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2019,2018,0,2018-12-01,RUP_PER_KG,33501.4033942
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2019,2018,0,2019-01-01,RUP_PER_10_GMS,32230.0
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2019,2018,0,2019-01-01,RUP_PER_KG,39100.0
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2019,2018,0,2019-01-01,DOL_PER_TROY_OZ,1291.6875
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2019,2018,0,2019-01-01,RUP_PER_10_GMS,29394.758084
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2019,2018,0,2019-01-01,CTNS_PER_TROY_OZ,1560.4565217
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2019,2018,0,2019-01-01,RUP_PER_KG,35486.5690173
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2019,2018,0,2019-02-01,RUP_PER_10_GMS,33216.5
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2019,2018,0,2019-02-01,RUP_PER_KG,40058.5
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2019,2018,0,2019-02-01,DOL_PER_TROY_OZ,1319.91
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2019,2018,0,2019-02-01,RUP_PER_10_GMS,30215.677434
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2019,2018,0,2019-02-01,CTNS_PER_TROY_OZ,1579.4
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2019,2018,0,2019-02-01,RUP_PER_KG,36165.6228233
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2019,2018,0,2019-03-01,RUP_PER_10_GMS,32036.32
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2019,2018,0,2019-03-01,RUP_PER_KG,38043.68
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2019,2018,0,2019-03-01,DOL_PER_TROY_OZ,1301.59
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2019,2018,0,2019-03-01,RUP_PER_10_GMS,29081.268657
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2019,2018,0,2019-03-01,CTNS_PER_TROY_OZ,1528.4238095
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2019,2018,0,2019-03-01,RUP_PER_KG,34141.7840758
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2020,2019,0,2019-04-01,RUP_PER_10_GMS,31659.263158
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2020,2019,0,2019-04-01,RUP_PER_KG,37328.157895
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2020,2019,0,2019-04-01,DOL_PER_TROY_OZ,1287.0475
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2020,2019,0,2019-04-01,RUP_PER_10_GMS,28720.122469
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2020,2019,0,2019-04-01,CTNS_PER_TROY_OZ,1502.636364
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2020,2019,0,2019-04-01,RUP_PER_KG,33540.991218
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2020,2019,0,2019-05-01,RUP_PER_10_GMS,31737.545455
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2020,2019,0,2019-05-01,RUP_PER_KG,36589.772727
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2020,2019,0,2019-05-01,DOL_PER_TROY_OZ,1283.52619
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2020,2019,0,2019-05-01,RUP_PER_10_GMS,28817.956524
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2020,2019,0,2019-05-01,CTNS_PER_TROY_OZ,1463.460435
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2020,2019,0,2019-05-01,RUP_PER_KG,32829.193077
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2020,2019,0,2019-06-01,RUP_PER_10_GMS,33121.263158
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2020,2019,0,2019-06-01,RUP_PER_KG,37186.947368
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2020,2019,0,2019-06-01,DOL_PER_TROY_OZ,1356.469737
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2020,2019,0,2019-06-01,RUP_PER_10_GMS,30320.647921
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2020,2019,0,2019-06-01,CTNS_PER_TROY_OZ,1502.285
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2020,2019,0,2019-06-01,RUP_PER_KG,33538.682254
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2020,2019,0,2019-07-01,RUP_PER_10_GMS,34522.26087
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2020,2019,0,2019-07-01,RUP_PER_KG,39098.695652
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2020,2019,0,2019-07-01,DOL_PER_TROY_OZ,1413.794565
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2020,2019,0,2019-07-01,RUP_PER_10_GMS,31257.889898
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2020,2019,0,2019-07-01,CTNS_PER_TROY_OZ,1576.163044
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2020,2019,0,2019-07-01,RUP_PER_KG,34868.483384
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2020,2019,0,2019-08-01,RUP_PER_10_GMS,37356.15
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2020,2019,0,2019-08-01,RUP_PER_KG,43746.75
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2020,2019,0,2019-08-01,DOL_PER_TROY_OZ,1497.95
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2020,2019,0,2019-08-01,RUP_PER_10_GMS,34236.310872
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2020,2019,0,2019-08-01,CTNS_PER_TROY_OZ,1718.545455
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2020,2019,0,2019-08-01,RUP_PER_KG,39309.788915
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2020,2019,0,2019-09-01,RUP_PER_10_GMS,37926.736842
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2020,2019,0,2019-09-01,RUP_PER_KG,46681.842105
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2020,2019,0,2019-09-01,DOL_PER_TROY_OZ,1510.825
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2020,2019,0,2019-09-01,RUP_PER_10_GMS,34654.919544
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2020,2019,0,2019-09-01,CTNS_PER_TROY_OZ,1811.520476
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2020,2019,0,2019-09-01,RUP_PER_KG,41545.963586
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2020,2019,0,2019-10-01,RUP_PER_10_GMS,38213.55
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2020,2019,0,2019-10-01,RUP_PER_KG,45578.3
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2020,2019,0,2019-10-01,DOL_PER_TROY_OZ,1494.78
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2020,2019,0,2019-10-01,RUP_PER_10_GMS,34135.963428
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2020,2019,0,2019-10-01,CTNS_PER_TROY_OZ,1762.146087
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2020,2019,0,2019-10-01,RUP_PER_KG,40246.910339
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2020,2019,0,2019-11-01,RUP_PER_10_GMS,38122.2
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2020,2019,0,2019-11-01,RUP_PER_KG,44937.5
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2020,2019,0,2019-11-01,DOL_PER_TROY_OZ,1471.84125
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2020,2019,0,2019-11-01,RUP_PER_10_GMS,33787.909307
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2020,2019,0,2019-11-01,CTNS_PER_TROY_OZ,1714.14
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2020,2019,0,2019-11-01,RUP_PER_KG,39377.658406
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2020,2019,0,2019-12-01,RUP_PER_10_GMS,38091.571429
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2020,2019,0,2019-12-01,RUP_PER_KG,44575.714286
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2020,2019,0,2019-12-01,DOL_PER_TROY_OZ,1478.034722
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2020,2019,0,2019-12-01,RUP_PER_10_GMS,33853.419817
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2020,2019,0,2019-12-01,CTNS_PER_TROY_OZ,1715.409524
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2020,2019,0,2019-12-01,RUP_PER_KG,39263.929566
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2020,2019,0,2020-01-01,RUP_PER_10_GMS,39983.83
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2020,2019,0,2020-01-01,RUP_PER_KG,46498.48
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2020,2019,0,2020-01-01,DOL_PER_TROY_OZ,1560.67
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2020,2019,0,2020-01-01,RUP_PER_10_GMS,35775.42
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2020,2019,0,2020-01-01,CTNS_PER_TROY_OZ,1793.903044
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2020,2019,0,2020-01-01,RUP_PER_KG,41130.453835
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2020,2019,0,2020-02-01,RUP_PER_10_GMS,41195.21
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2020,2019,0,2020-02-01,RUP_PER_KG,46567.11
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2020,2019,0,2020-02-01,DOL_PER_TROY_OZ,1597.96
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2020,2019,0,2020-02-01,RUP_PER_10_GMS,36642.22
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2020,2019,0,2020-02-01,CTNS_PER_TROY_OZ,1782.518
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2020,2019,0,2020-02-01,RUP_PER_KG,40969.557381
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2020,2019,0,2020-03-01,RUP_PER_10_GMS,42285.33
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2020,2019,0,2020-03-01,RUP_PER_KG,41382.38
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2020,2019,0,2020-03-01,DOL_PER_TROY_OZ,1592.85
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2020,2019,0,2020-03-01,RUP_PER_10_GMS,37955.62
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2020,2019,0,2020-03-01,CTNS_PER_TROY_OZ,1490.655
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2020,2019,0,2020-03-01,RUP_PER_KG,35633.071962
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2021,2020,0,2020-04-01,RUP_PER_10_GMS,45504.44
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2021,2020,0,2020-04-01,RUP_PER_KG,42058.33
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2021,2020,0,2020-04-01,DOL_PER_TROY_OZ,1681.73
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2021,2020,0,2020-04-01,RUP_PER_10_GMS,41473.39
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2021,2020,0,2020-04-01,CTNS_PER_TROY_OZ,1513.740909
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2021,2020,0,2020-04-01,RUP_PER_KG,37102.698116
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2021,2020,0,2020-05-01,RUP_PER_10_GMS,46343.28
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2021,2020,0,2020-05-01,RUP_PER_KG,45096.67
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2021,2020,0,2020-05-01,DOL_PER_TROY_OZ,1716.04
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2021,2020,0,2020-05-01,RUP_PER_10_GMS,41819.24
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2021,2020,0,2020-05-01,CTNS_PER_TROY_OZ,1633.02381
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2021,2020,0,2020-05-01,RUP_PER_KG,39723.656179
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2021,2020,0,2020-06-01,RUP_PER_10_GMS,47314.73
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2021,2020,0,2020-06-01,RUP_PER_KG,48212.95
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2021,2020,0,2020-06-01,DOL_PER_TROY_OZ,1733.13
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2021,2020,0,2020-06-01,RUP_PER_10_GMS,42174.04
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2021,2020,0,2020-06-01,CTNS_PER_TROY_OZ,1774.477273
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2021,2020,0,2020-06-01,RUP_PER_KG,43202.742551
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2021,2020,0,2020-07-01,RUP_PER_10_GMS,49878.43
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2021,2020,0,2020-07-01,RUP_PER_KG,54813.48
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2021,2020,0,2020-07-01,DOL_PER_TROY_OZ,1842.06
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2021,2020,0,2020-07-01,RUP_PER_10_GMS,44440.77
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2021,2020,0,2020-07-01,CTNS_PER_TROY_OZ,2060.26087
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2021,2020,0,2020-07-01,RUP_PER_KG,49674.816283
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2021,2020,0,2020-08-01,RUP_PER_10_GMS,52917.19
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2021,2020,0,2020-08-01,RUP_PER_KG,67717.48
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2021,2020,0,2020-08-01,DOL_PER_TROY_OZ,1969.87
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2021,2020,0,2020-08-01,RUP_PER_10_GMS,47296.02
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2021,2020,0,2020-08-01,CTNS_PER_TROY_OZ,2699.469524
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2021,2020,0,2020-08-01,RUP_PER_KG,64807.733201
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2021,2020,0,2020-09-01,RUP_PER_10_GMS,50783.64
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2021,2020,0,2020-09-01,RUP_PER_KG,63337.05
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2021,2020,0,2020-09-01,DOL_PER_TROY_OZ,1922.85
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2021,2020,0,2020-09-01,RUP_PER_10_GMS,45410.3
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2021,2020,0,2020-09-01,CTNS_PER_TROY_OZ,2582.795455
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2021,2020,0,2020-09-01,RUP_PER_KG,61018.357411
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2021,2020,0,2020-10-01,RUP_PER_10_GMS,50697.85
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2021,2020,0,2020-10-01,RUP_PER_KG,61319.9
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2021,2020,0,2020-10-01,DOL_PER_TROY_OZ,1901.4
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2021,2020,0,2020-10-01,RUP_PER_10_GMS,44897.31
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2021,2020,0,2020-10-01,CTNS_PER_TROY_OZ,2420.818182
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2021,2020,0,2020-10-01,RUP_PER_KG,57173.263759
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2021,2020,0,2020-11-01,RUP_PER_10_GMS,50428.65
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2021,2020,0,2020-11-01,RUP_PER_KG,62255.55
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2021,2020,0,2020-11-01,DOL_PER_TROY_OZ,1866.5
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2021,2020,0,2020-11-01,RUP_PER_10_GMS,44568.17
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2021,2020,0,2020-11-01,CTNS_PER_TROY_OZ,2405.078095
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2021,2020,0,2020-11-01,RUP_PER_KG,57390.494009
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2021,2020,0,2020-12-01,RUP_PER_10_GMS,49443.86
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2021,2020,0,2020-12-01,RUP_PER_KG,64756.5
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2021,2020,0,2020-12-01,DOL_PER_TROY_OZ,1856.11
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2021,2020,0,2020-12-01,RUP_PER_10_GMS,43971.49
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2021,2020,0,2020-12-01,CTNS_PER_TROY_OZ,2506.304783
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2021,2020,0,2020-12-01,RUP_PER_KG,59301.442973
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2021,2020,0,2021-01-01,RUP_PER_10_GMS,49612.0
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2021,2020,0,2021-01-01,RUP_PER_KG,66785.0
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2021,2020,0,2021-01-01,DOL_PER_TROY_OZ,1868.33
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2021,2020,0,2021-01-01,RUP_PER_10_GMS,43898.92
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2021,2020,0,2021-01-01,CTNS_PER_TROY_OZ,2589.7252381
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2021,2020,0,2021-01-01,RUP_PER_KG,60872.0518901
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2021,2020,0,2021-02-01,RUP_PER_10_GMS,47107.0
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2021,2020,0,2021-02-01,RUP_PER_KG,69065.0
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2021,2020,0,2021-02-01,DOL_PER_TROY_OZ,1811.09
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2021,2020,0,2021-02-01,RUP_PER_10_GMS,42323.92
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2021,2020,0,2021-02-01,CTNS_PER_TROY_OZ,2727.354
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2021,2020,0,2021-02-01,RUP_PER_KG,63797.5722442
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2021,2020,0,2021-03-01,RUP_PER_10_GMS,44648.0
