DATAFLOW,AUDST,BASE_PER,COMD_ITEM,FREQ,REPYEAREND,REPYEARSTART,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2004,2003,2004-01-31,IX,393.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2004,2003,2004-02-29,IX,326.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2004,2003,2004-02-29,IX,335.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2004,2003,2004-02-29,IX,359.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2004,2003,2004-02-29,IX,338.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2004,2003,2004-02-29,IX,343.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2004,2003,2004-02-29,IX,398.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2004,2003,2004-03-31,IX,324.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2004,2003,2004-03-31,IX,334.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2004,2003,2004-03-31,IX,361.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2004,2003,2004-03-31,IX,339.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2004,2003,2004-03-31,IX,344.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2004,2003,2004-03-31,IX,400.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2005,2004,2004-04-30,IX,324.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2005,2004,2004-04-30,IX,334.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2005,2004,2004-04-30,IX,361.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2005,2004,2004-04-30,IX,339.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2005,2004,2004-04-30,IX,344.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2005,2004,2004-04-30,IX,400.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2005,2004,2004-05-31,IX,326.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2005,2004,2004-05-31,IX,335.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2005,2004,2004-05-31,IX,363.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2005,2004,2004-05-31,IX,340.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2005,2004,2004-05-31,IX,345.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2005,2004,2004-05-31,IX,398.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2005,2004,2004-06-30,IX,330.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2005,2004,2004-06-30,IX,338.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2005,2004,2004-06-30,IX,364.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2005,2004,2004-06-30,IX,341.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2005,2004,2004-06-30,IX,346.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2005,2004,2004-06-30,IX,395.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2005,2004,2004-07-31,IX,332.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2005,2004,2004-07-31,IX,340.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2005,2004,2004-07-31,IX,364.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2005,2004,2004-07-31,IX,342.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2005,2004,2004-07-31,IX,347.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2005,2004,2004-07-31,IX,392.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2005,2004,2004-08-31,IX,337.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2005,2004,2004-08-31,IX,343.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2005,2004,2004-08-31,IX,365.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2005,2004,2004-08-31,IX,342.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2005,2004,2004-08-31,IX,348.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2005,2004,2004-08-31,IX,391.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2005,2004,2004-09-30,IX,339.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2005,2004,2004-09-30,IX,345.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2005,2004,2004-09-30,IX,366.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2005,2004,2004-09-30,IX,342.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2005,2004,2004-09-30,IX,348.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2005,2004,2004-09-30,IX,394.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2005,2004,2004-10-31,IX,341.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2005,2004,2004-10-31,IX,347.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2005,2004,2004-10-31,IX,367.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2005,2004,2004-10-31,IX,343.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2005,2004,2004-10-31,IX,352.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2005,2004,2004-10-31,IX,393.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2005,2004,2004-11-30,IX,340.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2005,2004,2004-11-30,IX,346.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2005,2004,2004-11-30,IX,368.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2005,2004,2004-11-30,IX,345.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2005,2004,2004-11-30,IX,354.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2005,2004,2004-11-30,IX,394.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2005,2004,2004-12-31,IX,335.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2005,2004,2004-12-31,IX,344.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2005,2004,2004-12-31,IX,369.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2005,2004,2004-12-31,IX,345.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2005,2004,2004-12-31,IX,357.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2005,2004,2004-12-31,IX,396.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2005,2004,2005-01-31,IX,334.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2005,2004,2005-01-31,IX,343.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2005,2004,2005-01-31,IX,369.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2005,2004,2005-01-31,IX,347.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2005,2004,2005-01-31,IX,360.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2005,2004,2005-01-31,IX,398.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2005,2004,2005-02-28,IX,332.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2005,2004,2005-02-28,IX,343.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2005,2004,2005-02-28,IX,370.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2005,2004,2005-02-28,IX,349.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2005,2004,2005-02-28,IX,362.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2005,2004,2005-02-28,IX,397.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2005,2004,2005-03-31,IX,330.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2005,2004,2005-03-31,IX,342.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2005,2004,2005-03-31,IX,371.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2005,2004,2005-03-31,IX,349.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2005,2004,2005-03-31,IX,363.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2005,2004,2005-03-31,IX,396.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2006,2005,2005-04-30,IX,332.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2006,2005,2005-04-30,IX,344.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2006,2005,2005-04-30,IX,372.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2006,2005,2005-04-30,IX,349.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2006,2005,2005-04-30,IX,365.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2006,2005,2005-04-30,IX,397.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2006,2005,2005-05-31,IX,334.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2006,2005,2005-05-31,IX,345.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2006,2005,2005-05-31,IX,373.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2006,2005,2005-05-31,IX,349.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2006,2005,2005-05-31,IX,368.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2006,2005,2005-05-31,IX,397.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2006,2005,2005-06-30,IX,337.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2006,2005,2005-06-30,IX,347.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2006,2005,2005-06-30,IX,374.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2006,2005,2005-06-30,IX,346.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2006,2005,2005-06-30,IX,369.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2006,2005,2005-06-30,IX,398.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2006,2005,2005-07-31,IX,344.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2006,2005,2005-07-31,IX,353.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2006,2005,2005-07-31,IX,374.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2006,2005,2005-07-31,IX,348.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2006,2005,2005-07-31,IX,371.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2006,2005,2005-07-31,IX,400.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2006,2005,2005-08-31,IX,346.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2006,2005,2005-08-31,IX,354.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2006,2005,2005-08-31,IX,375.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2006,2005,2005-08-31,IX,348.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2006,2005,2005-08-31,IX,372.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2006,2005,2005-08-31,IX,399.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2006,2005,2005-09-30,IX,348.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2006,2005,2005-09-30,IX,356.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2006,2005,2005-09-30,IX,376.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2006,2005,2005-09-30,IX,349.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2006,2005,2005-09-30,IX,373.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2006,2005,2005-09-30,IX,399.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2006,2005,2005-10-31,IX,351.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2006,2005,2005-10-31,IX,358.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2006,2005,2005-10-31,IX,377.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2006,2005,2005-10-31,IX,349.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2006,2005,2005-10-31,IX,374.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2006,2005,2005-10-31,IX,400.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2006,2005,2005-11-30,IX,356.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2006,2005,2005-11-30,IX,362.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2006,2005,2005-11-30,IX,378.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2006,2005,2005-11-30,IX,354.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2006,2005,2005-11-30,IX,376.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2006,2005,2005-11-30,IX,402.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2006,2005,2005-12-31,IX,353.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2006,2005,2005-12-31,IX,361.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2006,2005,2005-12-31,IX,379.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2006,2005,2005-12-31,IX,358.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2006,2005,2005-12-31,IX,377.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2006,2005,2005-12-31,IX,405.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2006,2005,2006-01-31,IX,349.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2006,2005,2006-01-31,IX,359.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2006,2005,2006-01-31,IX,380.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2006,2005,2006-01-31,IX,360.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2006,2005,2006-01-31,IX,379.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2006,2005,2006-01-31,IX,411.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2006,2005,2006-02-28,IX,348.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2006,2005,2006-02-28,IX,359.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2006,2005,2006-02-28,IX,381.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2006,2005,2006-02-28,IX,363.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2006,2005,2006-02-28,IX,381.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2006,2005,2006-02-28,IX,419.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2006,2005,2006-03-31,IX,349.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2006,2005,2006-03-31,IX,360.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2006,2005,2006-03-31,IX,381.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2006,2005,2006-03-31,IX,363.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2006,2005,2006-03-31,IX,382.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2006,2005,2006-03-31,IX,421.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2007,2006,2006-04-30,IX,353.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2007,2006,2006-04-30,IX,362.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2007,2006,2006-04-30,IX,383.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2007,2006,2006-04-30,IX,363.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2007,2006,2006-04-30,IX,384.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2007,2006,2006-04-30,IX,419.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2007,2006,2006-05-31,IX,359.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2007,2006,2006-05-31,IX,367.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2007,2006,2006-05-31,IX,383.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2007,2006,2006-05-31,IX,365.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2007,2006,2006-05-31,IX,385.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2007,2006,2006-05-31,IX,421.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2007,2006,2006-06-30,IX,365.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2007,2006,2006-06-30,IX,372.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2007,2006,2006-06-30,IX,385.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2007,2006,2006-06-30,IX,367.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2007,2006,2006-06-30,IX,387.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2007,2006,2006-06-30,IX,421.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2007,2006,2006-07-31,IX,367.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2007,2006,2006-07-31,IX,374.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2007,2006,2006-07-31,IX,385.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2007,2006,2006-07-31,IX,372.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2007,2006,2006-07-31,IX,393.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2007,2006,2006-07-31,IX,420.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2007,2006,2006-08-31,IX,369.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2007,2006,2006-08-31,IX,376.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2007,2006,2006-08-31,IX,387.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2007,2006,2006-08-31,IX,373.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2007,2006,2006-08-31,IX,395.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2007,2006,2006-08-31,IX,423.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2007,2006,2006-09-30,IX,376.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2007,2006,2006-09-30,IX,381.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2007,2006,2006-09-30,IX,389.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2007,2006,2006-09-30,IX,374.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2007,2006,2006-09-30,IX,397.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2007,2006,2006-09-30,IX,424.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2007,2006,2006-10-31,IX,383.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2007,2006,2006-10-31,IX,387.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2007,2006,2006-10-31,IX,390.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2007,2006,2006-10-31,IX,377.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2007,2006,2006-10-31,IX,400.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2007,2006,2006-10-31,IX,429.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2007,2006,2006-11-30,IX,388.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2007,2006,2006-11-30,IX,391.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2007,2006,2006-11-30,IX,391.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2007,2006,2006-11-30,IX,379.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2007,2006,2006-11-30,IX,402.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2007,2006,2006-11-30,IX,431.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2007,2006,2006-12-31,IX,387.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2007,2006,2006-12-31,IX,391.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2007,2006,2006-12-31,IX,390.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2007,2006,2006-12-31,IX,384.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2007,2006,2006-12-31,IX,404.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2007,2006,2006-12-31,IX,435.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2007,2006,2007-01-31,IX,387.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2007,2006,2007-01-31,IX,391.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2007,2006,2007-01-31,IX,391.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2007,2006,2007-01-31,IX,386.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2007,2006,2007-01-31,IX,404.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_PSTI,M,2007,2006,2007-01-31,IX,439.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_FDGP,M,2007,2006,2007-02-28,IX,388.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG,M,2007,2006,2007-02-28,IX,393.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_CBF,M,2007,2006,2007-02-28,IX,392.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_FL,M,2007,2006,2007-02-28,IX,386.0
RBI:CPI_RL_RN(1.0),N_A,BY_1986-87,CO_GIAG_MS,M,2007,2006,2007-02-28,IX,405.0
