DATAFLOW,AUDST,CURRENCY,FREQ,MEASURE_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2023,2022,0,2023-02-28,INR,99.749075
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2023,2022,0,2023-02-28,INR,61.439
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2023,2022,0,2023-02-28,INR,82.64507499999999
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2023,2022,0,2023-02-28,INR,88.03965
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2023,2022,0,2023-02-28,INR,110.21473499999999
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2023,2022,0,2023-01-31,INR,88.40577
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2023,2022,0,2023-01-31,INR,100.488825
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2023,2022,0,2023-01-31,INR,81.81914499999999
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2023,2022,0,2023-01-31,INR,110.13658
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2023,2022,0,2023-01-31,INR,62.783095
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2023,2022,0,2022-12-31,INR,61.795225
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2023,2022,0,2022-12-31,INR,100.06742
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2023,2022,0,2022-12-31,INR,82.625205
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2023,2022,0,2022-12-31,INR,109.86462
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2023,2022,0,2022-12-31,INR,87.72203999999999
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2023,2022,0,2022-11-30,INR,106.875945
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2023,2022,0,2022-11-30,INR,96.920135
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2023,2022,0,2022-11-30,INR,83.95564999999999
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2023,2022,0,2022-11-30,INR,81.70375999999999
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2023,2022,0,2022-11-30,INR,58.24762
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2023,2022,0,2022-10-31,INR,81.402353
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2023,2022,0,2022-10-31,INR,94.1772085
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2023,2022,0,2022-10-31,INR,55.869166500000006
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2023,2022,0,2022-10-31,INR,105.567147
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2023,2022,0,2022-10-31,INR,82.3667585
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2023,2022,0,2022-09-30,INR,79.78414000000001
