DATAFLOW,AUDST,AVG_MONTH_RN,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2026,2025,0,2026-02-27,INR,1.830338235198
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2026,2025,0,2026-02-27,INR,2.519636499801
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2026,2025,0,2026-02-27,INR,2.472138402832
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2026,2025,0,2026-01-30,INR,3.01499615
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2026,2025,0,2026-01-30,INR,2.80987325
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2026,2025,0,2026-01-30,INR,2.8273429
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2026,2025,0,2025-12-31,INR,2.883918478261
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2026,2025,0,2025-12-31,INR,3.866847043478
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2026,2025,0,2025-12-31,INR,3.026395565217
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2026,2025,0,2025-11-30,INR,2.014555421053
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2026,2025,0,2025-11-30,INR,2.12589
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2026,2025,0,2025-11-30,INR,1.891179473684
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2026,2025,0,2025-10-31,INR,2.195070142857
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2026,2025,0,2025-10-31,INR,1.951465904762
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2026,2025,0,2025-10-31,INR,2.063628238095
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2026,2025,0,2025-09-30,INR,1.998890714286
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2026,2025,0,2025-09-30,INR,1.901715952381
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2026,2025,0,2025-09-30,INR,2.11439
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2026,2025,0,2025-08-31,INR,1.797039368421
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2026,2025,0,2025-08-31,INR,1.717698631579
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2026,2025,0,2025-08-31,INR,1.923268578947
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2026,2025,0,2025-07-31,INR,1.607672913
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2026,2025,0,2025-07-31,INR,1.784023565
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2026,2025,0,2025-07-31,INR,1.653518
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2026,2025,0,2025-06-30,INR,1.523594571
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2026,2025,0,2025-06-30,INR,1.594323524
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2026,2025,0,2025-06-30,INR,1.67188481
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2026,2025,0,2025-05-31,INR,2.123122
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2026,2025,0,2025-05-31,INR,2.0266544
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2026,2025,0,2025-05-31,INR,2.31112165
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2026,2025,0,2025-04-30,INR,2.773647
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2026,2025,0,2025-04-30,INR,2.404996944
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2026,2025,0,2025-04-30,INR,2.227000444
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2025,2024,0,2025-03-31,INR,3.312522421
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2025,2024,0,2025-03-31,INR,2.583907053
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2025,2024,0,2025-03-31,INR,2.287028947
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2025,2024,0,2025-02-28,INR,2.657303111
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2025,2024,0,2025-02-28,INR,2.691863944
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2025,2024,0,2025-02-28,INR,2.293539222
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2025,2024,0,2025-01-31,INR,3.042827783
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2025,2024,0,2025-01-31,INR,2.680058652
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2025,2024,0,2025-01-31,INR,3.236549391
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2025,2024,0,2024-12-31,INR,2.721118524
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2025,2024,0,2024-12-31,INR,2.312139143
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2025,2024,0,2024-12-31,INR,2.363222952
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2025,2024,0,2024-11-30,INR,1.643600444
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2025,2024,0,2024-11-30,INR,2.012425056
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2025,2024,0,2024-11-30,INR,1.762159944
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2025,2024,0,2024-10-31,INR,1.777106048
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2025,2024,0,2024-10-31,INR,2.023026714
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2025,2024,0,2024-10-31,INR,1.645668476
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2025,2024,0,2024-09-30,INR,1.60993905
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2025,2024,0,2024-09-30,INR,1.49662595
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2025,2024,0,2024-09-30,INR,1.87059925
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2025,2024,0,2024-08-31,INR,1.154494
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2025,2024,0,2024-08-31,INR,1.61592
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2025,2024,0,2024-08-31,INR,1.331561
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2025,2024,0,2024-07-31,INR,1.200557
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2025,2024,0,2024-07-31,INR,1.154935
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2025,2024,0,2024-07-31,INR,1.376707
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2025,2024,0,2024-06-30,INR,1.203044
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2025,2024,0,2024-06-30,INR,1.303954
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2025,2024,0,2024-06-30,INR,1.163983
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2025,2024,0,2024-05-31,INR,1.28784
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2025,2024,0,2024-05-31,INR,1.399357
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2025,2024,0,2024-05-31,INR,1.295077
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2025,2024,0,2024-04-30,INR,1.218929
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2025,2024,0,2024-04-30,INR,1.150983
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2025,2024,0,2024-04-30,INR,1.36281
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2024,2023,0,2024-03-31,INR,1.187639
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2024,2023,0,2024-03-31,INR,1.052437
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2024,2023,0,2024-03-31,INR,1.339524
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2024,2023,0,2024-02-29,INR,1.247495
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2024,2023,0,2024-02-29,INR,1.52717
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2024,2023,0,2024-02-29,INR,1.531981
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2024,2023,0,2024-01-31,INR,1.617318
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2024,2023,0,2024-01-31,INR,1.544602
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2024,2023,0,2024-01-31,INR,1.399034
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2024,2023,0,2023-12-31,INR,1.166036
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2024,2023,0,2023-12-31,INR,1.170867
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2024,2023,0,2023-12-31,INR,1.488414
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2024,2023,0,2023-11-30,INR,0.842739
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2024,2023,0,2023-11-30,INR,1.075662
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2024,2023,0,2023-11-30,INR,1.46283
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2024,2023,0,2023-10-31,INR,1.380433
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2024,2023,0,2023-10-31,INR,1.493359
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2024,2023,0,2023-10-31,INR,1.715619
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2024,2023,0,2023-09-30,INR,1.518373
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2024,2023,0,2023-09-30,INR,1.498051
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2024,2023,0,2023-09-30,INR,1.567813
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2024,2023,0,2023-08-31,INR,1.312528
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2024,2023,0,2023-08-31,INR,1.362609
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2024,2023,0,2023-08-31,INR,1.300963
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2024,2023,0,2023-07-31,INR,1.39408
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2024,2023,0,2023-07-31,INR,1.303044
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2024,2023,0,2023-07-31,INR,1.311108
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2024,2023,0,2023-06-30,INR,1.373528
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2024,2023,0,2023-06-30,INR,1.288931
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2024,2023,0,2023-06-30,INR,1.458139
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2024,2023,0,2023-05-31,INR,1.633638
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2024,2023,0,2023-05-31,INR,1.572411
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2024,2023,0,2023-05-31,INR,1.741782
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2024,2023,0,2023-04-30,INR,1.919018
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2024,2023,0,2023-04-30,INR,2.128485
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2024,2023,0,2023-04-30,INR,1.997937
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2023,2022,0,2023-03-31,INR,2.454698
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2023,2022,0,2023-03-31,INR,2.341066
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2023,2022,0,2023-03-31,INR,2.697743
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2023,2022,0,2023-02-28,INR,2.475631
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2023,2022,0,2023-02-28,INR,1.935432
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2023,2022,0,2023-02-28,INR,2.258425
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2023,2022,0,2023-01-31,INR,2.37088
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2023,2022,0,2023-01-31,INR,2.32348
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2023,2022,0,2023-01-31,INR,1.970799
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2023,2022,0,2022-12-31,INR,2.096127
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2023,2022,0,2022-12-31,INR,2.163369
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2023,2022,0,2022-12-31,INR,2.057396
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2023,2022,0,2022-11-30,INR,2.408369
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2023,2022,0,2022-11-30,INR,2.39758
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2023,2022,0,2022-11-30,INR,2.538042
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2023,2022,0,2022-10-31,INR,3.098961
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2023,2022,0,2022-10-31,INR,3.486053
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2023,2022,0,2022-10-31,INR,2.876094
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2023,2022,0,2022-09-30,INR,3.375401
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2023,2022,0,2022-09-30,INR,3.083733
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2023,2022,0,2022-09-30,INR,2.852598
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2023,2022,0,2022-08-31,INR,3.195644
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2023,2022,0,2022-08-31,INR,3.043517
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2023,2022,0,2022-08-31,INR,3.390088
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2023,2022,0,2022-07-31,INR,3.366383
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2023,2022,0,2022-07-31,INR,3.03801
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2023,2022,0,2022-07-31,INR,3.192741
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2023,2022,0,2022-06-30,INR,3.167467
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2023,2022,0,2022-06-30,INR,3.180235
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2023,2022,0,2022-06-30,INR,3.103501
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2023,2022,0,2022-05-31,INR,3.745038
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2023,2022,0,2022-05-31,INR,3.745136
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2023,2022,0,2022-05-31,INR,3.753994
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2023,2022,0,2022-04-30,INR,4.008771
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2023,2022,0,2022-04-30,INR,3.941953
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2023,2022,0,2022-04-30,INR,3.92005
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2022,2021,0,2022-03-31,INR,4.933963
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2022,2021,0,2022-03-31,INR,4.38488
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2022,2021,0,2022-03-31,INR,4.127236
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2022,2021,0,2022-02-28,INR,4.483418
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2022,2021,0,2022-02-28,INR,3.612429
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2022,2021,0,2022-02-28,INR,4.281965
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2022,2021,0,2022-01-31,INR,3.953751
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2022,2021,0,2022-01-31,INR,4.731441
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2022,2021,0,2022-01-31,INR,4.569619
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2022,2021,0,2021-12-31,INR,3.844626
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2022,2021,0,2021-12-31,INR,3.821319
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2022,2021,0,2021-12-31,INR,4.606966
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2022,2021,0,2021-11-30,INR,3.789391
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2022,2021,0,2021-11-30,INR,4.717928
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2022,2021,0,2021-11-30,INR,4.039949
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2022,2021,0,2021-10-31,INR,4.036815
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2022,2021,0,2021-10-31,INR,3.945706
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2022,2021,0,2021-10-31,INR,4.405395
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2022,2021,0,2021-09-30,INR,3.572638
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2022,2021,0,2021-09-30,INR,3.856502
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2022,2021,0,2021-09-30,INR,3.614324
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2022,2021,0,2021-08-31,INR,3.671783
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2022,2021,0,2021-08-31,INR,3.914363
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2022,2021,0,2021-08-31,INR,3.771356
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2022,2021,0,2021-07-31,INR,4.078934
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2022,2021,0,2021-07-31,INR,3.971609
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2022,2021,0,2021-07-31,INR,4.211896
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2022,2021,0,2021-06-30,INR,4.090221
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2022,2021,0,2021-06-30,INR,4.241214
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2022,2021,0,2021-06-30,INR,4.34071
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2022,2021,0,2021-05-31,INR,6.267494
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2022,2021,0,2021-05-31,INR,5.517992
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2022,2021,0,2021-05-31,INR,5.81667
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2022,2021,0,2021-04-30,INR,5.009004
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2022,2021,0,2021-04-30,INR,4.830917
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2022,2021,0,2021-04-30,INR,4.797293
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2021,2020,0,2021-03-31,INR,6.137816
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2021,2020,0,2021-03-31,INR,5.603006
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2021,2020,0,2021-03-31,INR,5.299362
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2021,2020,0,2021-02-28,INR,5.72382
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2021,2020,0,2021-02-28,INR,5.375158
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2021,2020,0,2021-02-28,INR,4.354097
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2021,2020,0,2021-01-31,INR,4.333264
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2021,2020,0,2021-01-31,INR,4.754147
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2021,2020,0,2021-01-31,INR,4.733181
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2021,2020,0,2020-12-31,INR,4.353287
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2021,2020,0,2020-12-31,INR,3.652967
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2021,2020,0,2020-12-31,INR,3.802368
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2021,2020,0,2020-11-30,INR,3.869361
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2021,2020,0,2020-11-30,INR,3.376874
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2021,2020,0,2020-11-30,INR,3.372785
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2021,2020,0,2020-10-31,INR,3.537213
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2021,2020,0,2020-10-31,INR,3.639061
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2021,2020,0,2020-10-31,INR,3.96625
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2021,2020,0,2020-09-30,INR,3.958383
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2021,2020,0,2020-09-30,INR,3.88587
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2021,2020,0,2020-09-30,INR,3.869159
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2021,2020,0,2020-08-31,INR,3.907471
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2021,2020,0,2020-08-31,INR,3.812923
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2021,2020,0,2020-08-31,INR,3.748178
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2021,2020,0,2020-07-31,INR,3.78881
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2021,2020,0,2020-07-31,INR,3.726795
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2021,2020,0,2020-07-31,INR,3.753425
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2021,2020,0,2020-06-30,INR,3.738351
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2021,2020,0,2020-06-30,INR,3.508104
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2021,2020,0,2020-06-30,INR,3.601536
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2021,2020,0,2020-05-31,INR,3.877053
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2021,2020,0,2020-05-31,INR,3.863759
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2021,2020,0,2020-05-31,INR,3.796314
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2021,2020,0,2020-04-30,INR,4.384272
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2021,2020,0,2020-04-30,INR,4.206786
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2021,2020,0,2020-04-30,INR,4.158856
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2020,2019,0,2020-03-31,INR,5.759692
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2020,2019,0,2020-03-31,INR,4.678001
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2020,2019,0,2020-03-31,INR,4.352393
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2020,2019,0,2020-02-29,INR,3.398821
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2020,2019,0,2020-02-29,INR,3.815832
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2020,2019,0,2020-02-29,INR,3.83213
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2020,2019,0,2020-01-31,INR,4.089107
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2020,2019,0,2020-01-31,INR,4.19407
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2020,2019,0,2020-01-31,INR,3.755326
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2020,2019,0,2019-12-31,INR,4.19038
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2020,2019,0,2019-12-31,INR,3.692522
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2020,2019,0,2019-12-31,INR,3.744701
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2020,2019,0,2019-11-30,INR,3.923692
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2020,2019,0,2019-11-30,INR,3.334019
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2020,2019,0,2019-11-30,INR,3.485557
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2020,2019,0,2019-10-31,INR,3.764715
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2020,2019,0,2019-10-31,INR,3.711424
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2020,2019,0,2019-10-31,INR,4.090754
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2020,2019,0,2019-09-30,INR,4.202204
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2020,2019,0,2019-09-30,INR,4.422548
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2020,2019,0,2019-09-30,INR,4.348681
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2020,2019,0,2019-08-31,INR,4.079638
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2020,2019,0,2019-08-31,INR,4.112293
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2020,2019,0,2019-08-31,INR,3.946256
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2020,2019,0,2019-07-31,INR,4.4087
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2020,2019,0,2019-07-31,INR,4.117321
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2020,2019,0,2019-07-31,INR,4.229795
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2020,2019,0,2019-06-30,INR,4.450686
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2020,2019,0,2019-06-30,INR,4.509661
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2020,2019,0,2019-06-30,INR,4.720292
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2020,2019,0,2019-05-31,INR,4.283384
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2020,2019,0,2019-05-31,INR,4.488074
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2020,2019,0,2019-05-31,INR,4.381636
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2020,2019,0,2019-04-30,INR,4.789977
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2020,2019,0,2019-04-30,INR,4.417741
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2020,2019,0,2019-04-30,INR,5.658679
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2019,2018,0,2019-03-31,INR,4.40057
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2019,2018,0,2019-03-31,INR,4.038754
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2019,2018,0,2019-03-31,INR,5.066266
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2019,2018,0,2019-02-28,INR,4.154512
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2019,2018,0,2019-02-28,INR,4.312681
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2019,2018,0,2019-02-28,INR,4.09707
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2019,2018,0,2019-01-31,INR,4.092231
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2019,2018,0,2019-01-31,INR,4.172888
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2019,2018,0,2019-01-31,INR,4.116816
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2019,2018,0,2018-12-31,INR,4.27135
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2019,2018,0,2018-12-31,INR,3.920673
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2019,2018,0,2018-12-31,INR,4.06984
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2019,2018,0,2018-11-30,INR,4.128439
RBI:FW_PRE_RN(1.0),N_A,3_MON,M,2019,2018,0,2018-11-30,INR,4.053705
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2019,2018,0,2018-11-30,INR,4.290871
RBI:FW_PRE_RN(1.0),N_A,6_MON,M,2019,2018,0,2018-10-31,INR,4.377493
RBI:FW_PRE_RN(1.0),N_A,1_MON,M,2019,2018,0,2018-10-31,INR,4.85793
