DATAFLOW,AUDST,CURRENCY,FREQ,RANGE_RT_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2010,2009,0,2009-08-31,INR,203.7025
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2010,2009,0,2009-08-31,INR,192.85999999999999
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2010,2009,0,2009-08-31,INR,319.88250000000005
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2010,2009,0,2009-08-31,INR,275.84999999999997
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2010,2009,0,2009-07-31,INR,316.7675
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2010,2009,0,2009-07-31,INR,272.795
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2010,2009,0,2009-07-31,INR,206.085
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2010,2009,0,2009-07-31,INR,194.42
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2010,2009,0,2009-06-30,INR,310.57500000000005
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2010,2009,0,2009-06-30,INR,191.48
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2010,2009,0,2009-06-30,INR,199.0475
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2010,2009,0,2009-06-30,INR,269.1375
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2010,2009,0,2009-05-31,INR,264.24249999999995
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2010,2009,0,2009-05-31,INR,194.06
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2010,2009,0,2009-05-31,INR,298.42
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2010,2009,0,2009-05-31,INR,201.9675
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2010,2009,0,2009-04-30,INR,294.64250000000004
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2010,2009,0,2009-04-30,INR,204.52249999999998
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2010,2009,0,2009-04-30,INR,200.08
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2010,2009,0,2009-04-30,INR,264.94000000000005
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2009,2008,0,2009-03-31,INR,209.6875
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2009,2008,0,2009-03-31,INR,268.7175
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2009,2008,0,2009-03-31,INR,244.615
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2009,2008,0,2009-03-31,INR,292.395
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2009,2008,0,2009-02-28,INR,198.64000000000001
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2009,2008,0,2009-02-28,INR,212.02750000000003
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2009,2008,0,2009-02-28,INR,253.51999999999998
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2009,2008,0,2009-02-28,INR,283.695
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2009,2008,0,2009-01-31,INR,284.1975
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2009,2008,0,2009-01-31,INR,215.7275
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2009,2008,0,2009-01-31,INR,195.11
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2009,2008,0,2009-01-31,INR,262.68
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2009,2008,0,2008-12-31,INR,264.4325
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2009,2008,0,2008-12-31,INR,243.1375
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2009,2008,0,2008-12-31,INR,293.40250000000003
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2009,2008,0,2008-12-31,INR,195.16
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2009,2008,0,2008-11-30,INR,200.8725
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2009,2008,0,2008-11-30,INR,304.545
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2009,2008,0,2008-11-30,INR,250.64249999999998
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2009,2008,0,2008-11-30,INR,195.4
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2009,2008,0,2008-10-31,INR,258.35249999999996
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2009,2008,0,2008-10-31,INR,327.955
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2009,2008,0,2008-10-31,INR,196.12
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2009,2008,0,2008-10-31,INR,194.0
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2009,2008,0,2008-09-30,INR,328.0775
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2009,2008,0,2008-09-30,INR,171.1225
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2009,2008,0,2008-09-30,INR,182.28000000000003
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2009,2008,0,2008-09-30,INR,262.905
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2009,2008,0,2008-08-31,INR,156.6725
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2009,2008,0,2008-08-31,INR,171.88
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2009,2008,0,2008-08-31,INR,257.63
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2009,2008,0,2008-08-31,INR,328.16
RBI:FOREX_RATE_RN(1.0),N_A,GBP,M,N_A,2009,2008,0,2008-07-31,INR,340.47249999999997
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2009,2008,0,2008-07-31,INR,159.515
RBI:FOREX_RATE_RN(1.0),N_A,USD,M,N_A,2009,2008,0,2008-07-31,INR,170.66
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2009,2008,0,2008-07-31,INR,269.385
RBI:FOREX_RATE_RN(1.0),N_A,EUR,M,N_A,2009,2008,0,2008-06-30,INR,266.71000000000004
RBI:FOREX_RATE_RN(1.0),N_A,JPY,M,N_A,2009,2008,0,2008-06-30,INR,160.8475
