DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,TYP_CGRECPT_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CG_RECPT_RN(1.0),N_A,AFY,2003,2002,CGR11011,0,2003-03-31,INR,277790000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2003,2002,CGR24,0,2003-03-31,INR,93260000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2003,2002,CGR11,0,2003-03-31,INR,1585440000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2003,2002,CGR25,0,2003-03-31,INR,341910000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2003,2002,OTH,0,2003-03-31,INR,26460000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2003,2002,CGR1,0,2003-03-31,INR,2308340000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2003,2002,CGR11021,0,2003-03-31,INR,623880000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2003,2002,CGR21,0,2003-03-31,INR,1041260000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2003,2002,CGR27,0,2003-03-31,INR,-119340000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2003,2002,CGR11012,0,2003-03-31,INR,338930000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2003,2002,CGR12,0,2003-03-31,INR,722900000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2003,2002,CGR1101,0,2003-03-31,INR,616120000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2003,2002,TTL_RECEIPTS,0,2003-03-31,INR,4113650000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2003,2002,CGR2,0,2003-03-31,INR,1805310000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2003,2002,CGR26,0,2003-03-31,INR,31510000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2003,2002,CGR23,0,2003-03-31,INR,46210000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2002,2001,TTL_RECEIPTS,0,2002-03-31,INR,3638060000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2002,2001,OTHR,0,2002-03-31,INR,250400000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2002,2001,CGR11021,0,2002-03-31,INR,544690000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2002,2001,CGR1,0,2002-03-31,INR,2013060000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2002,2001,CGR21,0,2002-03-31,INR,908120000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2002,2001,CGR25,0,2002-03-31,INR,164030000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2002,2001,CGR1101,0,2002-03-31,INR,477030000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2002,2001,CGR11022,0,2002-03-31,INR,283400000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2002,2001,CGR2,0,2002-03-31,INR,1625000000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2002,2001,CGR12,0,2002-03-31,INR,677740000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2002,2001,CGR24,0,2002-03-31,INR,80700000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2002,2001,CGR11012,0,2002-03-31,INR,251330000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2002,2001,CGR23,0,2002-03-31,INR,41730000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2002,2001,CGR1102,0,2002-03-31,INR,858280000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2002,2001,OTHE,0,2002-03-31,INR,322360000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2002,2001,CGR22,0,2002-03-31,INR,87550000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2002,2001,CGR11,0,2002-03-31,INR,1335320000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2002,2001,CGR11011,0,2002-03-31,INR,221060000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2002,2001,CGR27,0,2002-03-31,INR,56010000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2002,2001,CGR1201,0,2002-03-31,INR,355380000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2002,2001,OTH,0,2002-03-31,INR,30190000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2002,2001,CGR26,0,2002-03-31,INR,36460000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2001,2000,OTHR,0,2001-03-31,INR,173870000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2001,2000,CGR11022,0,2001-03-31,INR,341630000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2001,2000,CGR21,0,2001-03-31,INR,734310000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2001,2000,CGR1201,0,2001-03-31,INR,328110000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2001,2000,TTL_RECEIPTS,0,2001-03-31,INR,3267890000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2001,2000,CGR27,0,2001-03-31,INR,75050000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2001,2000,CGR25,0,2001-03-31,INR,120460000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2001,2000,CGR1102,0,2001-03-31,INR,870070000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2001,2000,CGR23,0,2001-03-31,INR,49220000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2001,2000,CGR1,0,2001-03-31,INR,1926050000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2001,2000,CGR11012,0,2001-03-31,INR,251770000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2001,2000,CGR1101,0,2001-03-31,INR,496510000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2001,2000,CGR12,0,2001-03-31,INR,559470000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2001,2000,CGR24,0,2001-03-31,INR,84520000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2001,2000,CGR26,0,2001-03-31,INR,21250000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2001,2000,CGR2,0,2001-03-31,INR,1341840000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2001,2000,OTHE,0,2001-03-31,INR,231360000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2001,2000,CGR22,0,2001-03-31,INR,83160000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2001,2000,OTH,0,2001-03-31,INR,30860000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2001,2000,CGR11021,0,2001-03-31,INR,497580000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2001,2000,CGR11,0,2001-03-31,INR,1366580000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2001,2000,CGR11011,0,2001-03-31,INR,237660000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2000,1999,CGR12,0,2000-03-31,INR,532110000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2000,1999,CGR26,0,2000-03-31,INR,17240000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2000,1999,CGR11012,0,2000-03-31,INR,306920000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2000,1999,CGR27,0,2000-03-31,INR,11800000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2000,1999,CGR22,0,2000-03-31,INR,89790000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2000,1999,OTHR,0,2000-03-31,INR,185120000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2000,1999,CGR23,0,2000-03-31,INR,65790000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2000,1999,CGR1102,0,2000-03-31,INR,868360000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2000,1999,CGR1201,0,2000-03-31,INR,338950000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2000,1999,CGR1101,0,2000-03-31,INR,414360000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2000,1999,CGR1,0,2000-03-31,INR,1814820000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2000,1999,OTH,0,2000-03-31,INR,34730000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2000,1999,CGR21,0,2000-03-31,INR,620760000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2000,1999,CGR2,0,2000-03-31,INR,1157070000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2000,1999,CGR11021,0,2000-03-31,INR,349440000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2000,1999,CGR25,0,2000-03-31,INR,101310000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2000,1999,CGR11,0,2000-03-31,INR,1282710000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2000,1999,CGR11011,0,2000-03-31,INR,91310000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2000,1999,CGR11022,0,2000-03-31,INR,484190000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2000,1999,TTL_RECEIPTS,0,2000-03-31,INR,2971890000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2000,1999,CGR24,0,2000-03-31,INR,65260000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,2000,1999,OTHE,0,2000-03-31,INR,193160000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1999,1998,OTHE,0,1999-03-31,INR,147570000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1999,1998,TTL_RECEIPTS,0,1999-03-31,INR,2795490000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1999,1998,CGR1102,0,1999-03-31,INR,725320000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1999,1998,CGR27,0,1999-03-31,INR,19200000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1999,1998,OTH,0,1999-03-31,INR,32830000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1999,1998,CGR2,0,1999-03-31,INR,1300640000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1999,1998,CGR11,0,1999-03-31,INR,1046520000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1999,1998,CGR26,0,1999-03-31,INR,58740000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1999,1998,CGR11012,0,1999-03-31,INR,245290000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1999,1998,CGR1,0,1999-03-31,INR,1494850000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1999,1998,CGR23,0,1999-03-31,INR,57370000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1999,1998,CGR11011,0,1999-03-31,INR,57600000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1999,1998,CGR1201,0,1999-03-31,INR,300760000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1999,1998,CGR24,0,1999-03-31,INR,81300000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1999,1998,CGR1101,0,1999-03-31,INR,321200000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1999,1998,CGR25,0,1999-03-31,INR,106330000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1999,1998,CGR22,0,1999-03-31,INR,330350000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1999,1998,CGR11022,0,1999-03-31,INR,406680000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1999,1998,OTHR,0,1999-03-31,INR,-42530000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1999,1998,CGR21,0,1999-03-31,INR,689880000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1999,1998,CGR11021,0,1999-03-31,INR,285810000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1999,1998,CGR12,0,1999-03-31,INR,448330000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1998,1997,CGR25,0,1998-03-31,INR,83180000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1998,1997,TTL_RECEIPTS,0,1998-03-31,INR,2329630000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1998,1997,CGR24,0,1998-03-31,INR,79050000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1998,1997,CGR11,0,1998-03-31,INR,956720000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1998,1997,CGR26,0,1998-03-31,INR,9120000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1998,1997,CGR11021,0,1998-03-31,INR,255160000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1998,1997,OTHE,0,1998-03-31,INR,128910000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1998,1997,CGR23,0,1998-03-31,INR,84170000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1998,1997,CGR27,0,1998-03-31,INR,10910000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1998,1997,CGR11022,0,1998-03-31,INR,401930000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1998,1997,CGR11011,0,1998-03-31,INR,35890000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1998,1997,CGR2,0,1998-03-31,INR,990770000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1998,1997,CGR12,0,1998-03-31,INR,382140000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1998,1997,CGR21,0,1998-03-31,INR,324990000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1998,1997,OTHR,0,1998-03-31,INR,194720000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1998,1997,CGR1201,0,1998-03-31,INR,253230000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1998,1997,CGR11012,0,1998-03-31,INR,200160000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1998,1997,CGR22,0,1998-03-31,INR,204630000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1998,1997,CGR1101,0,1998-03-31,INR,271720000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1998,1997,CGR1102,0,1998-03-31,INR,685000000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1998,1997,CGR1,0,1998-03-31,INR,1338860000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1998,1997,OTH,0,1998-03-31,INR,27910000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1997,1996,CGR1102,0,1997-03-31,INR,683260000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1997,1996,CGR11011,0,1997-03-31,INR,47150000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1997,1996,CGR27,0,1997-03-31,INR,29870000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1997,1996,CGR23,0,1997-03-31,INR,54170000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1997,1996,CGR1201,0,1997-03-31,INR,221060000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1997,1996,CGR11012,0,1997-03-31,INR,185670000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1997,1996,CGR1101,0,1997-03-31,INR,253740000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1997,1996,OTHE,0,1997-03-31,INR,104720000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1997,1996,CGR11021,0,1997-03-31,INR,234630000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1997,1996,CGR12,0,1997-03-31,INR,325780000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1997,1996,TTL_RECEIPTS,0,1997-03-31,INR,1878230000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1997,1996,CGR1,0,1997-03-31,INR,1262790000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1997,1996,CGR24,0,1997-03-31,INR,61620000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1997,1996,CGR2,0,1997-03-31,INR,615440000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1997,1996,OTH,0,1997-03-31,INR,20120000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1997,1996,OTHR,0,1997-03-31,INR,77910000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1997,1996,CGR26,0,1997-03-31,INR,3800000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1997,1996,CGR11,0,1997-03-31,INR,937010000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1997,1996,CGR21,0,1997-03-31,INR,190930000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1997,1996,CGR25,0,1997-03-31,INR,75400000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1997,1996,CGR22,0,1997-03-31,INR,121740000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1997,1996,CGR11022,0,1997-03-31,INR,428510000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1996,1995,CGR11,0,1996-03-31,INR,819390000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1996,1995,CGR2,0,1996-03-31,INR,583380000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1996,1995,OTHR,0,1996-03-31,INR,-31650000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1996,1995,CGR11022,0,1996-03-31,INR,357570000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1996,1995,CGR1101,0,1996-03-31,INR,222870000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1996,1995,CGR12,0,1996-03-31,INR,281910000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1996,1995,CGR24,0,1996-03-31,INR,52950000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1996,1995,CGR1,0,1996-03-31,INR,1101300000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1996,1995,OTH,0,1996-03-31,INR,17190000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1996,1995,CGR11012,0,1996-03-31,INR,164870000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1996,1995,CGR23,0,1996-03-31,INR,49180000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1996,1995,CGR1102,0,1996-03-31,INR,596520000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1996,1995,CGR11011,0,1996-03-31,INR,43180000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1996,1995,CGR1201,0,1996-03-31,INR,184190000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1996,1995,CGR11021,0,1996-03-31,INR,221760000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1996,1995,CGR25,0,1996-03-31,INR,65050000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1996,1995,CGR21,0,1996-03-31,INR,340010000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1996,1995,CGR27,0,1996-03-31,INR,3180000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1996,1995,CGR26,0,1996-03-31,INR,3620000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1996,1995,OTHE,0,1996-03-31,INR,97720000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1996,1995,CGR22,0,1996-03-31,INR,101040000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1996,1995,TTL_RECEIPTS,0,1996-03-31,INR,1684680000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1995,1994,CGR11,0,1995-03-31,INR,674540000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1995,1994,OTH,0,1995-03-31,INR,11920000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1995,1994,CGR1,0,1995-03-31,INR,910830000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1995,1994,CGR11021,0,1995-03-31,INR,210640000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1995,1994,OTHE,0,1995-03-31,INR,78320000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1995,1994,CGR1201,0,1995-03-31,INR,157970000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1995,1994,CGR22,0,1995-03-31,INR,144470000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1995,1994,CGR11011,0,1995-03-31,INR,34680000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1995,1994,OTHR,0,1995-03-31,INR,65210000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1995,1994,TTL_RECEIPTS,0,1995-03-31,INR,1597780000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1995,1994,CGR23,0,1995-03-31,INR,41340000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1995,1994,CGR25,0,1995-03-31,INR,63450000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1995,1994,CGR11022,0,1995-03-31,INR,267890000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1995,1994,CGR1102,0,1995-03-31,INR,490450000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1995,1994,CGR2,0,1995-03-31,INR,686950000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1995,1994,CGR11012,0,1995-03-31,INR,138220000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1995,1994,CGR21,0,1995-03-31,INR,203260000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1995,1994,CGR24,0,1995-03-31,INR,82620000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1995,1994,CGR1101,0,1995-03-31,INR,184090000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1995,1994,CGR27,0,1995-03-31,INR,35820000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1995,1994,CGR26,0,1995-03-31,INR,50780000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1995,1994,CGR12,0,1995-03-31,INR,236290000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1994,1993,CGR1101,0,1994-03-31,INR,125220000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1994,1993,OTHE,0,1994-03-31,INR,69260000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1994,1993,TTL_RECEIPTS,0,1994-03-31,INR,1308930000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1994,1993,CGR11012,0,1994-03-31,INR,100600000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1994,1993,CGR12,0,1994-03-31,INR,220040000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1994,1993,CGR11021,0,1994-03-31,INR,172240000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1994,1993,CGR2,0,1994-03-31,INR,554400000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1994,1993,OTHR,0,1994-03-31,INR,-31460000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1994,1993,CGR24,0,1994-03-31,INR,75680000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1994,1993,CGR1102,0,1994-03-31,INR,409270000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1994,1993,OTH,0,1994-03-31,INR,15100000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1994,1993,CGR1201,0,1994-03-31,INR,150780000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1994,1993,CGR11022,0,1994-03-31,INR,221930000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1994,1993,CGR21,0,1994-03-31,INR,289280000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1994,1993,CGR26,0,1994-03-31,INR,-480000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1994,1993,CGR27,0,1994-03-31,INR,50740000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1994,1993,CGR1,0,1994-03-31,INR,754530000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1994,1993,CGR11011,0,1994-03-31,INR,13550000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1994,1993,CGR23,0,1994-03-31,INR,37160000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1994,1993,CGR25,0,1994-03-31,INR,61910000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1994,1993,CGR22,0,1994-03-31,INR,71570000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1994,1993,CGR11,0,1994-03-31,INR,534490000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1993,1992,CGR1201,0,1993-03-31,INR,124870000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1993,1992,CGR1101,0,1993-03-31,INR,120750000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1993,1992,CGR11012,0,1993-03-31,INR,88990000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1993,1992,CGR24,0,1993-03-31,INR,71440000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1993,1992,CGR1,0,1993-03-31,INR,741280000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1993,1992,OTHE,0,1993-03-31,INR,75970000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1993,1992,CGR26,0,1993-03-31,INR,19610000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1993,1992,CGR1102,0,1993-03-31,INR,419690000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1993,1992,TTL_RECEIPTS,0,1993-03-31,INR,1103060000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1993,1992,CGR22,0,1993-03-31,INR,43730000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1993,1992,CGR11011,0,1993-03-31,INR,18310000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1993,1992,CGR23,0,1993-03-31,INR,29520000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1993,1992,CGR2,0,1993-03-31,INR,361780000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1993,1992,OTH,0,1993-03-31,INR,18260000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1993,1992,CGR11,0,1993-03-31,INR,540440000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1993,1992,CGR11022,0,1993-03-31,INR,237760000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1993,1992,CGR25,0,1993-03-31,INR,63560000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1993,1992,CGR11021,0,1993-03-31,INR,163670000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1993,1992,CGR27,0,1993-03-31,INR,53190000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1993,1992,OTHR,0,1993-03-31,INR,43970000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1993,1992,CGR12,0,1993-03-31,INR,200840000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1993,1992,CGR21,0,1993-03-31,INR,36760000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1992,1991,CGR11,0,1992-03-31,INR,500690000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1992,1991,CGR1101,0,1992-03-31,INR,101030000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1992,1991,CGR2,0,1992-03-31,INR,385280000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1992,1991,CGR1,0,1992-03-31,INR,660300000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1992,1991,OTHR,0,1992-03-31,INR,19560000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1992,1991,CGR27,0,1992-03-31,INR,54210000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1992,1991,CGR23,0,1992-03-31,INR,22580000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1992,1991,CGR26,0,1992-03-31,INR,30380000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1992,1991,CGR11021,0,1992-03-31,INR,160170000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1992,1991,CGR24,0,1992-03-31,INR,66700000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1992,1991,OTH,0,1992-03-31,INR,16920000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1992,1991,CGR25,0,1992-03-31,INR,60210000000
RBI:CG_RECPT_RN(1.0),N_A,AFY,1992,1991,CGR1201,0,1992-03-31,INR,109330000000
