DATAFLOW,AUDST,FREQ,INDICRS_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN091,2009,2008,0,2009-03-31,RO,5.94
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN092,2009,2008,0,2009-03-31,RO,4.81
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN10,2009,2008,0,2009-03-31,RO,9.6
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN101,2009,2008,0,2009-03-31,RO,7.87
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN102,2009,2008,0,2009-03-31,RO,1.72
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN11,2009,2008,0,2009-03-31,RO,5.33
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12,2009,2008,0,2009-03-31,RO,15.7
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1201,2009,2008,0,2009-03-31,RO,14.1
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12011,2009,2008,0,2009-03-31,RO,3.41
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12012,2009,2008,0,2009-03-31,RO,2.3
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1202,2009,2008,0,2009-03-31,RO,1.6
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12021,2009,2008,0,2009-03-31,RO,1.35
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN13,2009,2008,0,2009-03-31,RO,2.03
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN01,2010,2009,0,2010-03-31,RO,6.46
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN02,2010,2009,0,2010-03-31,RO,6.35
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN03,2010,2009,0,2010-03-31,RO,3.17
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN04,2010,2009,0,2010-03-31,RO,3.4
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN05,2010,2009,0,2010-03-31,RO,5.23
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN06,2010,2009,0,2010-03-31,RO,1.94
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN07,2010,2009,0,2010-03-31,RO,-0.02
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN08,2010,2009,0,2010-03-31,RO,2.32
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN09,2010,2009,0,2010-03-31,RO,9.64
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN091,2010,2009,0,2010-03-31,RO,5.83
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN092,2010,2009,0,2010-03-31,RO,3.81
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN10,2010,2009,0,2010-03-31,RO,8.84
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN101,2010,2009,0,2010-03-31,RO,7.05
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN102,2010,2009,0,2010-03-31,RO,1.79
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN11,2010,2009,0,2010-03-31,RO,6.9941
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12,2010,2009,0,2010-03-31,RO,15.82
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1201,2010,2009,0,2010-03-31,RO,14.08
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12011,2010,2009,0,2010-03-31,RO,3.29
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12012,2010,2009,0,2010-03-31,RO,2.18
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1202,2010,2009,0,2010-03-31,RO,1.74
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12021,2010,2009,0,2010-03-31,RO,1.5
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN13,2010,2009,0,2010-03-31,RO,2.19
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN01,2011,2010,0,2011-03-31,RO,4.8
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN02,2011,2010,0,2011-03-31,RO,4.64
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN03,2011,2010,0,2011-03-31,RO,1.79
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN04,2011,2010,0,2011-03-31,RO,1.89
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN05,2011,2010,0,2011-03-31,RO,3.24
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN06,2011,2010,0,2011-03-31,RO,0.23
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN07,2011,2010,0,2011-03-31,RO,0.08
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN08,2011,2010,0,2011-03-31,RO,2.38
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN09,2011,2010,0,2011-03-31,RO,10.19
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN091,2011,2010,0,2011-03-31,RO,5.73
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN092,2011,2010,0,2011-03-31,RO,4.46
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN10,2011,2010,0,2011-03-31,RO,10.13
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN101,2011,2010,0,2011-03-31,RO,7.32
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN102,2011,2010,0,2011-03-31,RO,2.8083
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN11,2011,2010,0,2011-03-31,RO,5.1699
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12,2011,2010,0,2011-03-31,RO,15.38
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1201,2011,2010,0,2011-03-31,RO,13.37
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12011,2011,2010,0,2011-03-31,RO,3.01
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12012,2011,2010,0,2011-03-31,RO,2.23
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1202,2011,2010,0,2011-03-31,RO,2.01
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12021,2011,2010,0,2011-03-31,RO,1.69
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN13,2011,2010,0,2011-03-31,RO,1.98
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN01,2012,2011,0,2012-03-31,RO,5.9063
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN02,2012,2011,0,2012-03-31,RO,5.8847
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN03,2012,2011,0,2012-03-31,RO,2.7797
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN04,2012,2011,0,2012-03-31,RO,2.9899
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN05,2012,2011,0,2012-03-31,RO,4.5139
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN06,2012,2011,0,2012-03-31,RO,1.3873
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN07,2012,2011,0,2012-03-31,RO,-0.183
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN08,2012,2011,0,2012-03-31,RO,1.61
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN09,2012,2011,0,2012-03-31,RO,10.18
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN091,2012,2011,0,2012-03-31,RO,5.654
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN092,2012,2011,0,2012-03-31,RO,4.52
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN10,2012,2011,0,2012-03-31,RO,8.6013
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN101,2012,2011,0,2012-03-31,RO,7.2086
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN102,2012,2011,0,2012-03-31,RO,1.3927
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN11,2012,2011,0,2012-03-31,RO,6.5121
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12,2012,2011,0,2012-03-31,RO,14.9304
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1201,2012,2011,0,2012-03-31,RO,13.1152
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12011,2012,2011,0,2012-03-31,RO,3.1266
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12012,2012,2011,0,2012-03-31,RO,2.4947
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1202,2012,2011,0,2012-03-31,RO,1.8152
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12021,2012,2011,0,2012-03-31,RO,1.5778
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN13,2012,2011,0,2012-03-31,RO,1.9564
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN01,2013,2012,0,2013-03-31,RO,4.9295
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN02,2013,2012,0,2013-03-31,RO,4.8718
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN03,2013,2012,0,2013-03-31,RO,1.7802
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN04,2013,2012,0,2013-03-31,RO,1.9312
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN05,2013,2012,0,2013-03-31,RO,3.6633
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN06,2013,2012,0,2013-03-31,RO,0.514
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN07,2013,2012,0,2013-03-31,RO,-0.513
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN08,2013,2012,0,2013-03-31,RO,0.5615
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN09,2013,2012,0,2013-03-31,RO,10.42
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN091,2013,2012,0,2013-03-31,RO,5.618
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN092,2013,2012,0,2013-03-31,RO,4.8
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN10,2013,2012,0,2013-03-31,RO,8.8418
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN101,2013,2012,0,2013-03-31,RO,7.4605
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN102,2013,2012,0,2013-03-31,RO,1.3813
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN11,2013,2012,0,2013-03-31,RO,5.8543
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12,2013,2012,0,2013-03-31,RO,14.1831
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1201,2013,2012,0,2013-03-31,RO,12.5052
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12011,2013,2012,0,2013-03-31,RO,3.1493
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12012,2013,2012,0,2013-03-31,RO,2.5853
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1202,2013,2012,0,2013-03-31,RO,1.678
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12021,2013,2012,0,2013-03-31,RO,1.4688
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN13,2013,2012,0,2013-03-31,RO,1.828
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN01,2014,2013,0,2014-03-31,RO,4.4764
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN02,2014,2013,0,2014-03-31,RO,4.4168
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN03,2014,2013,0,2014-03-31,RO,1.1448
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN04,2014,2013,0,2014-03-31,RO,1.2798
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN05,2014,2013,0,2014-03-31,RO,3.1784
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN06,2014,2013,0,2014-03-31,RO,-0.1532
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN07,2014,2013,0,2014-03-31,RO,-0.1707
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN08,2014,2013,0,2014-03-31,RO,0.9526
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN09,2014,2013,0,2014-03-31,RO,10.14
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN091,2014,2013,0,2014-03-31,RO,5.6843
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN092,2014,2013,0,2014-03-31,RO,4.45
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN10,2014,2013,0,2014-03-31,RO,9.033
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN101,2014,2013,0,2014-03-31,RO,7.2627
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN102,2014,2013,0,2014-03-31,RO,1.7703
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN11,2014,2013,0,2014-03-31,RO,5.0198
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12,2014,2013,0,2014-03-31,RO,13.8821
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1201,2014,2013,0,2014-03-31,RO,12.2114
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12011,2014,2013,0,2014-03-31,RO,3.3316
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12012,2014,2013,0,2014-03-31,RO,2.2667
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1202,2014,2013,0,2014-03-31,RO,1.6707
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12021,2014,2013,0,2014-03-31,RO,1.4998
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN13,2014,2013,0,2014-03-31,RO,1.8115
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN01,2015,2014,0,2015-03-31,RO,4.0963
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN02,2015,2014,0,2015-03-31,RO,3.9721
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN03,2015,2014,0,2015-03-31,RO,0.8685
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN04,2015,2014,0,2015-03-31,RO,0.9352
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN05,2015,2014,0,2015-03-31,RO,2.9317
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN06,2015,2014,0,2015-03-31,RO,-0.2962
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN07,2015,2014,0,2015-03-31,RO,0.6236
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN08,2015,2014,0,2015-03-31,RO,-2.6986
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN09,2015,2014,0,2015-03-31,RO,9.98
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN091,2015,2014,0,2015-03-31,RO,5.5802
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN092,2015,2014,0,2015-03-31,RO,4.4
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN10,2015,2014,0,2015-03-31,RO,8.8337
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN101,2015,2014,0,2015-03-31,RO,7.2475
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN102,2015,2014,0,2015-03-31,RO,1.5862
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN11,2015,2014,0,2015-03-31,RO,3.8855
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12,2015,2014,0,2015-03-31,RO,13.3435
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1201,2015,2014,0,2015-03-31,RO,11.7661
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12011,2015,2014,0,2015-03-31,RO,3.2278
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12012,2015,2014,0,2015-03-31,RO,2.0714
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1202,2015,2014,0,2015-03-31,RO,1.5775
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12021,2015,2014,0,2015-03-31,RO,1.3431
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN13,2015,2014,0,2015-03-31,RO,1.754
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN01,2016,2015,0,2016-03-31,RO,3.8687
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN02,2016,2015,0,2016-03-31,RO,3.8287
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN03,2016,2015,0,2016-03-31,RO,0.6617
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN04,2016,2015,0,2016-03-31,RO,0.806
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN05,2016,2015,0,2016-03-31,RO,2.4887
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN06,2016,2015,0,2016-03-31,RO,-0.7183
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN07,2016,2015,0,2016-03-31,RO,0.0956
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN08,2016,2015,0,2016-03-31,RO,0.4591
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN09,2016,2015,0,2016-03-31,RO,10.57
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN091,2016,2015,0,2016-03-31,RO,5.3874
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN092,2016,2015,0,2016-03-31,RO,5.18
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN10,2016,2015,0,2016-03-31,RO,8.6773
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN101,2016,2015,0,2016-03-31,RO,6.8528
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN102,2016,2015,0,2016-03-31,RO,1.8244
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN11,2016,2015,0,2016-03-31,RO,4.2302
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12,2016,2015,0,2016-03-31,RO,13.0032
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1201,2016,2015,0,2016-03-31,RO,11.1659
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12011,2016,2015,0,2016-03-31,RO,3.207
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12012,2016,2015,0,2016-03-31,RO,1.9177
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1202,2016,2015,0,2016-03-31,RO,1.8372
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12021,2016,2015,0,2016-03-31,RO,1.646
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN13,2016,2015,0,2016-03-31,RO,1.6403
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN01,2017,2016,0,2017-03-31,RO,3.48
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN02,2017,2016,0,2017-03-31,RO,3.3617
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN03,2017,2016,0,2017-03-31,RO,0.3574
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN04,2017,2016,0,2017-03-31,RO,0.3382
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN05,2017,2016,0,2017-03-31,RO,2.0595
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN06,2017,2016,0,2017-03-31,RO,-1.0697
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN07,2017,2016,0,2017-03-31,RO,-0.0579
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN08,2017,2016,0,2017-03-31,RO,1.2746
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN09,2017,2016,0,2017-03-31,RO,11.15
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN091,2017,2016,0,2017-03-31,RO,5.52
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN092,2017,2016,0,2017-03-31,RO,5.63
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN10,2017,2016,0,2017-03-31,RO,8.93
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN101,2017,2016,0,2017-03-31,RO,7.16
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN102,2017,2016,0,2017-03-31,RO,1.77
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN11,2017,2016,0,2017-03-31,RO,3.96
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12,2017,2016,0,2017-03-31,RO,12.83
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1201,2017,2016,0,2017-03-31,RO,10.98
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12011,2017,2016,0,2017-03-31,RO,3.12
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12012,2017,2016,0,2017-03-31,RO,1.5285
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1202,2017,2016,0,2017-03-31,RO,1.8526
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12021,2017,2016,0,2017-03-31,RO,1.613
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN13,2017,2016,0,2017-03-31,RO,1.6389
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN01,2018,2017,0,2018-03-31,RO,3.4568
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN02,2018,2017,0,2018-03-31,RO,3.4428
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN03,2018,2017,0,2018-03-31,RO,0.3633
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN04,2018,2017,0,2018-03-31,RO,0.4286
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN05,2018,2017,0,2018-03-31,RO,2.6
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN06,2018,2017,0,2018-03-31,RO,-0.4992
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN07,2018,2017,0,2018-03-31,RO,0.0239
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN08,2018,2017,0,2018-03-31,RO,-0.8471
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN09,2018,2017,0,2018-03-31,RO,11.2288
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN091,2018,2017,0,2018-03-31,RO,5.8604
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN092,2018,2017,0,2018-03-31,RO,5.3655
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN10,2018,2017,0,2018-03-31,RO,8.3981
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN101,2018,2017,0,2018-03-31,RO,7.2667
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN102,2018,2017,0,2018-03-31,RO,1.1273
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN11,2018,2017,0,2018-03-31,RO,4.1095
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12,2018,2017,0,2018-03-31,RO,12.5274
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1201,2018,2017,0,2018-03-31,RO,10.9884
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12011,2018,2017,0,2018-03-31,RO,3.0951
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12012,2018,2017,0,2018-03-31,RO,1.3127
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1202,2018,2017,0,2018-03-31,RO,1.539
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12021,2018,2017,0,2018-03-31,RO,1.4335
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN13,2018,2017,0,2018-03-31,RO,1.6175
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN01,2019,2018,0,2019-03-31,RO,3.44
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN02,2019,2018,0,2019-03-31,RO,3.38
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN03,2019,2018,0,2019-03-31,RO,0.352
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN04,2019,2018,0,2019-03-31,RO,0.3624
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN05,2019,2018,0,2019-03-31,RO,2.4
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN06,2019,2018,0,2019-03-31,RO,-0.6756
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN07,2019,2018,0,2019-03-31,RO,-0.007
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN08,2019,2018,0,2019-03-31,RO,1.73
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN09,2019,2018,0,2019-03-31,RO,11.0115
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN091,2019,2018,0,2019-03-31,RO,6.0118
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN092,2019,2018,0,2019-03-31,RO,4.9917
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN10,2019,2018,0,2019-03-31,RO,8.2222
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN101,2019,2018,0,2019-03-31,RO,6.9742
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN102,2019,2018,0,2019-03-31,RO,1.248
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN11,2019,2018,0,2019-03-31,RO,4.0426
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12,2019,2018,0,2019-03-31,RO,12.2518
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1201,2019,2018,0,2019-03-31,RO,10.6219
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12011,2019,2018,0,2019-03-31,RO,3.0849
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12012,2019,2018,0,2019-03-31,RO,1.1752
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1202,2019,2018,0,2019-03-31,RO,1.6292
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12021,2019,2018,0,2019-03-31,RO,1.4798
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN13,2019,2018,0,2019-03-31,RO,1.5397
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN01,2020,2019,0,2020-03-31,RO,4.6508
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN02,2020,2019,0,2020-03-31,RO,4.6205
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN03,2020,2019,0,2020-03-31,RO,1.6019
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN04,2020,2019,0,2020-03-31,RO,1.633
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN05,2020,2019,0,2020-03-31,RO,3.3203
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN06,2020,2019,0,2020-03-31,RO,0.2714
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN07,2020,2019,0,2020-03-31,RO,0.0248
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN08,2020,2019,0,2020-03-31,RO,0.9418
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN09,2020,2019,0,2020-03-31,RO,10.0128
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN091,2020,2019,0,2020-03-31,RO,5.2282
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN092,2020,2019,0,2020-03-31,RO,4.7846
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN10,2020,2019,0,2020-03-31,RO,8.3889
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN101,2020,2019,0,2020-03-31,RO,6.7592
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN102,2020,2019,0,2020-03-31,RO,1.6297
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN11,2020,2019,0,2020-03-31,RO,4.9679
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12,2020,2019,0,2020-03-31,RO,13.3816
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1201,2020,2019,0,2020-03-31,RO,11.7092
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12011,2020,2019,0,2020-03-31,RO,3.0489
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12012,2020,2019,0,2020-03-31,RO,1.3066
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN1202,2020,2019,0,2020-03-31,RO,1.6724
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN12021,2020,2019,0,2020-03-31,RO,1.5508
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN13,2020,2019,0,2020-03-31,RO,1.5874
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN01,2021,2020,0,2021-03-31,RO,9.16
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN02,2021,2020,0,2021-03-31,RO,8.7
RBI:FICG_GDP_RN(1.0),N_A,AFY,IN03,2021,2020,0,2021-03-31,RO,5.73
