DATAFLOW,AUDST,FREQ,MKT_TRANSC_RN,REPYEAREND,REPYEARSTART,TRANC_TYP_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2020,2019,N_A,0,2019-08-31,INR,18504187530000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2020,2019,N_A,0,2019-08-31,INR,2885782680000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2020,2019,N_A,0,2019-08-31,INR,692335980000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_CASH_MNG_BILL,2020,2019,N_A,0,2019-08-31,INR,447508650000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2020,2019,N_A,0,2019-08-31,INR,300099880000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2020,2019,N_A,0,2019-07-31,INR,939133480000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2020,2019,N_A,0,2019-07-31,INR,2670835680000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2020,2019,N_A,0,2019-07-31,INR,23839031730000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2020,2019,N_A,0,2019-07-31,INR,1405154760000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2020,2019,N_A,0,2019-07-31,INR,326547440000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2020,2019,N_A,0,2019-07-31,INR,3738240250000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2020,2019,N_A,0,2019-06-30,INR,860821160000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2020,2019,N_A,0,2019-06-30,INR,1125807310000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2020,2019,N_A,0,2019-06-30,INR,20960087070000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2020,2019,N_A,0,2019-06-30,INR,3003253170000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2020,2019,N_A,0,2019-06-30,INR,3466278630000.0005
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2020,2019,N_A,0,2019-06-30,INR,1016624699999.9999
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2020,2019,N_A,0,2019-05-31,INR,880885750000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2020,2019,N_A,0,2019-05-31,INR,1225633820000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2020,2019,N_A,0,2019-05-31,INR,3366912080000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2020,2019,N_A,0,2019-05-31,INR,1260392510000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2020,2019,N_A,0,2019-05-31,INR,16058203390000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2020,2019,N_A,0,2019-05-31,INR,3129279660000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2020,2019,N_A,0,2019-04-30,INR,12922206070000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2020,2019,N_A,0,2019-04-30,INR,1679792360000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2020,2019,N_A,0,2019-04-30,INR,508935350000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2020,2019,N_A,0,2019-04-30,INR,1010430180000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2020,2019,N_A,0,2019-04-30,INR,257279580000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2020,2019,N_A,0,2019-04-30,INR,1776645110000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2019,2018,N_A,0,2019-03-31,INR,2274376470000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2019,2018,N_A,0,2019-03-31,INR,322068870000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2019,2018,N_A,0,2019-03-31,INR,1387815080000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2019,2018,N_A,0,2019-03-31,INR,12300448040000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2019,2018,N_A,0,2019-03-31,INR,353912540000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2019,2018,N_A,0,2019-03-31,INR,2079358220000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_CASH_MNG_BILL,2019,2018,N_A,0,2019-03-31,INR,210579980000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2019,2018,N_A,0,2019-02-28,INR,2925132300000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2019,2018,N_A,0,2019-02-28,INR,13928967660000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2019,2018,N_A,0,2019-02-28,INR,1444386360000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2019,2018,N_A,0,2019-02-28,INR,538226149999.99994
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2019,2018,N_A,0,2019-02-28,INR,428126380000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2019,2018,N_A,0,2019-02-28,INR,1811994060000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_CASH_MNG_BILL,2019,2018,N_A,0,2019-02-28,INR,514393410000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2019,2018,N_A,0,2019-01-31,INR,572086490000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2019,2018,N_A,0,2019-01-31,INR,732812060000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2019,2018,N_A,0,2019-01-31,INR,1653999450000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2019,2018,N_A,0,2019-01-31,INR,2958898000000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2019,2018,N_A,0,2019-01-31,INR,14270374260000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2019,2018,N_A,0,2019-01-31,INR,2126869560000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2019,2018,N_A,0,2018-12-31,INR,884818300000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2019,2018,N_A,0,2018-12-31,INR,774066390000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_CASH_MNG_BILL,2019,2018,N_A,0,2018-12-31,INR,257868839999.99997
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2019,2018,N_A,0,2018-12-31,INR,1406860730000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2019,2018,N_A,0,2018-12-31,INR,2737819860000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2019,2018,N_A,0,2018-12-31,INR,3323614260000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2019,2018,N_A,0,2018-12-31,INR,16275724420000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2019,2018,N_A,0,2018-11-30,INR,978419150000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2019,2018,N_A,0,2018-11-30,INR,2016180170000.0002
RBI:SEC_MKT_RN(1.0),N_A,M,TR_CASH_MNG_BILL,2019,2018,N_A,0,2018-11-30,INR,45384620000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2019,2018,N_A,0,2018-11-30,INR,987249580000.0001
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2019,2018,N_A,0,2018-11-30,INR,13290179650000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2019,2018,N_A,0,2018-11-30,INR,1370597880000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2019,2018,N_A,0,2018-11-30,INR,3381651230000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2019,2018,N_A,0,2018-10-31,INR,1366994710000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2019,2018,N_A,0,2018-10-31,INR,4690234300000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2019,2018,N_A,0,2018-10-31,INR,17003535740000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_CASH_MNG_BILL,2019,2018,N_A,0,2018-10-31,INR,81782060000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2019,2018,N_A,0,2018-10-31,INR,1709721840000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2019,2018,N_A,0,2018-10-31,INR,1531735690000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2019,2018,N_A,0,2018-10-31,INR,1770632220000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2019,2018,N_A,0,2018-09-30,INR,14381840270000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2019,2018,N_A,0,2018-09-30,INR,3278033319999.9995
RBI:SEC_MKT_RN(1.0),N_A,M,TR_CASH_MNG_BILL,2019,2018,N_A,0,2018-09-30,INR,46692500000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2019,2018,N_A,0,2018-09-30,INR,1183483380000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2019,2018,N_A,0,2018-09-30,INR,1532303220000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2019,2018,N_A,0,2018-09-30,INR,1251163050000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2019,2018,N_A,0,2018-09-30,INR,796694390000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_CASH_MNG_BILL,2019,2018,N_A,0,2018-08-31,INR,271045730000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2019,2018,N_A,0,2018-08-31,INR,1132882290000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2019,2018,N_A,0,2018-08-31,INR,12947806710000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2019,2018,N_A,0,2018-08-31,INR,3845281780000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2019,2018,N_A,0,2018-08-31,INR,1938296940000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2019,2018,N_A,0,2018-08-31,INR,1150517260000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2019,2018,N_A,0,2018-08-31,INR,1290836500000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2019,2018,N_A,0,2018-07-31,INR,2106030460000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2019,2018,N_A,0,2018-07-31,INR,669374060000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2019,2018,N_A,0,2018-07-31,INR,684951540000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2019,2018,N_A,0,2018-07-31,INR,854884380000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2019,2018,N_A,0,2018-07-31,INR,13564927970000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2019,2018,N_A,0,2018-07-31,INR,2568747710000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_CASH_MNG_BILL,2019,2018,N_A,0,2018-07-31,INR,359537730000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2019,2018,N_A,0,2018-06-30,INR,2613427240000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2019,2018,N_A,0,2018-06-30,INR,806092540000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2019,2018,N_A,0,2018-06-30,INR,463107710000.00006
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2019,2018,N_A,0,2018-06-30,INR,14183121900000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_CASH_MNG_BILL,2019,2018,N_A,0,2018-06-30,INR,423807620000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2019,2018,N_A,0,2018-06-30,INR,920419370000.0001
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2019,2018,N_A,0,2018-06-30,INR,1876465960000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2019,2018,N_A,0,2018-05-31,INR,1721591170000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2019,2018,N_A,0,2018-05-31,INR,14186447430000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2019,2018,N_A,0,2018-05-31,INR,531155130000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2019,2018,N_A,0,2018-05-31,INR,562145920000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2019,2018,N_A,0,2018-05-31,INR,1681738730000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2019,2018,N_A,0,2018-05-31,INR,588437680000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2019,2018,N_A,0,2018-04-30,INR,426992390000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2019,2018,N_A,0,2018-04-30,INR,484509720000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2019,2018,N_A,0,2018-04-30,INR,1505436310000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2019,2018,N_A,0,2018-04-30,INR,586133720000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2019,2018,N_A,0,2018-04-30,INR,1497635830000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2019,2018,N_A,0,2018-04-30,INR,15378042020000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2018,2017,N_A,0,2018-03-31,INR,839915790000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2018,2017,N_A,0,2018-03-31,INR,749901750000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2018,2017,N_A,0,2018-03-31,INR,1385915810000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2018,2017,N_A,0,2018-03-31,INR,2102090570000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2018,2017,N_A,0,2018-03-31,INR,12436628800000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2018,2017,N_A,0,2018-03-31,INR,512273030000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2018,2017,N_A,0,2018-02-28,INR,13075532230000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2018,2017,N_A,0,2018-02-28,INR,2493570370000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2018,2017,N_A,0,2018-02-28,INR,1084532000000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2018,2017,N_A,0,2018-02-28,INR,526519730000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2018,2017,N_A,0,2018-02-28,INR,882518640000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2018,2017,N_A,0,2018-02-28,INR,1143236360000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2018,2017,N_A,0,2018-01-31,INR,2797608110000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2018,2017,N_A,0,2018-01-31,INR,915186860000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2018,2017,N_A,0,2018-01-31,INR,16318968660000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2018,2017,N_A,0,2018-01-31,INR,1327603040000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2018,2017,N_A,0,2018-01-31,INR,1222748960000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2018,2017,N_A,0,2018-01-31,INR,659672290000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2018,2017,N_A,0,2017-12-31,INR,15077314550000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2018,2017,N_A,0,2017-12-31,INR,2734676030000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2018,2017,N_A,0,2017-12-31,INR,1070028600000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2018,2017,N_A,0,2017-12-31,INR,1269056360000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2018,2017,N_A,0,2017-12-31,INR,395591070000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2018,2017,N_A,0,2017-12-31,INR,1274275940000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2018,2017,N_A,0,2017-11-30,INR,18869229490000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2018,2017,N_A,0,2017-11-30,INR,1334397850000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2018,2017,N_A,0,2017-11-30,INR,588768150000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2018,2017,N_A,0,2017-11-30,INR,1058349770000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2018,2017,N_A,0,2017-11-30,INR,988996460000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2018,2017,N_A,0,2017-11-30,INR,2636114380000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2018,2017,N_A,0,2017-10-31,INR,618640080000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2018,2017,N_A,0,2017-10-31,INR,13092160880000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2018,2017,N_A,0,2017-10-31,INR,2652804050000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2018,2017,N_A,0,2017-10-31,INR,1104692330000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2018,2017,N_A,0,2017-10-31,INR,944815340000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2018,2017,N_A,0,2017-10-31,INR,1089348630000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2018,2017,N_A,0,2017-09-30,INR,894732260000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2018,2017,N_A,0,2017-09-30,INR,16866193120000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2018,2017,N_A,0,2017-09-30,INR,1730269830000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2018,2017,N_A,0,2017-09-30,INR,3768017890000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2018,2017,N_A,0,2017-09-30,INR,1388147170000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2018,2017,N_A,0,2017-09-30,INR,1366199860000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_CASH_MNG_BILL,2018,2017,N_A,0,2017-09-30,INR,118938600000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2018,2017,N_A,0,2017-08-31,INR,1629229880000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2018,2017,N_A,0,2017-08-31,INR,3812855810000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2018,2017,N_A,0,2017-08-31,INR,15654755550000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_CASH_MNG_BILL,2018,2017,N_A,0,2017-08-31,INR,314567950000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2018,2017,N_A,0,2017-08-31,INR,1331498300000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2018,2017,N_A,0,2017-08-31,INR,537559680000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2018,2017,N_A,0,2017-08-31,INR,1230730200000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2018,2017,N_A,0,2017-07-31,INR,18831650170000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2018,2017,N_A,0,2017-07-31,INR,442758330000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2018,2017,N_A,0,2017-07-31,INR,1549412100000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2018,2017,N_A,0,2017-07-31,INR,1266824080000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_CASH_MNG_BILL,2018,2017,N_A,0,2017-07-31,INR,363010770000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2018,2017,N_A,0,2017-07-31,INR,3367952570000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2018,2017,N_A,0,2017-07-31,INR,1012771370000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_CASH_MNG_BILL,2018,2017,N_A,0,2017-06-30,INR,604188250000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2018,2017,N_A,0,2017-06-30,INR,3896455250000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2018,2017,N_A,0,2017-06-30,INR,19830462230000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2018,2017,N_A,0,2017-06-30,INR,2166987230000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2018,2017,N_A,0,2017-06-30,INR,565158390000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2018,2017,N_A,0,2017-06-30,INR,1522116270000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2018,2017,N_A,0,2017-06-30,INR,560121380000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_CASH_MNG_BILL,2018,2017,N_A,0,2017-05-31,INR,424557030000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2018,2017,N_A,0,2017-05-31,INR,2158711670000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2018,2017,N_A,0,2017-05-31,INR,1034678540000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2018,2017,N_A,0,2017-05-31,INR,681079900000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2018,2017,N_A,0,2017-05-31,INR,180309550000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2018,2017,N_A,0,2017-05-31,INR,15823976430000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2018,2017,N_A,0,2017-05-31,INR,3444658150000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2018,2017,N_A,0,2017-04-30,INR,12804469500000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2018,2017,N_A,0,2017-04-30,INR,796463660000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2018,2017,N_A,0,2017-04-30,INR,636546560000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2018,2017,N_A,0,2017-04-30,INR,1000719520000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2018,2017,N_A,0,2017-04-30,INR,229779060000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_CASH_MNG_BILL,2018,2017,N_A,0,2017-04-30,INR,56034740000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2018,2017,N_A,0,2017-04-30,INR,1718824020000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2017,2016,N_A,0,2017-03-31,INR,2882221810000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2017,2016,N_A,0,2017-03-31,INR,1416381880000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_CASH_MNG_BILL,2017,2016,N_A,0,2017-03-31,INR,126208600000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2017,2016,N_A,0,2017-03-31,INR,645619490000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2017,2016,N_A,0,2017-03-31,INR,15158824850000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2017,2016,N_A,0,2017-03-31,INR,558819790000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2017,2016,N_A,0,2017-03-31,INR,1551573930000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2017,2016,N_A,0,2017-02-28,INR,412532870000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_CASH_MNG_BILL,2017,2016,N_A,0,2017-02-28,INR,367088140000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2017,2016,N_A,0,2017-02-28,INR,14450707520000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2017,2016,N_A,0,2017-02-28,INR,1489583510000.0002
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2017,2016,N_A,0,2017-02-28,INR,581495290000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2017,2016,N_A,0,2017-02-28,INR,538173589999.99994
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2017,2016,N_A,0,2017-02-28,INR,2850699810000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2017,2016,N_A,0,2017-01-31,INR,3865186415000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2017,2016,N_A,0,2017-01-31,INR,686630120000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_CASH_MNG_BILL,2017,2016,N_A,0,2017-01-31,INR,1842327840000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2017,2016,N_A,0,2017-01-31,INR,18743969150000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2017,2016,N_A,0,2017-01-31,INR,525347070000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2017,2016,N_A,0,2017-01-31,INR,1088008695000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2017,2016,N_A,0,2017-01-31,INR,409502810000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2017,2016,N_A,0,2016-12-31,INR,3080022510000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2017,2016,N_A,0,2016-12-31,INR,446466390000.00006
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2017,2016,N_A,0,2016-12-31,INR,928818570000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2017,2016,N_A,0,2016-12-31,INR,884814670000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2017,2016,N_A,0,2016-12-31,INR,756501830000
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2017,2016,N_A,0,2016-12-31,INR,22807323940000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_CASH_MNG_BILL,2017,2016,N_A,0,2016-12-31,INR,819922880000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_364DAY,2017,2016,N_A,0,2016-11-30,INR,676745220000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_182DAY,2017,2016,N_A,0,2016-11-30,INR,347653950000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_BILLS,2017,2016,N_A,0,2016-11-30,INR,1925340030000
RBI:SEC_MKT_RN(1.0),N_A,M,ST_GOV_SEC,2017,2016,N_A,0,2016-11-30,INR,1057611800000
RBI:SEC_MKT_RN(1.0),N_A,M,TR_91DAY,2017,2016,N_A,0,2016-11-30,INR,900940860000.0001
RBI:SEC_MKT_RN(1.0),N_A,M,CEN_GOV_SEC,2017,2016,N_A,0,2016-11-30,INR,26336114300000
