DATAFLOW,AUDST,COMP_COUNT,FREQ,GRWT_RT_RATIOS_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,SALE_SZ_CLS_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_NET_WRT,PREV_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,7.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_NET_WRT,PREV_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,11.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,11517,AFY,GRP_NET_WRT,PREV_YR,2018,2017,LESS_THN_25_CR,0,2018-03-31,PT,14.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_NET_WRT,PREV_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,12.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,963,AFY,GRP_NFA,CURR_YR,2018,2017,25_CR_TO_50_CR,0,2018-03-31,PT,3.2
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1016,AFY,GRP_NFA,CURR_YR,2018,2017,50_CR_TO_100_CR,0,2018-03-31,PT,-2.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_NFA,CURR_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,1.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_NFA,CURR_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,2.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,11517,AFY,GRP_NFA,CURR_YR,2018,2017,LESS_THN_25_CR,0,2018-03-31,PT,10.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_NFA,CURR_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,1.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,963,AFY,GRP_NFA,PREV_YR,2018,2017,25_CR_TO_50_CR,0,2018-03-31,PT,0.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1016,AFY,GRP_NFA,PREV_YR,2018,2017,50_CR_TO_100_CR,0,2018-03-31,PT,-1.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_NFA,PREV_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,7.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_NFA,PREV_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,8.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,11517,AFY,GRP_NFA,PREV_YR,2018,2017,LESS_THN_25_CR,0,2018-03-31,PT,-2.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_NFA,PREV_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,9.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,963,AFY,GRP_NON_CUR_ASST,CURR_YR,2018,2017,25_CR_TO_50_CR,0,2018-03-31,PT,4.2
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1016,AFY,GRP_NON_CUR_ASST,CURR_YR,2018,2017,50_CR_TO_100_CR,0,2018-03-31,PT,1.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_NON_CUR_ASST,CURR_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,3.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_NON_CUR_ASST,CURR_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,4.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,11517,AFY,GRP_NON_CUR_ASST,CURR_YR,2018,2017,LESS_THN_25_CR,0,2018-03-31,PT,6.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_NON_CUR_ASST,CURR_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,4.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,963,AFY,GRP_NON_CUR_ASST,PREV_YR,2018,2017,25_CR_TO_50_CR,0,2018-03-31,PT,2.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1016,AFY,GRP_NON_CUR_ASST,PREV_YR,2018,2017,50_CR_TO_100_CR,0,2018-03-31,PT,3.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_NON_CUR_ASST,PREV_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,8.2
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_NON_CUR_ASST,PREV_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,13.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,11517,AFY,GRP_NON_CUR_ASST,PREV_YR,2018,2017,LESS_THN_25_CR,0,2018-03-31,PT,12.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_NON_CUR_ASST,PREV_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,9.2
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,963,AFY,GRP_NON_OP_SD,CURR_YR,2018,2017,25_CR_TO_50_CR,0,2018-03-31,PT,36.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1016,AFY,GRP_NON_OP_SD,CURR_YR,2018,2017,50_CR_TO_100_CR,0,2018-03-31,PT,27.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_NON_OP_SD,CURR_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,-12.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_NON_OP_SD,CURR_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,34.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,11517,AFY,GRP_NON_OP_SD,CURR_YR,2018,2017,LESS_THN_25_CR,0,2018-03-31,PT,14.2
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_NON_OP_SD,CURR_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,5.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,963,AFY,GRP_NON_OP_SD,PREV_YR,2018,2017,25_CR_TO_50_CR,0,2018-03-31,PT,-43.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_NON_OP_SD,PREV_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,-38.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_NON_OP_SD,PREV_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,-15.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,11517,AFY,GRP_NON_OP_SD,PREV_YR,2018,2017,LESS_THN_25_CR,0,2018-03-31,PT,-48.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_NON_OP_SD,PREV_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,19.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,963,AFY,GRP_NVA,CURR_YR,2018,2017,25_CR_TO_50_CR,0,2018-03-31,PT,-15.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1016,AFY,GRP_NVA,CURR_YR,2018,2017,50_CR_TO_100_CR,0,2018-03-31,PT,-24.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_NVA,CURR_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,4.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_NVA,CURR_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,-11.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_NVA,CURR_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,13.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,963,AFY,GRP_NVA,PREV_YR,2018,2017,25_CR_TO_50_CR,0,2018-03-31,PT,38.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1016,AFY,GRP_NVA,PREV_YR,2018,2017,50_CR_TO_100_CR,0,2018-03-31,PT,-9.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_NVA,PREV_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,23.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_NVA,PREV_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,6.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_NVA,PREV_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,10.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,963,AFY,GRP_OP_EXP,CURR_YR,2018,2017,25_CR_TO_50_CR,0,2018-03-31,PT,3.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1016,AFY,GRP_OP_EXP,CURR_YR,2018,2017,50_CR_TO_100_CR,0,2018-03-31,PT,6.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_OP_EXP,CURR_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,11.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_OP_EXP,CURR_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,6.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,11517,AFY,GRP_OP_EXP,CURR_YR,2018,2017,LESS_THN_25_CR,0,2018-03-31,PT,-3.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_OP_EXP,CURR_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,12.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,963,AFY,GRP_OP_EXP,PREV_YR,2018,2017,25_CR_TO_50_CR,0,2018-03-31,PT,-7.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1016,AFY,GRP_OP_EXP,PREV_YR,2018,2017,50_CR_TO_100_CR,0,2018-03-31,PT,-4.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_OP_EXP,PREV_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,6.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_OP_EXP,PREV_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,2.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,11517,AFY,GRP_OP_EXP,PREV_YR,2018,2017,LESS_THN_25_CR,0,2018-03-31,PT,-12.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_OP_EXP,PREV_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,5.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,963,AFY,GRP_OP_PFT,CURR_YR,2018,2017,25_CR_TO_50_CR,0,2018-03-31,PT,-44.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1016,AFY,GRP_OP_PFT,CURR_YR,2018,2017,50_CR_TO_100_CR,0,2018-03-31,PT,-56.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_OP_PFT,CURR_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,-8.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_OP_PFT,CURR_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,-24.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_OP_PFT,CURR_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,16.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,963,AFY,GRP_OP_PFT,PREV_YR,2018,2017,25_CR_TO_50_CR,0,2018-03-31,PT,151.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1016,AFY,GRP_OP_PFT,PREV_YR,2018,2017,50_CR_TO_100_CR,0,2018-03-31,PT,-29.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_OP_PFT,PREV_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,33.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_OP_PFT,PREV_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,6.2
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_OP_PFT,PREV_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,8.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_PAT,CURR_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,-13.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_PAT,CURR_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,-48.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_PAT,CURR_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,14.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1016,AFY,GRP_PAT,PREV_YR,2018,2017,50_CR_TO_100_CR,0,2018-03-31,PT,-0.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_PAT,PREV_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,-3.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_PAT,PREV_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,-2.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_PAT,PREV_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,18.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,963,AFY,GRP_PBT,CURR_YR,2018,2017,25_CR_TO_50_CR,0,2018-03-31,PT,-110.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1016,AFY,GRP_PBT,CURR_YR,2018,2017,50_CR_TO_100_CR,0,2018-03-31,PT,-129.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_PBT,CURR_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,-1.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_PBT,CURR_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,-32.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_PBT,CURR_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,15.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,963,AFY,GRP_PBT,PREV_YR,2018,2017,25_CR_TO_50_CR,0,2018-03-31,PT,107.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1016,AFY,GRP_PBT,PREV_YR,2018,2017,50_CR_TO_100_CR,0,2018-03-31,PT,1.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_PBT,PREV_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,2.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_PBT,PREV_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,-0.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_PBT,PREV_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,14.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_PBT_NON_OP_SD,CURR_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,10.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_PBT_NON_OP_SD,CURR_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,-67.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_PBT_NON_OP_SD,CURR_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,24.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1016,AFY,GRP_PBT_NON_OP_SD,PREV_YR,2018,2017,50_CR_TO_100_CR,0,2018-03-31,PT,-67.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_PBT_NON_OP_SD,PREV_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,10.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_PBT_NON_OP_SD,PREV_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,10.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_PFT_RET,CURR_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,-28.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_PFT_RET,CURR_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,-65.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_PFT_RET,CURR_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,48.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1016,AFY,GRP_PFT_RET,PREV_YR,2018,2017,50_CR_TO_100_CR,0,2018-03-31,PT,33.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_PFT_RET,PREV_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,13.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_PFT_RET,PREV_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,22.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_PFT_RET,PREV_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,31.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,963,AFY,GRP_REM_EMP,CURR_YR,2018,2017,25_CR_TO_50_CR,0,2018-03-31,PT,7.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1016,AFY,GRP_REM_EMP,CURR_YR,2018,2017,50_CR_TO_100_CR,0,2018-03-31,PT,8.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_REM_EMP,CURR_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,10.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_REM_EMP,CURR_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,7.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_REM_EMP,CURR_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,7.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,963,AFY,GRP_REM_EMP,PREV_YR,2018,2017,25_CR_TO_50_CR,0,2018-03-31,PT,10.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1016,AFY,GRP_REM_EMP,PREV_YR,2018,2017,50_CR_TO_100_CR,0,2018-03-31,PT,5.0
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_REM_EMP,PREV_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,8.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_REM_EMP,PREV_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,7.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,11517,AFY,GRP_REM_EMP,PREV_YR,2018,2017,LESS_THN_25_CR,0,2018-03-31,PT,0.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_REM_EMP,PREV_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,9.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,963,AFY,GRP_SAL,CURR_YR,2018,2017,25_CR_TO_50_CR,0,2018-03-31,PT,0.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1016,AFY,GRP_SAL,CURR_YR,2018,2017,50_CR_TO_100_CR,0,2018-03-31,PT,1.2
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_SAL,CURR_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,8.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_SAL,CURR_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,3.2
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,11517,AFY,GRP_SAL,CURR_YR,2018,2017,LESS_THN_25_CR,0,2018-03-31,PT,-58.2
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_SAL,CURR_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,12.2
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,963,AFY,GRP_SAL,PREV_YR,2018,2017,25_CR_TO_50_CR,0,2018-03-31,PT,-2.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1016,AFY,GRP_SAL,PREV_YR,2018,2017,50_CR_TO_100_CR,0,2018-03-31,PT,-5.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_SAL,PREV_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,8.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_SAL,PREV_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,3.2
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,11517,AFY,GRP_SAL,PREV_YR,2018,2017,LESS_THN_25_CR,0,2018-03-31,PT,-44.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_SAL,PREV_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,6.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,963,AFY,GRP_TGA,CURR_YR,2018,2017,25_CR_TO_50_CR,0,2018-03-31,PT,6.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1016,AFY,GRP_TGA,CURR_YR,2018,2017,50_CR_TO_100_CR,0,2018-03-31,PT,7.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_TGA,CURR_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,7.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_TGA,CURR_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,7.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,11517,AFY,GRP_TGA,CURR_YR,2018,2017,LESS_THN_25_CR,0,2018-03-31,PT,6.3
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_TGA,CURR_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,7.2
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,963,AFY,GRP_TGA,PREV_YR,2018,2017,25_CR_TO_50_CR,0,2018-03-31,PT,1.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1016,AFY,GRP_TGA,PREV_YR,2018,2017,50_CR_TO_100_CR,0,2018-03-31,PT,-1.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_TGA,PREV_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,2.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_TGA,PREV_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,4.7
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,11517,AFY,GRP_TGA,PREV_YR,2018,2017,LESS_THN_25_CR,0,2018-03-31,PT,6.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_TGA,PREV_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,10.2
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,963,AFY,GRP_TNA,CURR_YR,2018,2017,25_CR_TO_50_CR,0,2018-03-31,PT,5.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1016,AFY,GRP_TNA,CURR_YR,2018,2017,50_CR_TO_100_CR,0,2018-03-31,PT,6.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_TNA,CURR_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,6.4
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_TNA,CURR_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,6.5
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,11517,AFY,GRP_TNA,CURR_YR,2018,2017,LESS_THN_25_CR,0,2018-03-31,PT,5.8
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,565,AFY,GRP_TNA,CURR_YR,2018,2017,THOU_CR_N_ABV,0,2018-03-31,PT,5.9
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,963,AFY,GRP_TNA,PREV_YR,2018,2017,25_CR_TO_50_CR,0,2018-03-31,PT,2.2
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1016,AFY,GRP_TNA,PREV_YR,2018,2017,50_CR_TO_100_CR,0,2018-03-31,PT,0.1
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,374,AFY,GRP_TNA,PREV_YR,2018,2017,FIV_HUN_TO_1000_CR,0,2018-03-31,PT,6.6
RBI:GRWT_RT_INDC_PUB_SAL_RN(1.0),N_A,1695,AFY,GRP_TNA,PREV_YR,2018,2017,HUN_TO_500_CR,0,2018-03-31,PT,9.1
