DATAFLOW,AUDST,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,TYP_SRC_FNDS_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,IS_PRV_NCP,0,2012-03-31,INR,148480000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,IS_PRV_OCP,0,2012-03-31,INR,-72940000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,IS_PRV_TAXATION,0,2012-03-31,INR,-41874000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,IS_PU_CAP,0,2012-03-31,INR,35241000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,IS_RES_CAP_RES,0,2012-03-31,INR,6309000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,IS_RES_OTH,0,2012-03-31,INR,1302023000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,IS_RES_SIN_FDS,0,2012-03-31,INR,41455000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,IS_RES_SRPLS,0,2012-03-31,INR,1349787000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,MIS_NON_CURR_LIAB,0,2012-03-31,INR,116064000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,TD_OCA_ACCP,0,2012-03-31,INR,-27832000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,TD_OCA_ADV_DEP,0,2012-03-31,INR,328699000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,TD_OCA_IA_ON_LN,0,2012-03-31,INR,18754000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,TD_OCA_LTC,0,2012-03-31,INR,2366000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,TD_OCA_OTH,0,2012-03-31,INR,234418000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,TD_OCA_SUN_CRE,0,2012-03-31,INR,617330000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,TRD_DUE_OTH_CURR_AST,0,2012-03-31,INR,1173734000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2012,2011,TTL_INT_EXT_SRC,0,2012-03-31,INR,6085607000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,CL_OCL_CM_OF_LTB,0,2013-03-31,INR,116613000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ESL_NCL_LTB_LTM_OF_FLO,0,2013-03-31,INR,-16518000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_CAP_RECPT,0,2013-03-31,INR,46000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_CL_OCL,0,2013-03-31,INR,356609000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_CL_OCL_OTH,0,2013-03-31,INR,239996000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_CL_STBR,0,2013-03-31,INR,434689000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_CL_STBR_DEP,0,2013-03-31,INR,3915000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_CL_STBR_LROD,0,2013-03-31,INR,340004000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_CL_STBR_LROD_OTH,0,2013-03-31,INR,70736000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_CL_STBR_OLA,0,2013-03-31,INR,83540000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_CL_STRB_LAFRP,0,2013-03-31,INR,7230000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_CL_TRD_PAYS,0,2013-03-31,INR,455746000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_CURR_LIB,0,2013-03-31,INR,1247044000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_DEF_TAX_LIB,0,2013-03-31,INR,96152000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2013,2012,ES_MON_AGST_SHR_WAR,0,2013-03-31,INR,-2597000000
