DATAFLOW,AUDST,COMP_COUNT,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,SALE_SZ_CLS_RN,TYP_FIN_RT_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,14905,AFY,PREV_YR,2016,2015,LESS_THN_25_CR,LR_QA_CL,0,2016-03-31,PT,26.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,14905,AFY,PREV_YR,2016,2015,LESS_THN_25_CR,LR_TP_CA,0,2016-03-31,PT,14.0
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,14905,AFY,PREV_YR,2016,2015,LESS_THN_25_CR,PPAR_DIV_NW,0,2016-03-31,PT,0.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,14905,AFY,PREV_YR,2016,2015,LESS_THN_25_CR,PPAR_GP_SAL,0,2016-03-31,PT,14.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,14905,AFY,PREV_YR,2016,2015,LESS_THN_25_CR,PPAR_GP_TNA,0,2016-03-31,PT,1.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,14905,AFY,PREV_YR,2016,2015,LESS_THN_25_CR,PPAR_OP_SAL,0,2016-03-31,PT,8.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,14905,AFY,PREV_YR,2016,2015,LESS_THN_25_CR,PPAR_PAT_SAL,0,2016-03-31,PT,-1.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,14905,AFY,PREV_YR,2016,2015,LESS_THN_25_CR,PPAR_PAT_TNW,0,2016-03-31,PT,-0.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,14905,AFY,PREV_YR,2016,2015,LESS_THN_25_CR,PPAR_PR_PAT,0,2016-03-31,PT,96.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,14905,AFY,PREV_YR,2016,2015,LESS_THN_25_CR,PPAR_TP_PBT,0,2016-03-31,PT,11.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,14905,AFY,PREV_YR,2016,2015,LESS_THN_25_CR,SUFR_ESF_TSF,0,2016-03-31,PT,55.0
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,14905,AFY,PREV_YR,2016,2015,LESS_THN_25_CR,SUFR_GCF_TUF,0,2016-03-31,PT,51.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,14905,AFY,PREV_YR,2016,2015,LESS_THN_25_CR,SUFR_GFAF_TUF,0,2016-03-31,PT,45.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,14905,AFY,PREV_YR,2016,2015,LESS_THN_25_CR,SUFR_GS_GCF,0,2016-03-31,PT,1.0
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,14905,AFY,PREV_YR,2016,2015,LESS_THN_25_CR,SUFR_IBB_TES,0,2016-03-31,PT,29.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,AUTR_EXP_SAL,0,2016-03-31,PT,16.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,AUTR_GVA_GFA,0,2016-03-31,PT,50.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,AUTR_INV_SAL,0,2016-03-31,PT,13.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,AUTR_SAL_TNA,0,2016-03-31,PT,150.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,AUTR_TR_SAL,0,2016-03-31,PT,13.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,CSR_DEB_EQT,0,2016-03-31,PT,39.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,CSR_NFA_TNA,0,2016-03-31,PT,44.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,CSR_NW_TNA,0,2016-03-31,PT,44.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,CSR_STBB_INV,0,2016-03-31,PT,35.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,CSR_TB_EQT,0,2016-03-31,PT,57.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,ER_CRM_TE,0,2016-03-31,PT,62.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,ER_ICR,0,2016-03-31,PT,4.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,ER_IP_TE,0,2016-03-31,PT,3.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,ER_RTE_TE,0,2016-03-31,PT,8.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,LR_CA_CL,0,2016-03-31,PT,1.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,LR_CA_TNA,0,2016-03-31,PT,44.1
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,LR_QA_CL,0,2016-03-31,PT,44.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,LR_TP_CA,0,2016-03-31,PT,28.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,PPAR_DIV_NW,0,2016-03-31,PT,5.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,PPAR_GP_SAL,0,2016-03-31,PT,13.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,PPAR_GP_TNA,0,2016-03-31,PT,11.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,PPAR_OP_SAL,0,2016-03-31,PT,14.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,PPAR_PAT_SAL,0,2016-03-31,PT,8.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,PPAR_PAT_TNW,0,2016-03-31,PT,16.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,PPAR_PR_PAT,0,2016-03-31,PT,67.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,PPAR_TP_PBT,0,2016-03-31,PT,20.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,SUFR_ESF_TSF,0,2016-03-31,PT,39.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,SUFR_GCF_TUF,0,2016-03-31,PT,66.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,SUFR_GFAF_TUF,0,2016-03-31,PT,57.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,SUFR_GS_GCF,0,2016-03-31,PT,10.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,504,AFY,PREV_YR,2016,2015,THOU_CR_N_ABV,SUFR_IBB_TES,0,2016-03-31,PT,27.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,AUTR_EXP_SAL,0,2017-03-31,PT,2.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,AUTR_GVA_GFA,0,2017-03-31,PT,23.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,AUTR_INV_SAL,0,2017-03-31,PT,38.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,AUTR_SAL_GFA,0,2017-03-31,PT,120.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,AUTR_SAL_TNA,0,2017-03-31,PT,43.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,AUTR_TR_SAL,0,2017-03-31,PT,24.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,CSR_DEB_EQT,0,2017-03-31,PT,64.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,CSR_NFA_TNA,0,2017-03-31,PT,23.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,CSR_NW_TNA,0,2017-03-31,PT,38.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,CSR_STBB_INV,0,2017-03-31,PT,35.1
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,CSR_TB_EQT,0,2017-03-31,PT,96.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,ER_CRM_TE,0,2017-03-31,PT,45.0
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,ER_ICR,0,2017-03-31,PT,0.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,ER_IP_TE,0,2017-03-31,PT,8.1
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,ER_RTE_TE,0,2017-03-31,PT,10.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,LR_CA_CL,0,2017-03-31,PT,1.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,LR_CA_TNA,0,2017-03-31,PT,44.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,LR_QA_CL,0,2017-03-31,PT,45.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,LR_TP_CA,0,2017-03-31,PT,20.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,PPAR_DIV_NW,0,2017-03-31,PT,0.1
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,PPAR_GP_SAL,0,2017-03-31,PT,5.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,PPAR_GP_TNA,0,2017-03-31,PT,2.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,PPAR_OP_SAL,0,2017-03-31,PT,5.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,PPAR_PAT_SAL,0,2017-03-31,PT,-1.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,PPAR_PAT_TNW,0,2017-03-31,PT,-1.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,PPAR_PR_PAT,0,2017-03-31,PT,98.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,PPAR_TP_PBT,0,2017-03-31,PT,19.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,SUFR_ESF_TSF,0,2017-03-31,PT,49.0
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,SUFR_GCF_TUF,0,2017-03-31,PT,19.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,SUFR_GFAF_TUF,0,2017-03-31,PT,22.1
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,SUFR_GS_GCF,0,2017-03-31,PT,159.0
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1568,AFY,CURR_YR,2017,2016,25_CR_TO_50_CR,SUFR_IBB_TES,0,2017-03-31,PT,-67.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,AUTR_EXP_SAL,0,2017-03-31,PT,3.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,AUTR_GVA_GFA,0,2017-03-31,PT,23.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,AUTR_INV_SAL,0,2017-03-31,PT,32.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,AUTR_SAL_GFA,0,2017-03-31,PT,113.1
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,AUTR_SAL_TNA,0,2017-03-31,PT,47.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,AUTR_TR_SAL,0,2017-03-31,PT,28.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,CSR_DEB_EQT,0,2017-03-31,PT,50.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,CSR_NFA_TNA,0,2017-03-31,PT,27.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,CSR_NW_TNA,0,2017-03-31,PT,36.1
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,CSR_STBB_INV,0,2017-03-31,PT,51.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,CSR_TB_EQT,0,2017-03-31,PT,104.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,ER_CRM_TE,0,2017-03-31,PT,50.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,ER_ICR,0,2017-03-31,PT,1.1
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,ER_IP_TE,0,2017-03-31,PT,7.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,ER_RTE_TE,0,2017-03-31,PT,9.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,LR_CA_CL,0,2017-03-31,PT,1.1
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,LR_CA_TNA,0,2017-03-31,PT,44.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,LR_QA_CL,0,2017-03-31,PT,42.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,LR_TP_CA,0,2017-03-31,PT,21.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,PPAR_DIV_NW,0,2017-03-31,PT,0.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,PPAR_GP_SAL,0,2017-03-31,PT,8.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,PPAR_GP_TNA,0,2017-03-31,PT,4.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,PPAR_OP_SAL,0,2017-03-31,PT,7.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,PPAR_PAT_SAL,0,2017-03-31,PT,1.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,PPAR_PAT_TNW,0,2017-03-31,PT,1.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,PPAR_PR_PAT,0,2017-03-31,PT,96.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,PPAR_TP_PBT,0,2017-03-31,PT,19.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,SUFR_ESF_TSF,0,2017-03-31,PT,113.6
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,SUFR_GCF_TUF,0,2017-03-31,PT,-52.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,SUFR_GFAF_TUF,0,2017-03-31,PT,10.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,SUFR_GS_GCF,0,2017-03-31,PT,-149.4
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,1462,AFY,CURR_YR,2017,2016,50_CR_TO_100_CR,SUFR_IBB_TES,0,2017-03-31,PT,-78.0
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,AUTR_EXP_SAL,0,2017-03-31,PT,7.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,AUTR_GVA_GFA,0,2017-03-31,PT,31.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,AUTR_INV_SAL,0,2017-03-31,PT,22.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,AUTR_SAL_GFA,0,2017-03-31,PT,142.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,AUTR_SAL_TNA,0,2017-03-31,PT,60.1
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,AUTR_TR_SAL,0,2017-03-31,PT,20.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,CSR_DEB_EQT,0,2017-03-31,PT,42.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,CSR_NFA_TNA,0,2017-03-31,PT,27.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,CSR_NW_TNA,0,2017-03-31,PT,44.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,CSR_STBB_INV,0,2017-03-31,PT,53.1
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,CSR_TB_EQT,0,2017-03-31,PT,70.0
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,ER_CRM_TE,0,2017-03-31,PT,57.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,ER_ICR,0,2017-03-31,PT,2.0
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,ER_IP_TE,0,2017-03-31,PT,5.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,ER_RTE_TE,0,2017-03-31,PT,9.8
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,LR_CA_CL,0,2017-03-31,PT,1.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,LR_CA_TNA,0,2017-03-31,PT,42.0
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,LR_QA_CL,0,2017-03-31,PT,50.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,LR_TP_CA,0,2017-03-31,PT,23.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,PPAR_DIV_NW,0,2017-03-31,PT,0.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,PPAR_GP_SAL,0,2017-03-31,PT,11.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,PPAR_GP_TNA,0,2017-03-31,PT,6.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,PPAR_OP_SAL,0,2017-03-31,PT,10.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,PPAR_PAT_SAL,0,2017-03-31,PT,8.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,PPAR_PAT_TNW,0,2017-03-31,PT,10.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,PPAR_PR_PAT,0,2017-03-31,PT,95.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,PPAR_TP_PBT,0,2017-03-31,PT,14.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,SUFR_ESF_TSF,0,2017-03-31,PT,59.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,SUFR_GCF_TUF,0,2017-03-31,PT,26.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,SUFR_GFAF_TUF,0,2017-03-31,PT,18.7
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,501,AFY,CURR_YR,2017,2016,FIV_HUN_TO_1000_CR,SUFR_IBB_TES,0,2017-03-31,PT,-13.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,2249,AFY,CURR_YR,2017,2016,HUN_TO_500_CR,AUTR_EXP_SAL,0,2017-03-31,PT,6.5
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,2249,AFY,CURR_YR,2017,2016,HUN_TO_500_CR,AUTR_GVA_GFA,0,2017-03-31,PT,26.2
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,2249,AFY,CURR_YR,2017,2016,HUN_TO_500_CR,AUTR_INV_SAL,0,2017-03-31,PT,20.0
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,2249,AFY,CURR_YR,2017,2016,HUN_TO_500_CR,AUTR_SAL_GFA,0,2017-03-31,PT,135.3
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,2249,AFY,CURR_YR,2017,2016,HUN_TO_500_CR,AUTR_SAL_TNA,0,2017-03-31,PT,69.9
RBI:FIN_RATIOS_PUB_SAL_RN(1.0),N_A,2249,AFY,CURR_YR,2017,2016,HUN_TO_500_CR,AUTR_TR_SAL,0,2017-03-31,PT,21.2
