DATAFLOW,AUDST,COMP_COUNT,FREQ,GRWT_RT_RATIOS_RN,IND_CLASF_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,39,AFY,GRP_DESC_PROV,ICC_MFG_SGR,PREV_YR,2012,2011,0,2012-03-31,PT,13.0
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,201,AFY,GRP_DESC_PROV,ICC_MFG_TXTS,CURR_YR,2012,2011,0,2012-03-31,PT,9.8
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,201,AFY,GRP_DESC_PROV,ICC_MFG_TXTS,PREV_YR,2012,2011,0,2012-03-31,PT,13.3
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,13,AFY,GRP_DESC_PROV,ICC_MFG_TYRES_TUB,CURR_YR,2012,2011,0,2012-03-31,PT,12.5
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,13,AFY,GRP_DESC_PROV,ICC_MFG_TYRES_TUB,PREV_YR,2012,2011,0,2012-03-31,PT,22.5
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,28,AFY,GRP_DESC_PROV,ICC_MFG_WEAR_APP,CURR_YR,2012,2011,0,2012-03-31,PT,34.8
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,28,AFY,GRP_DESC_PROV,ICC_MFG_WEAR_APP,PREV_YR,2012,2011,0,2012-03-31,PT,53.4
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,11,AFY,GRP_DESC_PROV,ICC_MFG_WOOD_PRD,CURR_YR,2012,2011,0,2012-03-31,PT,10.2
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,11,AFY,GRP_DESC_PROV,ICC_MFG_WOOD_PRD,PREV_YR,2012,2011,0,2012-03-31,PT,39.0
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,45,AFY,GRP_DESC_PROV,ICC_MIN_QUR,CURR_YR,2012,2011,0,2012-03-31,PT,-1.0
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,45,AFY,GRP_DESC_PROV,ICC_MIN_QUR,PREV_YR,2012,2011,0,2012-03-31,PT,33.3
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,929,AFY,GRP_DESC_PROV,ICC_SRV,CURR_YR,2012,2011,0,2012-03-31,PT,15.9
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,929,AFY,GRP_DESC_PROV,ICC_SRV,PREV_YR,2012,2011,0,2012-03-31,PT,13.4
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,54,AFY,GRP_DESC_PROV,ICC_SRV_ACCOMODATION_RES,CURR_YR,2012,2011,0,2012-03-31,PT,11.7
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,54,AFY,GRP_DESC_PROV,ICC_SRV_ACCOMODATION_RES,PREV_YR,2012,2011,0,2012-03-31,PT,8.6
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,222,AFY,GRP_DESC_PROV,ICC_SRV_COM_FRZ,CURR_YR,2012,2011,0,2012-03-31,PT,22.4
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,222,AFY,GRP_DESC_PROV,ICC_SRV_COM_FRZ,PREV_YR,2012,2011,0,2012-03-31,PT,12.2
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,55,AFY,GRP_DESC_PROV,ICC_SRV_RE,CURR_YR,2012,2011,0,2012-03-31,PT,10.2
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,55,AFY,GRP_DESC_PROV,ICC_SRV_RE,PREV_YR,2012,2011,0,2012-03-31,PT,7.6
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,21,AFY,GRP_DESC_PROV,ICC_SRV_TELE,CURR_YR,2012,2011,0,2012-03-31,PT,14.2
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,21,AFY,GRP_DESC_PROV,ICC_SRV_TELE,PREV_YR,2012,2011,0,2012-03-31,PT,17.5
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,83,AFY,GRP_DESC_PROV,ICC_SRV_TSS,CURR_YR,2012,2011,0,2012-03-31,PT,13.9
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,83,AFY,GRP_DESC_PROV,ICC_SRV_TSS,PREV_YR,2012,2011,0,2012-03-31,PT,1.0
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,335,AFY,GRP_DESC_PROV,ICC_SRV_WHL_RET_TRD,CURR_YR,2012,2011,0,2012-03-31,PT,12.0
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,335,AFY,GRP_DESC_PROV,ICC_SRV_WHL_RET_TRD,PREV_YR,2012,2011,0,2012-03-31,PT,10.1
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,3041,AFY,GRP_DIV_PAID,ICC_ALL_INDS,CURR_YR,2012,2011,0,2012-03-31,PT,0.6
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,3041,AFY,GRP_DIV_PAID,ICC_ALL_INDS,PREV_YR,2012,2011,0,2012-03-31,PT,19.3
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,116,AFY,GRP_DIV_PAID,ICC_CONS_INC_CIV_ENGI,CURR_YR,2012,2011,0,2012-03-31,PT,-3.1
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,116,AFY,GRP_DIV_PAID,ICC_CONS_INC_CIV_ENGI,PREV_YR,2012,2011,0,2012-03-31,PT,25.8
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,26,AFY,GRP_DIV_PAID,ICC_ELEC_GAS_STM_AIR_COND_SUP,CURR_YR,2012,2011,0,2012-03-31,PT,12.8
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,26,AFY,GRP_DIV_PAID,ICC_ELEC_GAS_STM_AIR_COND_SUP,PREV_YR,2012,2011,0,2012-03-31,PT,18.7
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,1840,AFY,GRP_DIV_PAID,ICC_MFG,CURR_YR,2012,2011,0,2012-03-31,PT,-4.2
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,1840,AFY,GRP_DIV_PAID,ICC_MFG,PREV_YR,2012,2011,0,2012-03-31,PT,16.6
