DATAFLOW,AUDST,COMP_COUNT,FREQ,GRWT_RT_RATIOS_RN,PUC_SZ_GRP_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,10267,AFY,GRP_TTL_EXP_FC,LESS_THN_1CR,CURR_YR,2016,2015,0,2016-03-31,PT,20.8
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,10267,AFY,GRP_TTL_EXP_FC,LESS_THN_1CR,PREV_YR,2016,2015,0,2016-03-31,PT,-28.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,475,AFY,GRP_TTL_EXP_FC_IMP,100CR_N_ABOVE,CURR_YR,2016,2015,0,2016-03-31,PT,-29.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,475,AFY,GRP_TTL_EXP_FC_IMP,100CR_N_ABOVE,PREV_YR,2016,2015,0,2016-03-31,PT,-24.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1613,AFY,GRP_TTL_EXP_FC_IMP,10CR_TO_25CR,CURR_YR,2016,2015,0,2016-03-31,PT,14.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1613,AFY,GRP_TTL_EXP_FC_IMP,10CR_TO_25CR,PREV_YR,2016,2015,0,2016-03-31,PT,-5.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2034,AFY,GRP_TTL_EXP_FC_IMP,1CR_TO_2CR,CURR_YR,2016,2015,0,2016-03-31,PT,-3.6
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2034,AFY,GRP_TTL_EXP_FC_IMP,1CR_TO_2CR,PREV_YR,2016,2015,0,2016-03-31,PT,5.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,664,AFY,GRP_TTL_EXP_FC_IMP,25CR_TO_50CR,CURR_YR,2016,2015,0,2016-03-31,PT,-0.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,664,AFY,GRP_TTL_EXP_FC_IMP,25CR_TO_50CR,PREV_YR,2016,2015,0,2016-03-31,PT,-7.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2659,AFY,GRP_TTL_EXP_FC_IMP,2CR_TO_5CR,CURR_YR,2016,2015,0,2016-03-31,PT,12.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2659,AFY,GRP_TTL_EXP_FC_IMP,2CR_TO_5CR,PREV_YR,2016,2015,0,2016-03-31,PT,-5.8
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,396,AFY,GRP_TTL_EXP_FC_IMP,50CR_TO_100CR,CURR_YR,2016,2015,0,2016-03-31,PT,-21.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,396,AFY,GRP_TTL_EXP_FC_IMP,50CR_TO_100CR,PREV_YR,2016,2015,0,2016-03-31,PT,68.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1494,AFY,GRP_TTL_EXP_FC_IMP,5CR_TO_10CR,CURR_YR,2016,2015,0,2016-03-31,PT,70.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1494,AFY,GRP_TTL_EXP_FC_IMP,5CR_TO_10CR,PREV_YR,2016,2015,0,2016-03-31,PT,4.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,10267,AFY,GRP_TTL_EXP_FC_IMP,LESS_THN_1CR,CURR_YR,2016,2015,0,2016-03-31,PT,20.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,10267,AFY,GRP_TTL_EXP_FC_IMP,LESS_THN_1CR,PREV_YR,2016,2015,0,2016-03-31,PT,0.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,475,AFY,GRP_TTL_INC,100CR_N_ABOVE,CURR_YR,2016,2015,0,2016-03-31,PT,-3.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,475,AFY,GRP_TTL_INC,100CR_N_ABOVE,PREV_YR,2016,2015,0,2016-03-31,PT,1.8
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1613,AFY,GRP_TTL_INC,10CR_TO_25CR,CURR_YR,2016,2015,0,2016-03-31,PT,4.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1613,AFY,GRP_TTL_INC,10CR_TO_25CR,PREV_YR,2016,2015,0,2016-03-31,PT,7.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2034,AFY,GRP_TTL_INC,1CR_TO_2CR,CURR_YR,2016,2015,0,2016-03-31,PT,3.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2034,AFY,GRP_TTL_INC,1CR_TO_2CR,PREV_YR,2016,2015,0,2016-03-31,PT,6.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,664,AFY,GRP_TTL_INC,25CR_TO_50CR,CURR_YR,2016,2015,0,2016-03-31,PT,1.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,664,AFY,GRP_TTL_INC,25CR_TO_50CR,PREV_YR,2016,2015,0,2016-03-31,PT,5.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2659,AFY,GRP_TTL_INC,2CR_TO_5CR,CURR_YR,2016,2015,0,2016-03-31,PT,3.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2659,AFY,GRP_TTL_INC,2CR_TO_5CR,PREV_YR,2016,2015,0,2016-03-31,PT,4.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,396,AFY,GRP_TTL_INC,50CR_TO_100CR,CURR_YR,2016,2015,0,2016-03-31,PT,-0.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,396,AFY,GRP_TTL_INC,50CR_TO_100CR,PREV_YR,2016,2015,0,2016-03-31,PT,6.2
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1494,AFY,GRP_TTL_INC,5CR_TO_10CR,CURR_YR,2016,2015,0,2016-03-31,PT,3.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1494,AFY,GRP_TTL_INC,5CR_TO_10CR,PREV_YR,2016,2015,0,2016-03-31,PT,10.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,10267,AFY,GRP_TTL_INC,LESS_THN_1CR,CURR_YR,2016,2015,0,2016-03-31,PT,4.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,10267,AFY,GRP_TTL_INC,LESS_THN_1CR,PREV_YR,2016,2015,0,2016-03-31,PT,20.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,475,AFY,GRP_VAL_PROD,100CR_N_ABOVE,CURR_YR,2016,2015,0,2016-03-31,PT,-3.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,475,AFY,GRP_VAL_PROD,100CR_N_ABOVE,PREV_YR,2016,2015,0,2016-03-31,PT,1.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1613,AFY,GRP_VAL_PROD,10CR_TO_25CR,CURR_YR,2016,2015,0,2016-03-31,PT,4.6
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1613,AFY,GRP_VAL_PROD,10CR_TO_25CR,PREV_YR,2016,2015,0,2016-03-31,PT,6.8
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2034,AFY,GRP_VAL_PROD,1CR_TO_2CR,CURR_YR,2016,2015,0,2016-03-31,PT,4.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2034,AFY,GRP_VAL_PROD,1CR_TO_2CR,PREV_YR,2016,2015,0,2016-03-31,PT,5.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,664,AFY,GRP_VAL_PROD,25CR_TO_50CR,CURR_YR,2016,2015,0,2016-03-31,PT,1.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,664,AFY,GRP_VAL_PROD,25CR_TO_50CR,PREV_YR,2016,2015,0,2016-03-31,PT,6.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2659,AFY,GRP_VAL_PROD,2CR_TO_5CR,CURR_YR,2016,2015,0,2016-03-31,PT,3.8
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2659,AFY,GRP_VAL_PROD,2CR_TO_5CR,PREV_YR,2016,2015,0,2016-03-31,PT,4.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,396,AFY,GRP_VAL_PROD,50CR_TO_100CR,CURR_YR,2016,2015,0,2016-03-31,PT,-0.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,396,AFY,GRP_VAL_PROD,50CR_TO_100CR,PREV_YR,2016,2015,0,2016-03-31,PT,6.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1494,AFY,GRP_VAL_PROD,5CR_TO_10CR,CURR_YR,2016,2015,0,2016-03-31,PT,4.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,1494,AFY,GRP_VAL_PROD,5CR_TO_10CR,PREV_YR,2016,2015,0,2016-03-31,PT,10.2
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,10267,AFY,GRP_VAL_PROD,LESS_THN_1CR,CURR_YR,2016,2015,0,2016-03-31,PT,4.8
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,10267,AFY,GRP_VAL_PROD,LESS_THN_1CR,PREV_YR,2016,2015,0,2016-03-31,PT,19.6
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,541,AFY,GRP_BORRW_BNKS,100CR_N_ABOVE,CURR_YR,2017,2016,0,2017-03-31,PT,-6.6
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,541,AFY,GRP_BORRW_BNKS,100CR_N_ABOVE,PREV_YR,2017,2016,0,2017-03-31,PT,8.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2260,AFY,GRP_BORRW_BNKS,10CR_TO_25CR,PREV_YR,2017,2016,0,2017-03-31,PT,-4.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2648,AFY,GRP_BORRW_BNKS,1CR_TO_2CR,CURR_YR,2017,2016,0,2017-03-31,PT,-0.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2648,AFY,GRP_BORRW_BNKS,1CR_TO_2CR,PREV_YR,2017,2016,0,2017-03-31,PT,4.2
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,882,AFY,GRP_BORRW_BNKS,25CR_TO_50CR,CURR_YR,2017,2016,0,2017-03-31,PT,4.2
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,882,AFY,GRP_BORRW_BNKS,25CR_TO_50CR,PREV_YR,2017,2016,0,2017-03-31,PT,1.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,3659,AFY,GRP_BORRW_BNKS,2CR_TO_5CR,CURR_YR,2017,2016,0,2017-03-31,PT,-4.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,3659,AFY,GRP_BORRW_BNKS,2CR_TO_5CR,PREV_YR,2017,2016,0,2017-03-31,PT,2.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,493,AFY,GRP_BORRW_BNKS,50CR_TO_100CR,CURR_YR,2017,2016,0,2017-03-31,PT,-5.6
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,493,AFY,GRP_BORRW_BNKS,50CR_TO_100CR,PREV_YR,2017,2016,0,2017-03-31,PT,8.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2360,AFY,GRP_BORRW_BNKS,5CR_TO_10CR,CURR_YR,2017,2016,0,2017-03-31,PT,-0.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2360,AFY,GRP_BORRW_BNKS,5CR_TO_10CR,PREV_YR,2017,2016,0,2017-03-31,PT,0.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,11769,AFY,GRP_BORRW_BNKS,LESS_THN_1CR,CURR_YR,2017,2016,0,2017-03-31,PT,-6.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,11769,AFY,GRP_BORRW_BNKS,LESS_THN_1CR,PREV_YR,2017,2016,0,2017-03-31,PT,10.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,541,AFY,GRP_CURR_ASST,100CR_N_ABOVE,CURR_YR,2017,2016,0,2017-03-31,PT,10.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,541,AFY,GRP_CURR_ASST,100CR_N_ABOVE,PREV_YR,2017,2016,0,2017-03-31,PT,1.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2260,AFY,GRP_CURR_ASST,10CR_TO_25CR,CURR_YR,2017,2016,0,2017-03-31,PT,12.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2260,AFY,GRP_CURR_ASST,10CR_TO_25CR,PREV_YR,2017,2016,0,2017-03-31,PT,5.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2648,AFY,GRP_CURR_ASST,1CR_TO_2CR,CURR_YR,2017,2016,0,2017-03-31,PT,12.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2648,AFY,GRP_CURR_ASST,1CR_TO_2CR,PREV_YR,2017,2016,0,2017-03-31,PT,5.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,882,AFY,GRP_CURR_ASST,25CR_TO_50CR,CURR_YR,2017,2016,0,2017-03-31,PT,5.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,882,AFY,GRP_CURR_ASST,25CR_TO_50CR,PREV_YR,2017,2016,0,2017-03-31,PT,6.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,3659,AFY,GRP_CURR_ASST,2CR_TO_5CR,CURR_YR,2017,2016,0,2017-03-31,PT,9.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,3659,AFY,GRP_CURR_ASST,2CR_TO_5CR,PREV_YR,2017,2016,0,2017-03-31,PT,8.2
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,493,AFY,GRP_CURR_ASST,50CR_TO_100CR,CURR_YR,2017,2016,0,2017-03-31,PT,5.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,493,AFY,GRP_CURR_ASST,50CR_TO_100CR,PREV_YR,2017,2016,0,2017-03-31,PT,10.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2360,AFY,GRP_CURR_ASST,5CR_TO_10CR,CURR_YR,2017,2016,0,2017-03-31,PT,6.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2360,AFY,GRP_CURR_ASST,5CR_TO_10CR,PREV_YR,2017,2016,0,2017-03-31,PT,3.8
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,11769,AFY,GRP_CURR_ASST,LESS_THN_1CR,CURR_YR,2017,2016,0,2017-03-31,PT,10.8
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,11769,AFY,GRP_CURR_ASST,LESS_THN_1CR,PREV_YR,2017,2016,0,2017-03-31,PT,0.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,541,AFY,GRP_CURR_LIB,100CR_N_ABOVE,CURR_YR,2017,2016,0,2017-03-31,PT,14.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,541,AFY,GRP_CURR_LIB,100CR_N_ABOVE,PREV_YR,2017,2016,0,2017-03-31,PT,22.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2260,AFY,GRP_CURR_LIB,10CR_TO_25CR,CURR_YR,2017,2016,0,2017-03-31,PT,10.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2260,AFY,GRP_CURR_LIB,10CR_TO_25CR,PREV_YR,2017,2016,0,2017-03-31,PT,6.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2648,AFY,GRP_CURR_LIB,1CR_TO_2CR,CURR_YR,2017,2016,0,2017-03-31,PT,13.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2648,AFY,GRP_CURR_LIB,1CR_TO_2CR,PREV_YR,2017,2016,0,2017-03-31,PT,4.2
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,882,AFY,GRP_CURR_LIB,25CR_TO_50CR,CURR_YR,2017,2016,0,2017-03-31,PT,6.2
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,882,AFY,GRP_CURR_LIB,25CR_TO_50CR,PREV_YR,2017,2016,0,2017-03-31,PT,10.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,3659,AFY,GRP_CURR_LIB,2CR_TO_5CR,CURR_YR,2017,2016,0,2017-03-31,PT,8.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,3659,AFY,GRP_CURR_LIB,2CR_TO_5CR,PREV_YR,2017,2016,0,2017-03-31,PT,6.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,493,AFY,GRP_CURR_LIB,50CR_TO_100CR,CURR_YR,2017,2016,0,2017-03-31,PT,4.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,493,AFY,GRP_CURR_LIB,50CR_TO_100CR,PREV_YR,2017,2016,0,2017-03-31,PT,12.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2360,AFY,GRP_CURR_LIB,5CR_TO_10CR,CURR_YR,2017,2016,0,2017-03-31,PT,4.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2360,AFY,GRP_CURR_LIB,5CR_TO_10CR,PREV_YR,2017,2016,0,2017-03-31,PT,3.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,11769,AFY,GRP_CURR_LIB,LESS_THN_1CR,CURR_YR,2017,2016,0,2017-03-31,PT,11.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,11769,AFY,GRP_CURR_LIB,LESS_THN_1CR,PREV_YR,2017,2016,0,2017-03-31,PT,3.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,541,AFY,GRP_DESC_PROV,100CR_N_ABOVE,CURR_YR,2017,2016,0,2017-03-31,PT,6.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,541,AFY,GRP_DESC_PROV,100CR_N_ABOVE,PREV_YR,2017,2016,0,2017-03-31,PT,12.2
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2260,AFY,GRP_DESC_PROV,10CR_TO_25CR,CURR_YR,2017,2016,0,2017-03-31,PT,6.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2260,AFY,GRP_DESC_PROV,10CR_TO_25CR,PREV_YR,2017,2016,0,2017-03-31,PT,-5.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2648,AFY,GRP_DESC_PROV,1CR_TO_2CR,CURR_YR,2017,2016,0,2017-03-31,PT,6.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2648,AFY,GRP_DESC_PROV,1CR_TO_2CR,PREV_YR,2017,2016,0,2017-03-31,PT,-4.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,882,AFY,GRP_DESC_PROV,25CR_TO_50CR,CURR_YR,2017,2016,0,2017-03-31,PT,5.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,882,AFY,GRP_DESC_PROV,25CR_TO_50CR,PREV_YR,2017,2016,0,2017-03-31,PT,-6.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,3659,AFY,GRP_DESC_PROV,2CR_TO_5CR,CURR_YR,2017,2016,0,2017-03-31,PT,4.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,3659,AFY,GRP_DESC_PROV,2CR_TO_5CR,PREV_YR,2017,2016,0,2017-03-31,PT,-1.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,493,AFY,GRP_DESC_PROV,50CR_TO_100CR,CURR_YR,2017,2016,0,2017-03-31,PT,0.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,493,AFY,GRP_DESC_PROV,50CR_TO_100CR,PREV_YR,2017,2016,0,2017-03-31,PT,5.6
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2360,AFY,GRP_DESC_PROV,5CR_TO_10CR,CURR_YR,2017,2016,0,2017-03-31,PT,0.6
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2360,AFY,GRP_DESC_PROV,5CR_TO_10CR,PREV_YR,2017,2016,0,2017-03-31,PT,1.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,11769,AFY,GRP_DESC_PROV,LESS_THN_1CR,CURR_YR,2017,2016,0,2017-03-31,PT,4.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,11769,AFY,GRP_DESC_PROV,LESS_THN_1CR,PREV_YR,2017,2016,0,2017-03-31,PT,3.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,541,AFY,GRP_DIV_PAID,100CR_N_ABOVE,CURR_YR,2017,2016,0,2017-03-31,PT,9.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,541,AFY,GRP_DIV_PAID,100CR_N_ABOVE,PREV_YR,2017,2016,0,2017-03-31,PT,-91.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2260,AFY,GRP_DIV_PAID,10CR_TO_25CR,CURR_YR,2017,2016,0,2017-03-31,PT,-55.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2260,AFY,GRP_DIV_PAID,10CR_TO_25CR,PREV_YR,2017,2016,0,2017-03-31,PT,0.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2648,AFY,GRP_DIV_PAID,1CR_TO_2CR,CURR_YR,2017,2016,0,2017-03-31,PT,-86.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2648,AFY,GRP_DIV_PAID,1CR_TO_2CR,PREV_YR,2017,2016,0,2017-03-31,PT,-97.6
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,882,AFY,GRP_DIV_PAID,25CR_TO_50CR,CURR_YR,2017,2016,0,2017-03-31,PT,7.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,882,AFY,GRP_DIV_PAID,25CR_TO_50CR,PREV_YR,2017,2016,0,2017-03-31,PT,-28.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,3659,AFY,GRP_DIV_PAID,2CR_TO_5CR,CURR_YR,2017,2016,0,2017-03-31,PT,-69.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,3659,AFY,GRP_DIV_PAID,2CR_TO_5CR,PREV_YR,2017,2016,0,2017-03-31,PT,-95.8
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,493,AFY,GRP_DIV_PAID,50CR_TO_100CR,CURR_YR,2017,2016,0,2017-03-31,PT,-26.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,493,AFY,GRP_DIV_PAID,50CR_TO_100CR,PREV_YR,2017,2016,0,2017-03-31,PT,-48.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2360,AFY,GRP_DIV_PAID,5CR_TO_10CR,CURR_YR,2017,2016,0,2017-03-31,PT,-74.5
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2360,AFY,GRP_DIV_PAID,5CR_TO_10CR,PREV_YR,2017,2016,0,2017-03-31,PT,-76.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,11769,AFY,GRP_DIV_PAID,LESS_THN_1CR,CURR_YR,2017,2016,0,2017-03-31,PT,-12.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,11769,AFY,GRP_DIV_PAID,LESS_THN_1CR,PREV_YR,2017,2016,0,2017-03-31,PT,-91.2
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,541,AFY,GRP_EBIT,100CR_N_ABOVE,CURR_YR,2017,2016,0,2017-03-31,PT,3.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,541,AFY,GRP_EBIT,100CR_N_ABOVE,PREV_YR,2017,2016,0,2017-03-31,PT,4.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2260,AFY,GRP_EBIT,10CR_TO_25CR,CURR_YR,2017,2016,0,2017-03-31,PT,9.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2260,AFY,GRP_EBIT,10CR_TO_25CR,PREV_YR,2017,2016,0,2017-03-31,PT,34.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2648,AFY,GRP_EBIT,1CR_TO_2CR,CURR_YR,2017,2016,0,2017-03-31,PT,0.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2648,AFY,GRP_EBIT,1CR_TO_2CR,PREV_YR,2017,2016,0,2017-03-31,PT,26.2
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,882,AFY,GRP_EBIT,25CR_TO_50CR,CURR_YR,2017,2016,0,2017-03-31,PT,34.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,882,AFY,GRP_EBIT,25CR_TO_50CR,PREV_YR,2017,2016,0,2017-03-31,PT,-17.0
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,3659,AFY,GRP_EBIT,2CR_TO_5CR,CURR_YR,2017,2016,0,2017-03-31,PT,16.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,3659,AFY,GRP_EBIT,2CR_TO_5CR,PREV_YR,2017,2016,0,2017-03-31,PT,28.4
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,493,AFY,GRP_EBIT,50CR_TO_100CR,CURR_YR,2017,2016,0,2017-03-31,PT,12.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,493,AFY,GRP_EBIT,50CR_TO_100CR,PREV_YR,2017,2016,0,2017-03-31,PT,42.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2360,AFY,GRP_EBIT,5CR_TO_10CR,CURR_YR,2017,2016,0,2017-03-31,PT,19.3
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,2360,AFY,GRP_EBIT,5CR_TO_10CR,PREV_YR,2017,2016,0,2017-03-31,PT,18.7
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,11769,AFY,GRP_EBIT,LESS_THN_1CR,CURR_YR,2017,2016,0,2017-03-31,PT,21.9
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,11769,AFY,GRP_EBIT,LESS_THN_1CR,PREV_YR,2017,2016,0,2017-03-31,PT,8.1
RBI:GRWT_RT_INDC_PUB_PUC_RN(1.0),N_A,541,AFY,GRP_GFA,100CR_N_ABOVE,CURR_YR,2017,2016,0,2017-03-31,PT,10.5
