DATAFLOW,ASET_ITEMS_RN,AUDST,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RBI_ASSET_A_RN(1.0),AI10,N_A,AFY,2004,2003,0,2004-03-31,INR,454170000000
RBI:RBI_ASSET_A_RN(1.0),AI071,N_A,AFY,2004,2003,0,2004-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI076,N_A,AFY,2004,2003,0,2004-03-31,INR,41940000000
RBI:RBI_ASSET_A_RN(1.0),A2,N_A,AFY,2004,2003,0,2004-03-31,INR,3197610000000
RBI:RBI_ASSET_A_RN(1.0),AI074,N_A,AFY,2004,2003,0,2004-03-31,INR,30000000
RBI:RBI_ASSET_A_RN(1.0),AI04,N_A,AFY,2004,2003,0,2004-03-31,INR,34670000000
RBI:RBI_ASSET_A_RN(1.0),AI081,N_A,AFY,2004,2003,0,2004-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI07,N_A,AFY,2003,2002,0,2003-03-31,INR,114140000000
RBI:RBI_ASSET_A_RN(1.0),AI082,N_A,AFY,2003,2002,0,2003-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI01,N_A,AFY,2003,2002,0,2003-03-31,INR,137120000000
RBI:RBI_ASSET_A_RN(1.0),AI02,N_A,AFY,2003,2002,0,2003-03-31,INR,2150000000000
RBI:RBI_ASSET_A_RN(1.0),AI081,N_A,AFY,2003,2002,0,2003-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI074,N_A,AFY,2003,2002,0,2003-03-31,INR,210000000
RBI:RBI_ASSET_A_RN(1.0),A2,N_A,AFY,2003,2002,0,2003-03-31,INR,2754430000000
RBI:RBI_ASSET_A_RN(1.0),AI1101,N_A,AFY,2003,2002,0,2003-03-31,INR,30730000000
RBI:RBI_ASSET_A_RN(1.0),AI072,N_A,AFY,2003,2002,0,2003-03-31,INR,41280000000
RBI:RBI_ASSET_A_RN(1.0),AI11,N_A,AFY,2003,2002,0,2003-03-31,INR,82240000000
RBI:RBI_ASSET_A_RN(1.0),AI073,N_A,AFY,2003,2002,0,2003-03-31,INR,1020000000
RBI:RBI_ASSET_A_RN(1.0),A1,N_A,AFY,2003,2002,0,2003-03-31,INR,2203120000000
RBI:RBI_ASSET_A_RN(1.0),AI1102,N_A,AFY,2003,2002,0,2003-03-31,INR,51510000000
RBI:RBI_ASSET_A_RN(1.0),AI076,N_A,AFY,2003,2002,0,2003-03-31,INR,57920000000
RBI:RBI_ASSET_A_RN(1.0),AI078,N_A,AFY,2003,2002,0,2003-03-31,INR,13710000000
RBI:RBI_ASSET_A_RN(1.0),AI04,N_A,AFY,2003,2002,0,2003-03-31,INR,466640000000
RBI:RBI_ASSET_A_RN(1.0),AI071,N_A,AFY,2003,2002,0,2003-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI05,N_A,AFY,2003,2002,0,2003-03-31,INR,420000000
RBI:RBI_ASSET_A_RN(1.0),AI06,N_A,AFY,2003,2002,0,2003-03-31,INR,1263080000000
RBI:RBI_ASSET_A_RN(1.0),AI03,N_A,AFY,2003,2002,0,2003-03-31,INR,670000000
RBI:RBI_ASSET_A_RN(1.0),AI08,N_A,AFY,2003,2002,0,2003-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI10,N_A,AFY,2003,2002,0,2003-03-31,INR,743240000000
RBI:RBI_ASSET_A_RN(1.0),AI05,N_A,AFY,2002,2001,0,2002-03-31,INR,480000000
RBI:RBI_ASSET_A_RN(1.0),AI073,N_A,AFY,2002,2001,0,2002-03-31,INR,29230000000
RBI:RBI_ASSET_A_RN(1.0),AI02,N_A,AFY,2002,2001,0,2002-03-31,INR,1437000000000
RBI:RBI_ASSET_A_RN(1.0),AI03,N_A,AFY,2002,2001,0,2002-03-31,INR,1590000000
RBI:RBI_ASSET_A_RN(1.0),AI078,N_A,AFY,2002,2001,0,2002-03-31,INR,42960000000
RBI:RBI_ASSET_A_RN(1.0),AI074,N_A,AFY,2002,2001,0,2002-03-31,INR,350000000
RBI:RBI_ASSET_A_RN(1.0),AI07,N_A,AFY,2002,2001,0,2002-03-31,INR,276880000000
RBI:RBI_ASSET_A_RN(1.0),AI1101,N_A,AFY,2002,2001,0,2002-03-31,INR,27220000000
RBI:RBI_ASSET_A_RN(1.0),AI072,N_A,AFY,2002,2001,0,2002-03-31,INR,87580000000
RBI:RBI_ASSET_A_RN(1.0),AI10,N_A,AFY,2002,2001,0,2002-03-31,INR,570720000000
RBI:RBI_ASSET_A_RN(1.0),AI04,N_A,AFY,2002,2001,0,2002-03-31,INR,886490000000
RBI:RBI_ASSET_A_RN(1.0),AI06,N_A,AFY,2002,2001,0,2002-03-31,INR,1052620000000
RBI:RBI_ASSET_A_RN(1.0),AI076,N_A,AFY,2002,2001,0,2002-03-31,INR,65000000000
RBI:RBI_ASSET_A_RN(1.0),AI08,N_A,AFY,2002,2001,0,2002-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI1102,N_A,AFY,2002,2001,0,2002-03-31,INR,51770000000
RBI:RBI_ASSET_A_RN(1.0),AI01,N_A,AFY,2002,2001,0,2002-03-31,INR,121460000000
RBI:RBI_ASSET_A_RN(1.0),AI081,N_A,AFY,2002,2001,0,2002-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI11,N_A,AFY,2002,2001,0,2002-03-31,INR,78990000000
RBI:RBI_ASSET_A_RN(1.0),AI082,N_A,AFY,2002,2001,0,2002-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI071,N_A,AFY,2002,2001,0,2002-03-31,INR,51760000000
RBI:RBI_ASSET_A_RN(1.0),A2,N_A,AFY,2002,2001,0,2002-03-31,INR,2446540000000
RBI:RBI_ASSET_A_RN(1.0),A1,N_A,AFY,2002,2001,0,2002-03-31,INR,1979690000000
RBI:RBI_ASSET_A_RN(1.0),AI076,N_A,AFY,2001,2000,0,2001-03-31,INR,66000000000
RBI:RBI_ASSET_A_RN(1.0),AI04,N_A,AFY,2001,2000,0,2001-03-31,INR,1107750000000
RBI:RBI_ASSET_A_RN(1.0),AI1102,N_A,AFY,2001,2000,0,2001-03-31,INR,65980000000
RBI:RBI_ASSET_A_RN(1.0),AI11,N_A,AFY,2001,2000,0,2001-03-31,INR,89250000000
RBI:RBI_ASSET_A_RN(1.0),AI10,N_A,AFY,2001,2000,0,2001-03-31,INR,364980000000
RBI:RBI_ASSET_A_RN(1.0),A2,N_A,AFY,2001,2000,0,2001-03-31,INR,2129360000000
RBI:RBI_ASSET_A_RN(1.0),AI081,N_A,AFY,2001,2000,0,2001-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI072,N_A,AFY,2001,2000,0,2001-03-31,INR,68110000000
RBI:RBI_ASSET_A_RN(1.0),A1,N_A,AFY,2001,2000,0,2001-03-31,INR,1736040000000
RBI:RBI_ASSET_A_RN(1.0),AI08,N_A,AFY,2001,2000,0,2001-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI071,N_A,AFY,2001,2000,0,2001-03-31,INR,53950000000
RBI:RBI_ASSET_A_RN(1.0),AI07,N_A,AFY,2001,2000,0,2001-03-31,INR,354420000000
RBI:RBI_ASSET_A_RN(1.0),AI01,N_A,AFY,2001,2000,0,2001-03-31,INR,103840000000
RBI:RBI_ASSET_A_RN(1.0),AI074,N_A,AFY,2001,2000,0,2001-03-31,INR,300000000
RBI:RBI_ASSET_A_RN(1.0),AI06,N_A,AFY,2001,2000,0,2001-03-31,INR,926540000000
RBI:RBI_ASSET_A_RN(1.0),AI078,N_A,AFY,2001,2000,0,2001-03-31,INR,115640000000
RBI:RBI_ASSET_A_RN(1.0),AI073,N_A,AFY,2001,2000,0,2001-03-31,INR,50420000000
RBI:RBI_ASSET_A_RN(1.0),AI1101,N_A,AFY,2001,2000,0,2001-03-31,INR,23270000000
RBI:RBI_ASSET_A_RN(1.0),AI05,N_A,AFY,2001,2000,0,2001-03-31,INR,850000000
RBI:RBI_ASSET_A_RN(1.0),AI03,N_A,AFY,2001,2000,0,2001-03-31,INR,770000000
RBI:RBI_ASSET_A_RN(1.0),AI02,N_A,AFY,2001,2000,0,2001-03-31,INR,917000000000
RBI:RBI_ASSET_A_RN(1.0),AI082,N_A,AFY,2001,2000,0,2001-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),A1,N_A,AFY,2000,1999,0,2000-03-31,INR,1606550000000
RBI:RBI_ASSET_A_RN(1.0),AI074,N_A,AFY,2000,1999,0,2000-03-31,INR,150000000
RBI:RBI_ASSET_A_RN(1.0),AI05,N_A,AFY,2000,1999,0,2000-03-31,INR,520000000
RBI:RBI_ASSET_A_RN(1.0),AI03,N_A,AFY,2000,1999,0,2000-03-31,INR,1020000000
RBI:RBI_ASSET_A_RN(1.0),AI06,N_A,AFY,2000,1999,0,2000-03-31,INR,523130000000
RBI:RBI_ASSET_A_RN(1.0),AI02,N_A,AFY,2000,1999,0,2000-03-31,INR,727000000000
RBI:RBI_ASSET_A_RN(1.0),AI08,N_A,AFY,2000,1999,0,2000-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI1101,N_A,AFY,2000,1999,0,2000-03-31,INR,23750000000
RBI:RBI_ASSET_A_RN(1.0),AI072,N_A,AFY,2000,1999,0,2000-03-31,INR,75190000000
RBI:RBI_ASSET_A_RN(1.0),AI07,N_A,AFY,2000,1999,0,2000-03-31,INR,378900000000
RBI:RBI_ASSET_A_RN(1.0),AI11,N_A,AFY,2000,1999,0,2000-03-31,INR,77400000000
RBI:RBI_ASSET_A_RN(1.0),AI04,N_A,AFY,2000,1999,0,2000-03-31,INR,1091340000000
RBI:RBI_ASSET_A_RN(1.0),AI071,N_A,AFY,2000,1999,0,2000-03-31,INR,9820000000
RBI:RBI_ASSET_A_RN(1.0),AI01,N_A,AFY,2000,1999,0,2000-03-31,INR,105980000000
RBI:RBI_ASSET_A_RN(1.0),AI081,N_A,AFY,2000,1999,0,2000-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI073,N_A,AFY,2000,1999,0,2000-03-31,INR,95130000000
RBI:RBI_ASSET_A_RN(1.0),AI10,N_A,AFY,2000,1999,0,2000-03-31,INR,626600000000
RBI:RBI_ASSET_A_RN(1.0),AI078,N_A,AFY,2000,1999,0,2000-03-31,INR,139770000000
RBI:RBI_ASSET_A_RN(1.0),A2,N_A,AFY,2000,1999,0,2000-03-31,INR,1925340000000
RBI:RBI_ASSET_A_RN(1.0),AI076,N_A,AFY,2000,1999,0,2000-03-31,INR,58840000000
RBI:RBI_ASSET_A_RN(1.0),AI082,N_A,AFY,2000,1999,0,2000-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI1102,N_A,AFY,2000,1999,0,2000-03-31,INR,53650000000
RBI:RBI_ASSET_A_RN(1.0),AI11,N_A,AFY,1999,1998,0,1999-03-31,INR,66410000000
RBI:RBI_ASSET_A_RN(1.0),AI02,N_A,AFY,1999,1998,0,1999-03-31,INR,507000000000
RBI:RBI_ASSET_A_RN(1.0),AI1101,N_A,AFY,1999,1998,0,1999-03-31,INR,23140000000
RBI:RBI_ASSET_A_RN(1.0),AI071,N_A,AFY,1999,1998,0,1999-03-31,INR,28730000000
RBI:RBI_ASSET_A_RN(1.0),AI081,N_A,AFY,1999,1998,0,1999-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI072,N_A,AFY,1999,1998,0,1999-03-31,INR,14930000000
RBI:RBI_ASSET_A_RN(1.0),AI08,N_A,AFY,1999,1998,0,1999-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI10,N_A,AFY,1999,1998,0,1999-03-31,INR,551120000000
RBI:RBI_ASSET_A_RN(1.0),AI073,N_A,AFY,1999,1998,0,1999-03-31,INR,28940000000
RBI:RBI_ASSET_A_RN(1.0),AI07,N_A,AFY,1999,1998,0,1999-03-31,INR,198760000000
RBI:RBI_ASSET_A_RN(1.0),AI04,N_A,AFY,1999,1998,0,1999-03-31,INR,1114920000000
RBI:RBI_ASSET_A_RN(1.0),AI074,N_A,AFY,1999,1998,0,1999-03-31,INR,130000000
RBI:RBI_ASSET_A_RN(1.0),AI05,N_A,AFY,1999,1998,0,1999-03-31,INR,330000000
RBI:RBI_ASSET_A_RN(1.0),A1,N_A,AFY,1999,1998,0,1999-03-31,INR,1339720000000
RBI:RBI_ASSET_A_RN(1.0),AI082,N_A,AFY,1999,1998,0,1999-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI076,N_A,AFY,1999,1998,0,1999-03-31,INR,55600000000
RBI:RBI_ASSET_A_RN(1.0),AI03,N_A,AFY,1999,1998,0,1999-03-31,INR,710000000
RBI:RBI_ASSET_A_RN(1.0),AI06,N_A,AFY,1999,1998,0,1999-03-31,INR,523100000000
RBI:RBI_ASSET_A_RN(1.0),A2,N_A,AFY,1999,1998,0,1999-03-31,INR,1725730000000
RBI:RBI_ASSET_A_RN(1.0),AI01,N_A,AFY,1999,1998,0,1999-03-31,INR,103100000000
RBI:RBI_ASSET_A_RN(1.0),AI078,N_A,AFY,1999,1998,0,1999-03-31,INR,70430000000
RBI:RBI_ASSET_A_RN(1.0),AI1102,N_A,AFY,1999,1998,0,1999-03-31,INR,43270000000
RBI:RBI_ASSET_A_RN(1.0),AI11,N_A,AFY,1998,1997,0,1998-03-31,INR,96400000000
RBI:RBI_ASSET_A_RN(1.0),AI05,N_A,AFY,1998,1997,0,1998-03-31,INR,310000000
RBI:RBI_ASSET_A_RN(1.0),AI02,N_A,AFY,1998,1997,0,1998-03-31,INR,457000000000
RBI:RBI_ASSET_A_RN(1.0),AI072,N_A,AFY,1998,1997,0,1998-03-31,INR,18530000000
RBI:RBI_ASSET_A_RN(1.0),AI03,N_A,AFY,1998,1997,0,1998-03-31,INR,270000000
RBI:RBI_ASSET_A_RN(1.0),AI082,N_A,AFY,1998,1997,0,1998-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI10,N_A,AFY,1998,1997,0,1998-03-31,INR,484820000000
RBI:RBI_ASSET_A_RN(1.0),A1,N_A,AFY,1998,1997,0,1998-03-31,INR,1137490000000
RBI:RBI_ASSET_A_RN(1.0),AI08,N_A,AFY,1998,1997,0,1998-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI1101,N_A,AFY,1998,1997,0,1998-03-31,INR,35350000000
RBI:RBI_ASSET_A_RN(1.0),AI04,N_A,AFY,1998,1997,0,1998-03-31,INR,929460000000
RBI:RBI_ASSET_A_RN(1.0),AI06,N_A,AFY,1998,1997,0,1998-03-31,INR,416330000000
RBI:RBI_ASSET_A_RN(1.0),AI1102,N_A,AFY,1998,1997,0,1998-03-31,INR,61050000000
RBI:RBI_ASSET_A_RN(1.0),AI078,N_A,AFY,1998,1997,0,1998-03-31,INR,67210000000
RBI:RBI_ASSET_A_RN(1.0),AI07,N_A,AFY,1998,1997,0,1998-03-31,INR,139630000000
RBI:RBI_ASSET_A_RN(1.0),AI074,N_A,AFY,1998,1997,0,1998-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI01,N_A,AFY,1998,1997,0,1998-03-31,INR,98770000000
RBI:RBI_ASSET_A_RN(1.0),AI076,N_A,AFY,1998,1997,0,1998-03-31,INR,49940000000
RBI:RBI_ASSET_A_RN(1.0),A2,N_A,AFY,1998,1997,0,1998-03-31,INR,1485500000000
RBI:RBI_ASSET_A_RN(1.0),AI081,N_A,AFY,1998,1997,0,1998-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI073,N_A,AFY,1998,1997,0,1998-03-31,INR,3950000000
RBI:RBI_ASSET_A_RN(1.0),AI06,N_A,AFY,1997,1996,0,1997-03-31,INR,443500000000
RBI:RBI_ASSET_A_RN(1.0),AI10,N_A,AFY,1997,1996,0,1997-03-31,INR,235900000000
RBI:RBI_ASSET_A_RN(1.0),AI076,N_A,AFY,1997,1996,0,1997-03-31,INR,46050000000
RBI:RBI_ASSET_A_RN(1.0),AI05,N_A,AFY,1997,1996,0,1997-03-31,INR,190000000
RBI:RBI_ASSET_A_RN(1.0),AI01,N_A,AFY,1997,1996,0,1997-03-31,INR,119220000000
RBI:RBI_ASSET_A_RN(1.0),AI072,N_A,AFY,1997,1996,0,1997-03-31,INR,11440000000
RBI:RBI_ASSET_A_RN(1.0),AI1102,N_A,AFY,1997,1996,0,1997-03-31,INR,59930000000
RBI:RBI_ASSET_A_RN(1.0),A1,N_A,AFY,1997,1996,0,1997-03-31,INR,961130000000
RBI:RBI_ASSET_A_RN(1.0),A2,N_A,AFY,1997,1996,0,1997-03-31,INR,1349060000000
RBI:RBI_ASSET_A_RN(1.0),AI081,N_A,AFY,1997,1996,0,1997-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI11,N_A,AFY,1997,1996,0,1997-03-31,INR,83450000000
RBI:RBI_ASSET_A_RN(1.0),AI078,N_A,AFY,1997,1996,0,1997-03-31,INR,56540000000
RBI:RBI_ASSET_A_RN(1.0),AI02,N_A,AFY,1997,1996,0,1997-03-31,INR,252000000000
RBI:RBI_ASSET_A_RN(1.0),AI073,N_A,AFY,1997,1996,0,1997-03-31,INR,5600000000
RBI:RBI_ASSET_A_RN(1.0),AI082,N_A,AFY,1997,1996,0,1997-03-31,INR,78460000000
RBI:RBI_ASSET_A_RN(1.0),AI07,N_A,AFY,1997,1996,0,1997-03-31,INR,119630000000
RBI:RBI_ASSET_A_RN(1.0),AI04,N_A,AFY,1997,1996,0,1997-03-31,INR,976400000000
RBI:RBI_ASSET_A_RN(1.0),AI03,N_A,AFY,1997,1996,0,1997-03-31,INR,1440000000
RBI:RBI_ASSET_A_RN(1.0),AI08,N_A,AFY,1997,1996,0,1997-03-31,INR,78460000000
RBI:RBI_ASSET_A_RN(1.0),AI1101,N_A,AFY,1997,1996,0,1997-03-31,INR,23520000000
RBI:RBI_ASSET_A_RN(1.0),AI074,N_A,AFY,1997,1996,0,1997-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI11,N_A,AFY,1996,1995,0,1996-03-31,INR,81530000000
RBI:RBI_ASSET_A_RN(1.0),AI05,N_A,AFY,1996,1995,0,1996-03-31,INR,350000000
RBI:RBI_ASSET_A_RN(1.0),AI072,N_A,AFY,1996,1995,0,1996-03-31,INR,3050000000
RBI:RBI_ASSET_A_RN(1.0),AI04,N_A,AFY,1996,1995,0,1996-03-31,INR,960410000000
RBI:RBI_ASSET_A_RN(1.0),AI06,N_A,AFY,1996,1995,0,1996-03-31,INR,436230000000
RBI:RBI_ASSET_A_RN(1.0),AI07,N_A,AFY,1996,1995,0,1996-03-31,INR,157240000000
RBI:RBI_ASSET_A_RN(1.0),AI03,N_A,AFY,1996,1995,0,1996-03-31,INR,1150000000
RBI:RBI_ASSET_A_RN(1.0),AI1101,N_A,AFY,1996,1995,0,1996-03-31,INR,27130000000
RBI:RBI_ASSET_A_RN(1.0),A1,N_A,AFY,1996,1995,0,1996-03-31,INR,974800000000
RBI:RBI_ASSET_A_RN(1.0),AI08,N_A,AFY,1996,1995,0,1996-03-31,INR,7720000000
RBI:RBI_ASSET_A_RN(1.0),AI02,N_A,AFY,1996,1995,0,1996-03-31,INR,102000000000
RBI:RBI_ASSET_A_RN(1.0),AI078,N_A,AFY,1996,1995,0,1996-03-31,INR,59420000000
RBI:RBI_ASSET_A_RN(1.0),AI10,N_A,AFY,1996,1995,0,1996-03-31,INR,291730000000
RBI:RBI_ASSET_A_RN(1.0),AI1102,N_A,AFY,1996,1995,0,1996-03-31,INR,54400000000
RBI:RBI_ASSET_A_RN(1.0),A2,N_A,AFY,1996,1995,0,1996-03-31,INR,1201070000000
RBI:RBI_ASSET_A_RN(1.0),AI082,N_A,AFY,1996,1995,0,1996-03-31,INR,7720000000
RBI:RBI_ASSET_A_RN(1.0),AI01,N_A,AFY,1996,1995,0,1996-03-31,INR,137510000000
RBI:RBI_ASSET_A_RN(1.0),AI074,N_A,AFY,1996,1995,0,1996-03-31,INR,10000000
RBI:RBI_ASSET_A_RN(1.0),AI073,N_A,AFY,1996,1995,0,1996-03-31,INR,48470000000
RBI:RBI_ASSET_A_RN(1.0),AI081,N_A,AFY,1996,1995,0,1996-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI076,N_A,AFY,1996,1995,0,1996-03-31,INR,46290000000
RBI:RBI_ASSET_A_RN(1.0),AI082,N_A,AFY,1995,1994,0,1995-03-31,INR,16790000000
RBI:RBI_ASSET_A_RN(1.0),AI03,N_A,AFY,1995,1994,0,1995-03-31,INR,1160000000
RBI:RBI_ASSET_A_RN(1.0),AI11,N_A,AFY,1995,1994,0,1995-03-31,INR,75490000000
RBI:RBI_ASSET_A_RN(1.0),AI01,N_A,AFY,1995,1994,0,1995-03-31,INR,114770000000
RBI:RBI_ASSET_A_RN(1.0),AI078,N_A,AFY,1995,1994,0,1995-03-31,INR,60090000000
RBI:RBI_ASSET_A_RN(1.0),AI07,N_A,AFY,1995,1994,0,1995-03-31,INR,184910000000
RBI:RBI_ASSET_A_RN(1.0),AI05,N_A,AFY,1995,1994,0,1995-03-31,INR,410000000
RBI:RBI_ASSET_A_RN(1.0),AI074,N_A,AFY,1995,1994,0,1995-03-31,INR,50000000
RBI:RBI_ASSET_A_RN(1.0),AI06,N_A,AFY,1995,1994,0,1995-03-31,INR,493450000000
RBI:RBI_ASSET_A_RN(1.0),AI08,N_A,AFY,1995,1994,0,1995-03-31,INR,16790000000
RBI:RBI_ASSET_A_RN(1.0),AI02,N_A,AFY,1995,1994,0,1995-03-31,INR,102000000000
RBI:RBI_ASSET_A_RN(1.0),AI076,N_A,AFY,1995,1994,0,1995-03-31,INR,47870000000
RBI:RBI_ASSET_A_RN(1.0),AI072,N_A,AFY,1995,1994,0,1995-03-31,INR,2750000000
RBI:RBI_ASSET_A_RN(1.0),AI1102,N_A,AFY,1995,1994,0,1995-03-31,INR,52740000000
RBI:RBI_ASSET_A_RN(1.0),A2,N_A,AFY,1995,1994,0,1995-03-31,INR,1023430000000
RBI:RBI_ASSET_A_RN(1.0),AI073,N_A,AFY,1995,1994,0,1995-03-31,INR,74150000000
RBI:RBI_ASSET_A_RN(1.0),AI081,N_A,AFY,1995,1994,0,1995-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI04,N_A,AFY,1995,1994,0,1995-03-31,INR,805500000000
RBI:RBI_ASSET_A_RN(1.0),AI1101,N_A,AFY,1995,1994,0,1995-03-31,INR,22750000000
RBI:RBI_ASSET_A_RN(1.0),AI10,N_A,AFY,1995,1994,0,1995-03-31,INR,260140000000
RBI:RBI_ASSET_A_RN(1.0),A1,N_A,AFY,1995,1994,0,1995-03-31,INR,1031190000000
RBI:RBI_ASSET_A_RN(1.0),AI078,N_A,AFY,1994,1993,0,1994-03-31,INR,59200000000
RBI:RBI_ASSET_A_RN(1.0),AI073,N_A,AFY,1994,1993,0,1994-03-31,INR,40700000000
RBI:RBI_ASSET_A_RN(1.0),AI06,N_A,AFY,1994,1993,0,1994-03-31,INR,358170000000
RBI:RBI_ASSET_A_RN(1.0),AI10,N_A,AFY,1994,1993,0,1994-03-31,INR,342450000000
RBI:RBI_ASSET_A_RN(1.0),AI08,N_A,AFY,1994,1993,0,1994-03-31,INR,26070000000
RBI:RBI_ASSET_A_RN(1.0),A1,N_A,AFY,1994,1993,0,1994-03-31,INR,970540000000
RBI:RBI_ASSET_A_RN(1.0),AI082,N_A,AFY,1994,1993,0,1994-03-31,INR,26070000000
RBI:RBI_ASSET_A_RN(1.0),AI07,N_A,AFY,1994,1993,0,1994-03-31,INR,145440000000
RBI:RBI_ASSET_A_RN(1.0),AI074,N_A,AFY,1994,1993,0,1994-03-31,INR,50000000
RBI:RBI_ASSET_A_RN(1.0),AI1102,N_A,AFY,1994,1993,0,1994-03-31,INR,75660000000
RBI:RBI_ASSET_A_RN(1.0),AI05,N_A,AFY,1994,1993,0,1994-03-31,INR,70000000
RBI:RBI_ASSET_A_RN(1.0),AI02,N_A,AFY,1994,1993,0,1994-03-31,INR,2000000000
RBI:RBI_ASSET_A_RN(1.0),AI1101,N_A,AFY,1994,1993,0,1994-03-31,INR,22680000000
RBI:RBI_ASSET_A_RN(1.0),AI01,N_A,AFY,1994,1993,0,1994-03-31,INR,101080000000
RBI:RBI_ASSET_A_RN(1.0),AI11,N_A,AFY,1994,1993,0,1994-03-31,INR,98340000000
RBI:RBI_ASSET_A_RN(1.0),AI076,N_A,AFY,1994,1993,0,1994-03-31,INR,37830000000
RBI:RBI_ASSET_A_RN(1.0),AI081,N_A,AFY,1994,1993,0,1994-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI072,N_A,AFY,1994,1993,0,1994-03-31,INR,7660000000
RBI:RBI_ASSET_A_RN(1.0),AI03,N_A,AFY,1994,1993,0,1994-03-31,INR,270000000
RBI:RBI_ASSET_A_RN(1.0),AI04,N_A,AFY,1994,1993,0,1994-03-31,INR,734960000000
RBI:RBI_ASSET_A_RN(1.0),A2,N_A,AFY,1994,1993,0,1994-03-31,INR,838310000000
RBI:RBI_ASSET_A_RN(1.0),AI05,N_A,AFY,1993,1992,0,1993-03-31,INR,140000000
RBI:RBI_ASSET_A_RN(1.0),AI03,N_A,AFY,1993,1992,0,1993-03-31,INR,450000000
RBI:RBI_ASSET_A_RN(1.0),A1,N_A,AFY,1993,1992,0,1993-03-31,INR,758450000000
RBI:RBI_ASSET_A_RN(1.0),AI11,N_A,AFY,1993,1992,0,1993-03-31,INR,54620000000
RBI:RBI_ASSET_A_RN(1.0),AI10,N_A,AFY,1993,1992,0,1993-03-31,INR,400250000000
RBI:RBI_ASSET_A_RN(1.0),AI02,N_A,AFY,1993,1992,0,1993-03-31,INR,2000000000
RBI:RBI_ASSET_A_RN(1.0),AI072,N_A,AFY,1993,1992,0,1993-03-31,INR,5390000000
RBI:RBI_ASSET_A_RN(1.0),AI078,N_A,AFY,1993,1992,0,1993-03-31,INR,57340000000
RBI:RBI_ASSET_A_RN(1.0),AI1102,N_A,AFY,1993,1992,0,1993-03-31,INR,39890000000
RBI:RBI_ASSET_A_RN(1.0),AI076,N_A,AFY,1993,1992,0,1993-03-31,INR,43640000000
RBI:RBI_ASSET_A_RN(1.0),A2,N_A,AFY,1993,1992,0,1993-03-31,INR,697950000000
RBI:RBI_ASSET_A_RN(1.0),AI01,N_A,AFY,1993,1992,0,1993-03-31,INR,92110000000
RBI:RBI_ASSET_A_RN(1.0),AI082,N_A,AFY,1993,1992,0,1993-03-31,INR,13570000000
RBI:RBI_ASSET_A_RN(1.0),AI07,N_A,AFY,1993,1992,0,1993-03-31,INR,130130000000
RBI:RBI_ASSET_A_RN(1.0),AI1101,N_A,AFY,1993,1992,0,1993-03-31,INR,14730000000
RBI:RBI_ASSET_A_RN(1.0),AI08,N_A,AFY,1993,1992,0,1993-03-31,INR,13570000000
RBI:RBI_ASSET_A_RN(1.0),AI06,N_A,AFY,1993,1992,0,1993-03-31,INR,159740000000
RBI:RBI_ASSET_A_RN(1.0),AI04,N_A,AFY,1993,1992,0,1993-03-31,INR,603390000000
RBI:RBI_ASSET_A_RN(1.0),AI073,N_A,AFY,1993,1992,0,1993-03-31,INR,23570000000
RBI:RBI_ASSET_A_RN(1.0),AI081,N_A,AFY,1993,1992,0,1993-03-31,INR,0.0
RBI:RBI_ASSET_A_RN(1.0),AI074,N_A,AFY,1993,1992,0,1993-03-31,INR,190000000
RBI:RBI_ASSET_A_RN(1.0),AI06,N_A,AFY,1992,1991,0,1992-03-31,INR,119990000000
