DATAFLOW,AUDST,COSO_MER_RN,FREQ,REPYEAREND,REPYEARSTART,SOR_CSUR_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR12,0,2007-09-28,INR,22111490000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1201,0,2007-09-28,INR,20374800000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR12011,0,2007-09-28,INR,20004710000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR12012,0,2007-09-28,INR,370090000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1202,0,2007-09-28,INR,32970000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1203,0,2007-09-28,INR,140640000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1204,0,2007-09-28,INR,1563080000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR2,0,2007-09-28,INR,-543780000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR21,0,2007-09-28,INR,405070000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR22,0,2007-09-28,INR,620780000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR23,0,2007-09-28,INR,328070000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR3,0,2007-09-28,INR,2725930000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR31,0,2007-09-28,INR,2545690000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR32,0,2007-09-28,INR,180880000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR33,0,2007-09-28,INR,640000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR4,0,2007-09-28,INR,2537980000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR5,0,2007-09-28,INR,1703900000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR51,0,2007-09-28,INR,2271340000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR52,0,2007-09-28,INR,195250000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1,0,2007-10-26,INR,32030560000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR11,0,2007-10-26,INR,9333420000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR12,0,2007-10-26,INR,22697140000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1201,0,2007-10-26,INR,20267090000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR12011,0,2007-10-26,INR,19908420000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR12012,0,2007-10-26,INR,358670000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1202,0,2007-10-26,INR,414570000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1203,0,2007-10-26,INR,137960000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1204,0,2007-10-26,INR,1877530000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR2,0,2007-10-26,INR,-677890000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR21,0,2007-10-26,INR,279680000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR22,0,2007-10-26,INR,645270000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR23,0,2007-10-26,INR,312300000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR3,0,2007-10-26,INR,2424710000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR31,0,2007-10-26,INR,2249320000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR32,0,2007-10-26,INR,175390000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR33,0,2007-10-26,INR,0.0
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR4,0,2007-10-26,INR,2561480000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR5,0,2007-10-26,INR,2167840000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR51,0,2007-10-26,INR,2279580000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR52,0,2007-10-26,INR,447980000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1,0,2007-11-23,INR,32279540000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR11,0,2007-11-23,INR,9495190000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR12,0,2007-11-23,INR,22784350000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1201,0,2007-11-23,INR,20727460000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR12011,0,2007-11-23,INR,20350490000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR12012,0,2007-11-23,INR,376970000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1202,0,2007-11-23,INR,145280000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1203,0,2007-11-23,INR,136370000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1204,0,2007-11-23,INR,1775250000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR2,0,2007-11-23,INR,-629640000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR21,0,2007-11-23,INR,308540000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR22,0,2007-11-23,INR,604980000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR23,0,2007-11-23,INR,333210000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR3,0,2007-11-23,INR,2446440000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR31,0,2007-11-23,INR,2265260000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR32,0,2007-11-23,INR,182870000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR33,0,2007-11-23,INR,1690000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR4,0,2007-11-23,INR,2580130000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR5,0,2007-11-23,INR,2011820000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR51,0,2007-11-23,INR,2261800000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR52,0,2007-11-23,INR,169840000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1,0,2007-12-21,INR,32355720000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR11,0,2007-12-21,INR,9225250000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR12,0,2007-12-21,INR,23130470000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1201,0,2007-12-21,INR,21244910000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR12011,0,2007-12-21,INR,20842240000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR12012,0,2007-12-21,INR,402670000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1202,0,2007-12-21,INR,115970000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1203,0,2007-12-21,INR,134100000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1204,0,2007-12-21,INR,1635490000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR2,0,2007-12-21,INR,-534040000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR21,0,2007-12-21,INR,397260000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR22,0,2007-12-21,INR,585880000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR23,0,2007-12-21,INR,345420000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR3,0,2007-12-21,INR,2498980000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR31,0,2007-12-21,INR,2339230000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR32,0,2007-12-21,INR,168170000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR33,0,2007-12-21,INR,8420000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR4,0,2007-12-21,INR,2606850000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR5,0,2007-12-21,INR,1961310000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR51,0,2007-12-21,INR,2361130000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR52,0,2007-12-21,INR,119580000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1,0,2008-01-18,INR,33170930000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR11,0,2008-01-18,INR,9402970000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR12,0,2008-01-18,INR,23767960000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1201,0,2008-01-18,INR,21655630000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR12011,0,2008-01-18,INR,21263800000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR12012,0,2008-01-18,INR,391830000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1202,0,2008-01-18,INR,47850000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1203,0,2008-01-18,INR,132020000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1204,0,2008-01-18,INR,1932460000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR2,0,2008-01-18,INR,-359730000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR21,0,2008-01-18,INR,547670000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR22,0,2008-01-18,INR,570700000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR23,0,2008-01-18,INR,336700000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR3,0,2008-01-18,INR,2666230000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR31,0,2008-01-18,INR,2520900000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR32,0,2008-01-18,INR,187460000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR33,0,2008-01-18,INR,42130000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR4,0,2008-01-18,INR,2637890000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR5,0,2008-01-18,INR,2211920000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR51,0,2008-01-18,INR,2731070000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR52,0,2008-01-18,INR,46590000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1,0,2008-02-29,INR,34284320000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR11,0,2008-02-29,INR,9754040000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR12,0,2008-02-29,INR,24530290000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1201,0,2008-02-29,INR,22547600000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR12011,0,2008-02-29,INR,22104490000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR12012,0,2008-02-29,INR,443110000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1202,0,2008-02-29,INR,45510000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1203,0,2008-02-29,INR,130200000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1204,0,2008-02-29,INR,1806970000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR2,0,2008-02-29,INR,-847740000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR21,0,2008-02-29,INR,177980000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR22,0,2008-02-29,INR,571590000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR23,0,2008-02-29,INR,454130000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR3,0,2008-02-29,INR,2712290000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR31,0,2008-02-29,INR,2542170000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR32,0,2008-02-29,INR,177850000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR33,0,2008-02-29,INR,7730000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR4,0,2008-02-29,INR,2698900000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR5,0,2008-02-29,INR,2047290000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR51,0,2008-02-29,INR,2499650000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR52,0,2008-02-29,INR,64730000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1,0,2008-03-28,INR,35102340000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR11,0,2008-03-28,INR,9586610000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR12,0,2008-03-28,INR,25515720000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1201,0,2008-03-28,INR,23619140000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR12011,0,2008-03-28,INR,23175150000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR12012,0,2008-03-28,INR,443990000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1202,0,2008-03-28,INR,59960000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1203,0,2008-03-28,INR,130530000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR1204,0,2008-03-28,INR,1706090000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR2,0,2008-03-28,INR,-701960000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR21,0,2008-03-28,INR,311890000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR22,0,2008-03-28,INR,569350000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR23,0,2008-03-28,INR,444510000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR3,0,2008-03-28,INR,2711660000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR31,0,2008-03-28,INR,2571220000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR32,0,2008-03-28,INR,180440000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR33,0,2008-03-28,INR,40000000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR4,0,2008-03-28,INR,2726220000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR5,0,2008-03-28,INR,1920730000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR51,0,2008-03-28,INR,2539050000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2008,2007,SCSR52,0,2008-03-28,INR,132720000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR1,0,2008-04-25,INR,35426140000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR11,0,2008-04-25,INR,10052990000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR12,0,2008-04-25,INR,25373150000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR1201,0,2008-04-25,INR,23251340000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR12011,0,2008-04-25,INR,22841100000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR12012,0,2008-04-25,INR,410240000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR1202,0,2008-04-25,INR,75420000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR1203,0,2008-04-25,INR,128050000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR1204,0,2008-04-25,INR,1918340000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR2,0,2008-04-25,INR,-712400000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR21,0,2008-04-25,INR,317730000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR22,0,2008-04-25,INR,564870000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR23,0,2008-04-25,INR,465260000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR3,0,2008-04-25,INR,2722680000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR31,0,2008-04-25,INR,2545480000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR32,0,2008-04-25,INR,181940000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR33,0,2008-04-25,INR,4740000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR4,0,2008-04-25,INR,3092440000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR5,0,2008-04-25,INR,1883810000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR51,0,2008-04-25,INR,2428840000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR52,0,2008-04-25,INR,155510000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR1,0,2008-05-23,INR,35884420000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR11,0,2008-05-23,INR,10094810000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR12,0,2008-05-23,INR,25789600000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR1201,0,2008-05-23,INR,23612070000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR12011,0,2008-05-23,INR,23068640000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR12012,0,2008-05-23,INR,543430000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR1202,0,2008-05-23,INR,106230000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR1203,0,2008-05-23,INR,128120000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR1204,0,2008-05-23,INR,1943180000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR2,0,2008-05-23,INR,-652330000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR21,0,2008-05-23,INR,453130000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR22,0,2008-05-23,INR,596380000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR23,0,2008-05-23,INR,509090000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR3,0,2008-05-23,INR,2819290000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR31,0,2008-05-23,INR,2631280000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR32,0,2008-05-23,INR,189680000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR33,0,2008-05-23,INR,1660000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR4,0,2008-05-23,INR,3159590000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR5,0,2008-05-23,INR,2073110000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR51,0,2008-05-23,INR,2370120000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR52,0,2008-05-23,INR,158120000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR1,0,2008-06-20,INR,35842200000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR11,0,2008-06-20,INR,9919070000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR12,0,2008-06-20,INR,25923140000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR1201,0,2008-06-20,INR,23932390000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR12011,0,2008-06-20,INR,23430920000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR12012,0,2008-06-20,INR,501470000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR1202,0,2008-06-20,INR,54690000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR1203,0,2008-06-20,INR,128600000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR1204,0,2008-06-20,INR,1807460000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR2,0,2008-06-20,INR,-901210000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR21,0,2008-06-20,INR,228070000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR22,0,2008-06-20,INR,589830000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR23,0,2008-06-20,INR,539440000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR3,0,2008-06-20,INR,2996920000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR31,0,2008-06-20,INR,2813990000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR32,0,2008-06-20,INR,199040000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR33,0,2008-06-20,INR,16120000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR4,0,2008-06-20,INR,3202390000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR5,0,2008-06-20,INR,1750040000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR51,0,2008-06-20,INR,2402780000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR52,0,2008-06-20,INR,88280000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR1,0,2008-07-18,INR,35494720000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR11,0,2008-07-18,INR,9697280000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR12,0,2008-07-18,INR,25797450000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR1201,0,2008-07-18,INR,24073080000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR12011,0,2008-07-18,INR,23569480000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR12012,0,2008-07-18,INR,503600000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR1202,0,2008-07-18,INR,11390000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR1203,0,2008-07-18,INR,123690000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR1204,0,2008-07-18,INR,1589290000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR2,0,2008-07-18,INR,-695900000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR21,0,2008-07-18,INR,356330000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR22,0,2008-07-18,INR,589840000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR23,0,2008-07-18,INR,462380000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR3,0,2008-07-18,INR,3171780000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR31,0,2008-07-18,INR,3018240000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR32,0,2008-07-18,INR,194230000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR33,0,2008-07-18,INR,40680000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR4,0,2008-07-18,INR,3232830000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR5,0,2008-07-18,INR,1385240000000
RBI:CSURYSOR_M_RN(1.0),N_A,N_A,M,2009,2008,SCSR51,0,2008-07-18,INR,2445120000000
