DATAFLOW,AUDST,COM_CSUR_RN,COSO_MER_RN,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2014,2013,0,2013-08-23,INR,63365741200000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2014,2013,0,2013-08-23,INR,28514583540000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2014,2013,0,2013-08-23,INR,3070090700000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2014,2013,0,2013-08-23,INR,34851157660000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2014,2013,0,2013-08-23,INR,34851157660000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2014,2013,0,2013-08-23,INR,2698256000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2014,2013,0,2013-09-20,INR,70470751100000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2014,2013,0,2013-09-20,INR,6554276400000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2014,2013,0,2013-09-20,INR,63916474700000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2014,2013,0,2013-09-20,INR,28762413615000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2014,2013,0,2013-09-20,INR,3553341700000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2014,2013,0,2013-09-20,INR,35154061085000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2014,2013,0,2013-09-20,INR,35154061085000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2014,2013,0,2013-09-20,INR,2546056300000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2014,2013,0,2013-10-18,INR,71662721000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2014,2013,0,2013-10-18,INR,6514944399999.999
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2014,2013,0,2013-10-18,INR,65147776600000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2014,2013,0,2013-10-18,INR,29316499470000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2014,2013,0,2013-10-18,INR,3369034500000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2014,2013,0,2013-10-18,INR,35831277130000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2014,2013,0,2013-10-18,INR,35831277130000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2014,2013,0,2013-10-18,INR,2468874300000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2014,2013,0,2013-11-29,INR,71964959100000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2014,2013,0,2013-11-29,INR,6619618600000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2014,2013,0,2013-11-29,INR,65345340500000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2014,2013,0,2013-11-29,INR,29405403224999.996
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2014,2013,0,2013-11-29,INR,3236211400000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2014,2013,0,2013-11-29,INR,35939937275000.01
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2014,2013,0,2013-11-29,INR,35939937275000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2014,2013,0,2013-11-29,INR,2541997100000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2014,2013,0,2013-12-27,INR,72234896600000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2014,2013,0,2013-12-27,INR,6858315300000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2014,2013,0,2013-12-27,INR,65376581300000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2014,2013,0,2013-12-27,INR,29419461585000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2014,2013,0,2013-12-27,INR,3290370100000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2014,2013,0,2013-12-27,INR,35957119715000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2014,2013,0,2013-12-27,INR,35957119715000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2014,2013,0,2013-12-27,INR,2440973400000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2014,2013,0,2014-01-24,INR,72711049900000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2014,2013,0,2014-01-24,INR,6892044300000.001
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2014,2013,0,2014-01-24,INR,65819005599999.99
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2014,2013,0,2014-01-24,INR,29618552520000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2014,2013,0,2014-01-24,INR,4726088800000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2014,2013,0,2014-01-24,INR,36200453079999.99
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2014,2013,0,2014-01-24,INR,36200453080000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2014,2013,0,2014-01-24,INR,2339690300000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2014,2013,0,2014-02-21,INR,73219886300000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2014,2013,0,2014-02-21,INR,6878380100000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2014,2013,0,2014-02-21,INR,66341506200000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2014,2013,0,2014-02-21,INR,29853677790000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2014,2013,0,2014-02-21,INR,3315252900000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2014,2013,0,2014-02-21,INR,36487828410000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2014,2013,0,2014-02-21,INR,36487828410000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2014,2013,0,2014-02-21,INR,2257532400000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2014,2013,0,2014-03-21,INR,74514129200000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2014,2013,0,2014-03-21,INR,7139211800000.001
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2014,2013,0,2014-03-21,INR,67374917400000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2014,2013,0,2014-03-21,INR,30318712830000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2014,2013,0,2014-03-21,INR,3741325900000.0005
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2014,2013,0,2014-03-21,INR,37056204570000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2014,2013,0,2014-03-21,INR,37056204570000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2014,2013,0,2014-03-21,INR,2210371200000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2015,2014,0,2014-04-18,INR,75745707500000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2015,2014,0,2014-04-18,INR,7312951400000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2015,2014,0,2014-04-18,INR,68432756100000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2015,2014,0,2014-04-18,INR,30794740245000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2015,2014,0,2014-04-18,INR,3865219400000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2015,2014,0,2014-04-18,INR,37638015855000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2015,2014,0,2014-04-18,INR,37638015855000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2015,2014,0,2014-04-18,INR,2164808200000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2015,2014,0,2014-05-30,INR,76319197420000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2015,2014,0,2014-05-30,INR,7500499800000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2015,2014,0,2014-05-30,INR,68818697620000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2015,2014,0,2014-05-30,INR,30968413929000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2015,2014,0,2014-05-30,INR,3586039990000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2015,2014,0,2014-05-30,INR,37850283691000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2015,2014,0,2014-05-30,INR,37850283691000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2015,2014,0,2014-05-30,INR,2046301900000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2015,2014,0,2014-06-27,INR,76429941610000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2015,2014,0,2014-06-27,INR,7496097700000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2015,2014,0,2014-06-27,INR,68933843910000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2015,2014,0,2014-06-27,INR,31020229759999.996
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2015,2014,0,2014-06-27,INR,3386939400000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2015,2014,0,2014-06-27,INR,37913614150000.01
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2015,2014,0,2014-06-27,INR,37913614150000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2015,2014,0,2014-06-27,INR,2035974800000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2015,2014,0,2014-07-25,INR,76792686710000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2015,2014,0,2014-07-25,INR,7122089300000.001
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2015,2014,0,2014-07-25,INR,69670597410000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2015,2014,0,2014-07-25,INR,31351768835000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2015,2014,0,2014-07-25,INR,3232089220000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2015,2014,0,2014-07-25,INR,38318828575000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2015,2014,0,2014-07-25,INR,38318828576000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2015,2014,0,2014-07-25,INR,1962970200000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2015,2014,0,2014-08-22,INR,77456188650000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2015,2014,0,2014-08-22,INR,7193339700000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2015,2014,0,2014-08-22,INR,70262848949999.99
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2015,2014,0,2014-08-22,INR,31618282028000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2015,2014,0,2014-08-22,INR,3477953229999.9995
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2015,2014,0,2014-08-22,INR,38644566921999.99
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2015,2014,0,2014-08-22,INR,38644566922000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2015,2014,0,2014-08-22,INR,1940648800000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2015,2014,0,2014-09-19,INR,77920905020000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2015,2014,0,2014-09-19,INR,7272880000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2015,2014,0,2014-09-19,INR,70648025020000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2015,2014,0,2014-09-19,INR,31791611259000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2015,2014,0,2014-09-19,INR,3035792460000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2015,2014,0,2014-09-19,INR,38856413761000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2015,2014,0,2014-09-19,INR,38856413761000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2015,2014,0,2014-09-19,INR,1876658000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2015,2014,0,2014-10-31,INR,79615054990000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2015,2014,0,2014-10-31,INR,7480355500000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2015,2014,0,2014-10-31,INR,72134699490000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2015,2014,0,2014-10-31,INR,32460614770000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2015,2014,0,2014-10-31,INR,2727012260000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2015,2014,0,2014-10-31,INR,39674084720000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2015,2014,0,2014-10-31,INR,39674084720000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2015,2014,0,2014-10-31,INR,1854179900000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2015,2014,0,2014-11-28,INR,80010636510000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2015,2014,0,2014-11-28,INR,7609820500000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2015,2014,0,2014-11-28,INR,72400816010000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2015,2014,0,2014-11-28,INR,32580367204000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2015,2014,0,2014-11-28,INR,2641385390000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2015,2014,0,2014-11-28,INR,39820448806000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2015,2014,0,2014-11-28,INR,39820448806000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2015,2014,0,2014-11-28,INR,1813415400000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2015,2014,0,2014-12-26,INR,80119492530000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2015,2014,0,2014-12-26,INR,7617905800000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2015,2014,0,2014-12-26,INR,72501586730000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2015,2014,0,2014-12-26,INR,32625714028000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2015,2014,0,2014-12-26,INR,2682819630000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2015,2014,0,2014-12-26,INR,39875872702000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2015,2014,0,2014-12-26,INR,39875872702000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2015,2014,0,2014-12-26,INR,2013759300000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2015,2014,0,2015-01-23,INR,80789522110000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2015,2014,0,2015-01-23,INR,7373315000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2015,2014,0,2015-01-23,INR,73416207110000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2015,2014,0,2015-01-23,INR,33037293200000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2015,2014,0,2015-01-23,INR,2725046080000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2015,2014,0,2015-01-23,INR,40378913910000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2015,2014,0,2015-01-23,INR,40378913911000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2015,2014,0,2015-01-23,INR,2153801400000.0002
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2015,2014,0,2015-02-20,INR,81559724140000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2015,2014,0,2015-02-20,INR,7590558600000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2015,2014,0,2015-02-20,INR,73969165540000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2015,2014,0,2015-02-20,INR,33286124493000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2015,2014,0,2015-02-20,INR,2708861200000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2015,2014,0,2015-02-20,INR,40683041047000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2015,2014,0,2015-02-20,INR,40683041047000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2015,2014,0,2015-02-20,INR,2250647100000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2015,2014,0,2015-03-20,INR,82648864210000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2015,2014,0,2015-03-20,INR,7940293800000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2015,2014,0,2015-03-20,INR,74708570410000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2015,2014,0,2015-03-20,INR,33618856684000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2015,2014,0,2015-03-20,INR,2974457060000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2015,2014,0,2015-03-20,INR,41089713726000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2015,2014,0,2015-03-20,INR,41089713726000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2015,2014,0,2015-03-20,INR,2258703400000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2016,2015,0,2015-04-17,INR,84017600880000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2016,2015,0,2015-04-17,INR,7946607100000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2016,2015,0,2015-04-17,INR,76070993780000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2016,2015,0,2015-04-17,INR,34231947201000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2016,2015,0,2015-04-17,INR,2967692000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2016,2015,0,2015-04-17,INR,41839046579000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2016,2015,0,2015-04-17,INR,41839046579000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2016,2015,0,2015-04-17,INR,2204514900000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2016,2015,0,2015-05-29,INR,84562672690000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2016,2015,0,2015-05-29,INR,8097803700000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2016,2015,0,2015-05-29,INR,76464868990000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2016,2015,0,2015-05-29,INR,34409191046000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2016,2015,0,2015-05-29,INR,2531653670000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2016,2015,0,2015-05-29,INR,42055677944000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2016,2015,0,2015-05-29,INR,42055677945000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2016,2015,0,2015-05-29,INR,2372217200000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2016,2015,0,2015-06-26,INR,84635850390000.02
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2016,2015,0,2015-06-26,INR,8054117900000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2016,2015,0,2015-06-26,INR,76581732490000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2016,2015,0,2015-06-26,INR,34461779620000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2016,2015,0,2015-06-26,INR,2223352450000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2016,2015,0,2015-06-26,INR,42119952870000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2016,2015,0,2015-06-26,INR,42119952869999.99
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2016,2015,0,2015-06-26,INR,2438858700000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2016,2015,0,2015-07-24,INR,85482739520000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2016,2015,0,2015-07-24,INR,7886342100000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2016,2015,0,2015-07-24,INR,77596397420000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2016,2015,0,2015-07-24,INR,34918378838999.996
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2016,2015,0,2015-07-24,INR,2233825250000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2016,2015,0,2015-07-24,INR,42678018581000.01
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2016,2015,0,2015-07-24,INR,42678018581000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2016,2015,0,2015-07-24,INR,2390992800000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2016,2015,0,2015-08-21,INR,86150418150000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2016,2015,0,2015-08-21,INR,8050700500000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2016,2015,0,2015-08-21,INR,78099717650000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2016,2015,0,2015-08-21,INR,35144872943000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2016,2015,0,2015-08-21,INR,2017320480000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2016,2015,0,2015-08-21,INR,42954844707000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2016,2015,0,2015-08-21,INR,42954844708000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2016,2015,0,2015-08-21,INR,2410952400000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2016,2015,0,2015-09-18,INR,86139131680000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2016,2015,0,2015-09-18,INR,8027381400000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2016,2015,0,2015-09-18,INR,78111750280000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2016,2015,0,2015-09-18,INR,35150287626000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2016,2015,0,2015-09-18,INR,1798856190000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2016,2015,0,2015-09-18,INR,42961462654000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2016,2015,0,2015-09-18,INR,42961462654000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2016,2015,0,2015-09-18,INR,2409960200000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2016,2015,0,2015-10-30,INR,87979592300000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2016,2015,0,2015-10-30,INR,8456633800000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2016,2015,0,2015-10-30,INR,79522958500000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2016,2015,0,2015-10-30,INR,35785331325000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2016,2015,0,2015-10-30,INR,1874532310000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2016,2015,0,2015-10-30,INR,43737627175000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2016,2015,0,2015-10-30,INR,43737627175000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2016,2015,0,2015-10-30,INR,2377713200000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2016,2015,0,2015-11-27,INR,87729156450000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2016,2015,0,2015-11-27,INR,8300100000000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2016,2015,0,2015-11-27,INR,79429056450000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2016,2015,0,2015-11-27,INR,35743075403000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2016,2015,0,2015-11-27,INR,1753750030000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2016,2015,0,2015-11-27,INR,43685981047000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2016,2015,0,2015-11-27,INR,43685981048000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS2,N_A,M,2016,2015,0,2015-11-27,INR,2537031200000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1,N_A,M,2016,2015,0,2015-12-25,INR,88348707480000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS11,N_A,M,2016,2015,0,2015-12-25,INR,8478543900000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12,N_A,M,2016,2015,0,2015-12-25,INR,79870163580000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1201,N_A,M,2016,2015,0,2015-12-25,INR,35941573611000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12011,N_A,M,2016,2015,0,2015-12-25,INR,1999983930000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS12012,N_A,M,2016,2015,0,2015-12-25,INR,43928589969000
RBI:CSURYCOM_M_RN(1.0),N_A,CCS1202,N_A,M,2016,2015,0,2015-12-25,INR,43928589969000
