DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,SOR_RBI_SUR_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI5,0,2012-02-29,INR,424230000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11012,0,2012-02-29,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI4,0,2012-02-29,INR,4951140000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11011,0,2012-02-29,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI31,0,2012-02-29,INR,1327830000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI2,0,2012-02-29,INR,132760000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI32,0,2012-02-29,INR,12830890000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1102,0,2012-02-29,INR,710000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11014,0,2012-02-29,INR,2540000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI3,0,2012-02-29,INR,14158540000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI121,0,2012-02-29,INR,55240000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI13,0,2012-02-29,INR,34270000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1301,0,2012-02-29,INR,7750000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1302,0,2012-02-29,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI12,0,2012-02-29,INR,55240000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11015,0,2012-02-29,INR,1010000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11,0,2012-02-29,INR,4883690000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11013,0,2012-02-29,INR,4881450000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1101,0,2012-02-29,INR,4882980000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI110131,0,2012-02-29,INR,4870990000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1,0,2012-01-31,INR,5309470000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11,0,2012-01-31,INR,5183970000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11012,0,2012-01-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1102,0,2012-01-31,INR,450000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI2,0,2012-01-31,INR,131560000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1301,0,2012-01-31,INR,6050000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11013,0,2012-01-31,INR,5182800000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI121,0,2012-01-31,INR,92620000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11015,0,2012-01-31,INR,1010000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI110131,0,2012-01-31,INR,5172330000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI4,0,2012-01-31,INR,5118350000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI3,0,2012-01-31,INR,14351670000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI12,0,2012-01-31,INR,92930000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI13,0,2012-01-31,INR,32570000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11011,0,2012-01-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1101,0,2012-01-31,INR,5183520000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI32,0,2012-01-31,INR,12933790000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11014,0,2012-01-31,INR,1730000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI5,0,2012-01-31,INR,377980000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1302,0,2012-01-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI31,0,2012-01-31,INR,1418060000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI32,0,2011-12-31,INR,14026680000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI5,0,2011-12-31,INR,328150000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI3,0,2011-12-31,INR,15444570000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1,0,2011-12-31,INR,4592350000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11,0,2011-12-31,INR,4500600000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11014,0,2011-12-31,INR,2870000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1102,0,2011-12-31,INR,-10000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI4,0,2011-12-31,INR,5904890000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11013,0,2011-12-31,INR,4388880000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1101,0,2011-12-31,INR,4500610000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1301,0,2011-12-31,INR,6760000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11012,0,2011-12-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI13,0,2011-12-31,INR,32660000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI2,0,2011-12-31,INR,130420000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI110131,0,2011-12-31,INR,4378410000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11015,0,2011-12-31,INR,1000000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI12,0,2011-12-31,INR,59100000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI31,0,2011-12-31,INR,1418060000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI121,0,2011-12-31,INR,58790000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11011,0,2011-12-31,INR,109860000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1302,0,2011-12-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI13,0,2011-11-30,INR,19080000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI12,0,2011-11-30,INR,32570000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1,0,2011-11-30,INR,4220680000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11011,0,2011-11-30,INR,158490000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11014,0,2011-11-30,INR,730000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1102,0,2011-11-30,INR,12800000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11,0,2011-11-30,INR,4169030000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1302,0,2011-11-30,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11013,0,2011-11-30,INR,3998010000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI110131,0,2011-11-30,INR,3987540000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI3,0,2011-11-30,INR,15433340000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI31,0,2011-11-30,INR,1314420000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11012,0,2011-11-30,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI2,0,2011-11-30,INR,128860000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI5,0,2011-11-30,INR,340600000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1301,0,2011-11-30,INR,5860000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI32,0,2011-11-30,INR,14119100000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI4,0,2011-11-30,INR,5433910000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1101,0,2011-11-30,INR,4156230000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11015,0,2011-11-30,INR,1000000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI121,0,2011-11-30,INR,32190000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI121,0,2011-10-31,INR,10680000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI12,0,2011-10-31,INR,11020000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI4,0,2011-10-31,INR,5346780000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI5,0,2011-10-31,INR,438830000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11015,0,2011-10-31,INR,1010000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11011,0,2011-10-31,INR,164280000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1101,0,2011-10-31,INR,3943460000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11,0,2011-10-31,INR,3947370000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1302,0,2011-10-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI3,0,2011-10-31,INR,15567050000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11013,0,2011-10-31,INR,3778390000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11012,0,2011-10-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI2,0,2011-10-31,INR,127840000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI32,0,2011-10-31,INR,14164570000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1102,0,2011-10-31,INR,3910000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1301,0,2011-10-31,INR,5550000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1,0,2011-10-31,INR,3977160000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11014,0,2011-10-31,INR,1800000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI31,0,2011-10-31,INR,1402660000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI110131,0,2011-10-31,INR,3767920000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI13,0,2011-10-31,INR,18780000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11,0,2011-09-30,INR,3566600000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI5,0,2011-09-30,INR,383070000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI4,0,2011-09-30,INR,4883820000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI110131,0,2011-09-30,INR,3551950000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1102,0,2011-09-30,INR,4080000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI2,0,2011-09-30,INR,124810000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI121,0,2011-09-30,INR,26980000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1,0,2011-09-30,INR,3611450000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI32,0,2011-09-30,INR,13774280000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11014,0,2011-09-30,INR,1110000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11015,0,2011-09-30,INR,1010000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1101,0,2011-09-30,INR,3562520000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11011,0,2011-09-30,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI3,0,2011-09-30,INR,15077330000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11012,0,2011-09-30,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI12,0,2011-09-30,INR,27020000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1302,0,2011-09-30,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI31,0,2011-09-30,INR,1303230000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11013,0,2011-09-30,INR,3562410000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1301,0,2011-09-30,INR,4600000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI13,0,2011-09-30,INR,17830000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI5,0,2011-08-31,INR,299700000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11013,0,2011-08-31,INR,3464010000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11012,0,2011-08-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1301,0,2011-08-31,INR,5160000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI110131,0,2011-08-31,INR,3453540000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1302,0,2011-08-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI2,0,2011-08-31,INR,124780000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI31,0,2011-08-31,INR,1119400000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI32,0,2011-08-31,INR,13190940000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI3,0,2011-08-31,INR,14310160000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11014,0,2011-08-31,INR,2490000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11,0,2011-08-31,INR,3681320000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1,0,2011-08-31,INR,3717130000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11015,0,2011-08-31,INR,1010000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI121,0,2011-08-31,INR,17010000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1101,0,2011-08-31,INR,3677410000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI12,0,2011-08-31,INR,17430000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11011,0,2011-08-31,INR,211920000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1102,0,2011-08-31,INR,3910000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI13,0,2011-08-31,INR,18390000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI4,0,2011-08-31,INR,4171950000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11012,0,2011-07-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI110131,0,2011-07-31,INR,3450660000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1302,0,2011-07-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1101,0,2011-07-31,INR,3721590000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI12,0,2011-07-31,INR,23960000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI5,0,2011-07-31,INR,422670000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI32,0,2011-07-31,INR,12648030000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI31,0,2011-07-31,INR,1119400000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11013,0,2011-07-31,INR,3461130000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1301,0,2011-07-31,INR,4770000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1102,0,2011-07-31,INR,-260000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI2,0,2011-07-31,INR,123620000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1,0,2011-07-31,INR,3763290000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI3,0,2011-07-31,INR,13767260000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI4,0,2011-07-31,INR,3665740000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11015,0,2011-07-31,INR,1010000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11,0,2011-07-31,INR,3721340000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11011,0,2011-07-31,INR,259830000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI121,0,2011-07-31,INR,23960000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11014,0,2011-07-31,INR,1640000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI13,0,2011-07-31,INR,17990000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI31,0,2011-06-30,INR,1098320000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1302,0,2011-06-30,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11011,0,2011-06-30,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI110131,0,2011-06-30,INR,3745580000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1101,0,2011-06-30,INR,3756150000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11015,0,2011-06-30,INR,1000000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11,0,2011-06-30,INR,3761090000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI12,0,2011-06-30,INR,20940000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11012,0,2011-06-30,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11013,0,2011-06-30,INR,3756050000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI3,0,2011-06-30,INR,13627480000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1102,0,2011-06-30,INR,4940000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI32,0,2011-06-30,INR,12529330000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI13,0,2011-06-30,INR,20980000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI2,0,2011-06-30,INR,122460000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI121,0,2011-06-30,INR,20640000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1,0,2011-06-30,INR,3803010000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1301,0,2011-06-30,INR,7730000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI5,0,2011-06-30,INR,347900000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI4,0,2011-06-30,INR,3632940000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11014,0,2011-06-30,INR,1100000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI5,0,2011-05-31,INR,309700000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI13,0,2011-05-31,INR,15950000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11015,0,2011-05-31,INR,1010000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI3,0,2011-05-31,INR,13521710000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1302,0,2011-05-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1102,0,2011-05-31,INR,7910000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11011,0,2011-05-31,INR,205970000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11012,0,2011-05-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI12,0,2011-05-31,INR,26650000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI121,0,2011-05-31,INR,26350000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI2,0,2011-05-31,INR,129600000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11014,0,2011-05-31,INR,2340000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI32,0,2011-05-31,INR,12466070000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI110131,0,2011-05-31,INR,3579200000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1101,0,2011-05-31,INR,3796970000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI31,0,2011-05-31,INR,1055820000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11013,0,2011-05-31,INR,3589670000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11,0,2011-05-31,INR,3804870000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1,0,2011-05-31,INR,3847470000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1301,0,2011-05-31,INR,2700000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI4,0,2011-05-31,INR,3568940000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1101,0,2011-04-30,INR,3647050000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1,0,2011-04-30,INR,3677850000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI32,0,2011-04-30,INR,12376220000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1302,0,2011-04-30,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI121,0,2011-04-30,INR,11050000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11015,0,2011-04-30,INR,1000000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11012,0,2011-04-30,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI12,0,2011-04-30,INR,11790000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI2,0,2011-04-30,INR,128340000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11014,0,2011-04-30,INR,1630000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11,0,2011-04-30,INR,3652800000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1301,0,2011-04-30,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI1102,0,2011-04-30,INR,5750000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI31,0,2011-04-30,INR,1025720000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI110131,0,2011-04-30,INR,3151950000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI4,0,2011-04-30,INR,3496300000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI3,0,2011-04-30,INR,13401760000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI11013,0,2011-04-30,INR,3162410000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2012,2011,SRBI5,0,2011-04-30,INR,249350000000
