DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,SOUR_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-11-21,INR,19269600564000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-11-21,INR,572917500000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-11-21,INR,50160200000.00001
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-11-21,INR,186120000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-11-14,INR,5836201496000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-11-14,INR,19257972828000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-11-14,INR,452747500000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-11-14,INR,49760200000.00001
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-11-14,INR,186120000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-11-14,INR,8288752995000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-11-07,INR,41390200000.00001
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-11-07,INR,186120000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-11-07,INR,8204288741000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-11-07,INR,250690000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-11-07,INR,5991064267000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-11-07,INR,19199240439000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-10-31,INR,19214804850000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-10-31,INR,76790200000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-10-31,INR,458355000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-10-31,INR,186120000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-10-31,INR,8225582130000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-10-31,INR,5659863013000.001
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-10-24,INR,8231485137000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-10-24,INR,1069632500000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-10-24,INR,19066701773000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-10-24,INR,87190200000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-10-24,INR,5657677620000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-10-24,INR,184170000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-10-17,INR,184170000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-10-17,INR,8311439494000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-10-17,INR,77150200000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-10-17,INR,19132925876000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-10-17,INR,5592636843000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-10-17,INR,599682500000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-10-10,INR,184170000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-10-10,INR,18959562801000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-10-10,INR,82010200000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-10-10,INR,5780534665000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-10-10,INR,8110259270000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-10-10,INR,333455293000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-10-03,INR,6052342052000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-10-03,INR,184170000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-10-03,INR,8214659878999.999
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-10-03,INR,12864756000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-10-03,INR,97960200000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-10-03,INR,19030704204000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-09-26,INR,19129652617000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-09-26,INR,5391538406999.999
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-09-26,INR,104148300000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-09-26,INR,184170000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-09-26,INR,550360455000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-09-26,INR,8347489165000.001
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-09-19,INR,5227268799000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-09-19,INR,19018844422000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-09-19,INR,8203486414000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-09-19,INR,184170000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-09-19,INR,774933455000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-09-19,INR,85380900000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-09-12,INR,8215996318000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-09-12,INR,5657060032000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-09-12,INR,182650000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-09-12,INR,61608000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-09-12,INR,19004730197000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-09-12,INR,472625955000.00006
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-09-05,INR,8186223084000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-09-05,INR,58660900000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-09-05,INR,149067455000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-09-05,INR,18998583891000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-09-05,INR,182650000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-09-05,INR,5881326713000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-08-29,INR,5356197883000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-08-29,INR,19080267028000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-08-29,INR,829821577000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-08-29,INR,8298837160000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-08-29,INR,182650000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-08-29,INR,119080100000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-08-22,INR,5165488776000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-08-22,INR,8269220248000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-08-22,INR,809731577000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-08-22,INR,182650000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-08-22,INR,19065880510000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-08-22,INR,111150100000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-08-15,INR,180560000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-08-15,INR,1098645077000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-08-15,INR,5060518187000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-08-15,INR,103716100000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-08-15,INR,19275068999000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-08-15,INR,8473354784000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-08-08,INR,19399837012000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-08-08,INR,978962577000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-08-08,INR,5548560489000.001
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-08-08,INR,103346100000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-08-08,INR,9120425406000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-08-08,INR,180560000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-08-01,INR,5394479001000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-08-01,INR,8937441901000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-08-01,INR,1063661076999.9999
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-08-01,INR,19257339538000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-08-01,INR,180560000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-08-01,INR,107101900000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-07-25,INR,114991900000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-07-25,INR,8751405536000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-07-25,INR,5282527548000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-07-25,INR,1222516000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-07-25,INR,180560000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-07-25,INR,19103646651000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-07-18,INR,112311900000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-07-18,INR,8776668355000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-07-18,INR,18987323615000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-07-18,INR,5609443252000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-07-18,INR,178890000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-07-18,INR,1088031000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-07-11,INR,111811900000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-07-11,INR,1089421000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-07-11,INR,8716984748000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-07-11,INR,5680770481000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-07-11,INR,18897185056000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-07-11,INR,178890000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-07-04,INR,8617473761000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-07-04,INR,18757449767000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-07-04,INR,90890500000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-07-04,INR,83301900000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-07-04,INR,6634178562000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-07-04,INR,178890000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-06-27,INR,178890000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-06-27,INR,81105748000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-06-27,INR,18703687303000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-06-27,INR,6645242228000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-06-27,INR,8647586819000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-06-27,INR,230831500000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-06-20,INR,8650317052000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-06-20,INR,6724193194000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-06-20,INR,176980000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-06-20,INR,199586500000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-06-20,INR,77696548000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-06-20,INR,18705479009000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-06-13,INR,7038095206000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-06-13,INR,78051548000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-06-13,INR,8381730265000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-06-13,INR,18391706642000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-06-13,INR,191549000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-06-13,INR,176980000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-06-06,INR,56739048000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-06-06,INR,176980000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-06-06,INR,8269995487000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-06-06,INR,123446000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-06-06,INR,18253845340000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-06-06,INR,6974962022000.001
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-05-30,INR,176980000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-05-30,INR,8266619458000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-05-30,INR,18224437045000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-05-30,INR,314573500000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-05-30,INR,6699491299000.001
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-05-30,INR,82909048000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-05-23,INR,18082068361000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-05-23,INR,313873473000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-05-23,INR,8080063935000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-05-23,INR,174770000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-05-23,INR,6618748145000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-05-23,INR,84967548000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-05-16,INR,18323628447000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-05-16,INR,394340973000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-05-16,INR,6502859277000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-05-16,INR,174770000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-05-16,INR,78975548000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-05-16,INR,8212930641000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-05-09,INR,344029672999.99994
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-05-09,INR,76711548000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-05-09,INR,18593487541000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-05-09,INR,174770000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-05-09,INR,6524096616000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-05-09,INR,8540033441000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-05-02,INR,174770000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-05-02,INR,18523699493000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-05-02,INR,416849672999.99994
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-05-02,INR,8562226738000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-05-02,INR,6386567424000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-05-02,INR,89902548000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-04-25,INR,8857228911000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-04-25,INR,89902548000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-04-25,INR,174770000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-04-25,INR,18654896304000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-04-25,INR,6437452658000.001
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-04-25,INR,474801673000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-04-18,INR,320424173000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-04-18,INR,8625172034999.999
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-04-18,INR,174770000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-04-18,INR,6568753166000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-04-18,INR,18416072371000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-04-18,INR,89902548000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-04-11,INR,18384986332000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-04-11,INR,173390000000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-04-11,INR,395879173000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-04-11,INR,83167648000.00002
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-04-11,INR,6355220753000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-04-11,INR,8602188192000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR4,0,2014-04-04,INR,373639173000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR1,0,2014-04-04,INR,6201925095000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR5,0,2014-04-04,INR,85609848000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR8,0,2014-04-04,INR,8515918813000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR6,0,2014-04-04,INR,18234220796000
RBI:RMS_W_RN(1.0),N_A,W,2015,2014,SOR7,0,2014-04-04,INR,173390000000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR5,0,2014-03-31,INR,88393648000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR8,0,2014-03-31,INR,8433191259000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR1,0,2014-03-31,INR,6987078456999.999
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR6,0,2014-03-31,INR,18025250921000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR4,0,2014-03-31,INR,486498173000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR7,0,2014-03-31,INR,173390000000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR1,0,2014-03-28,INR,6863876608000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR5,0,2014-03-28,INR,88393648000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR8,0,2014-03-28,INR,8525647992000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR4,0,2014-03-28,INR,423538200000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR6,0,2014-03-28,INR,18033986970000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR7,0,2014-03-28,INR,173363896000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR8,0,2014-03-21,INR,8715803624000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR1,0,2014-03-21,INR,6559876466000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR5,0,2014-03-21,INR,85397648000.00002
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR7,0,2014-03-21,INR,173363896000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR6,0,2014-03-21,INR,17936076984000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR4,0,2014-03-21,INR,417889700000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR5,0,2014-03-14,INR,78169148000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR1,0,2014-03-14,INR,7350389088000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR4,0,2014-03-14,INR,282849700000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR7,0,2014-03-14,INR,171683962000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR6,0,2014-03-14,INR,17972610037000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR8,0,2014-03-14,INR,8873024117000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR8,0,2014-03-07,INR,8721726703000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR1,0,2014-03-07,INR,6870615664000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR5,0,2014-03-07,INR,76664148000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR4,0,2014-03-07,INR,312904700000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR6,0,2014-03-07,INR,17716092796000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR7,0,2014-03-07,INR,171683962000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR7,0,2014-02-28,INR,171683962000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR6,0,2014-02-28,INR,17927893230000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR5,0,2014-02-28,INR,78649048000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR4,0,2014-02-28,INR,360599700000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR8,0,2014-02-28,INR,8937454882000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR1,0,2014-02-28,INR,6796258168000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR1,0,2014-02-21,INR,6589505725000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR7,0,2014-02-21,INR,171683962000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR6,0,2014-02-21,INR,17901974920000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR8,0,2014-02-21,INR,8897667145000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR5,0,2014-02-21,INR,78841048000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR4,0,2014-02-21,INR,406927200000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR6,0,2014-02-14,INR,17956409697000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR4,0,2014-02-14,INR,459267200000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR1,0,2014-02-14,INR,6600562233000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR5,0,2014-02-14,INR,87851548000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR8,0,2014-02-14,INR,8951749038000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR7,0,2014-02-14,INR,170190720000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR6,0,2014-02-07,INR,17878568944000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR4,0,2014-02-07,INR,408522200000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR1,0,2014-02-07,INR,6569397966000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR7,0,2014-02-07,INR,170190720000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR8,0,2014-02-07,INR,8871778987000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR5,0,2014-02-07,INR,83270048000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR1,0,2014-01-31,INR,6442726739000.001
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR7,0,2014-01-31,INR,170190720000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR5,0,2014-01-31,INR,88976047999.99998
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR8,0,2014-01-31,INR,8818954626000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR4,0,2014-01-31,INR,388662200000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR6,0,2014-01-31,INR,17842694721000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR4,0,2014-01-24,INR,300139700000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR5,0,2014-01-24,INR,81264048000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR1,0,2014-01-24,INR,6601429801000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR8,0,2014-01-24,INR,8731924957000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR7,0,2014-01-24,INR,170190720000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR6,0,2014-01-24,INR,17821901166000
RBI:RMS_W_RN(1.0),N_A,W,2014,2013,SOR6,0,2014-01-17,INR,17594367357000
