DATAFLOW,AUDST,COM_MSUR_RN,COSO_MER_RN,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11013,N_A,F,2020,2019,0,2020-03-31,INR,385071716900
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11014,N_A,F,2020,2019,0,2020-03-31,INR,3094386781000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1,N_A,F,2021,2020,0,2020-07-31,INR,177270299296999.97
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11,N_A,F,2021,2020,0,2020-07-31,INR,101995126135000.02
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101,N_A,F,2021,2020,0,2020-07-31,INR,42647974772000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11011,N_A,F,2021,2020,0,2020-07-31,INR,25762934988000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012,N_A,F,2021,2020,0,2020-07-31,INR,148370532637000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101201,N_A,F,2021,2020,0,2020-07-31,INR,16487974053000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101202,N_A,F,2021,2020,0,2020-07-31,INR,131882558584000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120201,N_A,F,2021,2020,0,2020-07-31,INR,59347151363000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012020101,N_A,F,2021,2020,0,2020-07-31,INR,1024124351000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120202,N_A,F,2021,2020,0,2020-07-31,INR,72535407221000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11013,N_A,F,2021,2020,0,2020-07-31,INR,397065731000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11014,N_A,F,2021,2020,0,2020-07-31,INR,2739765940000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1,N_A,F,2021,2020,0,2021-01-15,INR,183189287221000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11,N_A,F,2021,2020,0,2021-01-15,INR,105845376668000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101,N_A,F,2021,2020,0,2021-01-15,INR,44557986216000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11011,N_A,F,2021,2020,0,2021-01-15,INR,27170228744000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012,N_A,F,2021,2020,0,2021-01-15,INR,153156045005000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101201,N_A,F,2021,2020,0,2021-01-15,INR,16961844000000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101202,N_A,F,2021,2020,0,2021-01-15,INR,136194201006000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120201,N_A,F,2021,2020,0,2021-01-15,INR,61287390453000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012020101,N_A,F,2021,2020,0,2021-01-15,INR,682873985000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120202,N_A,F,2021,2020,0,2021-01-15,INR,74906810553000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11013,N_A,F,2021,2020,0,2021-01-15,INR,425913471999.99994
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11014,N_A,F,2021,2020,0,2021-01-15,INR,2437100000000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1,N_A,F,2021,2020,0,2021-03-31,INR,189360512042000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11,N_A,F,2021,2020,0,2021-03-31,INR,110482764452000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101,N_A,F,2021,2020,0,2021-03-31,INR,47942993520000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11011,N_A,F,2021,2020,0,2021-03-31,INR,27518284543000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012,N_A,F,2021,2020,0,2021-03-31,INR,158928469833000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101201,N_A,F,2021,2020,0,2021-03-31,INR,19951201093000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101202,N_A,F,2021,2020,0,2021-03-31,INR,138977268740000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120201,N_A,F,2021,2020,0,2021-03-31,INR,62539770933000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012020101,N_A,F,2021,2020,0,2021-03-31,INR,789242614000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120202,N_A,F,2021,2020,0,2021-03-31,INR,76437497807000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11013,N_A,F,2021,2020,0,2021-03-31,INR,473507883000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11014,N_A,F,2021,2020,0,2021-03-31,INR,2440249782000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1,N_A,F,2022,2021,0,2021-12-31,INR,202433849171000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11,N_A,F,2022,2021,0,2021-12-31,INR,118140533340000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101,N_A,F,2022,2021,0,2021-12-31,INR,51382129485000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11011,N_A,F,2022,2021,0,2021-12-31,INR,28811151305000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012,N_A,F,2022,2021,0,2021-12-31,INR,170412532695000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101201,N_A,F,2022,2021,0,2021-12-31,INR,22060524130000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101202,N_A,F,2022,2021,0,2021-12-31,INR,148352008566000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120201,N_A,F,2022,2021,0,2021-12-31,INR,66758403855000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012020101,N_A,F,2022,2021,0,2021-12-31,INR,848939886000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120202,N_A,F,2022,2021,0,2021-12-31,INR,81593604711000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11013,N_A,F,2022,2021,0,2021-12-31,INR,510454051000.00006
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11014,N_A,F,2022,2021,0,2021-12-31,INR,2699711120000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1,N_A,F,2022,2021,0,2022-03-31,INR,206348845600000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11,N_A,F,2022,2021,0,2022-03-31,INR,120810492300000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101,N_A,F,2022,2021,0,2022-03-31,INR,53071246320000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11011,N_A,F,2022,2021,0,2022-03-31,INR,30356888230000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012,N_A,F,2022,2021,0,2022-03-31,INR,172661574900000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101201,N_A,F,2022,2021,0,2022-03-31,INR,22129917040000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101202,N_A,F,2022,2021,0,2022-03-31,INR,150531657800000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120201,N_A,F,2022,2021,0,2022-03-31,INR,67739246020000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012020101,N_A,F,2022,2021,0,2022-03-31,INR,1767180807000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120202,N_A,F,2022,2021,0,2022-03-31,INR,82792411800000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11013,N_A,F,2022,2021,0,2022-03-31,INR,584441050500
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11014,N_A,F,2022,2021,0,2022-03-31,INR,2745941474000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1,N_A,F,2023,2022,0,2022-07-15,INR,211118721200000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11,N_A,F,2023,2022,0,2022-07-15,INR,122428156400000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101,N_A,F,2023,2022,0,2022-07-15,INR,52574072970000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11011,N_A,F,2023,2022,0,2022-07-15,INR,31051342250000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012,N_A,F,2023,2022,0,2022-07-15,INR,176182104000000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101201,N_A,F,2023,2022,0,2022-07-15,INR,20950807420000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101202,N_A,F,2023,2022,0,2022-07-15,INR,155231296600000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120201,N_A,F,2023,2022,0,2022-07-15,INR,69854083460000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012020101,N_A,F,2023,2022,0,2022-07-15,INR,2273657088000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120202,N_A,F,2023,2022,0,2022-07-15,INR,85377213110000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11013,N_A,F,2023,2022,0,2022-07-15,INR,571923301000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11014,N_A,F,2023,2022,0,2022-07-15,INR,3313351655000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1,N_A,F,2023,2022,0,2023-03-31,INR,226281651200000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11,N_A,F,2023,2022,0,2023-03-31,INR,131034132500000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101,N_A,F,2023,2022,0,2023-03-31,INR,56747946140000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11011,N_A,F,2023,2022,0,2023-03-31,INR,32764358980000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012,N_A,F,2023,2022,0,2023-03-31,INR,188286389700000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101201,N_A,F,2023,2022,0,2023-03-31,INR,23205975450000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101202,N_A,F,2023,2022,0,2023-03-31,INR,165080414200000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120201,N_A,F,2023,2022,0,2023-03-31,INR,74286186400000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012020101,N_A,F,2023,2022,0,2023-03-31,INR,3039927092000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120202,N_A,F,2023,2022,0,2023-03-31,INR,90794227830000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11013,N_A,F,2023,2022,0,2023-03-31,INR,777611708000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11014,N_A,F,2023,2022,0,2023-03-31,INR,4453290855000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1,N_A,F,2024,2023,0,2023-06-30,INR,237244571300000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11,N_A,F,2024,2023,0,2023-06-30,INR,137091979300000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101,N_A,F,2024,2023,0,2023-06-30,INR,59035346910000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11011,N_A,F,2024,2023,0,2023-06-30,INR,32346082990000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012,N_A,F,2024,2023,0,2023-06-30,INR,199361644900000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101201,N_A,F,2024,2023,0,2023-06-30,INR,25902461930000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101202,N_A,F,2024,2023,0,2023-06-30,INR,173459183000000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120201,N_A,F,2024,2023,0,2023-06-30,INR,78056632350000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012020101,N_A,F,2024,2023,0,2023-06-30,INR,2888269856000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120202,N_A,F,2024,2023,0,2023-06-30,INR,95402550650000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11013,N_A,F,2024,2023,0,2023-06-30,INR,786801995900
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11014,N_A,F,2024,2023,0,2023-06-30,INR,4750041398000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1,N_A,F,2024,2023,0,2023-12-15,INR,245349751000000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11,N_A,F,2024,2023,0,2023-12-15,INR,138927805200000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101,N_A,F,2024,2023,0,2023-12-15,INR,58089783530000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11011,N_A,F,2024,2023,0,2023-12-15,INR,32716411140000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012,N_A,F,2024,2023,0,2023-12-15,INR,204262468100000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101201,N_A,F,2024,2023,0,2023-12-15,INR,24622419970000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101202,N_A,F,2024,2023,0,2023-12-15,INR,179640048100000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120201,N_A,F,2024,2023,0,2023-12-15,INR,80838021660000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012020101,N_A,F,2024,2023,0,2023-12-15,INR,3362898533000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120202,N_A,F,2024,2023,0,2023-12-15,INR,98802026480000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11013,N_A,F,2024,2023,0,2023-12-15,INR,750952415700
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11014,N_A,F,2024,2023,0,2023-12-15,INR,7619919356000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR110120201_IM,F,2024,2023,0,2023-12-15,INR,81395888780000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR110120202_IM,F,2024,2023,0,2023-12-15,INR,99483864060000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR1101202_IM,F,2024,2023,0,2023-12-15,INR,180879752800000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR11012_IM,F,2024,2023,0,2023-12-15,INR,205502172800000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR11_IM,F,2024,2023,0,2023-12-15,INR,139485672300000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR1_IM,F,2024,2023,0,2023-12-15,INR,246589455700000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1,N_A,F,2024,2023,0,2024-03-31,INR,253877638900000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11,N_A,F,2024,2023,0,2024-03-31,INR,144248548400000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101,N_A,F,2024,2023,0,2024-03-31,INR,60917002270000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11011,N_A,F,2024,2023,0,2024-03-31,INR,34102758670000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012,N_A,F,2024,2023,0,2024-03-31,INR,211050094700000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101201,N_A,F,2024,2023,0,2024-03-31,INR,25868881190000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101202,N_A,F,2024,2023,0,2024-03-31,INR,185181213500000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120201,N_A,F,2024,2023,0,2024-03-31,INR,83331546090000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012020101,N_A,F,2024,2023,0,2024-03-31,INR,3693993389000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120202,N_A,F,2024,2023,0,2024-03-31,INR,101849667400000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11013,N_A,F,2024,2023,0,2024-03-31,INR,945362405500
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11014,N_A,F,2024,2023,0,2024-03-31,INR,7779423083000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR110120201_IM,F,2024,2023,0,2024-03-31,INR,83818637250000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR110120202_IM,F,2024,2023,0,2024-03-31,INR,102445001100000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR1101202_IM,F,2024,2023,0,2024-03-31,INR,186263638300000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR11012_IM,F,2024,2023,0,2024-03-31,INR,212132519500000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR11_IM,F,2024,2023,0,2024-03-31,INR,144735639500000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR1_IM,F,2024,2023,0,2024-03-31,INR,254960063700000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1,N_A,F,2025,2024,0,2024-05-31,INR,260230336200000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11,N_A,F,2025,2024,0,2024-05-31,INR,147942257900000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101,N_A,F,2025,2024,0,2024-05-31,INR,62115945640000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11011,N_A,F,2025,2024,0,2024-05-31,INR,34687988170000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012,N_A,F,2025,2024,0,2024-05-31,INR,217241408500000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101201,N_A,F,2025,2024,0,2024-05-31,INR,26516270140000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101202,N_A,F,2025,2024,0,2024-05-31,INR,190725138400000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120201,N_A,F,2025,2024,0,2024-05-31,INR,85826312270000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012020101,N_A,F,2025,2024,0,2024-05-31,INR,3642738162000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120202,N_A,F,2025,2024,0,2024-05-31,INR,104898826100000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11013,N_A,F,2025,2024,0,2024-05-31,INR,911687322100
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11014,N_A,F,2025,2024,0,2024-05-31,INR,7389252221000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR110120201_IM,F,2025,2024,0,2024-05-31,INR,86254617010000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR110120202_IM,F,2025,2024,0,2024-05-31,INR,105422309700000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR1101202_IM,F,2025,2024,0,2024-05-31,INR,191676926700000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR11012_IM,F,2025,2024,0,2024-05-31,INR,218193196800000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR11_IM,F,2025,2024,0,2024-05-31,INR,148370562600000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR1_IM,F,2025,2024,0,2024-05-31,INR,261182124500000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1,N_A,F,2025,2024,0,2024-11-15,INR,269336012700000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11,N_A,F,2025,2024,0,2024-11-15,INR,151234105100000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101,N_A,F,2025,2024,0,2024-11-15,INR,62110971990000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11011,N_A,F,2025,2024,0,2024-11-15,INR,34558816270000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012,N_A,F,2025,2024,0,2024-11-15,INR,224625856100000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101201,N_A,F,2025,2024,0,2024-11-15,INR,26574449150000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101202,N_A,F,2025,2024,0,2024-11-15,INR,198051407000000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120201,N_A,F,2025,2024,0,2024-11-15,INR,89123133140000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012020101,N_A,F,2025,2024,0,2024-11-15,INR,4888109081000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120202,N_A,F,2025,2024,0,2024-11-15,INR,108928273800000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11013,N_A,F,2025,2024,0,2024-11-15,INR,977706578700
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11014,N_A,F,2025,2024,0,2024-11-15,INR,9173633715000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR110120201_IM,F,2025,2024,0,2024-11-15,INR,89439179710000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR110120202_IM,F,2025,2024,0,2024-11-15,INR,109314553000000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR1101202_IM,F,2025,2024,0,2024-11-15,INR,198753732700000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR11012_IM,F,2025,2024,0,2024-11-15,INR,225328181800000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR11_IM,F,2025,2024,0,2024-11-15,INR,151550151700000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR1_IM,F,2025,2024,0,2024-11-15,INR,270038338400000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1,N_A,F,2025,2024,0,2025-03-31,INR,278501212300000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11,N_A,F,2025,2024,0,2025-03-31,INR,157419371400000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101,N_A,F,2025,2024,0,2025-03-31,INR,65840807000000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11011,N_A,F,2025,2024,0,2025-03-31,INR,36307514720000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012,N_A,F,2025,2024,0,2025-03-31,INR,231908147600000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101201,N_A,F,2025,2024,0,2025-03-31,INR,28400226690000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101202,N_A,F,2025,2024,0,2025-03-31,INR,203507920900000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120201,N_A,F,2025,2024,0,2025-03-31,INR,91578564400000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012020101,N_A,F,2025,2024,0,2025-03-31,INR,5273748179000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR110120202,N_A,F,2025,2024,0,2025-03-31,INR,111929356500000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11013,N_A,F,2025,2024,0,2025-03-31,INR,1133065600000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11014,N_A,F,2025,2024,0,2025-03-31,INR,9152484388000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR110120201_IM,F,2025,2024,0,2025-03-31,INR,91846073870000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR110120202_IM,F,2025,2024,0,2025-03-31,INR,112256312500000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR1101202_IM,F,2025,2024,0,2025-03-31,INR,204102386400000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR11012_IM,F,2025,2024,0,2025-03-31,INR,232502613100000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR11_IM,F,2025,2024,0,2025-03-31,INR,157686880900000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR1_IM,F,2025,2024,0,2025-03-31,INR,279095677800000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101,N_A,F,2026,2025,0,2025-10-31,INR,70815293490000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11011,N_A,F,2026,2025,0,2025-10-31,INR,37205452980000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101201,N_A,F,2026,2025,0,2025-10-31,INR,32458146280000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012020101,N_A,F,2026,2025,0,2025-10-31,INR,4706247986000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11013,N_A,F,2026,2025,0,2025-10-31,INR,1151694227000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11014,N_A,F,2026,2025,0,2025-10-31,INR,8462405186000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR110120201_IM,F,2026,2025,0,2025-10-31,INR,97221173410000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR110120202_IM,F,2026,2025,0,2025-10-31,INR,118825878600000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR1101202_IM,F,2026,2025,0,2025-10-31,INR,216047052000000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR11012_IM,F,2026,2025,0,2025-10-31,INR,248505198300000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR11_IM,F,2026,2025,0,2025-10-31,INR,168036466900000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR1_IM,F,2026,2025,0,2025-10-31,INR,295324750700000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101,N_A,F,2026,2025,0,2025-12-15,INR,70005985040000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11011,N_A,F,2026,2025,0,2025-12-15,INR,38204756280000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101201,N_A,F,2026,2025,0,2025-12-15,INR,30655407560000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012020101,N_A,F,2026,2025,0,2025-12-15,INR,5544111838000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11013,N_A,F,2026,2025,0,2025-12-15,INR,1145821194000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11014,N_A,F,2026,2025,0,2025-12-15,INR,8422919468000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR110120201_IM,F,2026,2025,0,2025-12-15,INR,97807430070000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR110120202_IM,F,2026,2025,0,2025-12-15,INR,119542414500000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR1101202_IM,F,2026,2025,0,2025-12-15,INR,217349844600000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR11012_IM,F,2026,2025,0,2025-12-15,INR,248005252200000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR11_IM,F,2026,2025,0,2025-12-15,INR,167813415100000.03
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR1_IM,F,2026,2025,0,2025-12-15,INR,295778749100000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101,N_A,F,2026,2025,0,2025-12-31,INR,73660166720000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11011,N_A,F,2026,2025,0,2025-12-31,INR,38283605330000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR1101201,N_A,F,2026,2025,0,2025-12-31,INR,34226575560000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11012020101,N_A,F,2026,2025,0,2025-12-31,INR,5726776127000.001
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11013,N_A,F,2026,2025,0,2025-12-31,INR,1149985832000
RBI:MSURYCOM_F_RN(1.0),N_A,CMSR11014,N_A,F,2026,2025,0,2025-12-31,INR,8255784072000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR110120201_IM,F,2026,2025,0,2025-12-31,INR,99504325720000
RBI:MSURYCOM_F_RN(1.0),N_A,N_A,CMSR110120202_IM,F,2026,2025,0,2025-12-31,INR,121616398100000
