DATAFLOW,AUDST,COM_RBI_SUR_RN,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2018,2017,0,2018-01-31,INR,4523220000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2018,2017,0,2018-01-31,INR,22432250996000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2018,2017,0,2017-12-31,INR,228919480000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2018,2017,0,2017-12-31,INR,4790590000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2018,2017,0,2017-12-31,INR,21993147388000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2018,2017,0,2017-12-31,INR,16973637908000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2018,2017,0,2017-12-31,INR,4476700000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2018,2017,0,2017-11-30,INR,21509965098000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2018,2017,0,2017-11-30,INR,4680550000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2018,2017,0,2017-11-30,INR,16600182074000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2018,2017,0,2017-11-30,INR,229233024000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2018,2017,0,2017-11-30,INR,4365900000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2018,2017,0,2017-10-31,INR,16347311384999.998
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2018,2017,0,2017-10-31,INR,224829024000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2018,2017,0,2017-10-31,INR,4370590000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2018,2017,0,2017-10-31,INR,4677470000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2018,2017,0,2017-10-31,INR,21249610408999.996
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2018,2017,0,2017-09-30,INR,20988948796000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2018,2017,0,2017-09-30,INR,4844760000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2018,2017,0,2017-09-30,INR,15887320772000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2018,2017,0,2017-09-30,INR,256868024000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2018,2017,0,2017-09-30,INR,4534060000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2018,2017,0,2017-08-31,INR,4409800000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2018,2017,0,2017-08-31,INR,204838024000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2018,2017,0,2017-08-31,INR,15711396004000.002
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2018,2017,0,2017-08-31,INR,4719920000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2018,2017,0,2017-08-31,INR,20636154028000.004
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2018,2017,0,2017-07-31,INR,4306270000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2018,2017,0,2017-07-31,INR,4612210000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2018,2017,0,2017-07-31,INR,179617812000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2018,2017,0,2017-07-31,INR,15479810009000.002
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2018,2017,0,2017-07-31,INR,20271637821000.004
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2018,2017,0,2017-06-30,INR,20128627821000.004
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2018,2017,0,2017-06-30,INR,4295110000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2018,2017,0,2017-06-30,INR,15327570009000.002
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2018,2017,0,2017-06-30,INR,4599300000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2018,2017,0,2017-06-30,INR,201757812000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2018,2017,0,2017-05-31,INR,14880002807000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2018,2017,0,2017-05-31,INR,177746812000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2018,2017,0,2017-05-31,INR,4638210000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2018,2017,0,2017-05-31,INR,4329500000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2018,2017,0,2017-05-31,INR,19695959619000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2018,2017,0,2017-04-30,INR,4482130000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2018,2017,0,2017-04-30,INR,19291364354000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2018,2017,0,2017-04-30,INR,14321138199000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2018,2017,0,2017-04-30,INR,4793590000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2018,2017,0,2017-04-30,INR,176636155000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2017,2016,0,2017-03-31,INR,5441270000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2017,2016,0,2017-03-31,INR,210911155000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2017,2016,0,2017-03-31,INR,5087730000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2017,2016,0,2017-03-31,INR,13352664773000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2017,2016,0,2017-03-31,INR,19004845928000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2017,2016,0,2017-02-28,INR,156321155000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2017,2016,0,2017-02-28,INR,16063476193999.998
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2017,2016,0,2017-02-28,INR,11317365038999.998
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2017,2016,0,2017-02-28,INR,4282350000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2017,2016,0,2017-02-28,INR,4589790000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2017,2016,0,2017-01-31,INR,4629760000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2017,2016,0,2017-01-31,INR,9876779623000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2017,2016,0,2017-01-31,INR,4319980000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2017,2016,0,2017-01-31,INR,14661820778000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2017,2016,0,2017-01-31,INR,155281155000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2017,2016,0,2016-12-31,INR,4311560000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2017,2016,0,2016-12-31,INR,152601155000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2017,2016,0,2016-12-31,INR,14207362012000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2017,2016,0,2016-12-31,INR,4622670000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2017,2016,0,2016-12-31,INR,9432090857000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2017,2016,0,2016-11-30,INR,4172890000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2017,2016,0,2016-11-30,INR,150801155000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2017,2016,0,2016-11-30,INR,11884177268000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2017,2016,0,2016-11-30,INR,16490408423000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2017,2016,0,2016-11-30,INR,4455430000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2017,2016,0,2016-10-31,INR,22398188289000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2017,2016,0,2016-10-31,INR,159621155000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2017,2016,0,2016-10-31,INR,4463220000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2017,2016,0,2016-10-31,INR,4184130000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2017,2016,0,2016-10-31,INR,17775347134000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2017,2016,0,2016-09-30,INR,4398580000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2017,2016,0,2016-09-30,INR,186011155000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2017,2016,0,2016-09-30,INR,21863371155000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2017,2016,0,2016-09-30,INR,17278780000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2017,2016,0,2016-09-30,INR,4124060000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2017,2016,0,2016-08-31,INR,3887970000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2017,2016,0,2016-08-31,INR,17449200000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2017,2016,0,2016-08-31,INR,4154840000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2017,2016,0,2016-08-31,INR,21744024529000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2017,2016,0,2016-08-31,INR,139984529000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2017,2016,0,2016-07-31,INR,4130720000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2017,2016,0,2016-07-31,INR,21630284529000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2017,2016,0,2016-07-31,INR,135924529000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2017,2016,0,2016-07-31,INR,3867420000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2017,2016,0,2016-07-31,INR,17363640000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2017,2016,0,2016-06-30,INR,17331075034000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2017,2016,0,2016-06-30,INR,3940210000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2017,2016,0,2016-06-30,INR,21663909563000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2017,2016,0,2016-06-30,INR,4200290000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2017,2016,0,2016-06-30,INR,132544529000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2017,2016,0,2016-05-31,INR,4097200000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2017,2016,0,2016-05-31,INR,133028552000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2017,2016,0,2016-05-31,INR,3839480000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2017,2016,0,2016-05-31,INR,17334555697000.002
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2017,2016,0,2016-05-31,INR,21564784249000.004
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2017,2016,0,2016-04-30,INR,133116648000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2017,2016,0,2016-04-30,INR,4244840000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2017,2016,0,2016-04-30,INR,21579115750000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2017,2016,0,2016-04-30,INR,3982720000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2017,2016,0,2016-04-30,INR,17201159102000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2016,2015,0,2016-03-31,INR,5018260000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2016,2015,0,2016-03-31,INR,154506648000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2016,2015,0,2016-03-31,INR,16634632338000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2016,2015,0,2016-03-31,INR,21807398986000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2016,2015,0,2016-03-31,INR,4738730000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2016,2015,0,2016-02-29,INR,16241135632000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2016,2015,0,2016-02-29,INR,4124860000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2016,2015,0,2016-02-29,INR,3871060000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2016,2015,0,2016-02-29,INR,271291623000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2016,2015,0,2016-02-29,INR,20637287255000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2016,2015,0,2016-01-31,INR,126599267000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2016,2015,0,2016-01-31,INR,3807880000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2016,2015,0,2016-01-31,INR,15871341753000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2016,2015,0,2016-01-31,INR,20053531020000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2016,2015,0,2016-01-31,INR,4055590000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2016,2015,0,2015-12-31,INR,4339900000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2016,2015,0,2015-12-31,INR,15698979090000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2016,2015,0,2015-12-31,INR,143439267000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2016,2015,0,2015-12-31,INR,4090380000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2016,2015,0,2015-12-31,INR,20182318357000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2016,2015,0,2015-11-30,INR,3870450000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2016,2015,0,2015-11-30,INR,152159267000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2016,2015,0,2015-11-30,INR,4115160000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2016,2015,0,2015-11-30,INR,19814490358000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2016,2015,0,2015-11-30,INR,15547171091000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2016,2015,0,2015-10-31,INR,153629267000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2016,2015,0,2015-10-31,INR,19313526794999.996
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2016,2015,0,2015-10-31,INR,3999210000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2016,2015,0,2015-10-31,INR,3755080000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2016,2015,0,2015-10-31,INR,15160687527999.998
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2016,2015,0,2015-09-30,INR,3799900000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2016,2015,0,2015-09-30,INR,155079267000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2016,2015,0,2015-09-30,INR,19193250274000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2016,2015,0,2015-09-30,INR,14998711007000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2016,2015,0,2015-09-30,INR,4039460000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2016,2015,0,2015-08-31,INR,3925850000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2016,2015,0,2015-08-31,INR,151309267000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2016,2015,0,2015-08-31,INR,14867863986000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2016,2015,0,2015-08-31,INR,3688940000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2016,2015,0,2015-08-31,INR,18945023253000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2016,2015,0,2015-07-31,INR,200676671000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2016,2015,0,2015-07-31,INR,14878342794000.002
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2016,2015,0,2015-07-31,INR,19007509465000.004
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2016,2015,0,2015-07-31,INR,3928490000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2016,2015,0,2015-07-31,INR,3692730000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2016,2015,0,2015-06-30,INR,3652136912000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2016,2015,0,2015-06-30,INR,14974304777000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2016,2015,0,2015-06-30,INR,90478399000.00002
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2016,2015,0,2015-06-30,INR,3883722030000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2016,2015,0,2015-06-30,INR,18948505206000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2016,2015,0,2015-05-31,INR,15116899376000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2016,2015,0,2015-05-31,INR,3708869099000.0005
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2016,2015,0,2015-05-31,INR,112838361000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2016,2015,0,2015-05-31,INR,19170851452000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2016,2015,0,2015-05-31,INR,3941113715000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2016,2015,0,2015-04-30,INR,3598633292000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2016,2015,0,2015-04-30,INR,92230695000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2016,2015,0,2015-04-30,INR,14941515041000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2016,2015,0,2015-04-30,INR,18865168528000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2016,2015,0,2015-04-30,INR,3831422792000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2015,2014,0,2015-03-31,INR,4396653910000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2015,2014,0,2015-03-31,INR,4655608906000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2015,2014,0,2015-03-31,INR,145899918000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2015,2014,0,2015-03-31,INR,19284631031000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2015,2014,0,2015-03-31,INR,14483122207000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2015,2014,0,2015-02-28,INR,3656879046000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2015,2014,0,2015-02-28,INR,14333040493999.998
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2015,2014,0,2015-02-28,INR,3433089514000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2015,2014,0,2015-02-28,INR,18070349139999.996
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2015,2014,0,2015-02-28,INR,80429600000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2015,2014,0,2015-01-31,INR,3486671504000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2015,2014,0,2015-01-31,INR,17896313014000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2015,2014,0,2015-01-31,INR,14103258640000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2015,2014,0,2015-01-31,INR,83488651000.00002
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2015,2014,0,2015-01-31,INR,3709565723000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2015,2014,0,2014-12-31,INR,13898845253000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2015,2014,0,2014-12-31,INR,3458482905000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2015,2014,0,2014-12-31,INR,81376071000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2015,2014,0,2014-12-31,INR,17659793508000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2015,2014,0,2014-12-31,INR,3679572184000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2015,2014,0,2014-11-30,INR,3498296000000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2015,2014,0,2014-11-30,INR,17497028427999.998
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2015,2014,0,2014-11-30,INR,13694820992999.998
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2015,2014,0,2014-11-30,INR,87274817000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2015,2014,0,2014-11-30,INR,3714932618000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2015,2014,0,2014-10-31,INR,3400386410000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2015,2014,0,2014-10-31,INR,80659482000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2015,2014,0,2014-10-31,INR,3617930898000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2015,2014,0,2014-10-31,INR,13671760550000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2015,2014,0,2014-10-31,INR,17370350930000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2015,2014,0,2014-09-30,INR,71028414000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2015,2014,0,2014-09-30,INR,13440045563999.998
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2015,2014,0,2014-09-30,INR,17087111160999.998
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2015,2014,0,2014-09-30,INR,3576037183000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2015,2014,0,2014-09-30,INR,3363339249000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2015,2014,0,2014-08-31,INR,65297696000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2015,2014,0,2014-08-31,INR,17065680715000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2015,2014,0,2014-08-31,INR,3284427638000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2015,2014,0,2014-08-31,INR,3497514524000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2015,2014,0,2014-08-31,INR,13502868495000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2015,2014,0,2014-07-31,INR,3371310778000.0005
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2015,2014,0,2014-07-31,INR,81352770000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2015,2014,0,2014-07-31,INR,3583085991000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2015,2014,0,2014-07-31,INR,17152836563000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2015,2014,0,2014-07-31,INR,13488397802000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2015,2014,0,2014-06-30,INR,13592951494000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2015,2014,0,2014-06-30,INR,6827800999.999999
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2015,2014,0,2014-06-30,INR,3592390711000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2015,2014,0,2014-06-30,INR,17192170006000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2015,2014,0,2014-06-30,INR,3384895606000.0005
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2015,2014,0,2014-05-31,INR,3344667415000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2015,2014,0,2014-05-31,INR,21186893000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2015,2014,0,2014-05-31,INR,13657304931000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2015,2014,0,2014-05-31,INR,3553279604000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2015,2014,0,2014-05-31,INR,17231771428000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS11,M,2015,2014,0,2014-04-30,INR,13450876875000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1,M,2015,2014,0,2014-04-30,INR,16944750256000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS13,M,2015,2014,0,2014-04-30,INR,23435895000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS1201,M,2015,2014,0,2014-04-30,INR,3266237693000
RBI:RBI_SURY_COM_M_RN(1.0),N_A,CRBIS12,M,2015,2014,0,2014-04-30,INR,3470437486000
