DATAFLOW,AUDST,COSO_MER_RN,FREQ,REPYEAREND,REPYEARSTART,SOR_CSUR_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR12012,0,2019-02-15,INR,617400000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR1202,0,2019-02-15,INR,123949700000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR1203,0,2019-02-15,INR,11967152000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR1204,0,2019-02-15,INR,8492091580000.001
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR2,0,2019-02-15,INR,-796579080000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR21,0,2019-02-15,INR,2099242610000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR22,0,2019-02-15,INR,1554183380000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR23,0,2019-02-15,INR,1341638310000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR3,0,2019-02-15,INR,4955974700000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR31,0,2019-02-15,INR,4918430000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR32,0,2019-02-15,INR,666334700000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR33,0,2019-02-15,INR,628790000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR4,0,2019-02-15,INR,13106859220000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR5,0,2019-02-15,INR,4368785513000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR51,0,2019-02-15,INR,3825319416000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR52,0,2019-02-15,INR,-524545219000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR1,0,2019-03-15,INR,138602739350000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR11,0,2019-03-15,INR,33931352636000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR12,0,2019-03-15,INR,104671386714000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR1201,0,2019-03-15,INR,95562417688000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR12011,0,2019-03-15,INR,95035677688000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR12012,0,2019-03-15,INR,526740000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR1202,0,2019-03-15,INR,110319200000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR1203,0,2019-03-15,INR,10082916000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR1204,0,2019-03-15,INR,8988566910000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR2,0,2019-03-15,INR,-758415870000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR21,0,2019-03-15,INR,2222304140000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR22,0,2019-03-15,INR,1559265120000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR23,0,2019-03-15,INR,1421454890000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR3,0,2019-03-15,INR,5449435363000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR31,0,2019-03-15,INR,5599860000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR32,0,2019-03-15,INR,680875363000.0001
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR33,0,2019-03-15,INR,831300000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR4,0,2019-03-15,INR,13343557270000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR5,0,2019-03-15,INR,5500614767000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR51,0,2019-03-15,INR,4559957647000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SCSR52,0,2019-03-15,INR,-518497838000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SCSR1,0,2020-01-31,INR,147077746927000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SCSR11,0,2020-01-31,INR,37307406483000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SCSR12,0,2020-01-31,INR,109770340443999.98
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SCSR1201,0,2020-01-31,INR,101051763555000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SCSR12011,0,2020-01-31,INR,100262763855000.02
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SCSR12012,0,2020-01-31,INR,788999699999.98
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SCSR1202,0,2020-01-31,INR,109668700000.00002
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SCSR1203,0,2020-01-31,INR,47733819000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SCSR1204,0,2020-01-31,INR,8561174370000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SCSR2,0,2020-01-31,INR,-438122458000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SCSR21,0,2020-01-31,INR,2422060162000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SCSR22,0,2020-01-31,INR,1777311499000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SCSR23,0,2020-01-31,INR,1082871121000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SCSR3,0,2020-01-31,INR,9778494120000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SCSR31,0,2020-01-31,INR,5507040000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SCSR32,0,2020-01-31,INR,818454120000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SCSR33,0,2020-01-31,INR,-3453000000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SCSR4,0,2020-01-31,INR,14622061639000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SCSR5,0,2020-01-31,INR,7220330667000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SCSR51,0,2020-01-31,INR,4354430255000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SCSR52,0,2020-01-31,INR,541144229000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR1,0,2020-07-31,INR,155411498805000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR11,0,2020-07-31,INR,42915210000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR12,0,2020-07-31,INR,112496288805000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR1201,0,2020-07-31,INR,102820569000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR12011,0,2020-07-31,INR,102027694000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR12012,0,2020-07-31,INR,792875000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR1202,0,2020-07-31,INR,91264400000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR1203,0,2020-07-31,INR,18880000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR1204,0,2020-07-31,INR,9565575405000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR2,0,2020-07-31,INR,1040032999000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR21,0,2020-07-31,INR,3554247969000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR22,0,2020-07-31,INR,1727497073000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR23,0,2020-07-31,INR,786717897000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR3,0,2020-07-31,INR,8932140000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR31,0,2020-07-31,INR,4354140000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR32,0,2020-07-31,INR,862290000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR33,0,2020-07-31,INR,-3715710000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR4,0,2020-07-31,INR,15543158905000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR5,0,2020-07-31,INR,7215549972000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR51,0,2020-07-31,INR,4447922103000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR52,0,2020-07-31,INR,747781400000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR1,0,2021-01-15,INR,159800962498000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR11,0,2021-01-15,INR,44203581288000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR12,0,2021-01-15,INR,115597381210000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR1201,0,2021-01-15,INR,106428932767999.98
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR12011,0,2021-01-15,INR,105559430968000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR12012,0,2021-01-15,INR,869501799999.98
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR1202,0,2021-01-15,INR,97390800000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR1203,0,2021-01-15,INR,16736043000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR1204,0,2021-01-15,INR,9054321600000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR2,0,2021-01-15,INR,2294513397000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR21,0,2021-01-15,INR,4495807349000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR22,0,2021-01-15,INR,1645122272000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR23,0,2021-01-15,INR,556171680000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR3,0,2021-01-15,INR,10874392068000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR31,0,2021-01-15,INR,4836179100000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR32,0,2021-01-15,INR,834281568000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR33,0,2021-01-15,INR,-5203931400000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR4,0,2021-01-15,INR,15617854268000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR5,0,2021-01-15,INR,10306134392000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR51,0,2021-01-15,INR,5094196782000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SCSR52,0,2021-01-15,INR,759769564000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SCSR1,0,2021-12-31,INR,171464249785000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SCSR11,0,2021-12-31,INR,46073650957000.01
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SCSR12,0,2021-12-31,INR,125390598827000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SCSR1201,0,2021-12-31,INR,115820871494000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SCSR12011,0,2021-12-31,INR,114934073094000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SCSR12012,0,2021-12-31,INR,886798400000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SCSR1202,0,2021-12-31,INR,65889300000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SCSR1203,0,2021-12-31,INR,8694246300
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SCSR1204,0,2021-12-31,INR,9495143787000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SCSR2,0,2021-12-31,INR,2023692503000.0002
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SCSR21,0,2021-12-31,INR,4179127663000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SCSR22,0,2021-12-31,INR,1406225390000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SCSR23,0,2021-12-31,INR,749209770000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SCSR3,0,2021-12-31,INR,14755429890000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SCSR31,0,2021-12-31,INR,7164322700000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SCSR32,0,2021-12-31,INR,941823089500
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SCSR33,0,2021-12-31,INR,-6649284100000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SCSR4,0,2021-12-31,INR,17309739480000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SCSR5,0,2021-12-31,INR,7221608706000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SCSR51,0,2021-12-31,INR,5578114107000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SCSR52,0,2021-12-31,INR,297682621000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SCSR1,0,2022-07-15,INR,183322585900000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SCSR11,0,2022-07-15,INR,49896527690000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SCSR12,0,2022-07-15,INR,133426058200000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SCSR1201,0,2022-07-15,INR,122809848000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SCSR12011,0,2022-07-15,INR,122450564900000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SCSR12012,0,2022-07-15,INR,359283100000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SCSR1202,0,2022-07-15,INR,167476600000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SCSR1203,0,2022-07-15,INR,8029932000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SCSR1204,0,2022-07-15,INR,10440703680000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SCSR2,0,2022-07-15,INR,1587054220000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SCSR21,0,2022-07-15,INR,3508236106000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SCSR22,0,2022-07-15,INR,1303590638000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SCSR23,0,2022-07-15,INR,617591248000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SCSR3,0,2022-07-15,INR,10981398100000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SCSR31,0,2022-07-15,INR,7954743500000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SCSR32,0,2022-07-15,INR,984849299000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SCSR33,0,2022-07-15,INR,-2041805300000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SCSR4,0,2022-07-15,INR,18768298430000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SCSR5,0,2022-07-15,INR,7012969047000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SCSR51,0,2022-07-15,INR,5733128996000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SCSR52,0,2022-07-15,INR,159958732600
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR1,0,2023-06-30,INR,211289078100000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR11,0,2023-06-30,INR,56698647470000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR12,0,2023-06-30,INR,154590430600000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR1201,0,2023-06-30,INR,143837181600000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR12011,0,2023-06-30,INR,143558119600000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR12012,0,2023-06-30,INR,279062000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR1202,0,2023-06-30,INR,148592300000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR1203,0,2023-06-30,INR,7557522000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR1204,0,2023-06-30,INR,10597099210000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR2,0,2023-06-30,INR,601418583000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR21,0,2023-06-30,INR,3219804815000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR22,0,2023-06-30,INR,1752950154000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR23,0,2023-06-30,INR,865436078000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR3,0,2023-06-30,INR,11067320690000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR31,0,2023-06-30,INR,8711671400000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR32,0,2023-06-30,INR,1138816093000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR33,0,2023-06-30,INR,-1216833200000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR4,0,2023-06-30,INR,21231430080000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR5,0,2023-06-30,INR,7169112011000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR51,0,2023-06-30,INR,7383292264000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR52,0,2023-06-30,INR,383186248000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR1,0,2023-12-15,INR,221625880100000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR11,0,2023-12-15,INR,58589555910000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR12,0,2023-12-15,INR,163036324200000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR1201,0,2023-12-15,INR,152040742700000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR12011,0,2023-12-15,INR,151615749000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR12012,0,2023-12-15,INR,424993700000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR1202,0,2023-12-15,INR,185070700000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR1203,0,2023-12-15,INR,7560807000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR1204,0,2023-12-15,INR,10802949950000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR2,0,2023-12-15,INR,-360480374000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR21,0,2023-12-15,INR,2760751374000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR22,0,2023-12-15,INR,1953575091000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR23,0,2023-12-15,INR,1167656657000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR3,0,2023-12-15,INR,9571437244000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR31,0,2023-12-15,INR,9364014200000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR32,0,2023-12-15,INR,844324643800
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR33,0,2023-12-15,INR,636901600000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR4,0,2023-12-15,INR,22703754320000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR5,0,2023-12-15,INR,5790877841000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR51,0,2023-12-15,INR,9177947071000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SCSR52,0,2023-12-15,INR,1843793362000
RBI:CSURYSOR_F_RN(1.0),N_A,SCSR11_IM,F,2024,2023,N_A,0,2023-12-15,INR,59597613810000
RBI:CSURYSOR_F_RN(1.0),N_A,SCSR12011_IM,F,2024,2023,N_A,0,2023-12-15,INR,157369807300000
RBI:CSURYSOR_F_RN(1.0),N_A,SCSR1201_IM,F,2024,2023,N_A,0,2023-12-15,INR,157794801000000
RBI:CSURYSOR_F_RN(1.0),N_A,SCSR12_IM,F,2024,2023,N_A,0,2023-12-15,INR,168790382500000
RBI:CSURYSOR_F_RN(1.0),N_A,SCSR1_IM,F,2024,2023,N_A,0,2023-12-15,INR,228387996300000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR1,0,2024-05-31,INR,234824926000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR11,0,2024-05-31,INR,60975904780000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR12,0,2024-05-31,INR,173849021200000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR1201,0,2024-05-31,INR,162718030400000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR12011,0,2024-05-31,INR,162315441500000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR12012,0,2024-05-31,INR,402588900000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR1202,0,2024-05-31,INR,194876300000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR1203,0,2024-05-31,INR,10292676500
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR1204,0,2024-05-31,INR,10925821800000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR2,0,2024-05-31,INR,-1311066038000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR21,0,2024-05-31,INR,2592689658000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR22,0,2024-05-31,INR,2328470291000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR23,0,2024-05-31,INR,1575285405000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR3,0,2024-05-31,INR,10553984940000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR31,0,2024-05-31,INR,9511092900000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR32,0,2024-05-31,INR,908952035600
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR33,0,2024-05-31,INR,-133940000000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR4,0,2024-05-31,INR,24766442960000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR5,0,2024-05-31,INR,4320344550000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR51,0,2024-05-31,INR,8098320925000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR52,0,2024-05-31,INR,1805127202000
RBI:CSURYSOR_F_RN(1.0),N_A,SCSR11_IM,F,2025,2024,N_A,0,2024-05-31,INR,61824727580000
RBI:CSURYSOR_F_RN(1.0),N_A,SCSR12011_IM,F,2025,2024,N_A,0,2024-05-31,INR,167426227500000
RBI:CSURYSOR_F_RN(1.0),N_A,SCSR1201_IM,F,2025,2024,N_A,0,2024-05-31,INR,167828816400000
RBI:CSURYSOR_F_RN(1.0),N_A,SCSR12_IM,F,2025,2024,N_A,0,2024-05-31,INR,178959807200000
RBI:CSURYSOR_F_RN(1.0),N_A,SCSR1_IM,F,2025,2024,N_A,0,2024-05-31,INR,240784534800000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR1,0,2024-11-15,INR,245197157900000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR11,0,2024-11-15,INR,64381792160000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR12,0,2024-11-15,INR,180815365800000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR1201,0,2024-11-15,INR,169048628300000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR12011,0,2024-11-15,INR,168597061200000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR12012,0,2024-11-15,INR,451567100000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR1202,0,2024-11-15,INR,112674200000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR1203,0,2024-11-15,INR,5796054830
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR1204,0,2024-11-15,INR,11648267180000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR2,0,2024-11-15,INR,-1609848710000
RBI:CSURYSOR_F_RN(1.0),N_A,N_A,F,2025,2024,SCSR21,0,2024-11-15,INR,2941653468000
