DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,SOUR_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR8,0,2020-07-31,INR,15472640300000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR1,0,2020-07-31,INR,10786620000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR7,0,2020-07-31,INR,264294739000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR6,0,2020-07-31,INR,39835096031000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR7,0,2020-06-26,INR,264113236000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR5,0,2020-06-26,INR,92030000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR4,0,2020-06-26,INR,-3223300000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR1,0,2020-06-26,INR,11344320000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR8,0,2020-06-26,INR,14957630300000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR3,0,2020-06-26,INR,-3131270000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR6,0,2020-06-26,INR,38117217134000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR2,0,2020-06-26,INR,11310590000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR3,0,2020-05-29,INR,-3222880000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR1,0,2020-05-29,INR,11799220000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR5,0,2020-05-29,INR,73160000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR4,0,2020-05-29,INR,-3296040000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR6,0,2020-05-29,INR,37089758742000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR8,0,2020-05-29,INR,14613480300000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR2,0,2020-05-29,INR,11727770000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR7,0,2020-05-29,INR,263868646999.99997
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR5,0,2020-04-24,INR,61260000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR4,0,2020-04-24,INR,-4325220000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR7,0,2020-04-24,INR,263591434999.99997
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR2,0,2020-04-24,INR,12134970000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR8,0,2020-04-24,INR,14563640300000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR3,0,2020-04-24,INR,-4263960000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR1,0,2020-04-24,INR,12145170000000
RBI:RMS_M_RN(1.0),N_A,M,2021,2020,SOR6,0,2020-04-24,INR,36616022017000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR1,0,2020-03-31,INR,9921920000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR8,0,2020-03-31,INR,13783420300000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR4,0,2020-03-31,INR,-2140590000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR5,0,2020-03-31,INR,131660000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR2,0,2020-03-31,INR,9897410000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR6,0,2020-03-31,INR,35904022017000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR3,0,2020-03-31,INR,-2008930000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR7,0,2020-03-31,INR,263475166000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR6,0,2020-02-28,INR,34731690016912.703
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR5,0,2020-02-28,INR,37790000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR3,0,2020-02-28,INR,-3008430000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR1,0,2020-02-28,INR,9905390000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR2,0,2020-02-28,INR,9876990000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR8,0,2020-02-28,INR,12148790300000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR7,0,2020-02-28,INR,263145548326.6
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR4,0,2020-02-28,INR,-3046220000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR8,0,2020-01-31,INR,11583860300000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR1,0,2020-01-31,INR,10570370000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR3,0,2020-01-31,INR,-3389200000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR4,0,2020-01-31,INR,-3453000000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR7,0,2020-01-31,INR,262796662283.6
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR6,0,2020-01-31,INR,33510740016912.703
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR2,0,2020-01-31,INR,10558690000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR5,0,2020-01-31,INR,63800000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR4,0,2019-12-27,INR,-2459240000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR7,0,2019-12-27,INR,262383652000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR8,0,2019-12-27,INR,11433910300000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR6,0,2019-12-27,INR,32521635600000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR2,0,2019-12-27,INR,9873420000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR3,0,2019-12-27,INR,-2394810000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR5,0,2019-12-27,INR,64430000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR1,0,2019-12-27,INR,9894120000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR2,0,2019-11-29,INR,10000300000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR6,0,2019-11-29,INR,32222849415000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR1,0,2019-11-29,INR,10012490000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR4,0,2019-11-29,INR,-2473550000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR7,0,2019-11-29,INR,261780996000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR5,0,2019-11-29,INR,68770000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR3,0,2019-11-29,INR,-2404780000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR8,0,2019-11-29,INR,11349380300000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR8,0,2019-10-25,INR,10944900300000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR3,0,2019-10-25,INR,-1492740000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR1,0,2019-10-25,INR,9669590000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR6,0,2019-10-25,INR,31269598415000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR7,0,2019-10-25,INR,260452150000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR4,0,2019-10-25,INR,-1569540000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR5,0,2019-10-25,INR,76800000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR2,0,2019-10-25,INR,9663320000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR5,0,2019-09-27,INR,81030000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR6,0,2019-09-27,INR,30480388415000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR2,0,2019-09-27,INR,9364720000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR4,0,2019-09-27,INR,-1649230000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR3,0,2019-09-27,INR,-1568200000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR7,0,2019-09-27,INR,260238882000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR8,0,2019-09-27,INR,10659380300000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR1,0,2019-09-27,INR,9368890000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR2,0,2019-08-30,INR,9343580000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR4,0,2019-08-30,INR,-1301580000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR6,0,2019-08-30,INR,30509028415000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR3,0,2019-08-30,INR,-1225610000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR5,0,2019-08-30,INR,75970000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR7,0,2019-08-30,INR,260006654000.00003
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR1,0,2019-08-30,INR,9349220000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR8,0,2019-08-30,INR,11061060300000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR7,0,2019-07-26,INR,259841345000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR4,0,2019-07-26,INR,-1318460000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR3,0,2019-07-26,INR,-1240470000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR2,0,2019-07-26,INR,10229300000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR1,0,2019-07-26,INR,10237830000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR8,0,2019-07-26,INR,11082980300000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR5,0,2019-07-26,INR,77990000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR6,0,2019-07-26,INR,29510658968000.004
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR8,0,2019-06-28,INR,10914130300000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR2,0,2019-06-28,INR,9911320000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR7,0,2019-06-28,INR,259544877000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR5,0,2019-06-28,INR,87550000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR3,0,2019-06-28,INR,-383490000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR1,0,2019-06-28,INR,9927510000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR4,0,2019-06-28,INR,-471040000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR6,0,2019-06-28,INR,29396682477000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR3,0,2019-05-31,INR,-360000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR8,0,2019-05-31,INR,11049280300000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR1,0,2019-05-31,INR,9440000000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR4,0,2019-05-31,INR,-90210000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR7,0,2019-05-31,INR,259544877000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR6,0,2019-05-31,INR,29351142477000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR5,0,2019-05-31,INR,89850000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR2,0,2019-05-31,INR,9427200000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR7,0,2019-04-26,INR,259103309000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR1,0,2019-04-26,INR,8428090000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR8,0,2019-04-26,INR,10933710300000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR5,0,2019-04-26,INR,86810000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR3,0,2019-04-26,INR,716740000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR4,0,2019-04-26,INR,629930000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR2,0,2019-04-26,INR,8427850000000
RBI:RMS_M_RN(1.0),N_A,M,2020,2019,SOR6,0,2019-04-26,INR,29210802477000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR8,0,2019-03-31,INR,10587950300000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR3,0,2019-03-31,INR,1528510000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR1,0,2019-03-31,INR,8019510000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR7,0,2019-03-31,INR,258873357000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR6,0,2019-03-31,INR,28485869479000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR4,0,2019-03-31,INR,1374880000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR2,0,2019-03-31,INR,8004730000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR5,0,2019-03-31,INR,153630000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR3,0,2019-02-22,INR,1284610000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR2,0,2019-02-22,INR,8275290000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR8,0,2019-02-22,INR,11509080300000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR5,0,2019-02-22,INR,78840000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR6,0,2019-02-22,INR,28403989479000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR4,0,2019-02-22,INR,1205770000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR7,0,2019-02-22,INR,258414281000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR1,0,2019-02-22,INR,8280340000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR8,0,2019-01-25,INR,11360840300000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR1,0,2019-01-25,INR,8510580000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR2,0,2019-01-25,INR,8501810000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR3,0,2019-01-25,INR,489700000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR7,0,2019-01-25,INR,258233116000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR4,0,2019-01-25,INR,407920000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR5,0,2019-01-25,INR,81780000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR6,0,2019-01-25,INR,28250096697000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR8,0,2018-12-28,INR,10524030300000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR1,0,2018-12-28,INR,7382850000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR2,0,2018-12-28,INR,7375660000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR7,0,2018-12-28,INR,257982720999.99997
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR4,0,2018-12-28,INR,1479980000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR6,0,2018-12-28,INR,27490177013000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR3,0,2018-12-28,INR,1573190000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR5,0,2018-12-28,INR,93210000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR4,0,2018-11-30,INR,389670000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR2,0,2018-11-30,INR,7850930000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR5,0,2018-11-30,INR,89780000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR8,0,2018-11-30,INR,10412720300000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR7,0,2018-11-30,INR,257860647000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR6,0,2018-11-30,INR,27386451013000.004
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR3,0,2018-11-30,INR,479450000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR1,0,2018-11-30,INR,7857690000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR5,0,2018-10-26,INR,92300000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR7,0,2018-10-26,INR,256967247000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR3,0,2018-10-26,INR,950790000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR2,0,2018-10-26,INR,6493270000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR8,0,2018-10-26,INR,11492560300000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR6,0,2018-10-26,INR,28712714443000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR1,0,2018-10-26,INR,6510660000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR4,0,2018-10-26,INR,858490000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR8,0,2018-09-28,INR,11270950300000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR7,0,2018-09-28,INR,256967247437.6
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR2,0,2018-09-28,INR,6467920000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR6,0,2018-09-28,INR,28988194442813.7
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR1,0,2018-09-28,INR,6469940000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR4,0,2018-09-28,INR,366910000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR5,0,2018-09-28,INR,91280000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR3,0,2018-09-28,INR,458190000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR2,0,2018-08-31,INR,6830530000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR3,0,2018-08-31,INR,-212300000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR4,0,2018-08-31,INR,-307670000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR8,0,2018-08-31,INR,10606780300000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR7,0,2018-08-31,INR,256967247437.6
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR5,0,2018-08-31,INR,95370000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR6,0,2018-08-31,INR,28337174442813.7
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR1,0,2018-08-31,INR,6834560000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR6,0,2018-07-27,INR,27732394442813.7
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR5,0,2018-07-27,INR,96320000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR1,0,2018-07-27,INR,6335710000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR8,0,2018-07-27,INR,10248480300000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR2,0,2018-07-27,INR,6334420000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR3,0,2018-07-27,INR,445850000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR4,0,2018-07-27,INR,349530000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR7,0,2018-07-27,INR,256959010520.59998
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR2,0,2018-06-29,INR,6589300000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR7,0,2018-06-29,INR,257033124823.6
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR5,0,2018-06-29,INR,95870000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR4,0,2018-06-29,INR,277450000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR1,0,2018-06-29,INR,6595310000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR3,0,2018-06-29,INR,373320000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR6,0,2018-06-29,INR,27786737442813.703
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR8,0,2018-06-29,INR,10096040300000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR5,0,2018-05-25,INR,94480000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR8,0,2018-05-25,INR,9987740300000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR4,0,2018-05-25,INR,-132440000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR3,0,2018-05-25,INR,-37960000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR7,0,2018-05-25,INR,257005458360.59998
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR1,0,2018-05-25,INR,6234000000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR6,0,2018-05-25,INR,28144376779546.7
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR2,0,2018-05-25,INR,6221330000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR2,0,2018-04-27,INR,6001760000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR1,0,2018-04-27,INR,6001340000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR3,0,2018-04-27,INR,-153920000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR6,0,2018-04-27,INR,28026326779546.7
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR8,0,2018-04-27,INR,9629170300000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR5,0,2018-04-27,INR,92470000000
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR7,0,2018-04-27,INR,256770324411.26
RBI:RMS_M_RN(1.0),N_A,M,2019,2018,SOR4,0,2018-04-27,INR,-246390000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR1,0,2018-03-31,INR,4759640000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR4,0,2018-03-31,INR,493480000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR3,0,2018-03-31,INR,633730000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR8,0,2018-03-31,INR,9069900300000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR7,0,2018-03-31,INR,256516127000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR2,0,2018-03-31,INR,4742860000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR5,0,2018-03-31,INR,140250000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR6,0,2018-03-31,INR,27607806780000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR6,0,2018-02-23,INR,27233938779546.703
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR2,0,2018-02-23,INR,4016450000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR7,0,2018-02-23,INR,256384992416.6
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR3,0,2018-02-23,INR,442270000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR5,0,2018-02-23,INR,78460000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR8,0,2018-02-23,INR,9016340300000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR4,0,2018-02-23,INR,363810000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR1,0,2018-02-23,INR,4022190000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR2,0,2018-01-26,INR,4148950000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR5,0,2018-01-26,INR,74670000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR3,0,2018-01-26,INR,171270000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR4,0,2018-01-26,INR,96600000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR1,0,2018-01-26,INR,4180330000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR8,0,2018-01-26,INR,8646240300000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR6,0,2018-01-26,INR,26541008779546.703
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR7,0,2018-01-26,INR,256211516405.6
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR6,0,2017-12-29,INR,26185529779546.7
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR7,0,2017-12-29,INR,255977908315.6
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR8,0,2017-12-29,INR,8591430300000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR5,0,2017-12-29,INR,91270000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR4,0,2017-12-29,INR,158560000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR3,0,2017-12-29,INR,249830000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR1,0,2017-12-29,INR,4275970000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR2,0,2017-12-29,INR,4234970000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR2,0,2017-11-24,INR,4445530000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR8,0,2017-11-24,INR,8853380300000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR6,0,2017-11-24,INR,25930253323848.7
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR1,0,2017-11-24,INR,4474140000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR4,0,2017-11-24,INR,-377310000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR5,0,2017-11-24,INR,80590000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR7,0,2017-11-24,INR,255672074448.6
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR3,0,2017-11-24,INR,-296720000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR1,0,2017-10-27,INR,4922810000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR8,0,2017-10-27,INR,8883250300000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR4,0,2017-10-27,INR,-1077570000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR5,0,2017-10-27,INR,81840000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR2,0,2017-10-27,INR,4920710000000
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR6,0,2017-10-27,INR,25950409323848.7
RBI:RMS_M_RN(1.0),N_A,M,2018,2017,SOR3,0,2017-10-27,INR,-995730000000
