DATAFLOW,AMOUNT_TYP_RN,AUDST,FREQ,LIMIT_RN,REPYEAREND,REPYEARSTART,ST_FACI_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2018,2017,TTL_OUTSTANDING,0,2017-06-23,INR,19219999999.999996
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2018,2017,TSF2,0,2017-06-23,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2018,2017,TSF4,0,2017-06-23,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2018,2017,TSF2,0,2017-05-26,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2018,2017,TSF1,0,2017-05-26,INR,400000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2018,2017,TTL_OUTSTANDING,0,2017-05-26,INR,18220000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2018,2017,TSF3,0,2017-05-26,INR,17820000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2018,2017,TSF4,0,2017-05-26,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2018,2017,TSF2,0,2017-04-28,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2018,2017,TSF1,0,2017-04-28,INR,2850000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2018,2017,TSF4,0,2017-04-28,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2018,2017,TSF3,0,2017-04-28,INR,11600000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2018,2017,TTL_OUTSTANDING,0,2017-04-28,INR,14450000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF3,0,2017-03-31,INR,14830000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF1,0,2017-03-31,INR,19250000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF2,0,2017-03-31,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TTL_OUTSTANDING,0,2017-03-31,INR,34080000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF4,0,2017-03-31,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF4,0,2017-02-17,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TTL_OUTSTANDING,0,2017-02-17,INR,10590000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF2,0,2017-02-17,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF3,0,2017-02-17,INR,10590000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TTL_OUTSTANDING,0,2017-01-20,INR,12290000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF2,0,2017-01-20,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF3,0,2017-01-20,INR,12290000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF1,0,2017-01-20,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF4,0,2017-01-20,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF1,0,2016-12-23,INR,4150000000.0000005
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF2,0,2016-12-23,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF3,0,2016-12-23,INR,12290000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TTL_OUTSTANDING,0,2016-12-23,INR,16440000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF4,0,2016-12-23,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF2,0,2016-11-25,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF1,0,2016-11-25,INR,4750000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF4,0,2016-11-25,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TTL_OUTSTANDING,0,2016-11-25,INR,16440000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF3,0,2016-11-25,INR,11690000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF3,0,2016-10-28,INR,16780000000.000002
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF1,0,2016-10-28,INR,670000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF4,0,2016-10-28,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TTL_OUTSTANDING,0,2016-10-28,INR,17450000000.000004
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF2,0,2016-10-28,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF3,0,2016-09-30,INR,16660000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF1,0,2016-09-30,INR,1750000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF2,0,2016-09-30,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF4,0,2016-09-30,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TTL_OUTSTANDING,0,2016-09-30,INR,18410000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TTL_OUTSTANDING,0,2016-08-19,INR,19660000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF2,0,2016-08-19,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF3,0,2016-08-19,INR,19060000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF1,0,2016-08-19,INR,600000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF4,0,2016-08-19,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF4,0,2016-07-22,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF2,0,2016-07-22,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF3,0,2016-07-22,INR,19040000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TTL_OUTSTANDING,0,2016-07-22,INR,21870000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF1,0,2016-07-22,INR,2830000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TTL_OUTSTANDING,0,2016-06-24,INR,22800000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF1,0,2016-06-24,INR,700000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF3,0,2016-06-24,INR,22100000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF2,0,2016-06-24,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF4,0,2016-06-24,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TTL_OUTSTANDING,0,2016-05-27,INR,23400000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF4,0,2016-05-27,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF3,0,2016-05-27,INR,23400000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF2,0,2016-05-27,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF3,0,2016-04-29,INR,27600000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF4,0,2016-04-29,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF1,0,2016-04-29,INR,12500000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TSF2,0,2016-04-29,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2017,2016,TTL_OUTSTANDING,0,2016-04-29,INR,40100000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF4,0,2016-03-18,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF1,0,2016-03-18,INR,100000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF3,0,2016-03-18,INR,27700000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF2,0,2016-03-18,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TTL_OUTSTANDING,0,2016-03-18,INR,27800000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TTL_OUTSTANDING,0,2016-02-19,INR,44350000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF1,0,2016-02-19,INR,21450000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF3,0,2016-02-19,INR,22900000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF2,0,2016-02-19,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF4,0,2016-02-19,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TTL_OUTSTANDING,0,2016-01-22,INR,48500000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF1,0,2016-01-22,INR,26200000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF3,0,2016-01-22,INR,22300000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF2,0,2016-01-22,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF1,0,2015-12-25,INR,800000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF3,0,2015-12-25,INR,22100000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF2,0,2015-12-25,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TTL_OUTSTANDING,0,2015-12-25,INR,22900000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF4,0,2015-12-25,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TTL_OUTSTANDING,0,2015-11-27,INR,79670000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF4,0,2015-11-27,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF2,0,2015-11-27,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF3,0,2015-11-27,INR,22200000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF1,0,2015-11-27,INR,57470000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF4,0,2015-10-30,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TTL_OUTSTANDING,0,2015-10-30,INR,45900000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF2,0,2015-10-30,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF3,0,2015-10-30,INR,20700000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF1,0,2015-10-30,INR,25200000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TTL_OUTSTANDING,0,2015-09-18,INR,98300000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF1,0,2015-09-18,INR,81800000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF3,0,2015-09-18,INR,16500000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF2,0,2015-09-18,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF4,0,2015-09-18,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF1,0,2015-08-21,INR,12450000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF4,0,2015-08-21,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF2,0,2015-08-21,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TTL_OUTSTANDING,0,2015-08-21,INR,28950000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF3,0,2015-08-21,INR,16500000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF1,0,2015-07-24,INR,450000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF3,0,2015-07-24,INR,16020000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF4,0,2015-07-24,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF2,0,2015-07-24,INR,12300000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TTL_OUTSTANDING,0,2015-07-24,INR,28770000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF3,0,2015-06-26,INR,20260000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF4,0,2015-06-26,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TTL_OUTSTANDING,0,2015-06-26,INR,56860000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF2,0,2015-06-26,INR,36600000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF2,0,2015-05-29,INR,39890000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF3,0,2015-05-29,INR,20560000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF1,0,2015-05-29,INR,13050000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TTL_OUTSTANDING,0,2015-05-29,INR,73500000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF4,0,2015-05-29,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF2,0,2015-04-17,INR,45500000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TTL_OUTSTANDING,0,2015-04-17,INR,68250000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF3,0,2015-04-17,INR,20600000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF1,0,2015-04-17,INR,2150000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2016,2015,TSF4,0,2015-04-17,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TTL_OUTSTANDING,0,2015-03-20,INR,110650000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF4,0,2015-03-20,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF1,0,2015-03-20,INR,41850000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF3,0,2015-03-20,INR,17000000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF2,0,2015-03-20,INR,51800000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF4,0,2015-02-20,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF3,0,2015-02-20,INR,19800000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF2,0,2015-02-20,INR,56800000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF1,0,2015-02-20,INR,850000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TTL_OUTSTANDING,0,2015-02-20,INR,77450000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF1,0,2015-01-23,INR,14200000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF2,0,2015-01-23,INR,69400000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF3,0,2015-01-23,INR,18820000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF4,0,2015-01-23,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TTL_OUTSTANDING,0,2015-01-23,INR,102420000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF3,0,2014-12-26,INR,17129999999.999998
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF1,0,2014-12-26,INR,33250000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF2,0,2014-12-26,INR,68379999999.99999
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TTL_OUTSTANDING,0,2014-12-26,INR,118759999999.99998
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF4,0,2014-12-26,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF4,0,2014-11-28,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF2,0,2014-11-28,INR,66800000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TTL_OUTSTANDING,0,2014-11-28,INR,86100000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF3,0,2014-11-28,INR,11800000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF1,0,2014-11-28,INR,7500000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF3,0,2014-10-31,INR,20100000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF4,0,2014-10-31,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF2,0,2014-10-31,INR,43900000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF1,0,2014-10-31,INR,200000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TTL_OUTSTANDING,0,2014-10-31,INR,64200000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TTL_OUTSTANDING,0,2014-09-19,INR,152450000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF1,0,2014-09-19,INR,550000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF3,0,2014-09-19,INR,23300000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF2,0,2014-09-19,INR,128600000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF4,0,2014-09-19,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF4,0,2014-08-22,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF2,0,2014-08-22,INR,137400000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TTL_OUTSTANDING,0,2014-08-22,INR,172910000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF1,0,2014-08-22,INR,12000000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF3,0,2014-08-22,INR,23510000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TTL_OUTSTANDING,0,2014-07-25,INR,320490000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF3,0,2014-07-25,INR,20670000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF2,0,2014-07-25,INR,276300000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF1,0,2014-07-25,INR,23520000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF4,0,2014-07-25,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF3,0,2014-06-27,INR,17900000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF1,0,2014-06-27,INR,88800000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF4,0,2014-06-27,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF2,0,2014-06-27,INR,230800000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TTL_OUTSTANDING,0,2014-06-27,INR,337500000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF1,0,2014-05-30,INR,400000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF2,0,2014-05-30,INR,308200000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF4,0,2014-05-30,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TTL_OUTSTANDING,0,2014-05-30,INR,328300000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF3,0,2014-05-30,INR,19700000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF3,0,2014-04-18,INR,26700000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF4,0,2014-04-18,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TTL_OUTSTANDING,0,2014-04-18,INR,355300000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF2,0,2014-04-18,INR,312900000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2015,2014,TSF1,0,2014-04-18,INR,15700000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF2,0,2014-03-21,INR,410400000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TTL_OUTSTANDING,0,2014-03-21,INR,608900000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF3,0,2014-03-21,INR,22200000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF4,0,2014-03-21,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF1,0,2014-03-21,INR,176300000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF4,0,2014-02-21,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF2,0,2014-02-21,INR,400200000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TTL_OUTSTANDING,0,2014-02-21,INR,471900000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF1,0,2014-02-21,INR,56000000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF3,0,2014-02-21,INR,15700000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF4,0,2014-01-24,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF3,0,2014-01-24,INR,25460000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF2,0,2014-01-24,INR,297880000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TTL_OUTSTANDING,0,2014-01-24,INR,428940000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF1,0,2014-01-24,INR,105600000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF4,0,2013-12-27,INR,0.0
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF3,0,2013-12-27,INR,23580000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF2,0,2013-12-27,INR,418100000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TSF1,0,2013-12-27,INR,385370000000
RBI:RBI_SF_RN(1.0),OUTSTNDING,N_A,M,N_A,2014,2013,TTL_OUTSTANDING,0,2013-12-27,INR,827050000000
