DATAFLOW,AUDST,FREQ,LIAB_ITEMS_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI38,2008,2007,0,2008-03-31,INR,160272600000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI1,2008,2007,0,2008-03-31,INR,5815767800000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI31,2008,2007,0,2008-03-31,INR,2293614600000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI34,2008,2007,0,2008-03-31,INR,3118796599999.9995
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI4,2008,2007,0,2008-03-31,INR,2085514800000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI33,2008,2007,0,2008-03-31,INR,413000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI36,2008,2007,0,2008-03-31,INR,582600000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI2,2007,2006,0,2007-03-31,INR,113700000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI1,2007,2006,0,2007-03-31,INR,4959381800000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI31,2007,2006,0,2007-03-31,INR,950477521000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI37,2007,2006,0,2007-03-31,INR,79772492000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI36,2007,2006,0,2007-03-31,INR,524760000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI35,2007,2006,0,2007-03-31,INR,29435309000.000004
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI38,2007,2006,0,2007-03-31,INR,137217589000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,NT_ISSU_TTL,2007,2006,0,2007-03-31,INR,4959495500000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LIA,2007,2006,0,2007-03-31,INR,4841466794000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI4,2007,2006,0,2007-03-31,INR,1780407219000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI34,2007,2006,0,2007-03-31,INR,1863220737000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI33,2007,2006,0,2007-03-31,INR,411700000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI3,2007,2006,0,2007-03-31,INR,3061060000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI34,2006,2005,0,2006-03-31,INR,1270606300000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI3,2006,2005,0,2006-03-31,INR,2133470000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LIA,2006,2005,0,2006-03-31,INR,3389970500000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI35,2006,2005,0,2006-03-31,INR,22989699999.999996
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI31,2006,2005,0,2006-03-31,INR,654035600000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI38,2006,2005,0,2006-03-31,INR,123913000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI1,2006,2005,0,2006-03-31,INR,4219218800000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI33,2006,2005,0,2006-03-31,INR,411700000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,NT_ISSU_TTL,2006,2005,0,2006-03-31,INR,4219399600000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI4,2006,2005,0,2006-03-31,INR,1256499700000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI37,2006,2005,0,2006-03-31,INR,60972800000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI36,2006,2005,0,2006-03-31,INR,542700000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI2,2006,2005,0,2006-03-31,INR,180800000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI36,2005,2004,0,2005-03-31,INR,692200000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI33,2005,2004,0,2005-03-31,INR,0.0
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI2,2005,2004,0,2005-03-31,INR,156700000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI31,2005,2004,0,2005-03-31,INR,799446500000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI1,2005,2004,0,2005-03-31,INR,3612130000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI38,2005,2004,0,2005-03-31,INR,114603900000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI3,2005,2004,0,2005-03-31,INR,2054010000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,NT_ISSU_TTL,2005,2004,0,2005-03-31,INR,3612286700000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LIA,2005,2004,0,2005-03-31,INR,3267420000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI37,2005,2004,0,2005-03-31,INR,53211100000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI34,2005,2004,0,2005-03-31,INR,1066586799999.9999
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI4,2005,2004,0,2005-03-31,INR,1213411400000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI35,2005,2004,0,2005-03-31,INR,19471200000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LIA,2004,2003,0,2004-03-31,INR,2291850000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI35,2004,2003,0,2004-03-31,INR,19900000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI4,2004,2003,0,2004-03-31,INR,1149750000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI3,2004,2003,0,2004-03-31,INR,1142100000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI33,2004,2003,0,2004-03-31,INR,410000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI31,2004,2003,0,2004-03-31,INR,5010000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI1,2004,2003,0,2004-03-31,INR,3197320000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI36,2004,2003,0,2004-03-31,INR,770000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI2,2004,2003,0,2004-03-31,INR,290000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI34,2004,2003,0,2004-03-31,INR,973160000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,NT_ISSU_TTL,2004,2003,0,2004-03-31,INR,3197610000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI37,2004,2003,0,2004-03-31,INR,49830000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI38,2004,2003,0,2004-03-31,INR,93030000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI31,2003,2002,0,2003-03-31,INR,5010000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI36,2003,2002,0,2003-03-31,INR,460000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI34,2003,2002,0,2003-03-31,INR,770430000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LIA,2003,2002,0,2003-03-31,INR,2203130000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI35,2003,2002,0,2003-03-31,INR,16950000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI38,2003,2002,0,2003-03-31,INR,68770000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI4,2003,2002,0,2003-03-31,INR,1295480000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI37,2003,2002,0,2003-03-31,INR,45620000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI3,2003,2002,0,2003-03-31,INR,907650000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI2,2003,2002,0,2003-03-31,INR,420000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,NT_ISSU_TTL,2003,2002,0,2003-03-31,INR,2754440000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI1,2003,2002,0,2003-03-31,INR,2754020000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI33,2003,2002,0,2003-03-31,INR,410000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI38,2002,2001,0,2002-03-31,INR,58870000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,NT_ISSU_TTL,2002,2001,0,2002-03-31,INR,2446550000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI36,2002,2001,0,2002-03-31,INR,410000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI35,2002,2001,0,2002-03-31,INR,15580000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI31,2002,2001,0,2002-03-31,INR,5000000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI3,2002,2001,0,2002-03-31,INR,908490000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI33,2002,2001,0,2002-03-31,INR,3150000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI37,2002,2001,0,2002-03-31,INR,35410000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI4,2002,2001,0,2002-03-31,INR,1071190000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI2,2002,2001,0,2002-03-31,INR,470000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI34,2002,2001,0,2002-03-31,INR,790070000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LIA,2002,2001,0,2002-03-31,INR,1979690000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI1,2002,2001,0,2002-03-31,INR,2446080000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI37,2001,2000,0,2001-03-31,INR,27050000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI36,2001,2000,0,2001-03-31,INR,500000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,NT_ISSU_TTL,2001,2000,0,2001-03-31,INR,2129360000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI33,2001,2000,0,2001-03-31,INR,1070000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI2,2001,2000,0,2001-03-31,INR,850000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LIA,2001,2000,0,2001-03-31,INR,1736050000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI35,2001,2000,0,2001-03-31,INR,9270000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI34,2001,2000,0,2001-03-31,INR,777960000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI3,2001,2000,0,2001-03-31,INR,890410000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI38,2001,2000,0,2001-03-31,INR,69560000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI4,2001,2000,0,2001-03-31,INR,845640000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI1,2001,2000,0,2001-03-31,INR,2128510000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI31,2001,2000,0,2001-03-31,INR,5000000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI33,2000,1999,0,2000-03-31,INR,410000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI3,2000,1999,0,2000-03-31,INR,865520000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI1,2000,1999,0,2000-03-31,INR,1924830000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LIA,2000,1999,0,2000-03-31,INR,1606540000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI36,2000,1999,0,2000-03-31,INR,450000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,NT_ISSU_TTL,2000,1999,0,2000-03-31,INR,1925350000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI31,2000,1999,0,2000-03-31,INR,5000000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI4,2000,1999,0,2000-03-31,INR,741020000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI2,2000,1999,0,2000-03-31,INR,510000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI37,2000,1999,0,2000-03-31,INR,18180000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI38,2000,1999,0,2000-03-31,INR,55510000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI34,2000,1999,0,2000-03-31,INR,777810000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI35,2000,1999,0,2000-03-31,INR,8160000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI2,1999,1998,0,1999-03-31,INR,320000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI1,1999,1998,0,1999-03-31,INR,1725410000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LIA,1999,1998,0,1999-03-31,INR,1339710000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI4,1999,1998,0,1999-03-31,INR,622150000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI37,1999,1998,0,1999-03-31,INR,10350000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI3,1999,1998,0,1999-03-31,INR,717580000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI33,1999,1998,0,1999-03-31,INR,170000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI36,1999,1998,0,1999-03-31,INR,990000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI38,1999,1998,0,1999-03-31,INR,63300000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI35,1999,1998,0,1999-03-31,INR,6770000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,NT_ISSU_TTL,1999,1998,0,1999-03-31,INR,1725730000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI34,1999,1998,0,1999-03-31,INR,635480000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI31,1999,1998,0,1999-03-31,INR,510000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI4,1998,1997,0,1998-03-31,INR,486310000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI2,1998,1997,0,1998-03-31,INR,310000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI37,1998,1997,0,1998-03-31,INR,9830000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,NT_ISSU_TTL,1998,1997,0,1998-03-31,INR,1485500000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LIA,1998,1997,0,1998-03-31,INR,1137480000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI34,1998,1997,0,1998-03-31,INR,576980000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI31,1998,1997,0,1998-03-31,INR,510000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI36,1998,1997,0,1998-03-31,INR,400000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI3,1998,1997,0,1998-03-31,INR,651190000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI33,1998,1997,0,1998-03-31,INR,4020000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI38,1998,1997,0,1998-03-31,INR,52390000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI1,1998,1997,0,1998-03-31,INR,1485200000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI35,1998,1997,0,1998-03-31,INR,7060000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI34,1997,1996,0,1997-03-31,INR,498470000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI1,1997,1996,0,1997-03-31,INR,1348890000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI31,1997,1996,0,1997-03-31,INR,530000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI33,1997,1996,0,1997-03-31,INR,440000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI38,1997,1996,0,1997-03-31,INR,54020000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,NT_ISSU_TTL,1997,1996,0,1997-03-31,INR,1349070000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI37,1997,1996,0,1997-03-31,INR,8380000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI36,1997,1996,0,1997-03-31,INR,570000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LIA,1997,1996,0,1997-03-31,INR,961120000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI4,1997,1996,0,1997-03-31,INR,387740000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI3,1997,1996,0,1997-03-31,INR,573360000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI2,1997,1996,0,1997-03-31,INR,180000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI35,1997,1996,0,1997-03-31,INR,10950000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LIA,1996,1995,0,1996-03-31,INR,974810000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI3,1996,1995,0,1996-03-31,INR,583070000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI2,1996,1995,0,1996-03-31,INR,350000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,NT_ISSU_TTL,1996,1995,0,1996-03-31,INR,1201070000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI4,1996,1995,0,1996-03-31,INR,391760000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI35,1996,1995,0,1996-03-31,INR,7050000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI37,1996,1995,0,1996-03-31,INR,6000000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI38,1996,1995,0,1996-03-31,INR,62380000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI33,1996,1995,0,1996-03-31,INR,180000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI34,1996,1995,0,1996-03-31,INR,506670000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI36,1996,1995,0,1996-03-31,INR,250000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI31,1996,1995,0,1996-03-31,INR,540000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI1,1996,1995,0,1996-03-31,INR,1200730000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI36,1995,1994,0,1995-03-31,INR,120000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,NT_ISSU_TTL,1995,1994,0,1995-03-31,INR,1023420000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI1,1995,1994,0,1995-03-31,INR,1023020000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LIA,1995,1994,0,1995-03-31,INR,1031180000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI3,1995,1994,0,1995-03-31,INR,722630000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI4,1995,1994,0,1995-03-31,INR,308560000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI33,1995,1994,0,1995-03-31,INR,2160000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI2,1995,1994,0,1995-03-31,INR,400000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI35,1995,1994,0,1995-03-31,INR,5760000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI38,1995,1994,0,1995-03-31,INR,96210000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI37,1995,1994,0,1995-03-31,INR,6000000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI31,1995,1994,0,1995-03-31,INR,12090000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI34,1995,1994,0,1995-03-31,INR,600290000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,NT_ISSU_TTL,1994,1993,0,1994-03-31,INR,838320000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI2,1994,1993,0,1994-03-31,INR,70000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI33,1994,1993,0,1994-03-31,INR,120000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI1,1994,1993,0,1994-03-31,INR,838250000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI36,1994,1993,0,1994-03-31,INR,140000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI31,1994,1993,0,1994-03-31,INR,550000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI38,1994,1993,0,1994-03-31,INR,115790000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI34,1994,1993,0,1994-03-31,INR,531750000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI37,1994,1993,0,1994-03-31,INR,4130000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI35,1994,1993,0,1994-03-31,INR,2470000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LIA,1994,1993,0,1994-03-31,INR,970540000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI3,1994,1993,0,1994-03-31,INR,654950000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI4,1994,1993,0,1994-03-31,INR,315600000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI35,1993,1992,0,1993-03-31,INR,2120000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI38,1993,1992,0,1993-03-31,INR,93500000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,NT_ISSU_TTL,1993,1992,0,1993-03-31,INR,697950000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LIA,1993,1992,0,1993-03-31,INR,758470000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI36,1993,1992,0,1993-03-31,INR,150000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI34,1993,1992,0,1993-03-31,INR,348750000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI31,1993,1992,0,1993-03-31,INR,610000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI37,1993,1992,0,1993-03-31,INR,2580000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI1,1993,1992,0,1993-03-31,INR,697810000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI2,1993,1992,0,1993-03-31,INR,140000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI33,1993,1992,0,1993-03-31,INR,140000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI3,1993,1992,0,1993-03-31,INR,447850000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI4,1993,1992,0,1993-03-31,INR,310720000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI38,1992,1991,0,1992-03-31,INR,60420000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI33,1992,1991,0,1992-03-31,INR,100000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI34,1992,1991,0,1992-03-31,INR,410960000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,NT_ISSU_TTL,1992,1991,0,1992-03-31,INR,622900000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LIA,1992,1991,0,1992-03-31,INR,766320000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI2,1992,1991,0,1992-03-31,INR,190000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI1,1992,1991,0,1992-03-31,INR,622710000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI4,1992,1991,0,1992-03-31,INR,288630000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI3,1992,1991,0,1992-03-31,INR,477690000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI37,1992,1991,0,1992-03-31,INR,1950000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI31,1992,1991,0,1992-03-31,INR,1950000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI35,1992,1991,0,1992-03-31,INR,2170000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI36,1992,1991,0,1992-03-31,INR,150000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI1,1991,1990,0,1991-03-31,INR,537840000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI36,1991,1990,0,1991-03-31,INR,130000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI3,1991,1990,0,1991-03-31,INR,385420000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI34,1991,1990,0,1991-03-31,INR,334840000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI33,1991,1990,0,1991-03-31,INR,330000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI38,1991,1990,0,1991-03-31,INR,46190000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI4,1991,1990,0,1991-03-31,INR,283420000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI37,1991,1990,0,1991-03-31,INR,880000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LIA,1991,1990,0,1991-03-31,INR,668840000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI35,1991,1990,0,1991-03-31,INR,2440000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,NT_ISSU_TTL,1991,1990,0,1991-03-31,INR,538070000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI31,1991,1990,0,1991-03-31,INR,610000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI2,1991,1990,0,1991-03-31,INR,230000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI35,1990,1989,0,1990-03-31,INR,1600000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI38,1990,1989,0,1990-03-31,INR,13260000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI3,1990,1989,0,1990-03-31,INR,282440000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI4,1990,1989,0,1990-03-31,INR,198030000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI1,1990,1989,0,1990-03-31,INR,467300000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LIA,1990,1989,0,1990-03-31,INR,480460000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI2,1990,1989,0,1990-03-31,INR,140000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,NT_ISSU_TTL,1990,1989,0,1990-03-31,INR,467450000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI34,1990,1989,0,1990-03-31,INR,264340000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI36,1990,1989,0,1990-03-31,INR,130000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI33,1990,1989,0,1990-03-31,INR,390000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI31,1990,1989,0,1990-03-31,INR,1920000000
RBI:RBI_LIAB_A_RN(1.0),N_A,AFY,LI37,1990,1989,0,1990-03-31,INR,800000000
