DATAFLOW,AUDST,FREQ,LIAB_ITEMS_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RBI_LIAB_W_RN(1.0),N_A,W,NT_ISSU_TTL,2027,2026,0,2026-04-03,INR,41308843000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI35,2027,2026,0,2026-04-03,INR,67936000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI35,2026,2025,0,2026-03-27,INR,67267100000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI1,2026,2025,0,2026-03-27,INR,41260189200000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,NT_ISSU_TTL,2026,2025,0,2026-03-27,INR,41260314000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI39,2026,2025,0,2026-03-27,INR,1721373100000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI32,2026,2025,0,2026-03-27,INR,0.0
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI3,2026,2025,0,2026-03-27,INR,18224863400000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI38,2026,2025,0,2026-03-27,INR,8122947800000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LIA,2026,2025,0,2026-03-27,INR,48967633100000.01
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI36,2026,2025,0,2026-03-27,INR,53793200000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI33,2026,2025,0,2026-03-27,INR,433800000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI31,2026,2025,0,2026-03-27,INR,1004900000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI34,2026,2025,0,2026-03-27,INR,7869049600000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI4,2026,2025,0,2026-03-27,INR,30742769700000.004
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI37,2026,2025,0,2026-03-27,INR,388993900000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI2,2026,2025,0,2026-03-27,INR,124800000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI36,2026,2025,0,2026-03-20,INR,46947500000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI31,2026,2025,0,2026-03-20,INR,1004300000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI3,2026,2025,0,2026-03-20,INR,18554697900000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI2,2026,2025,0,2026-03-20,INR,103300000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI34,2026,2025,0,2026-03-20,INR,7762962800000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI33,2026,2025,0,2026-03-20,INR,434100000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,NT_ISSU_TTL,2026,2025,0,2026-03-20,INR,41136261400000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI4,2026,2025,0,2026-03-20,INR,31103051300000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI39,2026,2025,0,2026-03-20,INR,1754729100000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI32,2026,2025,0,2026-03-20,INR,0.0
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI35,2026,2025,0,2026-03-20,INR,65491100000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI38,2026,2025,0,2026-03-20,INR,8538731200000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI1,2026,2025,0,2026-03-20,INR,41136158100000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LIA,2026,2025,0,2026-03-20,INR,49657749200000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI37,2026,2025,0,2026-03-20,INR,384397800000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI33,2026,2025,0,2026-03-13,INR,434000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI37,2026,2025,0,2026-03-13,INR,385697900000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LIA,2026,2025,0,2026-03-13,INR,48843659900000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI2,2026,2025,0,2026-03-13,INR,132300000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI31,2026,2025,0,2026-03-13,INR,1009400000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI35,2026,2025,0,2026-03-13,INR,64731100000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI38,2026,2025,0,2026-03-13,INR,7866397300000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI4,2026,2025,0,2026-03-13,INR,31406469600000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,NT_ISSU_TTL,2026,2025,0,2026-03-13,INR,40913376400000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI39,2026,2025,0,2026-03-13,INR,1708845799999.9998
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI34,2026,2025,0,2026-03-13,INR,7364218400000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI36,2026,2025,0,2026-03-13,INR,45856400000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI1,2026,2025,0,2026-03-13,INR,40913244100000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI32,2026,2025,0,2026-03-13,INR,0.0
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI3,2026,2025,0,2026-03-13,INR,17437190300000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI1,2026,2025,0,2026-03-06,INR,40577713500000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI38,2026,2025,0,2026-03-06,INR,7743984300000.001
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI37,2026,2025,0,2026-03-06,INR,380285600000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI35,2026,2025,0,2026-03-06,INR,66250700000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI36,2026,2025,0,2026-03-06,INR,47019500000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI4,2026,2025,0,2026-03-06,INR,31255134200000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI32,2026,2025,0,2026-03-06,INR,0.0
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI33,2026,2025,0,2026-03-06,INR,434300000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI3,2026,2025,0,2026-03-06,INR,17527912500000.002
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI31,2026,2025,0,2026-03-06,INR,1001200000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI2,2026,2025,0,2026-03-06,INR,155900000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI39,2026,2025,0,2026-03-06,INR,1663395200000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI34,2026,2025,0,2026-03-06,INR,7625541700000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,NT_ISSU_TTL,2026,2025,0,2026-03-06,INR,40577869400000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LIA,2026,2025,0,2026-03-06,INR,48783046700000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI2,2026,2025,0,2026-02-27,INR,110000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI32,2026,2025,0,2026-02-27,INR,0.0
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI36,2026,2025,0,2026-02-27,INR,44440000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI37,2026,2025,0,2026-02-27,INR,383230000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI33,2026,2025,0,2026-02-27,INR,430000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI35,2026,2025,0,2026-02-27,INR,71190000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI1,2026,2025,0,2026-02-27,INR,40348320000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LIA,2026,2025,0,2026-02-27,INR,49100480000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI4,2026,2025,0,2026-02-27,INR,31501500000000
