DATAFLOW,AUDST,COSO_MER_RN,FREQ,REPYEAREND,REPYEARSTART,SOR_MSUR_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SMSR4,0,2017-09-15,INR,19549099103000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SMSR5,0,2017-09-15,INR,6204169830000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SMSR1,0,2018-03-31,INR,139941335506000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SMSR11,0,2018-03-31,INR,40013992672000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SMSR1101,0,2018-03-31,INR,4759640000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SMSR1102,0,2018-03-31,INR,35254352672000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SMSR12,0,2018-03-31,INR,99927342833999.98
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SMSR1201,0,2018-03-31,INR,140250000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SMSR1202,0,2018-03-31,INR,99787092833999.98
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SMSR12021,0,2018-03-31,INR,7728484726000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SMSR12022,0,2018-03-31,INR,92058608107999.98
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SMSR2,0,2018-03-31,INR,256516127000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SMSR3,0,2018-03-31,INR,26931645570000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SMSR31,0,2018-03-31,INR,27607806780000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SMSR32,0,2018-03-31,INR,-676161210000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SMSR4,0,2018-03-31,INR,20705242213000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2018,2017,SMSR5,0,2018-03-31,INR,4607598620000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR1,0,2018-08-31,INR,146239270989000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR11,0,2018-08-31,INR,43947057976000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR1101,0,2018-08-31,INR,6834560000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR1102,0,2018-08-31,INR,37112497976000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR12,0,2018-08-31,INR,102292213013000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR1201,0,2018-08-31,INR,95370000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR1202,0,2018-08-31,INR,102196843013000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR12021,0,2018-08-31,INR,8510729586000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR12022,0,2018-08-31,INR,93686113427000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR2,0,2018-08-31,INR,256967247000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR3,0,2018-08-31,INR,27071064193000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR31,0,2018-08-31,INR,28337174443000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR32,0,2018-08-31,INR,-1266110250000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR4,0,2018-08-31,INR,23318235223000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR5,0,2018-08-31,INR,5547040760000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR1,0,2019-02-15,INR,153424653615000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR11,0,2019-02-15,INR,44334101473000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR1101,0,2019-02-15,INR,8730470000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR1102,0,2019-02-15,INR,35603631473000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR12,0,2019-02-15,INR,109090552142000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR1201,0,2019-02-15,INR,80680000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR1202,0,2019-02-15,INR,109009872142000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR12021,0,2019-02-15,INR,8581715866000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR12022,0,2019-02-15,INR,100428156276000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR2,0,2019-02-15,INR,258233116000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR3,0,2019-02-15,INR,27553580399000.004
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR31,0,2019-02-15,INR,28350159479000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR32,0,2019-02-15,INR,-796579080000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR4,0,2019-02-15,INR,23877926273000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR5,0,2019-02-15,INR,5903014523999.999
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR1,0,2019-03-15,INR,155974500199000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR11,0,2019-03-15,INR,45220173900000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR1101,0,2019-03-15,INR,9213260000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR1102,0,2019-03-15,INR,36006913900000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR12,0,2019-03-15,INR,110754326298999.98
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR1201,0,2019-03-15,INR,88080000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR1202,0,2019-03-15,INR,110666246298999.98
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR12021,0,2019-03-15,INR,9078191196000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR12022,0,2019-03-15,INR,101588055102999.98
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR2,0,2019-03-15,INR,258414281000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR3,0,2019-03-15,INR,27314123609000.004
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR31,0,2019-03-15,INR,28072539479000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR32,0,2019-03-15,INR,-758415870000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR4,0,2019-03-15,INR,23450834323000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR5,0,2019-03-15,INR,7050284910000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR1,0,2019-03-31,INR,156593361947000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR11,0,2019-03-31,INR,43884898585000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR1101,0,2019-03-31,INR,8019510000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR1102,0,2019-03-31,INR,35865388585000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR12,0,2019-03-31,INR,112708463362000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR1201,0,2019-03-31,INR,153630000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR1202,0,2019-03-31,INR,112554833362000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR12021,0,2019-03-31,INR,8798485896000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR12022,0,2019-03-31,INR,103756347466000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR2,0,2019-03-31,INR,258873357000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR3,0,2019-03-31,INR,28017259269000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR31,0,2019-03-31,INR,28485869479000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR32,0,2019-03-31,INR,-468610210000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR4,0,2019-03-31,INR,23467427053000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2019,2018,SMSR5,0,2019-03-31,INR,4936048617000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR1,0,2020-01-31,INR,166470020027000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR11,0,2020-01-31,INR,50145943977000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR1101,0,2020-01-31,INR,10570370000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR1102,0,2020-01-31,INR,39575573977000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR12,0,2020-01-31,INR,116324076050000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR1201,0,2020-01-31,INR,63800000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR1202,0,2020-01-31,INR,116260276050000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR12021,0,2020-01-31,INR,8650798656000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR12022,0,2020-01-31,INR,107609477394000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR2,0,2020-01-31,INR,262796662000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR3,0,2020-01-31,INR,33072617559000.004
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR31,0,2020-01-31,INR,33510740017000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR32,0,2020-01-31,INR,-438122458000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR4,0,2020-01-31,INR,24970368692000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR5,0,2020-01-31,INR,9313106366000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR1,0,2020-03-31,INR,168570248200000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR11,0,2020-03-31,INR,49603621140000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR1101,0,2020-03-31,INR,9921920000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR1102,0,2020-03-31,INR,39681701140000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR12,0,2020-03-31,INR,118966627000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR1201,0,2020-03-31,INR,131660000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR1202,0,2020-03-31,INR,118834967000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR12021,0,2020-03-31,INR,8462838935000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR12022,0,2020-03-31,INR,110372128065000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR2,0,2020-03-31,INR,263475166300
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR3,0,2020-03-31,INR,36123026660000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR31,0,2020-03-31,INR,35904022020000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR32,0,2020-03-31,INR,219004644000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR4,0,2020-03-31,INR,26704387580000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2020,2019,SMSR5,0,2020-03-31,INR,9013436107000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR1,0,2020-07-31,INR,175509944912000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR11,0,2020-07-31,INR,56099138569000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR1101,0,2020-07-31,INR,10786620000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR1102,0,2020-07-31,INR,45312518569000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR12,0,2020-07-31,INR,119410806344000.02
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR1201,0,2020-07-31,INR,366010000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR1202,0,2020-07-31,INR,119044796344000.02
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR12021,0,2020-07-31,INR,9655199691000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR12022,0,2020-07-31,INR,109389596653000.02
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR2,0,2020-07-31,INR,264294739000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR3,0,2020-07-31,INR,40875129030000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR31,0,2020-07-31,INR,39835096031000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR32,0,2020-07-31,INR,1040032999000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR4,0,2020-07-31,INR,28265325957999.996
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR5,0,2020-07-31,INR,11113743426000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR1,0,2021-01-15,INR,179691993545000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR11,0,2021-01-15,INR,57181659971000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR1101,0,2021-01-15,INR,10516651200000.002
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR1102,0,2021-01-15,INR,46665008771000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR12,0,2021-01-15,INR,122510333574000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR1201,0,2021-01-15,INR,355215400000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR1202,0,2021-01-15,INR,122155118173999.98
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR12021,0,2021-01-15,INR,9143945886000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR12022,0,2021-01-15,INR,113011172287999.98
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR2,0,2021-01-15,INR,266808071000.00003
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR3,0,2021-01-15,INR,44800781668999.99
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR31,0,2021-01-15,INR,42506268272000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR32,0,2021-01-15,INR,2294513397000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR4,0,2021-01-15,INR,28457586421000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR5,0,2021-01-15,INR,13112709643000.002
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR1,0,2021-03-31,INR,185189491971000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR11,0,2021-03-31,INR,58503740212000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR1101,0,2021-03-31,INR,10996855000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR1102,0,2021-03-31,INR,47506885212000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR12,0,2021-03-31,INR,126685751758000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR1201,0,2021-03-31,INR,341344800000.00006
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR1202,0,2021-03-31,INR,126344406958000.02
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR12021,0,2021-03-31,INR,9513129980000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR12022,0,2021-03-31,INR,116831276978000.02
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR2,0,2021-03-31,INR,269126110000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR3,0,2021-03-31,INR,44382022776000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR31,0,2021-03-31,INR,41994000083000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR32,0,2021-03-31,INR,2388022693000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR4,0,2021-03-31,INR,27752454739000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2021,2020,SMSR5,0,2021-03-31,INR,12727674076000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR1,0,2021-12-31,INR,193812301454000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR11,0,2021-12-31,INR,61007160186000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR1101,0,2021-12-31,INR,11943346600000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR1102,0,2021-12-31,INR,49063813586000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR12,0,2021-12-31,INR,132805141268000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR1201,0,2021-12-31,INR,268639600000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR1202,0,2021-12-31,INR,132536501668000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR12021,0,2021-12-31,INR,9584768073000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR12022,0,2021-12-31,INR,122951733595000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR2,0,2021-12-31,INR,276642722000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR3,0,2021-12-31,INR,47530212554000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR31,0,2021-12-31,INR,45506520051000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR32,0,2021-12-31,INR,2023692503000.0002
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR4,0,2021-12-31,INR,29766772330000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR5,0,2021-12-31,INR,9418535228000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR1,0,2022-03-31,INR,200805986200000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR11,0,2022-03-31,INR,64776292840000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR1101,0,2022-03-31,INR,14505963799999.9
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR1102,0,2022-03-31,INR,50270329040000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR12,0,2022-03-31,INR,136029693400000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR1201,0,2022-03-31,INR,395806400000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR1202,0,2022-03-31,INR,135633887000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR12021,0,2022-03-31,INR,9521806011000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR12022,0,2022-03-31,INR,126112080989000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR2,0,2022-03-31,INR,280129777400
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR3,0,2022-03-31,INR,47054312980000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR31,0,2022-03-31,INR,44427198390000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR32,0,2022-03-31,INR,2627114589000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR4,0,2022-03-31,INR,30218578090000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2022,2021,SMSR5,0,2022-03-31,INR,11573005290000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR1,0,2022-07-15,INR,205324956000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR11,0,2022-07-15,INR,64203222440000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR1101,0,2022-07-15,INR,11309361399999.9
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR1102,0,2022-07-15,INR,52893861040000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR12,0,2022-07-15,INR,141121733500000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR1201,0,2022-07-15,INR,479368000000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR1202,0,2022-07-15,INR,140642365500000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR12021,0,2022-07-15,INR,10530327970000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR12022,0,2022-07-15,INR,130112037530000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR2,0,2022-07-15,INR,284510908000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR3,0,2022-07-15,INR,46034440290000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR31,0,2022-07-15,INR,44447386070000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR32,0,2022-07-15,INR,1587054220000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR4,0,2022-07-15,INR,32794705390000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR5,0,2022-07-15,INR,7602139385000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR1,0,2023-03-31,INR,227107303200000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR11,0,2023-03-31,INR,71655326420000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR1101,0,2023-03-31,INR,14511255500000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR1102,0,2023-03-31,INR,57144070920000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR12,0,2023-03-31,INR,155451976800000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR1201,0,2023-03-31,INR,265489600000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR1202,0,2023-03-31,INR,155186487200000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR12021,0,2023-03-31,INR,10963334140000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR12022,0,2023-03-31,INR,144223153060000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR2,0,2023-03-31,INR,302854765400
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR3,0,2023-03-31,INR,47000817180000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR31,0,2023-03-31,INR,45876150070000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR32,0,2023-03-31,INR,1124667112000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR4,0,2023-03-31,INR,34467859430000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2023,2022,SMSR5,0,2023-03-31,INR,13661464520000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR1,0,2023-06-30,INR,233970127700000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR11,0,2023-06-30,INR,71903410020000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR1101,0,2023-06-30,INR,12202513200000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR1102,0,2023-06-30,INR,59700896820000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR12,0,2023-06-30,INR,162066717700000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR1201,0,2023-06-30,INR,53827900000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR1202,0,2023-06-30,INR,162012889800000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR12021,0,2023-06-30,INR,10686723490000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR12022,0,2023-06-30,INR,151326166310000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR2,0,2023-06-30,INR,309246298600
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR3,0,2023-06-30,INR,47776427090000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR31,0,2023-06-30,INR,47175008500000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR32,0,2023-06-30,INR,601418583000
RBI:MSURYSOR_F_RN(1.0),N_A,N_A,F,2024,2023,SMSR4,0,2023-06-30,INR,37837316530000
