DATAFLOW,AUDST,BASE_PER,CURR_BASK_RN,FREQ,REPYEAREND,REPYEARSTART,TYP_OF_RATE,TYP_TRD_WTS_RN,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-05-31,IX,123.9177
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,NEER,EXP_WTS,2011-05-31,IX,122.1215
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,NEER,TRD_WTS,2011-05-31,IX,122.753
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,REER,EXP_WTS,2011-05-31,IX,100.2599
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,REER,TRD_WTS,2011-05-31,IX,100.0369
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-05-31,IX,130.7689
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-05-31,IX,99.4565
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2009_10,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-05-31,IX,102.77
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2009_10,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-05-31,IX,89.48
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2010_11,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-05-31,IX,97.27
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2010_11,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-05-31,IX,101.34
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2011_12,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-05-31,IX,105.4
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2011_12,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-05-31,IX,104.26
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,NEER,EXP_WTS,2011-06-30,IX,93.4561
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,NEER,TRD_WTS,2011-06-30,IX,91.7572
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,REER,EXP_WTS,2011-06-30,IX,116.4118
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,REER,TRD_WTS,2011-06-30,IX,113.56
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-06-30,IX,88.9727
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-06-30,IX,124.9136
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,NEER,EXP_WTS,2011-06-30,IX,122.2449
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,NEER,TRD_WTS,2011-06-30,IX,122.7474
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,REER,EXP_WTS,2011-06-30,IX,101.7167
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,REER,TRD_WTS,2011-06-30,IX,101.3161
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-06-30,IX,130.7376
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-06-30,IX,100.9257
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2009_10,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-06-30,IX,102.76
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2009_10,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-06-30,IX,89.48
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2010_11,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-06-30,IX,97.27
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2010_11,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-06-30,IX,101.06
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2011_12,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-06-30,IX,105.37
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2011_12,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-06-30,IX,103.93
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,NEER,EXP_WTS,2011-07-31,IX,94.2902
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,NEER,TRD_WTS,2011-07-31,IX,92.3695
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,REER,EXP_WTS,2011-07-31,IX,119.0735
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,REER,TRD_WTS,2011-07-31,IX,115.8709
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-07-31,IX,89.9462
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-07-31,IX,127.6023
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,NEER,EXP_WTS,2011-07-31,IX,123.3359
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,NEER,TRD_WTS,2011-07-31,IX,123.5665
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,REER,EXP_WTS,2011-07-31,IX,104.0424
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,REER,TRD_WTS,2011-07-31,IX,103.3778
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-07-31,IX,132.1681
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-07-31,IX,103.6973
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2009_10,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-07-31,IX,103.92
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2009_10,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-07-31,IX,90.49
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2010_11,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-07-31,IX,98.37
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2010_11,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-07-31,IX,102.44
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2011_12,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-07-31,IX,106.52
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2011_12,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-07-31,IX,105.28
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,NEER,EXP_WTS,2011-08-31,IX,92.5355
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,NEER,TRD_WTS,2011-08-31,IX,90.5157
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,REER,EXP_WTS,2011-08-31,IX,117.9179
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,REER,TRD_WTS,2011-08-31,IX,114.5656
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-08-31,IX,87.7226
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-08-31,IX,126.1436
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,NEER,EXP_WTS,2011-08-31,IX,121.0407
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,NEER,TRD_WTS,2011-08-31,IX,121.0865
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,REER,EXP_WTS,2011-08-31,IX,103.0327
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,REER,TRD_WTS,2011-08-31,IX,102.2133
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-08-31,IX,128.9008
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-08-31,IX,102.1689
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2009_10,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-08-31,IX,101.35
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2009_10,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-08-31,IX,88.25
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2010_11,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-08-31,IX,95.97
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2010_11,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-08-31,IX,100.65
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2011_12,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-08-31,IX,103.89
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2011_12,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-08-31,IX,103.43
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,NEER,EXP_WTS,2011-09-30,IX,89.4636
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,NEER,TRD_WTS,2011-09-30,IX,87.6257
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,REER,EXP_WTS,2011-09-30,IX,114.9595
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,REER,TRD_WTS,2011-09-30,IX,111.8075
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-09-30,IX,84.6051
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-09-30,IX,122.9617
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,NEER,EXP_WTS,2011-09-30,IX,117.0225
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,NEER,TRD_WTS,2011-09-30,IX,117.2205
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,REER,EXP_WTS,2011-09-30,IX,100.4477
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,REER,TRD_WTS,2011-09-30,IX,99.7526
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-09-30,IX,124.3199
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-09-30,IX,99.2297
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2009_10,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-09-30,IX,97.86
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2009_10,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-09-30,IX,85.21
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2010_11,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-09-30,IX,92.64
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2010_11,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-09-30,IX,97.87
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2011_12,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-09-30,IX,100.2
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2011_12,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-09-30,IX,100.5
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,NEER,EXP_WTS,2011-10-31,IX,86.9869
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,NEER,TRD_WTS,2011-10-31,IX,85.1967
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,REER,EXP_WTS,2011-10-31,IX,112.0663
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,REER,TRD_WTS,2011-10-31,IX,109.1097
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-10-31,IX,81.8839
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-10-31,IX,119.2884
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,NEER,EXP_WTS,2011-10-31,IX,113.783
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,NEER,TRD_WTS,2011-10-31,IX,113.9711
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,REER,EXP_WTS,2011-10-31,IX,97.9198
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,REER,TRD_WTS,2011-10-31,IX,97.3456
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-10-31,IX,120.3212
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-10-31,IX,96.3811
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2009_10,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-10-31,IX,94.73
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2009_10,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-10-31,IX,82.48
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2010_11,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-10-31,IX,89.67
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2010_11,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-10-31,IX,94.78
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2011_12,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-10-31,IX,96.98
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2011_12,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-10-31,IX,97.3
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,NEER,EXP_WTS,2011-11-30,IX,84.4866
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,NEER,TRD_WTS,2011-11-30,IX,82.778
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,REER,EXP_WTS,2011-11-30,IX,109.0401
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,REER,TRD_WTS,2011-11-30,IX,106.2624
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-11-30,IX,79.5506
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-11-30,IX,116.4033
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,NEER,EXP_WTS,2011-11-30,IX,110.5123
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,NEER,TRD_WTS,2011-11-30,IX,110.7355
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,REER,EXP_WTS,2011-11-30,IX,95.2755
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,REER,TRD_WTS,2011-11-30,IX,94.8053
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-11-30,IX,116.8926
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-11-30,IX,93.9271
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2010_11,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-11-30,IX,87.11
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2010_11,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-11-30,IX,92.46
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2011_12,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-11-30,IX,94.21
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2011_12,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-11-30,IX,94.94
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,NEER,EXP_WTS,2011-12-31,IX,82.2791
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,NEER,TRD_WTS,2011-12-31,IX,80.5873
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,REER,EXP_WTS,2011-12-31,IX,105.5685
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,REER,TRD_WTS,2011-12-31,IX,102.8147
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-12-31,IX,77.5832
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-12-31,IX,113.1858
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,NEER,EXP_WTS,2011-12-31,IX,107.6249
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,NEER,TRD_WTS,2011-12-31,IX,107.8049
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,REER,EXP_WTS,2011-12-31,IX,92.2422
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,REER,TRD_WTS,2011-12-31,IX,91.7293
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-12-31,IX,114.0017
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-12-31,IX,91.0172
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2010_11,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-12-31,IX,85.01
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2010_11,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-12-31,IX,90.29
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2011_12,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2011-12-31,IX,91.88
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2011_12,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2011-12-31,IX,92.66
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,NEER,EXP_WTS,2012-01-31,IX,84.7052
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,NEER,TRD_WTS,2012-01-31,IX,82.9703
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,REER,EXP_WTS,2012-01-31,IX,108.8281
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,REER,TRD_WTS,2012-01-31,IX,105.9773
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2012-01-31,IX,79.9438
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2012-01-31,IX,115.9055
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,NEER,EXP_WTS,2012-01-31,IX,110.7984
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,NEER,TRD_WTS,2012-01-31,IX,110.9927
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,REER,EXP_WTS,2012-01-31,IX,95.0903
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,REER,TRD_WTS,2012-01-31,IX,94.5509
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2012-01-31,IX,117.4704
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2012-01-31,IX,93.8452
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2010_11,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2012-01-31,IX,87.64
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2010_11,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2012-01-31,IX,93.05
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2011_12,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2012-01-31,IX,94.68
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2011_12,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2012-01-31,IX,95.4
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,NEER,EXP_WTS,2012-02-29,IX,87.7348
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,NEER,TRD_WTS,2012-02-29,IX,86.0957
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,REER,EXP_WTS,2012-02-29,IX,113.1151
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,REER,TRD_WTS,2012-02-29,IX,110.2785
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2012-02-29,IX,82.7466
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2012-02-29,IX,120.6561
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,NEER,EXP_WTS,2012-02-29,IX,114.7612
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,NEER,TRD_WTS,2012-02-29,IX,115.1738
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,REER,EXP_WTS,2012-02-29,IX,98.8362
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2012,2011,REER,TRD_WTS,2012-02-29,IX,98.3884
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2012-02-29,IX,121.5889
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2012-02-29,IX,97.3985
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2010_11,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2012-02-29,IX,90.64
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2010_11,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2012-02-29,IX,96.62
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2011_12,CURR_BASK_6CURR,M,2012,2011,NEER,TRD_WTS,2012-02-29,IX,98.0
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2011_12,CURR_BASK_6CURR,M,2012,2011,REER,TRD_WTS,2012-02-29,IX,99.16
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2012,2011,NEER,EXP_WTS,2012-03-31,IX,85.8892
