DATAFLOW,AUDST,BASE_PER,FREQ,REPYEAREND,REPYEARSTART,TERM_EXT_TRD_RN,TYP_COMD_RN,TIME_PERIOD,TYP_INDX_RN,OBS_VALUE
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_851,2022-03-31,INDX_UNT_VAL,195.978853
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_87,2022-03-31,INDX_QUANT,243.903579
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_87,2022-03-31,INDX_UNT_VAL,94.698587
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_871,2022-03-31,INDX_QUANT,170.715291
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_871,2022-03-31,INDX_UNT_VAL,65.862431
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_872,2022-03-31,INDX_QUANT,407.608773
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_872,2022-03-31,INDX_UNT_VAL,86.314286
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_873,2022-03-31,INDX_QUANT,112.248553
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_873,2022-03-31,INDX_UNT_VAL,141.408041
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_874,2022-03-31,INDX_QUANT,217.491015
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_874,2022-03-31,INDX_UNT_VAL,99.883027
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_88,2022-03-31,INDX_QUANT,126.445281
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_88,2022-03-31,INDX_UNT_VAL,130.921728
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_881,2022-03-31,INDX_QUANT,76.373431
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_881,2022-03-31,INDX_UNT_VAL,105.153924
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_882,2022-03-31,INDX_QUANT,67.69197
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_882,2022-03-31,INDX_UNT_VAL,138.483357
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_883,2022-03-31,INDX_QUANT,2.540542
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_883,2022-03-31,INDX_UNT_VAL,32.62612
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_884,2022-03-31,INDX_QUANT,170.304421
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_884,2022-03-31,INDX_UNT_VAL,122.944579
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_885,2022-03-31,INDX_QUANT,137.623752
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_885,2022-03-31,INDX_UNT_VAL,140.711433
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_89,2022-03-31,INDX_QUANT,67.949669
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_89,2022-03-31,INDX_UNT_VAL,113.295391
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_891,2022-03-31,INDX_QUANT,285.270858
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_891,2022-03-31,INDX_UNT_VAL,109.174246
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_892,2022-03-31,INDX_QUANT,62.726702
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_892,2022-03-31,INDX_UNT_VAL,143.599121
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_893,2022-03-31,INDX_QUANT,129.384176
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_893,2022-03-31,INDX_UNT_VAL,188.126957
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_894,2022-03-31,INDX_QUANT,208.857823
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_894,2022-03-31,INDX_UNT_VAL,56.575642
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_895,2022-03-31,INDX_QUANT,143.536404
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_895,2022-03-31,INDX_UNT_VAL,115.320509
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_896,2022-03-31,INDX_QUANT,251.06831
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_896,2022-03-31,INDX_UNT_VAL,102.115893
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_897,2022-03-31,INDX_QUANT,27.969494
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_897,2022-03-31,INDX_UNT_VAL,65.303648
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_898,2022-03-31,INDX_QUANT,63.026051
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_898,2022-03-31,INDX_UNT_VAL,239.200152
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_899,2022-03-31,INDX_QUANT,145.923675
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_899,2022-03-31,INDX_UNT_VAL,144.320437
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_9,2022-03-31,INDX_QUANT,77.887365
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_9,2022-03-31,INDX_UNT_VAL,147.340369
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_91,2022-03-31,INDX_QUANT,0.0
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_91,2022-03-31,INDX_UNT_VAL,0.0
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_911,2022-03-31,INDX_QUANT,0.0
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_911,2022-03-31,INDX_UNT_VAL,0.0
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_93,2022-03-31,INDX_QUANT,7.62902
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_93,2022-03-31,INDX_UNT_VAL,239.658653
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_931,2022-03-31,INDX_QUANT,7.62902
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_931,2022-03-31,INDX_UNT_VAL,239.658653
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_96,2022-03-31,INDX_QUANT,386.938901
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_96,2022-03-31,INDX_UNT_VAL,53.796371
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_961,2022-03-31,INDX_QUANT,386.938901
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_961,2022-03-31,INDX_UNT_VAL,53.796371
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_97,2022-03-31,INDX_QUANT,86.381734
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_97,2022-03-31,INDX_UNT_VAL,136.178901
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_971,2022-03-31,INDX_QUANT,86.381734
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_971,2022-03-31,INDX_UNT_VAL,136.178901
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_I,2022-03-31,INDX_QUANT,0.0
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_I,2022-03-31,INDX_UNT_VAL,218.190333
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_II,2022-03-31,INDX_QUANT,0.0
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_IMP,COMMODITY_II,2022-03-31,INDX_UNT_VAL,218.190333
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_0,2023-03-31,INDX_QUANT,157.451639
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_0,2023-03-31,INDX_UNT_VAL,162.805712
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_00,2023-03-31,INDX_QUANT,54.288775
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_00,2023-03-31,INDX_UNT_VAL,190.555144
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_001,2023-03-31,INDX_QUANT,54.288775
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_001,2023-03-31,INDX_UNT_VAL,190.555144
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_01,2023-03-31,INDX_QUANT,103.402811
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_01,2023-03-31,INDX_UNT_VAL,141.413914
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_011,2023-03-31,INDX_QUANT,100.733854
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_011,2023-03-31,INDX_UNT_VAL,140.697326
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_012,2023-03-31,INDX_QUANT,151.883968
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_012,2023-03-31,INDX_UNT_VAL,154.197723
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_016,2023-03-31,INDX_QUANT,36.979361
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_016,2023-03-31,INDX_UNT_VAL,455.168995
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_017,2023-03-31,INDX_QUANT,70.813903
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_017,2023-03-31,INDX_UNT_VAL,171.131869
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_02,2023-03-31,INDX_QUANT,92.480019
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_02,2023-03-31,INDX_UNT_VAL,201.494588
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_022,2023-03-31,INDX_QUANT,33.635109
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_022,2023-03-31,INDX_UNT_VAL,207.067167
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_023,2023-03-31,INDX_QUANT,330.864456
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_023,2023-03-31,INDX_UNT_VAL,208.741038
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_024,2023-03-31,INDX_QUANT,279.132768
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_024,2023-03-31,INDX_UNT_VAL,177.586232
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_025,2023-03-31,INDX_QUANT,121.669189
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_025,2023-03-31,INDX_UNT_VAL,187.6494
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_03,2023-03-31,INDX_QUANT,222.814973
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_03,2023-03-31,INDX_UNT_VAL,163.48404
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_034,2023-03-31,INDX_QUANT,85.410476
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_034,2023-03-31,INDX_UNT_VAL,195.419238
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_035,2023-03-31,INDX_QUANT,234.295539
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_035,2023-03-31,INDX_UNT_VAL,209.370997
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_036,2023-03-31,INDX_QUANT,229.393605
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_036,2023-03-31,INDX_UNT_VAL,151.7935
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_037,2023-03-31,INDX_QUANT,733.167645
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_037,2023-03-31,INDX_UNT_VAL,196.185268
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_04,2023-03-31,INDX_QUANT,156.185117
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_04,2023-03-31,INDX_UNT_VAL,154.914972
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_041,2023-03-31,INDX_QUANT,68.479653
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_041,2023-03-31,INDX_UNT_VAL,175.090007
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_042,2023-03-31,INDX_QUANT,182.256559
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_042,2023-03-31,INDX_UNT_VAL,145.080348
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_043,2023-03-31,INDX_QUANT,0.97406
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_043,2023-03-31,INDX_UNT_VAL,333.192608
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_044,2023-03-31,INDX_QUANT,73.584042
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_044,2023-03-31,INDX_UNT_VAL,173.437466
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_045,2023-03-31,INDX_QUANT,44.798887
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_045,2023-03-31,INDX_UNT_VAL,216.179447
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_046,2023-03-31,INDX_QUANT,201.500475
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_046,2023-03-31,INDX_UNT_VAL,170.87932
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_047,2023-03-31,INDX_QUANT,261.96628
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_047,2023-03-31,INDX_UNT_VAL,190.142461
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_048,2023-03-31,INDX_QUANT,173.027827
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_048,2023-03-31,INDX_UNT_VAL,173.995828
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_05,2023-03-31,INDX_QUANT,161.446533
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_05,2023-03-31,INDX_UNT_VAL,172.448177
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_054,2023-03-31,INDX_QUANT,179.891083
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_054,2023-03-31,INDX_UNT_VAL,152.978095
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_056,2023-03-31,INDX_QUANT,165.684523
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_056,2023-03-31,INDX_UNT_VAL,210.687651
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_057,2023-03-31,INDX_QUANT,93.809056
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_057,2023-03-31,INDX_UNT_VAL,160.716387
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_058,2023-03-31,INDX_QUANT,345.629965
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_058,2023-03-31,INDX_UNT_VAL,221.279148
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_059,2023-03-31,INDX_QUANT,243.855861
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_059,2023-03-31,INDX_UNT_VAL,195.825894
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_06,2023-03-31,INDX_QUANT,368.068682
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_06,2023-03-31,INDX_UNT_VAL,144.189963
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_061,2023-03-31,INDX_QUANT,369.992023
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_061,2023-03-31,INDX_UNT_VAL,144.151814
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_062,2023-03-31,INDX_QUANT,313.047237
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_062,2023-03-31,INDX_UNT_VAL,145.28131
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_07,2023-03-31,INDX_QUANT,119.577237
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_07,2023-03-31,INDX_UNT_VAL,186.92262
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_071,2023-03-31,INDX_QUANT,124.139162
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_071,2023-03-31,INDX_UNT_VAL,161.451092
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_072,2023-03-31,INDX_QUANT,241.090713
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_072,2023-03-31,INDX_UNT_VAL,220.149781
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_073,2023-03-31,INDX_QUANT,238.087785
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_073,2023-03-31,INDX_UNT_VAL,169.775699
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_074,2023-03-31,INDX_QUANT,92.858588
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_074,2023-03-31,INDX_UNT_VAL,149.873946
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_075,2023-03-31,INDX_QUANT,130.776259
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_075,2023-03-31,INDX_UNT_VAL,234.336413
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_08,2023-03-31,INDX_QUANT,67.352272
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_08,2023-03-31,INDX_UNT_VAL,177.071647
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_081,2023-03-31,INDX_QUANT,67.352272
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_081,2023-03-31,INDX_UNT_VAL,177.071647
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_09,2023-03-31,INDX_QUANT,220.970484
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_09,2023-03-31,INDX_UNT_VAL,197.747939
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_091,2023-03-31,INDX_QUANT,135.007708
RBI:TRD_INX_NBR_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_EXP,COMMODITY_091,2023-03-31,INDX_UNT_VAL,231.337623
