DATAFLOW,AUDST,BASE_PER,FREQ,REPYEAREND,REPYEARSTART,TYP_INDX_RN,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2013,2012,IMP,2013-03-31,IX,459.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2013,2012,IMP2,2013-03-31,IX,261.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2013,2012,INDX_QUANT,2013-03-31,IX,618.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2013,2012,INDX_UNT_VAL,2013-03-31,IX,743.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2013,2012,TERM_TRD,2013-03-31,IX,355.888889
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2013,2012,TERM_TRD_GROSS,2013-03-31,IX,73.1
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2013,2012,TERM_TRD_INC,2013-03-31,IX,220.888889
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2013,2012,TERM_TRD_NET,2013-03-31,IX,61.9
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2014,2013,EXP,2014-03-31,IX,312.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2014,2013,EXP1,2014-03-31,IX,378.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2014,2013,IMP,2014-03-31,IX,518.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2014,2013,IMP2,2014-03-31,IX,233.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2014,2013,INDX_QUANT,2014-03-31,IX,611.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2014,2013,INDX_UNT_VAL,2014-03-31,IX,830.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2014,2013,TERM_TRD,2014-03-31,IX,349.475676
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2014,2013,TERM_TRD_GROSS,2014-03-31,IX,61.6
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2014,2013,TERM_TRD_INC,2014-03-31,IX,227.675676
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2014,2013,TERM_TRD_NET,2014-03-31,IX,60.2
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2014,2013,EXP,2014-03-31,IX,111.6048
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2014,2013,EXP1,2014-03-31,IX,139.3537
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2014,2013,IMP,2014-03-31,IX,108.3451
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2014,2013,IMP2,2014-03-31,IX,94.1013
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2014,2013,INDX_QUANT,2014-03-31,IX,233.455
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2014,2013,INDX_UNT_VAL,2014-03-31,IX,219.9499
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2014,2013,TERM_TRD,2014-03-31,IX,314.081933
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2014,2013,TERM_TRD_GROSS,2014-03-31,IX,67.527
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2014,2013,TERM_TRD_INC,2014-03-31,IX,143.546333
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2014,2013,TERM_TRD_NET,2014-03-31,IX,103.0086
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2015,2014,EXP,2015-03-31,IX,300.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2015,2014,EXP1,2015-03-31,IX,397.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2015,2014,IMP,2015-03-31,IX,518.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2015,2014,IMP2,2015-03-31,IX,235.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2015,2014,INDX_QUANT,2015-03-31,IX,632.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2015,2014,INDX_UNT_VAL,2015-03-31,IX,818.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2015,2014,TERM_TRD,2015-03-31,IX,347.02278
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2015,2014,TERM_TRD_GROSS,2015-03-31,IX,59.2
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2015,2014,TERM_TRD_INC,2015-03-31,IX,229.92278
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2015,2014,TERM_TRD_NET,2015-03-31,IX,57.9
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2015,2014,EXP,2015-03-31,IX,108.5811
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2015,2014,EXP1,2015-03-31,IX,154.9511
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2015,2014,IMP,2015-03-31,IX,99.7548
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2015,2014,IMP2,2015-03-31,IX,103.6719
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2015,2014,INDX_QUANT,2015-03-31,IX,258.623
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2015,2014,INDX_UNT_VAL,2015-03-31,IX,208.3359
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2015,2014,TERM_TRD,2015-03-31,IX,344.415366
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2015,2014,TERM_TRD_GROSS,2015-03-31,IX,66.9062
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2015,2014,TERM_TRD_INC,2015-03-31,IX,168.661166
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2015,2014,TERM_TRD_NET,2015-03-31,IX,108.848
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2016,2015,EXP,2016-03-31,IX,372.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2016,2015,EXP1,2016-03-31,IX,290.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2016,2015,IMP,2016-03-31,IX,518.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2016,2015,IMP2,2016-03-31,IX,214.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2016,2015,INDX_QUANT,2016-03-31,IX,504.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2016,2015,INDX_UNT_VAL,2016-03-31,IX,890.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2016,2015,TERM_TRD,2016-03-31,IX,354.262548
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2016,2015,TERM_TRD_GROSS,2016-03-31,IX,74.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2016,2015,TERM_TRD_INC,2016-03-31,IX,208.262548
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2016,2015,TERM_TRD_NET,2016-03-31,IX,72.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2016,2015,EXP,2016-03-31,IX,104.0172
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2016,2015,EXP1,2016-03-31,IX,185.6537
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2016,2015,IMP,2016-03-31,IX,84.5323
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2016,2015,IMP2,2016-03-31,IX,111.3677
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2016,2015,INDX_QUANT,2016-03-31,IX,297.0214
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2016,2015,INDX_UNT_VAL,2016-03-31,IX,188.5495
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2016,2015,TERM_TRD,2016-03-31,IX,411.484428
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2016,2015,TERM_TRD_GROSS,2016-03-31,IX,59.9868
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2016,2015,TERM_TRD_INC,2016-03-31,IX,228.447328
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2016,2015,TERM_TRD_NET,2016-03-31,IX,123.0503
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2017,2016,EXP,2017-03-31,IX,372.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2017,2016,EXP1,2017-03-31,IX,313.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2017,2016,IMP,2017-03-31,IX,523.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2017,2016,IMP2,2017-03-31,IX,220.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2017,2016,INDX_QUANT,2017-03-31,IX,533.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2017,2016,INDX_UNT_VAL,2017-03-31,IX,895.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2017,2016,TERM_TRD,2017-03-31,IX,364.030975
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2017,2016,TERM_TRD_GROSS,2017-03-31,IX,70.3
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2017,2016,TERM_TRD_INC,2017-03-31,IX,222.630975
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2017,2016,TERM_TRD_NET,2017-03-31,IX,71.1
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2017,2016,EXP,2017-03-31,IX,107.5741
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2017,2016,EXP1,2017-03-31,IX,223.7567
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2017,2016,IMP,2017-03-31,IX,87.7355
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2017,2016,IMP2,2017-03-31,IX,111.8754
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2017,2016,INDX_QUANT,2017-03-31,IX,335.6321
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2017,2016,INDX_UNT_VAL,2017-03-31,IX,195.3096
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2017,2016,TERM_TRD,2017-03-31,IX,446.962779
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2017,2016,TERM_TRD_GROSS,2017-03-31,IX,49.9987
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2017,2016,TERM_TRD_INC,2017-03-31,IX,274.352179
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2017,2016,TERM_TRD_NET,2017-03-31,IX,122.6119
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2018,2017,EXP,2018-03-31,IX,376.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2018,2017,EXP1,2018-03-31,IX,322.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2018,2017,IMP,2018-03-31,IX,513.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2018,2017,IMP2,2018-03-31,IX,260.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2018,2017,INDX_QUANT,2018-03-31,IX,582.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2018,2017,INDX_UNT_VAL,2018-03-31,IX,889.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2018,2017,TERM_TRD,2018-03-31,IX,390.007797
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2018,2017,TERM_TRD_GROSS,2018-03-31,IX,80.7
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2018,2017,TERM_TRD_INC,2018-03-31,IX,236.007797
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2018,2017,TERM_TRD_NET,2018-03-31,IX,73.3
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2018,2017,EXP,2018-03-31,IX,110.4031
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2018,2017,EXP1,2018-03-31,IX,200.1999
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2018,2017,IMP,2018-03-31,IX,92.1733
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2018,2017,IMP2,2018-03-31,IX,123.334
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2018,2017,INDX_QUANT,2018-03-31,IX,323.5339
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2018,2017,INDX_UNT_VAL,2018-03-31,IX,202.5764
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2018,2017,TERM_TRD,2018-03-31,IX,421.178125
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2018,2017,TERM_TRD_GROSS,2018-03-31,IX,61.6054
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2018,2017,TERM_TRD_INC,2018-03-31,IX,239.794925
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2018,2017,TERM_TRD_NET,2018-03-31,IX,119.7778
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2019,2018,EXP,2019-03-31,IX,402.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2019,2018,EXP1,2019-03-31,IX,361.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2019,2018,IMP,2019-03-31,IX,569.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2019,2018,IMP2,2019-03-31,IX,291.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2019,2018,INDX_QUANT,2019-03-31,IX,652.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2019,2018,INDX_UNT_VAL,2019-03-31,IX,971.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2019,2018,TERM_TRD,2019-03-31,IX,407.047452
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2019,2018,TERM_TRD_GROSS,2019-03-31,IX,81.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2019,2018,TERM_TRD_INC,2019-03-31,IX,255.047452
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_1999_2000,AFY,2019,2018,TERM_TRD_NET,2019-03-31,IX,71.0
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2019,2018,EXP,2019-03-31,IX,123.9296
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2019,2018,EXP1,2019-03-31,IX,124.5334
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2019,2018,IMP,2019-03-31,IX,108.7641
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2019,2018,IMP2,2019-03-31,IX,126.1723
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2019,2018,INDX_QUANT,2019-03-31,IX,250.7057
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2019,2018,INDX_UNT_VAL,2019-03-31,IX,232.6937
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2019,2018,TERM_TRD,2019-03-31,IX,357.157189
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2019,2018,TERM_TRD_GROSS,2019-03-31,IX,101.316
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2019,2018,TERM_TRD_INC,2019-03-31,IX,141.897689
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2019,2018,TERM_TRD_NET,2019-03-31,IX,113.9435
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2020,2019,EXP,2020-03-31,IX,124.7685
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2020,2019,EXP1,2020-03-31,IX,145.0192
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2020,2019,IMP,2020-03-31,IX,102.864
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2020,2019,IMP2,2020-03-31,IX,124.6558
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2020,2019,INDX_QUANT,2020-03-31,IX,269.675
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2020,2019,INDX_UNT_VAL,2020-03-31,IX,227.6325
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2020,2019,TERM_TRD,2020-03-31,IX,383.153391
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2020,2019,TERM_TRD_GROSS,2020-03-31,IX,85.9582
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2020,2019,TERM_TRD_INC,2020-03-31,IX,175.900491
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2020,2019,TERM_TRD_NET,2020-03-31,IX,121.2947
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,EXP,2021-03-31,IX,140.259279
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,EXP1,2021-03-31,IX,116.475697
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,IMP,2021-03-31,IX,105.466681
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,IMP2,2021-03-31,IX,107.157792
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,INDX_QUANT,2021-03-31,IX,223.633489
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,INDX_UNT_VAL,2021-03-31,IX,245.72596
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD,2021-03-31,IX,379.889395
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_GROSS,2021-03-31,IX,92.000129
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_INC,2021-03-31,IX,154.900081
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2021,2020,TERM_TRD_NET,2021-03-31,IX,132.989185
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,EXP,2022-03-31,IX,143.840751
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,EXP1,2022-03-31,IX,189.484146
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,IMP,2022-03-31,IX,133.668474
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,IMP2,2022-03-31,IX,130.596838
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,INDX_QUANT,2022-03-31,IX,320.080984
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,INDX_UNT_VAL,2022-03-31,IX,277.509225
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD,2022-03-31,IX,380.436423
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_GROSS,2022-03-31,IX,68.922304
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_INC,2022-03-31,IX,203.90404
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2022,2021,TERM_TRD_NET,2022-03-31,IX,107.610079
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,EXP,2023-03-31,IX,159.608812
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,EXP1,2023-03-31,IX,146.213209
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,IMP,2023-03-31,IX,157.344393
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,IMP2,2023-03-31,IX,146.997283
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,INDX_QUANT,2023-03-31,IX,293.210492
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,INDX_UNT_VAL,2023-03-31,IX,316.953205
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD,2023-03-31,IX,350.292836
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_GROSS,2023-03-31,IX,100.536254
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_INC,2023-03-31,IX,148.317434
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2023,2022,TERM_TRD_NET,2023-03-31,IX,101.439148
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2024,2023,EXP,2024-03-31,IX,160.352495
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2024,2023,EXP1,2024-03-31,IX,201.196932
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2024,2023,IMP,2024-03-31,IX,140.391014
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2024,2023,IMP2,2024-03-31,IX,147.319922
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2024,2023,INDX_QUANT,2024-03-31,IX,348.516854
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2024,2023,INDX_UNT_VAL,2024-03-31,IX,300.743509
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2024,2023,TERM_TRD,2024-03-31,IX,417.244339
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2024,2023,TERM_TRD_GROSS,2024-03-31,IX,73.221754
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2024,2023,TERM_TRD_INC,2024-03-31,IX,229.804096
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2024,2023,TERM_TRD_NET,2024-03-31,IX,114.218489
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2025,2024,EXP,2025-03-31,IX,163.534169
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2025,2024,EXP1,2025-03-31,IX,179.205164
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2025,2024,IMP,2025-03-31,IX,159.785935
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2025,2024,IMP2,2025-03-31,IX,163.204437
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2025,2024,INDX_QUANT,2025-03-31,IX,342.409601
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2025,2024,INDX_UNT_VAL,2025-03-31,IX,323.320104
RBI:INX_NBR_TERM_FR_TRD_RN(1.0),N_A,BY_2012_2013,AFY,2025,2024,TERM_TRD,2025-03-31,IX,376.825997
