DATAFLOW,ACT_CAT_RN,AUDST,COMP_COUNT,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,TYP_SRC_FNDS_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,CURR_FIN_YR,2015,2014,IS_PRV_DEP,0,2015-03-31,INR,5866000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,CURR_FIN_YR,2015,2014,IS_PRV_OCP,0,2015-03-31,INR,4996000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,CURR_FIN_YR,2015,2014,IS_PRV_ONCP,0,2015-03-31,INR,14933000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,CURR_FIN_YR,2015,2014,IS_PU_CAP,0,2015-03-31,INR,11650000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,CURR_FIN_YR,2015,2014,IS_RES_CAP_RES,0,2015-03-31,INR,-16784000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,CURR_FIN_YR,2015,2014,IS_RES_DEB_RED,0,2015-03-31,INR,654000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,CURR_FIN_YR,2015,2014,IS_RES_OTH,0,2015-03-31,INR,78908000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,CURR_FIN_YR,2015,2014,IS_RES_SRPLS,0,2015-03-31,INR,62779000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,CURR_FIN_YR,2015,2014,STBR_LROD_BNK,0,2015-03-31,INR,-276672000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,CURR_FIN_YR,2015,2014,STBR_LROD_OTH,0,2015-03-31,INR,-31761000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,CURR_FIN_YR,2015,2014,TTL_INT_EXT_SRC,0,2015-03-31,INR,899251000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,ESL_NCL_LTB_LTM_OF_FLO,0,2015-03-31,INR,38000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,ES_CL_OCL,0,2015-03-31,INR,310887000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,ES_CL_STBR,0,2015-03-31,INR,139979000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,ES_CL_STBR_DEP,0,2015-03-31,INR,-2340000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,ES_CL_STBR_LROD,0,2015-03-31,INR,150371000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,ES_CL_STBR_OLA,0,2015-03-31,INR,-11160000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,ES_CL_STRB_LAFRP,0,2015-03-31,INR,3107000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,ES_CL_TRD_PAYS,0,2015-03-31,INR,3943000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,ES_CURR_LIB,0,2015-03-31,INR,454810000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,ES_MON_AGST_SHR_WAR,0,2015-03-31,INR,205000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,ES_NCL_LNG_BRW,0,2015-03-31,INR,128404000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,ES_NCL_LTB_BND,0,2015-03-31,INR,-8813000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,ES_NCL_LTB_DEPS,0,2015-03-31,INR,-229856000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,ES_NCL_LTB_LAAFP,0,2015-03-31,INR,37324000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,ES_NCL_LTB_OTH,0,2015-03-31,INR,227571000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,ES_NCL_LTB_TLS,0,2015-03-31,INR,102140000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,ES_NCL_LTB_TLS_BNK,0,2015-03-31,INR,103172000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,ES_NCL_LTB_TLS_OTH,0,2015-03-31,INR,-1032000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,ES_NON_CURR_LIB,0,2015-03-31,INR,139092000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,ES_SHR_APP_MON_PEN_ALT,0,2015-03-31,INR,-205000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,ES_SHR_CAP_PRM,0,2015-03-31,INR,16316000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,ES__NCL_OTH_LTA,0,2015-03-31,INR,10688000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,EXT_SRC,0,2015-03-31,INR,610218000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,INT_SRC,0,2015-03-31,INR,109651000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,IS_PRV,0,2015-03-31,INR,11730000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,IS_PRV_DEP,0,2015-03-31,INR,5583000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,IS_PRV_OCP,0,2015-03-31,INR,2700000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,IS_PRV_ONCP,0,2015-03-31,INR,3447000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,IS_PU_CAP,0,2015-03-31,INR,12577000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,IS_RES_CAP_RES,0,2015-03-31,INR,42249000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,IS_RES_DEB_RED,0,2015-03-31,INR,3209000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,IS_RES_OTH,0,2015-03-31,INR,39889000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,IS_RES_SRPLS,0,2015-03-31,INR,85344000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,STBR_LROD_BNK,0,2015-03-31,INR,228612000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,STBR_LROD_OTH,0,2015-03-31,INR,-78241000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2978,AFY,PREV_FIN_YR,2015,2014,TTL_INT_EXT_SRC,0,2015-03-31,INR,719868000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,ESL_NCL_LTB_LTM_OF_FLO,0,2015-03-31,INR,2372000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,ES_CL_OCL,0,2015-03-31,INR,20944000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,ES_CL_STBR,0,2015-03-31,INR,81420000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,ES_CL_STBR_DEP,0,2015-03-31,INR,379000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,ES_CL_STBR_LROD,0,2015-03-31,INR,60868000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,ES_CL_STBR_OLA,0,2015-03-31,INR,55749000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,ES_CL_STRB_LAFRP,0,2015-03-31,INR,-35574000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,ES_CL_TRD_PAYS,0,2015-03-31,INR,8748000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,ES_CURR_LIB,0,2015-03-31,INR,111111000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,ES_MON_AGST_SHR_WAR,0,2015-03-31,INR,-2124000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,ES_NCL_LNG_BRW,0,2015-03-31,INR,148785000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,ES_NCL_LTB_BND,0,2015-03-31,INR,82884000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,ES_NCL_LTB_DEPS,0,2015-03-31,INR,111441000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,ES_NCL_LTB_DPLS,0,2015-03-31,INR,-91000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,ES_NCL_LTB_LAAFP,0,2015-03-31,INR,-121929000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,ES_NCL_LTB_OTH,0,2015-03-31,INR,-27798000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,ES_NCL_LTB_TLS,0,2015-03-31,INR,101908000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,ES_NCL_LTB_TLS_BNK,0,2015-03-31,INR,24463000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,ES_NCL_LTB_TLS_OTH,0,2015-03-31,INR,77445000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,ES_NON_CURR_LIB,0,2015-03-31,INR,155879000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,ES_SHR_APP_MON_PEN_ALT,0,2015-03-31,INR,-2662000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,ES_SHR_CAP_PRM,0,2015-03-31,INR,16949000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,ES__NCL_OTH_LTA,0,2015-03-31,INR,7092000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,EXT_SRC,0,2015-03-31,INR,279153000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,INT_SRC,0,2015-03-31,INR,83526000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,IS_PRV,0,2015-03-31,INR,11884000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,IS_PRV_DEP,0,2015-03-31,INR,-403000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,IS_PRV_OCP,0,2015-03-31,INR,7896000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,IS_PRV_ONCP,0,2015-03-31,INR,4391000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,IS_PU_CAP,0,2015-03-31,INR,4750000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,IS_RES_CAP_RES,0,2015-03-31,INR,79685000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,IS_RES_DEB_RED,0,2015-03-31,INR,-6141000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,IS_RES_OTH,0,2015-03-31,INR,-6652000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,IS_RES_SRPLS,0,2015-03-31,INR,66892000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,STBR_LROD_BNK,0,2015-03-31,INR,41029000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,STBR_LROD_OTH,0,2015-03-31,INR,19839000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,CURR_FIN_YR,2015,2014,TTL_INT_EXT_SRC,0,2015-03-31,INR,362679000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,ESL_NCL_LTB_LTM_OF_FLO,0,2015-03-31,INR,563000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,ES_CL_OCL,0,2015-03-31,INR,-18018000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,ES_CL_STBR,0,2015-03-31,INR,42653000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,ES_CL_STBR_DEP,0,2015-03-31,INR,-3564000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,ES_CL_STBR_LROD,0,2015-03-31,INR,3855000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,ES_CL_STBR_OLA,0,2015-03-31,INR,41459000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,ES_CL_STRB_LAFRP,0,2015-03-31,INR,902000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,ES_CL_TRD_PAYS,0,2015-03-31,INR,7820000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,ES_CURR_LIB,0,2015-03-31,INR,32456000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,ES_MON_AGST_SHR_WAR,0,2015-03-31,INR,124000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,ES_NCL_LNG_BRW,0,2015-03-31,INR,73706000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,ES_NCL_LTB_BND,0,2015-03-31,INR,-4640000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,ES_NCL_LTB_DEPS,0,2015-03-31,INR,-8171000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,ES_NCL_LTB_DPLS,0,2015-03-31,INR,46000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,ES_NCL_LTB_LAAFP,0,2015-03-31,INR,30918000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,ES_NCL_LTB_OTH,0,2015-03-31,INR,28146000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,ES_NCL_LTB_TLS,0,2015-03-31,INR,26844000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,ES_NCL_LTB_TLS_BNK,0,2015-03-31,INR,-28278000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,ES_NCL_LTB_TLS_OTH,0,2015-03-31,INR,55122000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,ES_NON_CURR_LIB,0,2015-03-31,INR,69066000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,ES_SHR_APP_MON_PEN_ALT,0,2015-03-31,INR,1764000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,ES_SHR_CAP_PRM,0,2015-03-31,INR,-1265000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,ES__NCL_OTH_LTA,0,2015-03-31,INR,-4640000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,EXT_SRC,0,2015-03-31,INR,102145000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,INT_SRC,0,2015-03-31,INR,62221000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,IS_PRV,0,2015-03-31,INR,5132000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,IS_PRV_DEP,0,2015-03-31,INR,2915000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,IS_PRV_OCP,0,2015-03-31,INR,4454000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,IS_PRV_ONCP,0,2015-03-31,INR,-1537000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,IS_PU_CAP,0,2015-03-31,INR,3060000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,IS_RES_CAP_RES,0,2015-03-31,INR,-4835000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,IS_RES_DEB_RED,0,2015-03-31,INR,5019000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,IS_RES_OTH,0,2015-03-31,INR,53846000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,IS_RES_SRPLS,0,2015-03-31,INR,54029000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,STBR_LROD_BNK,0,2015-03-31,INR,-22228000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,STBR_LROD_OTH,0,2015-03-31,INR,26083000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_MISC,N_A,4601,AFY,PREV_FIN_YR,2015,2014,TTL_INT_EXT_SRC,0,2015-03-31,INR,164366000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,ESL_NCL_LTB_LTM_OF_FLO,0,2015-03-31,INR,4000000.0
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,ES_CL_OCL,0,2015-03-31,INR,-43124000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,ES_CL_STBR,0,2015-03-31,INR,146329000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,ES_CL_STBR_DEP,0,2015-03-31,INR,39874000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,ES_CL_STBR_LROD,0,2015-03-31,INR,-17993000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,ES_CL_STBR_OLA,0,2015-03-31,INR,197102000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,ES_CL_STRB_LAFRP,0,2015-03-31,INR,-72653000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,ES_CL_TRD_PAYS,0,2015-03-31,INR,6592000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,ES_CURR_LIB,0,2015-03-31,INR,109800000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,ES_MON_AGST_SHR_WAR,0,2015-03-31,INR,-2541000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,ES_NCL_DEF_TAX_LIB,0,2015-03-31,INR,399000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,ES_NCL_LNG_BRW,0,2015-03-31,INR,98879000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,ES_NCL_LTB_BND,0,2015-03-31,INR,16331000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,ES_NCL_LTB_DEPS,0,2015-03-31,INR,32314000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,ES_NCL_LTB_DPLS,0,2015-03-31,INR,18757000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,ES_NCL_LTB_LAAFP,0,2015-03-31,INR,13306000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,ES_NCL_LTB_OTH,0,2015-03-31,INR,10295000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,ES_NCL_LTB_TLS,0,2015-03-31,INR,7872000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,ES_NCL_LTB_TLS_BNK,0,2015-03-31,INR,3185000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,ES_NCL_LTB_TLS_OTH,0,2015-03-31,INR,4687000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,ES_NON_CURR_LIB,0,2015-03-31,INR,106868000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,ES_SHR_APP_MON_PEN_ALT,0,2015-03-31,INR,-7820000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,ES_SHR_CAP_PRM,0,2015-03-31,INR,14149000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,ES__NCL_OTH_LTA,0,2015-03-31,INR,7589000000
RBI:SRC_FND_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,AFY,CURR_FIN_YR,2015,2014,EXT_SRC,0,2015-03-31,INR,220456000000
