DATAFLOW,ACT_CAT_RN,AUDST,BAL_SHT_ITMS_RN,COMP_COUNT,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_GFA_TA_LAND,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,8911000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_GFA_TA_LAND,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,28368000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_GFA_TA_PLM,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,6873000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_GFA_TA_PLM,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,59745000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_GFA_TA_VEC_OTH,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,6503000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_GFA_TA_VEC_OTH,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,15382000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_LTLA,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,954454000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_LTLA,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,1069871000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,87819000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,254369000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_FS,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,7858000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_FS,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,162000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,79959000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,254208000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_GU,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,12967000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_GU,18225,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,8434000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,NCA_NCI_IC_OTH,18225,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,216104000000
