DATAFLOW,ACT_CAT_RN,AUDST,BAL_SHT_ITMS_RN,COMP_COUNT,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CI,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,38696000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CI,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,35439000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CI,2995,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,22309000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CI_DWG,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,15000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CI_DWIDBI,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,35666000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CI_DWIDBI,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,33288000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CI_DWIDBI,2995,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,17815000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CI_IC,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,269000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CI_IC,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,1832000000
RBI:BAL_SHT_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CI_IC,2995,AFY,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,4355000000
