DATAFLOW,ACT_CAT_RN,AUDST,COMP_COUNT,FINC_RATIOS_RN,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PAR_PFT_RET_EBT,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,65.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PAR_PFT_RET_EBT,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,61.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PAR_PFT_RET_EBT,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,58.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PAR_PFT_RET_NET_PFT,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,95.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PAR_PFT_RET_NET_PFT,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,85.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PAR_PFT_RET_NET_PFT,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,81.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PAR_TP_EBT,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,29.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PAR_TP_EBT,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,26.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PAR_TP_EBT,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,26.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PR_DIV_NET_WRT,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,0.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PR_DIV_NET_WRT,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,1.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PR_DIV_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,1.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PR_DIV_TTL_PUSC,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,2.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PR_DIV_TTL_PUSC,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,6.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PR_DIV_TTL_PUSC,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,7.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PR_NET_PFT_NET_WRT,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,8.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PR_NET_PFT_NET_WRT,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,9.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PR_NET_PFT_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,8.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PR_NET_PFT_TTL_NET_AST,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,2.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PR_NET_PFT_TTL_NET_AST,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,2.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PR_NET_PFT_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,2.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PR_OP_PFT_FIN_INC,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,30.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PR_OP_PFT_FIN_INC,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,31.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PR_OP_PFT_FIN_INC,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,31.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PR_OP_PFT_NET_AST,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,3.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PR_OP_PFT_NET_AST,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,3.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21140,PR_OP_PFT_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,3.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,CSR_BNK_BRRW_TTL_BRRW,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,5.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,CSR_BNK_BRRW_TTL_BRRW,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,5.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,CSR_BNK_BRRW_TTL_BRRW,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,5.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,CSR_BRRW_TTL_NET_AST,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,61.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,CSR_BRRW_TTL_NET_AST,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,61.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,CSR_BRRW_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,59.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,CSR_DEBT_EQU,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,212.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,CSR_DEBT_EQU,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,213.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,CSR_DEBT_EQU,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,205.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,CSR_NET_WRT_TTL_NET_AST,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,21.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,CSR_NET_WRT_TTL_NET_AST,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,21.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,CSR_NET_WRT_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,22.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,CSR_TTL_OLIB_NET_WRT,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,368.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,CSR_TTL_OLIB_NET_WRT,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,369.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,CSR_TTL_OLIB_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,349.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PAR_DIV_EBT,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,1.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PAR_DIV_EBT,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,1.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PAR_DIV_EBT,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,7.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PAR_DIV_NET_PFT,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,2.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PAR_DIV_NET_PFT,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,2.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PAR_DIV_NET_PFT,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,11.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PAR_PFT_RET_EBT,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,65.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PAR_PFT_RET_EBT,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,65.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PAR_PFT_RET_EBT,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,62.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PAR_PFT_RET_NET_PFT,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,98.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PAR_PFT_RET_NET_PFT,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,97.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PAR_PFT_RET_NET_PFT,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,89.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PAR_TP_EBT,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,32.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PAR_TP_EBT,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,31.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PAR_TP_EBT,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,28.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PR_DIV_NET_WRT,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,0.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PR_DIV_NET_WRT,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,0.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PR_DIV_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,1.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PR_DIV_TTL_PUSC,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,1.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PR_DIV_TTL_PUSC,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,1.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PR_DIV_TTL_PUSC,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,4.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PR_NET_PFT_NET_WRT,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,10.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PR_NET_PFT_NET_WRT,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,9.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PR_NET_PFT_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,9.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PR_NET_PFT_TTL_NET_AST,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,2.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PR_NET_PFT_TTL_NET_AST,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,2.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PR_NET_PFT_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,2.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PR_OP_PFT_FIN_INC,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,40.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PR_OP_PFT_FIN_INC,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,38.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PR_OP_PFT_FIN_INC,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,40.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PR_OP_PFT_NET_AST,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,3.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PR_OP_PFT_NET_AST,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,2.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,3858,PR_OP_PFT_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,2.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,CSR_BNK_BRRW_TTL_BRRW,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,61.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,CSR_BNK_BRRW_TTL_BRRW,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,57.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,CSR_BNK_BRRW_TTL_BRRW,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,47.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,CSR_BRRW_TTL_NET_AST,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,27.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,CSR_BRRW_TTL_NET_AST,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,25.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,CSR_BRRW_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,24.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,CSR_DEBT_EQU,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,22.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,CSR_DEBT_EQU,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,21.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,CSR_DEBT_EQU,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,23.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,CSR_NET_WRT_TTL_NET_AST,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,58.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,CSR_NET_WRT_TTL_NET_AST,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,61.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,CSR_NET_WRT_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,61.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,CSR_TTL_OLIB_NET_WRT,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,71.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,CSR_TTL_OLIB_NET_WRT,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,63.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,CSR_TTL_OLIB_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,63.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PAR_DIV_EBT,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,0.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PAR_DIV_EBT,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,1.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PAR_DIV_EBT,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,1.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PAR_DIV_NET_PFT,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,1.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PAR_DIV_NET_PFT,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,1.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PAR_DIV_NET_PFT,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,1.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PAR_PFT_RET_EBT,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,79.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PAR_PFT_RET_EBT,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,72.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PAR_PFT_RET_EBT,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,75.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PAR_PFT_RET_NET_PFT,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,98.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PAR_PFT_RET_NET_PFT,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,98.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PAR_PFT_RET_NET_PFT,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,98.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PAR_TP_EBT,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,17.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PAR_TP_EBT,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,22.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PAR_TP_EBT,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,19.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PR_DIV_NET_WRT,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,0.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PR_DIV_NET_WRT,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,0.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PR_DIV_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,0.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PR_DIV_TTL_PUSC,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,0.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PR_DIV_TTL_PUSC,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,0.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PR_DIV_TTL_PUSC,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,0.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PR_NET_PFT_NET_WRT,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,5.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PR_NET_PFT_NET_WRT,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,3.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PR_NET_PFT_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,3.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PR_NET_PFT_TTL_NET_AST,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,3.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PR_NET_PFT_TTL_NET_AST,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,2.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PR_NET_PFT_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,2.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PR_OP_PFT_FIN_INC,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,28.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PR_OP_PFT_FIN_INC,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,23.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PR_OP_PFT_FIN_INC,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,26.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PR_OP_PFT_NET_AST,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,3.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PR_OP_PFT_NET_AST,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,3.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,976,PR_OP_PFT_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,3.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2577,CSR_BNK_BRRW_TTL_BRRW,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,19.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2577,CSR_BNK_BRRW_TTL_BRRW,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,26.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2577,CSR_BNK_BRRW_TTL_BRRW,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,22.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2577,CSR_BRRW_TTL_NET_AST,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,56.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2577,CSR_BRRW_TTL_NET_AST,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,52.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2577,CSR_BRRW_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,52.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2577,CSR_DEBT_EQU,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,229.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2577,CSR_DEBT_EQU,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,209.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2577,CSR_DEBT_EQU,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,209.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2577,CSR_NET_WRT_TTL_NET_AST,AFY,CURR_FIN_YR,2017,2016,0,2017-03-31,PT,18.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2577,CSR_NET_WRT_TTL_NET_AST,AFY,PREV_FIN_YR,2017,2016,0,2017-03-31,PT,18.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_LN_FIN,N_A,2577,CSR_NET_WRT_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2017,2016,0,2017-03-31,PT,18.6
