DATAFLOW,ACT_CAT_RN,AUDST,COMP_COUNT,FREQ,GRWT_RT_RATIOS_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_EMP_REM,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,8.6
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_EMP_REM,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,-1.9
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_FIN_INC,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,14.8
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_FIN_INC,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,23.2
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_FI_DIV_RCV,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,-27.8
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_FI_DIV_RCV,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,74.8
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_FI_INT_RCV,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,23.8
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_FI_INT_RCV,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,36.2
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_INT_PYT,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,58.2
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_INT_PYT,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,14.6
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_INVS,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,6.3
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_INVS,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,12.0
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_LNA,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,30.6
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_LNA,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,28.2
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_NET_WRT,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,2.9
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_NET_WRT,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,-3.9
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_NFI,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,295.2
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_NFI,PREV_FIN_YR,2014,2013,0,2014-03-31,PT,-16.0
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_OP_EBDT,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,9.5
RBI:GWT_RT_NGNBFI_AW_RN(1.0),AC_DIV,N_A,466,AFY,GRP_TAX_PRV,CURR_FIN_YR,2014,2013,0,2014-03-31,PT,47.5
