DATAFLOW,AUDST,FREQ,INVT_CAT_OLD_RN,INVT_CAT_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_GDR_ADR,2014,2013,0,2014-03-31,USD,20000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_OFF_FND_OTH,2014,2013,0,2014-03-31,USD,0.0
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_PORTF_INV_IND,2014,2013,0,2014-03-31,USD,206873475
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_EQT,2014,2013,0,2014-03-31,USD,25274370701
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_EQT,2014,2013,0,2014-03-31,USD,12419560003
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_OTH_CAP,2014,2013,0,2014-03-31,USD,3147580000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RE_INV_EAR,2014,2013,0,2014-03-31,USD,1167000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RPTN_DINVT,2014,2013,0,2014-03-31,USD,7535172414
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FII,2014,2013,0,2014-03-31,USD,26385392042
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_OTH_CAP,2014,2013,0,2014-03-31,USD,1794030000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_EQT,2014,2013,0,2014-03-31,USD,4785655980
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_OTH_CAP,2014,2013,0,2014-03-31,USD,498346068
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RE_INV_EAR,2014,2013,0,2014-03-31,USD,8978084445
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RPTN_DINVT,2014,2013,0,2014-03-31,USD,5284002039
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_ACQ_SHAR,2015,2014,0,2015-03-31,USD,6184792363
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_CAP_UNINC_BOD,2015,2014,0,2015-03-31,USD,978083532
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_GOVT_SIA_FIPB,2015,2014,0,2015-03-31,USD,2218637701
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_RBI,2015,2014,0,2015-03-31,USD,22529505162
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_FR_DIR_INV,2015,2014,0,2015-03-31,USD,31252316848
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_PORTF_INV,2015,2014,0,2015-03-31,USD,42204756238
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DII_GROSS_INF_INV,2015,2014,0,2015-03-31,USD,45147951380
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DI_IND,2015,2014,0,2015-03-31,USD,35283587322
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_FDII,2015,2014,0,2015-03-31,USD,4031270478
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_FII,2015,2014,0,2015-03-31,USD,40922626064
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_GDR_ADR,2015,2014,0,2015-03-31,USD,1270720000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_OFF_FND_OTH,2015,2014,0,2015-03-31,USD,0.0
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_PORTF_INV_IND,2015,2014,0,2015-03-31,USD,-11410173
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_EQT,2015,2014,0,2015-03-31,USD,31911018758
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_EQT,2015,2014,0,2015-03-31,USD,3867183328
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_OTH_CAP,2015,2014,0,2015-03-31,USD,3475700000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RE_INV_EAR,2015,2014,0,2015-03-31,USD,3337089996
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RPTN_DINVT,2015,2014,0,2015-03-31,USD,6648702858
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FII,2015,2014,0,2015-03-31,USD,73457073087
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_OTH_CAP,2015,2014,0,2015-03-31,USD,3249000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_EQT,2015,2014,0,2015-03-31,USD,9612359142
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_OTH_CAP,2015,2014,0,2015-03-31,USD,252004914
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RE_INV_EAR,2015,2014,0,2015-03-31,USD,9987932622
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RPTN_DINVT,2015,2014,0,2015-03-31,USD,9864364056
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_ACQ_SHAR,2016,2015,0,2016-03-31,USD,3932875397
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_CAP_UNINC_BOD,2016,2015,0,2016-03-31,USD,1110658389
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_GOVT_SIA_FIPB,2016,2015,0,2016-03-31,USD,3574025382
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_RBI,2016,2015,0,2016-03-31,USD,32494081048
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_FR_DIR_INV,2016,2015,0,2016-03-31,USD,36020972900
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_PORTF_INV,2016,2015,0,2016-03-31,USD,-4129790126
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DII_GROSS_INF_INV,2016,2015,0,2016-03-31,USD,55558548356
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DI_IND,2016,2015,0,2016-03-31,USD,44906523756
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_FDII,2016,2015,0,2016-03-31,USD,8885550858
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_FII,2016,2015,0,2016-03-31,USD,-4015969999
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_GDR_ADR,2016,2015,0,2016-03-31,USD,373355000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_OFF_FND_OTH,2016,2015,0,2016-03-31,USD,0.0
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_PORTF_INV_IND,2016,2015,0,2016-03-31,USD,487175124
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_EQT,2016,2015,0,2016-03-31,USD,41111640212
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_EQT,2016,2015,0,2016-03-31,USD,6485983328
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_OTH_CAP,2016,2015,0,2016-03-31,USD,3382120000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RE_INV_EAR,2016,2015,0,2016-03-31,USD,3337089996
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RPTN_DINVT,2016,2015,0,2016-03-31,USD,4319642478
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FII,2016,2015,0,2016-03-31,USD,31891182776
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_OTH_CAP,2016,2015,0,2016-03-31,USD,4034000001
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_EQT,2016,2015,0,2016-03-31,USD,10524341733
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_OTH_CAP,2016,2015,0,2016-03-31,USD,127682868
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RE_INV_EAR,2016,2015,0,2016-03-31,USD,10412908143
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RPTN_DINVT,2016,2015,0,2016-03-31,USD,10652024598
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_ACQ_SHAR,2017,2016,0,2017-03-31,USD,7161219930
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_CAP_UNINC_BOD,2017,2016,0,2017-03-31,USD,1222991529
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_GOVT_SIA_FIPB,2017,2016,0,2017-03-31,USD,5900046554
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_RBI,2017,2016,0,2017-03-31,USD,30417005514
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_FR_DIR_INV,2017,2016,0,2017-03-31,USD,35612452837
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_PORTF_INV,2017,2016,0,2017-03-31,USD,7611565491
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DII_GROSS_INF_INV,2017,2016,0,2017-03-31,USD,60220278494
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DI_IND,2017,2016,0,2017-03-31,USD,42215166481
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_FDII,2017,2016,0,2017-03-31,USD,6602713640
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_FII,2017,2016,0,2017-03-31,USD,7765610047
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_GDR_ADR,2017,2016,0,2017-03-31,USD,0.0
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_OFF_FND_OTH,2017,2016,0,2017-03-31,USD,0.0
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_PORTF_INV_IND,2017,2016,0,2017-03-31,USD,154044555
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_EQT,2017,2016,0,2017-03-31,USD,44701263525
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_EQT,2017,2016,0,2017-03-31,USD,9792029936
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_OTH_CAP,2017,2016,0,2017-03-31,USD,4449510000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RE_INV_EAR,2017,2016,0,2017-03-31,USD,2925429996
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RPTN_DINVT,2017,2016,0,2017-03-31,USD,10564256292
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FII,2017,2016,0,2017-03-31,USD,43224018329
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_OTH_CAP,2017,2016,0,2017-03-31,USD,3175839999
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_EQT,2017,2016,0,2017-03-31,USD,17317893042
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_OTH_CAP,2017,2016,0,2017-03-31,USD,687218973
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RE_INV_EAR,2017,2016,0,2017-03-31,USD,12343174968
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RPTN_DINVT,2017,2016,0,2017-03-31,USD,18005112015
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_ACQ_SHAR,2018,2017,0,2018-03-31,USD,7490725798
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_CAP_UNINC_BOD,2018,2017,0,2018-03-31,USD,664402416
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_GOVT_SIA_FIPB,2018,2017,0,2018-03-31,USD,7796578355
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_RBI,2018,2017,0,2018-03-31,USD,29569438213
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_FR_DIR_INV,2018,2017,0,2018-03-31,USD,30286102546
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_PORTF_INV,2018,2017,0,2018-03-31,USD,22114917008
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DII_GROSS_INF_INV,2018,2017,0,2018-03-31,USD,60974294815
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DI_IND,2018,2017,0,2018-03-31,USD,39430565239
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_FDII,2018,2017,0,2018-03-31,USD,9144462691
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_FII,2018,2017,0,2018-03-31,USD,22164739767
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_GDR_ADR,2018,2017,0,2018-03-31,USD,0.0
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_OFF_FND_OTH,2018,2017,0,2018-03-31,USD,0.0
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_PORTF_INV_IND,2018,2017,0,2018-03-31,USD,49822761
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_EQT,2018,2017,0,2018-03-31,USD,45521144785
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_EQT,2018,2017,0,2018-03-31,USD,5253960000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_OTH_CAP,2018,2017,0,2018-03-31,USD,4524940000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RE_INV_EAR,2018,2017,0,2018-03-31,USD,2852655000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RPTN_DINVT,2018,2017,0,2018-03-31,USD,3487092309
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FII,2018,2017,0,2018-03-31,USD,52401019553
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_OTH_CAP,2018,2017,0,2018-03-31,USD,2910999999
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_EQT,2018,2017,0,2018-03-31,USD,21325129959
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_OTH_CAP,2018,2017,0,2018-03-31,USD,218599617
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RE_INV_EAR,2018,2017,0,2018-03-31,USD,12542150031
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RPTN_DINVT,2018,2017,0,2018-03-31,USD,21543729579
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_ACQ_SHAR,2019,2018,0,2019-03-31,USD,5622231368
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_CAP_UNINC_BOD,2019,2018,0,2019-03-31,USD,689149518
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_GOVT_SIA_FIPB,2019,2018,0,2019-03-31,USD,2428917124
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_RBI,2019,2018,0,2019-03-31,USD,36314979622
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_FR_DIR_INV,2019,2018,0,2019-03-31,USD,30711972974
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_PORTF_INV,2019,2018,0,2019-03-31,USD,-617963740
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DII_GROSS_INF_INV,2019,2018,0,2019-03-31,USD,62001197869
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DI_IND,2019,2018,0,2019-03-31,USD,43302246844
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_FDII,2019,2018,0,2019-03-31,USD,12590273868
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_FII,2019,2018,0,2019-03-31,USD,-2224630000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_GDR_ADR,2019,2018,0,2019-03-31,USD,1820000000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_OFF_FND_OTH,2019,2018,0,2019-03-31,USD,0.0
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_PORTF_INV_IND,2019,2018,0,2019-03-31,USD,213333741
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_EQT,2019,2018,0,2019-03-31,USD,45055277639
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_EQT,2019,2018,0,2019-03-31,USD,7201430000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_OTH_CAP,2019,2018,0,2019-03-31,USD,5201590000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RE_INV_EAR,2019,2018,0,2019-03-31,USD,3032409996
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RPTN_DINVT,2019,2018,0,2019-03-31,USD,2845156131
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FII,2019,2018,0,2019-03-31,USD,30094009235
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_OTH_CAP,2019,2018,0,2019-03-31,USD,3274169997
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_EQT,2019,2018,0,2019-03-31,USD,18451693602
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_OTH_CAP,2019,2018,0,2019-03-31,USD,247257423
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RE_INV_EAR,2019,2018,0,2019-03-31,USD,13671750231
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RPTN_DINVT,2019,2018,0,2019-03-31,USD,18698951025
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_ACQ_SHAR,2020,2019,0,2020-03-31,USD,7347661739
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_CAP_UNINC_BOD,2020,2019,0,2020-03-31,USD,1756907751
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_GOVT_SIA_FIPB,2020,2019,0,2020-03-31,USD,3265206785
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_RBI,2020,2019,0,2020-03-31,USD,39364185865
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_FR_DIR_INV,2020,2019,0,2020-03-31,USD,43013187838
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_PORTF_INV,2020,2019,0,2020-03-31,USD,1403415418
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DII_GROSS_INF_INV,2020,2019,0,2020-03-31,USD,74390497369
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DI_IND,2020,2019,0,2020-03-31,USD,56006170835
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_FDII,2020,2019,0,2020-03-31,USD,12992982999
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_FII,2020,2019,0,2020-03-31,USD,552092325
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_GDR_ADR,2020,2019,0,2020-03-31,USD,0.0
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_OFF_FND_OTH,2020,2019,0,2020-03-31,USD,0.0
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_PORTF_INV_IND,2020,2019,0,2020-03-31,USD,-851323092
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_EQT,2020,2019,0,2020-03-31,USD,51733962140
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_EQT,2020,2019,0,2020-03-31,USD,7571610004
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_OTH_CAP,2020,2019,0,2020-03-31,USD,5673710000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RE_INV_EAR,2020,2019,0,2020-03-31,USD,3150810000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RPTN_DINVT,2020,2019,0,2020-03-31,USD,3403147005
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FII,2020,2019,0,2020-03-31,USD,44416603254
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_OTH_CAP,2020,2019,0,2020-03-31,USD,8481749997
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_EQT,2020,2019,0,2020-03-31,USD,18211813389
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_OTH_CAP,2020,2019,0,2020-03-31,USD,172513143
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RE_INV_EAR,2020,2019,0,2020-03-31,USD,14174785230
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RPTN_DINVT,2020,2019,0,2020-03-31,USD,18384326529
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_ACQ_SHAR,2021,2020,0,2021-03-31,USD,7090581504
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_CAP_UNINC_BOD,2021,2020,0,2021-03-31,USD,1452003414
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_GOVT_SIA_FIPB,2021,2020,0,2021-03-31,USD,948367685
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_RBI,2021,2020,0,2021-03-31,USD,51596580613
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_FR_DIR_INV,2021,2020,0,2021-03-31,USD,43955095962
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_PORTF_INV,2021,2020,0,2021-03-31,USD,36136813443
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DII_GROSS_INF_INV,2021,2020,0,2021-03-31,USD,81973002611
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_DI_IND,2021,2020,0,2021-03-31,USD,54927161463
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NFDI_FDII,2021,2020,0,2021-03-31,USD,10972065502
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_FII,2021,2020,0,2021-03-31,USD,38725403612
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_GDR_ADR,2021,2020,0,2021-03-31,USD,0.0
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_OFF_FND_OTH,2021,2020,0,2021-03-31,USD,0.0
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NPI_PORTF_INV_IND,2021,2020,0,2021-03-31,USD,2588590167
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_EQT,2021,2020,0,2021-03-31,USD,61087533218
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_EQT,2021,2020,0,2021-03-31,USD,5583490000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_OTH_CAP,2021,2020,0,2021-03-31,USD,6688050000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RE_INV_EAR,2021,2020,0,2021-03-31,USD,3013050000
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FDI_RPTN_DINVT,2021,2020,0,2021-03-31,USD,4312524498
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_FII,2021,2020,0,2021-03-31,USD,80091909404
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_OTH_CAP,2021,2020,0,2021-03-31,USD,3950330001
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_EQT,2021,2020,0,2021-03-31,USD,26982998223
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_REP_OTH_CAP,2021,2020,0,2021-03-31,USD,62842923
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RE_INV_EAR,2021,2020,0,2021-03-31,USD,16935139395
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_RPTN_DINVT,2021,2020,0,2021-03-31,USD,27045841146
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_ACQ_SHAR,2022,2021,0,2022-03-31,USD,14143223372
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_CAP_UNINC_BOD,2022,2021,0,2022-03-31,USD,910477764
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_GOVT_SIA_FIPB,2022,2021,0,2022-03-31,USD,1697987547
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,EQT_RBI,2022,2021,0,2022-03-31,USD,42932019038
RBI:FR_INV_INFLW_A_RN(1.0),N_A,AFY,N_A,INV_CAT_NET_FR_DIR_INV,2022,2021,0,2022-03-31,USD,38586506349
