DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,TYP_FD_OVRS_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRERA_NRI,0,2022-10-31,USD,-52646026.937
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRI_DEP,0,2022-10-31,USD,211359237.747
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_FCNRB_NRI,0,2022-09-30,USD,-9269790.738
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRERA_NRI,0,2022-09-30,USD,820997541.094
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRO_NRI,0,2022-09-30,USD,592667576.609
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRI_DEP,0,2022-09-30,USD,1404395326.965
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_FCNRB_NRI,0,2022-08-31,USD,139703222.42
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRO_NRI,0,2022-08-31,USD,251729182.025
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRERA_NRI,0,2022-08-31,USD,-374982618.788
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRI_DEP,0,2022-08-31,USD,16449785.657
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRO_NRI,0,2022-07-31,USD,570946943.126
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRERA_NRI,0,2022-07-31,USD,300567203.583
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRI_DEP,0,2022-07-31,USD,1068839548.847
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_FCNRB_NRI,0,2022-07-31,USD,197325402.138
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRERA_NRI,0,2022-06-30,USD,-89329628.717
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRO_NRI,0,2022-06-30,USD,246505145.11
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_FCNRB_NRI,0,2022-06-30,USD,-229758465.749
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRI_DEP,0,2022-06-30,USD,-72582949.356
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_FCNRB_NRI,0,2022-05-31,USD,-224342458.723
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRERA_NRI,0,2022-05-31,USD,-16157588.131
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRI_DEP,0,2022-05-31,USD,-155684624.05
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRO_NRI,0,2022-05-31,USD,84815422.804
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_FCNRB_NRI,0,2022-04-30,USD,-783384533.204
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRERA_NRI,0,2022-04-30,USD,1086395731.356
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRO_NRI,0,2022-04-30,USD,274685416.197
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2023,2022,FXD_DEP_OVRS_NRI_DEP,0,2022-04-30,USD,577696614.349
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRERA_NRI,0,2022-03-31,USD,870677608
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_FCNRB_NRI,0,2022-03-31,USD,-374852728
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRO_NRI,0,2022-03-31,USD,387800537
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRI_DEP,0,2022-03-31,USD,883625417
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRERA_NRI,0,2022-02-28,USD,21972297
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRI_DEP,0,2022-02-28,USD,-370055393
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRO_NRI,0,2022-02-28,USD,404372877
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_FCNRB_NRI,0,2022-02-28,USD,-796400567
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRERA_NRI,0,2022-01-31,USD,-485036592
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRO_NRI,0,2022-01-31,USD,195602325
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRI_DEP,0,2022-01-31,USD,-354429776
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_FCNRB_NRI,0,2022-01-31,USD,-64995509
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_FCNRB_NRI,0,2021-12-31,USD,-518536304
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRO_NRI,0,2021-12-31,USD,440682231
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRERA_NRI,0,2021-12-31,USD,549339030
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRI_DEP,0,2021-12-31,USD,471484957
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRI_DEP,0,2021-11-30,USD,-678810703
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRO_NRI,0,2021-11-30,USD,241062298
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_FCNRB_NRI,0,2021-11-30,USD,-132240418
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRERA_NRI,0,2021-11-30,USD,-787632583
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_FCNRB_NRI,0,2021-10-31,USD,-144849675
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRI_DEP,0,2021-10-31,USD,1539021972
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRO_NRI,0,2021-10-31,USD,448082195
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRERA_NRI,0,2021-10-31,USD,1235789452
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_FCNRB_NRI,0,2021-09-30,USD,-381062243
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRO_NRI,0,2021-09-30,USD,219689926
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRI_DEP,0,2021-09-30,USD,-697905632
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRERA_NRI,0,2021-09-30,USD,-536533315
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRO_NRI,0,2021-08-31,USD,255873693
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_FCNRB_NRI,0,2021-08-31,USD,-267449767
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRERA_NRI,0,2021-08-31,USD,-674477732
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRI_DEP,0,2021-08-31,USD,-686053806
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_FCNRB_NRI,0,2021-07-31,USD,-100193520
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRERA_NRI,0,2021-07-31,USD,356265929
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRI_DEP,0,2021-07-31,USD,601425026
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRO_NRI,0,2021-07-31,USD,345352617
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_FCNRB_NRI,0,2021-06-30,USD,-177594048
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRERA_NRI,0,2021-06-30,USD,91091960
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRI_DEP,0,2021-06-30,USD,98789151
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRO_NRI,0,2021-06-30,USD,185291239
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRO_NRI,0,2021-05-31,USD,-39602790
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRI_DEP,0,2021-05-31,USD,-395171158
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_FCNRB_NRI,0,2021-05-31,USD,-151048731
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRERA_NRI,0,2021-05-31,USD,-204519637
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_FCNRB_NRI,0,2021-04-30,USD,-445732608
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRERA_NRI,0,2021-04-30,USD,2895324066
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRO_NRI,0,2021-04-30,USD,372216674
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2022,2021,FXD_DEP_OVRS_NRI_DEP,0,2021-04-30,USD,2821808132
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRO_NRI,0,2021-03-31,USD,215441266
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRI_DEP,0,2021-03-31,USD,-1516665508
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_FCNRB_NRI,0,2021-03-31,USD,-1620377400
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRERA_NRI,0,2021-03-31,USD,-111729374
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRI_DEP,0,2021-02-28,USD,878027562
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRO_NRI,0,2021-02-28,USD,350584634
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_FCNRB_NRI,0,2021-02-28,USD,587497730
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRERA_NRI,0,2021-02-28,USD,-60054802
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_FCNRB_NRI,0,2021-01-31,USD,-621609053
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRERA_NRI,0,2021-01-31,USD,257935153
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRO_NRI,0,2021-01-31,USD,463810390
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRI_DEP,0,2021-01-31,USD,100136490
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRI_DEP,0,2020-12-31,USD,890607493
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_FCNRB_NRI,0,2020-12-31,USD,202088740
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRERA_NRI,0,2020-12-31,USD,486955399
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRO_NRI,0,2020-12-31,USD,201563354
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRI_DEP,0,2020-11-30,USD,1017634273
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_FCNRB_NRI,0,2020-11-30,USD,-32786774
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRERA_NRI,0,2020-11-30,USD,838585321
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRO_NRI,0,2020-11-30,USD,211835726
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRERA_NRI,0,2020-10-31,USD,1222722896
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_FCNRB_NRI,0,2020-10-31,USD,-333166430
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRI_DEP,0,2020-10-31,USD,1060361759
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRO_NRI,0,2020-10-31,USD,170805293
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRO_NRI,0,2020-09-30,USD,79142913
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_FCNRB_NRI,0,2020-09-30,USD,-176829734
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRI_DEP,0,2020-09-30,USD,71058773
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRERA_NRI,0,2020-09-30,USD,168745594
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRO_NRI,0,2020-08-31,USD,37780184
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRI_DEP,0,2020-08-31,USD,531518261
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_FCNRB_NRI,0,2020-08-31,USD,1336902.0
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRERA_NRI,0,2020-08-31,USD,492401175
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRO_NRI,0,2020-07-31,USD,215027961
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRI_DEP,0,2020-07-31,USD,1331672411
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRERA_NRI,0,2020-07-31,USD,1107842712
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_FCNRB_NRI,0,2020-07-31,USD,8801738.0
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRERA_NRI,0,2020-06-30,USD,1648924727
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRI_DEP,0,2020-06-30,USD,1345210822
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRO_NRI,0,2020-06-30,USD,113923470
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_FCNRB_NRI,0,2020-06-30,USD,-417637375
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_FCNRB_NRI,0,2020-05-31,USD,-236449452
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRO_NRI,0,2020-05-31,USD,125798657
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRERA_NRI,0,2020-05-31,USD,812502489
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRI_DEP,0,2020-05-31,USD,701851694
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRERA_NRI,0,2020-04-30,USD,1980400665
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_FCNRB_NRI,0,2020-04-30,USD,-1131844395
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRO_NRI,0,2020-04-30,USD,104470211
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2021,2020,FXD_DEP_OVRS_NRI_DEP,0,2020-04-30,USD,953026481
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRI_DEP,0,2020-03-31,USD,1921612777
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRO_NRI,0,2020-03-31,USD,326579642
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRERA_NRI,0,2020-03-31,USD,1592556479
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_FCNRB_NRI,0,2020-03-31,USD,2476656.0
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_FCNRB_NRI,0,2020-02-29,USD,-166325771
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRERA_NRI,0,2020-02-29,USD,85972381
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRI_DEP,0,2020-02-29,USD,-25131794
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRO_NRI,0,2020-02-29,USD,55221596
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_FCNRB_NRI,0,2020-01-31,USD,389986843
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRI_DEP,0,2020-01-31,USD,868691615
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRO_NRI,0,2020-01-31,USD,154680717
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRERA_NRI,0,2020-01-31,USD,324024055
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRERA_NRI,0,2019-12-31,USD,-88848231
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRI_DEP,0,2019-12-31,USD,-328415658
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRO_NRI,0,2019-12-31,USD,68241006
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_FCNRB_NRI,0,2019-12-31,USD,-307808433
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRI_DEP,0,2019-11-30,USD,145684737
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRERA_NRI,0,2019-11-30,USD,274925067
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRO_NRI,0,2019-11-30,USD,255132758
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_FCNRB_NRI,0,2019-11-30,USD,-384373088
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRI_DEP,0,2019-10-31,USD,1010756494
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRO_NRI,0,2019-10-31,USD,149912934
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRERA_NRI,0,2019-10-31,USD,650620714
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_FCNRB_NRI,0,2019-10-31,USD,210222846
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_FCNRB_NRI,0,2019-09-30,USD,604535514
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRI_DEP,0,2019-09-30,USD,990563959
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRO_NRI,0,2019-09-30,USD,156427380
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRERA_NRI,0,2019-09-30,USD,229601065
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRO_NRI,0,2019-08-31,USD,69614570
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRERA_NRI,0,2019-08-31,USD,999499183
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_FCNRB_NRI,0,2019-08-31,USD,-79532723
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRI_DEP,0,2019-08-31,USD,989581030
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRERA_NRI,0,2019-07-31,USD,439714658
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRI_DEP,0,2019-07-31,USD,299643089
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRO_NRI,0,2019-07-31,USD,248992170
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_FCNRB_NRI,0,2019-07-31,USD,-389063739
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_FCNRB_NRI,0,2019-06-30,USD,45658290
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRERA_NRI,0,2019-06-30,USD,40259645
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRI_DEP,0,2019-06-30,USD,261605129
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRO_NRI,0,2019-06-30,USD,175687194
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRERA_NRI,0,2019-05-31,USD,468630767
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRI_DEP,0,2019-05-31,USD,509189343.99999994
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRO_NRI,0,2019-05-31,USD,301986885
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_FCNRB_NRI,0,2019-05-31,USD,-261428308.00000003
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRI_DEP,0,2019-04-30,USD,1983175468
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRERA_NRI,0,2019-04-30,USD,547834212
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_FCNRB_NRI,0,2019-04-30,USD,1409530281
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2020,2019,FXD_DEP_OVRS_NRO_NRI,0,2019-04-30,USD,25810975
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRI_DEP,0,2019-03-31,USD,2118155616
RBI:NRI_DEPOSITS_IN_OUT_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRO_NRI,0,2019-03-31,USD,58915727
