DATAFLOW,AUDST,FREQ,MOD_OUTW_REMT_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2018,2017,0,2017-04-30,USD,200381900
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2017,2016,0,2017-03-31,USD,95646710
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2017,2016,0,2017-03-31,USD,87101340
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2017,2016,0,2017-03-31,USD,22306940
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2017,2016,0,2017-03-31,USD,10241460
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2017,2016,0,2017-03-31,USD,115130270
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2017,2016,0,2017-03-31,USD,2212290.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2017,2016,0,2017-03-31,USD,203311820
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2017,2016,0,2017-03-31,USD,2172150.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2017,2016,0,2017-03-31,USD,872318000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2017,2016,0,2017-03-31,USD,267920669.99999997
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2017,2016,0,2017-03-31,USD,66274350
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2017,2016,0,2017-02-28,USD,168619980
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2017,2016,0,2017-02-28,USD,163160050
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2017,2016,0,2017-02-28,USD,1136010.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2017,2016,0,2017-02-28,USD,21244250
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2017,2016,0,2017-02-28,USD,114529740
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2017,2016,0,2017-02-28,USD,26992270
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2017,2016,0,2017-02-28,USD,7680920.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2017,2016,0,2017-02-28,USD,57559410
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2017,2016,0,2017-02-28,USD,280820.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2017,2016,0,2017-02-28,USD,570317670
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2017,2016,0,2017-02-28,USD,9114220.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2017,2016,0,2017-01-31,USD,6298830.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2017,2016,0,2017-01-31,USD,8495490.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2017,2016,0,2017-01-31,USD,61618690
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2017,2016,0,2017-01-31,USD,93950.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2017,2016,0,2017-01-31,USD,1661050.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2017,2016,0,2017-01-31,USD,179138700
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2017,2016,0,2017-01-31,USD,24260100
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2017,2016,0,2017-01-31,USD,194588050
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2017,2016,0,2017-01-31,USD,33448510
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2017,2016,0,2017-01-31,USD,217878770
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2017,2016,0,2017-01-31,USD,727482140
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2017,2016,0,2016-12-31,USD,201813760
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2017,2016,0,2016-12-31,USD,21580630
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2017,2016,0,2016-12-31,USD,1522660.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2017,2016,0,2016-12-31,USD,55869630
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2017,2016,0,2016-12-31,USD,619092350
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2017,2016,0,2016-12-31,USD,37450210
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2017,2016,0,2016-12-31,USD,160193840
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2017,2016,0,2016-12-31,USD,1273210.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2017,2016,0,2016-12-31,USD,6257140.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2017,2016,0,2016-12-31,USD,120309040
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2017,2016,0,2016-12-31,USD,12822230
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2017,2016,0,2016-11-30,USD,20509260
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2017,2016,0,2016-11-30,USD,19680290
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2017,2016,0,2016-11-30,USD,246663540
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2017,2016,0,2016-11-30,USD,51856060
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2017,2016,0,2016-11-30,USD,120258410
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2017,2016,0,2016-11-30,USD,142727260
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2017,2016,0,2016-11-30,USD,620815750
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2017,2016,0,2016-11-30,USD,4904570.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2017,2016,0,2016-11-30,USD,1330560.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2017,2016,0,2016-11-30,USD,11564130
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2017,2016,0,2016-11-30,USD,1321670.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2017,2016,0,2016-10-31,USD,5693740.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2017,2016,0,2016-10-31,USD,282420.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2017,2016,0,2016-10-31,USD,187911800
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2017,2016,0,2016-10-31,USD,25054840
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2017,2016,0,2016-10-31,USD,11134170
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2017,2016,0,2016-10-31,USD,60569910
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2017,2016,0,2016-10-31,USD,1526850.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2017,2016,0,2016-10-31,USD,140427150
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2017,2016,0,2016-10-31,USD,158617410
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2017,2016,0,2016-10-31,USD,30191690
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2017,2016,0,2016-10-31,USD,621409980
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2017,2016,0,2016-09-30,USD,217890870
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2017,2016,0,2016-09-30,USD,61233580
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2017,2016,0,2016-09-30,USD,21315050
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2017,2016,0,2016-09-30,USD,160097440
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2017,2016,0,2016-09-30,USD,160838580
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2017,2016,0,2016-09-30,USD,1060930.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2017,2016,0,2016-09-30,USD,40033100
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2017,2016,0,2016-09-30,USD,6124570.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2017,2016,0,2016-09-30,USD,13222950
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2017,2016,0,2016-09-30,USD,683016500
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2017,2016,0,2016-09-30,USD,1199430.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2017,2016,0,2016-08-31,USD,18943090
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2017,2016,0,2016-08-31,USD,829424080
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2017,2016,0,2016-08-31,USD,222650.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2017,2016,0,2016-08-31,USD,30340990
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2017,2016,0,2016-08-31,USD,190523930
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2017,2016,0,2016-08-31,USD,65325980
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2017,2016,0,2016-08-31,USD,37751020
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2017,2016,0,2016-08-31,USD,6990720.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2017,2016,0,2016-08-31,USD,187415180
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2017,2016,0,2016-08-31,USD,1569490.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2017,2016,0,2016-08-31,USD,290341030
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2017,2016,0,2016-07-31,USD,59090300
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2017,2016,0,2016-07-31,USD,34187070
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2017,2016,0,2016-07-31,USD,16555280
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2017,2016,0,2016-07-31,USD,206036340
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2017,2016,0,2016-07-31,USD,8967760.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2017,2016,0,2016-07-31,USD,182245950
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2017,2016,0,2016-07-31,USD,41057330
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2017,2016,0,2016-07-31,USD,682658360
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2017,2016,0,2016-07-31,USD,132910620
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2017,2016,0,2016-07-31,USD,391520.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2017,2016,0,2016-07-31,USD,1216190.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2017,2016,0,2016-06-30,USD,103653880
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2017,2016,0,2016-06-30,USD,221858100
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2017,2016,0,2016-06-30,USD,1236490.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2017,2016,0,2016-06-30,USD,683654340
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2017,2016,0,2016-06-30,USD,850290.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2017,2016,0,2016-06-30,USD,56311990
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2017,2016,0,2016-06-30,USD,79798340
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2017,2016,0,2016-06-30,USD,26358620
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2017,2016,0,2016-06-30,USD,16328660
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2017,2016,0,2016-06-30,USD,7537360.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2017,2016,0,2016-06-30,USD,169720610
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2017,2016,0,2016-05-31,USD,9116010.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2017,2016,0,2016-05-31,USD,62444030
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2017,2016,0,2016-05-31,USD,13086450
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2017,2016,0,2016-05-31,USD,90415480
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2017,2016,0,2016-05-31,USD,628320980
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2017,2016,0,2016-05-31,USD,1209510.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2017,2016,0,2016-05-31,USD,21717910
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2017,2016,0,2016-05-31,USD,229129690
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2017,2016,0,2016-05-31,USD,308410.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2017,2016,0,2016-05-31,USD,175065420
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2017,2016,0,2016-05-31,USD,25828070
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2017,2016,0,2016-04-30,USD,70522170
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2017,2016,0,2016-04-30,USD,68283920
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2017,2016,0,2016-04-30,USD,181971390
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2017,2016,0,2016-04-30,USD,202318950
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2017,2016,0,2016-04-30,USD,632194300
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2017,2016,0,2016-04-30,USD,534300.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2017,2016,0,2016-04-30,USD,1493010.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2017,2016,0,2016-04-30,USD,47566610
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2017,2016,0,2016-04-30,USD,29188910
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2017,2016,0,2016-04-30,USD,18646090
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2017,2016,0,2016-04-30,USD,11668950
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2016,2015,0,2016-03-31,USD,635170000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2016,2015,0,2016-03-31,USD,117440000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2016,2015,0,2016-03-31,USD,72250000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2016,2015,0,2016-03-31,USD,520000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2016,2015,0,2016-03-31,USD,26670000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2016,2015,0,2016-03-31,USD,208150000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2016,2015,0,2016-03-31,USD,60210000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2016,2015,0,2016-03-31,USD,13220000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2016,2015,0,2016-03-31,USD,117070000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2016,2015,0,2016-03-31,USD,17680000
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2016,2015,0,2016-03-31,USD,1960000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2016,2015,0,2016-02-29,USD,116000.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2016,2015,0,2016-02-29,USD,449284590
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2016,2015,0,2016-02-29,USD,38749180
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2016,2015,0,2016-02-29,USD,17762330
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2016,2015,0,2016-02-29,USD,131495759.99999999
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2016,2015,0,2016-02-29,USD,19880780
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2016,2015,0,2016-02-29,USD,7279360.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2016,2015,0,2016-02-29,USD,137188550
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2016,2015,0,2016-02-29,USD,86998780
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2016,2015,0,2016-02-29,USD,8703460.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2016,2015,0,2016-02-29,USD,1110390.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2016,2015,0,2016-01-31,USD,18351920
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2016,2015,0,2016-01-31,USD,35171650
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2016,2015,0,2016-01-31,USD,534052560
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2016,2015,0,2016-01-31,USD,213916800
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2016,2015,0,2016-01-31,USD,1967700.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2016,2015,0,2016-01-31,USD,56948700
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2016,2015,0,2016-01-31,USD,151603580
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2016,2015,0,2016-01-31,USD,10434380
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2016,2015,0,2016-01-31,USD,4741640.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2016,2015,0,2016-01-31,USD,107880.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2016,2015,0,2016-01-31,USD,40808310
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2016,2015,0,2015-12-31,USD,447176720
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2016,2015,0,2015-12-31,USD,127526570
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2016,2015,0,2015-12-31,USD,48600990
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2016,2015,0,2015-12-31,USD,1632470.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2016,2015,0,2015-12-31,USD,6608070.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2016,2015,0,2015-12-31,USD,154652690
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2016,2015,0,2015-12-31,USD,48150480
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2016,2015,0,2015-12-31,USD,7111780.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2016,2015,0,2015-12-31,USD,32732540
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2016,2015,0,2015-12-31,USD,298670.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2016,2015,0,2015-12-31,USD,19862460
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2016,2015,0,2015-11-30,USD,5041370.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2016,2015,0,2015-11-30,USD,36214010
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2016,2015,0,2015-11-30,USD,333447330
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2016,2015,0,2015-11-30,USD,1410990.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2016,2015,0,2015-11-30,USD,356840.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2016,2015,0,2015-11-30,USD,103123220
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2016,2015,0,2015-11-30,USD,31869750
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2016,2015,0,2015-11-30,USD,37235600
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2016,2015,0,2015-11-30,USD,19734060
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2016,2015,0,2015-11-30,USD,92062530
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2016,2015,0,2015-11-30,USD,6398960.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2016,2015,0,2015-10-31,USD,8804610.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2016,2015,0,2015-10-31,USD,1941380.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2016,2015,0,2015-10-31,USD,122055050
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2016,2015,0,2015-10-31,USD,68682670
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2016,2015,0,2015-10-31,USD,41135080
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2016,2015,0,2015-10-31,USD,20010530
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2016,2015,0,2015-10-31,USD,412438570
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2016,2015,0,2015-10-31,USD,6177990.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2016,2015,0,2015-10-31,USD,101088410
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2016,2015,0,2015-10-31,USD,42207660
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2016,2015,0,2015-10-31,USD,335190.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_PUR_IMV_PROP,2016,2015,0,2015-09-30,USD,6899120.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_GFT,2016,2015,0,2015-09-30,USD,39836640
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MANT_CLS_RELV,2016,2015,0,2015-09-30,USD,120554750
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_MED_TRT,2016,2015,0,2015-09-30,USD,1922250.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_OTH,2016,2015,0,2015-09-30,USD,30227130
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DON,2016,2015,0,2015-09-30,USD,665770.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_TRV,2016,2015,0,2015-09-30,USD,98060940
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_INV_EQT_DEB,2016,2015,0,2015-09-30,USD,33232370.000000004
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2016,2015,0,2015-09-30,USD,457510300
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_STD_ABD,2016,2015,0,2015-09-30,USD,118353740
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2016,2015,0,2015-09-30,USD,7757590.0
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_LRS_TTL,2016,2015,0,2015-08-31,USD,439145870
RBI:OUTW_REMIT_RN(1.0),N_A,M,OUTW_REMT_DEP,2016,2015,0,2015-08-31,USD,7007110.0
