DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,TYP_FD_OVRS_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRO_NRI,0,2018-12-31,USD,14679989382
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRI_DEP,0,2018-12-31,USD,125773411056
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRERA_NRI,0,2018-11-30,USD,90514766514
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_FCNRB_NRI,0,2018-11-30,USD,20433314766
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRI_DEP,0,2018-11-30,USD,125685343308
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRO_NRI,0,2018-11-30,USD,14737262028
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRO_NRI,0,2018-10-31,USD,13796270832
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_FCNRB_NRI,0,2018-10-31,USD,22163005601
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRI_DEP,0,2018-10-31,USD,121531876646
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRERA_NRI,0,2018-10-31,USD,85572600213
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRI_DEP,0,2018-09-30,USD,121913566510
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRO_NRI,0,2018-09-30,USD,13772837221
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRERA_NRI,0,2018-09-30,USD,85718895605
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_FCNRB_NRI,0,2018-09-30,USD,22421833684
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_FCNRB_NRI,0,2018-08-31,USD,22622567892
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRERA_NRI,0,2018-08-31,USD,86506571727
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRI_DEP,0,2018-08-31,USD,123028326822
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRO_NRI,0,2018-08-31,USD,13899187203
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRERA_NRI,0,2018-07-31,USD,88111383062
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRO_NRI,0,2018-07-31,USD,13977350959
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRI_DEP,0,2018-07-31,USD,124865767415
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_FCNRB_NRI,0,2018-07-31,USD,22777033394
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_FCNRB_NRI,0,2018-06-30,USD,22568219388
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRI_DEP,0,2018-06-30,USD,124256442815
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRO_NRI,0,2018-06-30,USD,13852195411
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRERA_NRI,0,2018-06-30,USD,87836028016
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRI_DEP,0,2018-05-31,USD,123484117522
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRERA_NRI,0,2018-05-31,USD,87481999297
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRO_NRI,0,2018-05-31,USD,13756243452
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_FCNRB_NRI,0,2018-05-31,USD,22245874773
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_FCNRB_NRI,0,2018-04-30,USD,21997653747
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRI_DEP,0,2018-04-30,USD,124575783010
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRO_NRI,0,2018-04-30,USD,13863323101
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2019,2018,FXD_DEP_OVRS_NRERA_NRI,0,2018-04-30,USD,88714806162
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRI_DEP,0,2018-03-31,USD,126181647435
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_FCNRB_NRI,0,2018-03-31,USD,22025600969
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRERA_NRI,0,2018-03-31,USD,90035143233
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRO_NRI,0,2018-03-31,USD,14120903233
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRI_DEP,0,2018-02-28,USD,124394997756
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_FCNRB_NRI,0,2018-02-28,USD,21844006914
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRERA_NRI,0,2018-02-28,USD,88675027082
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRO_NRI,0,2018-02-28,USD,13875963760
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_FCNRB_NRI,0,2018-01-31,USD,22160533069
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRI_DEP,0,2018-01-31,USD,124413171612
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRO_NRI,0,2018-01-31,USD,13738558985
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRERA_NRI,0,2018-01-31,USD,88514079558
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_FCNRB_NRI,0,2017-12-31,USD,21807725917
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRERA_NRI,0,2017-12-31,USD,88135083290
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRO_NRI,0,2017-12-31,USD,13372084274
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRI_DEP,0,2017-12-31,USD,123314893481
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_FCNRB_NRI,0,2017-11-30,USD,21169812753
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRERA_NRI,0,2017-11-30,USD,86870119429
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRO_NRI,0,2017-11-30,USD,12839069282
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRI_DEP,0,2017-11-30,USD,120879001464
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRERA_NRI,0,2017-10-31,USD,86075351458
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_FCNRB_NRI,0,2017-10-31,USD,20636732157
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRI_DEP,0,2017-10-31,USD,119301845064
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRO_NRI,0,2017-10-31,USD,12589761449
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRERA_NRI,0,2017-09-30,USD,85381401526
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_FCNRB_NRI,0,2017-09-30,USD,20238347874
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRO_NRI,0,2017-09-30,USD,12400917540
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRI_DEP,0,2017-09-30,USD,118020666940
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_FCNRB_NRI,0,2017-08-31,USD,20223092047
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRI_DEP,0,2017-08-31,USD,118584975168
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRERA_NRI,0,2017-08-31,USD,85883414909
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRO_NRI,0,2017-08-31,USD,12478468212
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRO_NRI,0,2017-07-31,USD,12873090526
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_FCNRB_NRI,0,2017-07-31,USD,20830185819
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRI_DEP,0,2017-07-31,USD,119244531858
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRERA_NRI,0,2017-07-31,USD,85541255513
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRI_DEP,0,2017-06-30,USD,118247034009
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_FCNRB_NRI,0,2017-06-30,USD,20898278813
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRO_NRI,0,2017-06-30,USD,12737479328
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRERA_NRI,0,2017-06-30,USD,84611275868
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRERA_NRI,0,2017-05-31,USD,83704333728
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRO_NRI,0,2017-05-31,USD,12539762828
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRI_DEP,0,2017-05-31,USD,117455800138
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_FCNRB_NRI,0,2017-05-31,USD,21211703582
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_FCNRB_NRI,0,2017-04-30,USD,21054253079
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRERA_NRI,0,2017-04-30,USD,83764888830
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRI_DEP,0,2017-04-30,USD,117327912172
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2018,2017,FXD_DEP_OVRS_NRO_NRI,0,2017-04-30,USD,12508770263
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRI_DEP,0,2017-03-31,USD,116867238032
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_FCNRB_NRI,0,2017-03-31,USD,21001852291
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRERA_NRI,0,2017-03-31,USD,83213433047
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRO_NRI,0,2017-03-31,USD,12651952694
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRO_NRI,0,2017-02-28,USD,11809009682
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_FCNRB_NRI,0,2017-02-28,USD,20572761408
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRI_DEP,0,2017-02-28,USD,111563289484
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRERA_NRI,0,2017-02-28,USD,79181518394
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRI_DEP,0,2017-01-31,USD,110085423660
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRO_NRI,0,2017-01-31,USD,11587661892
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRERA_NRI,0,2017-01-31,USD,77856638071
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_FCNRB_NRI,0,2017-01-31,USD,20641123697
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRERA_NRI,0,2016-12-31,USD,77513408197
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_FCNRB_NRI,0,2016-12-31,USD,20859415611
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRI_DEP,0,2016-12-31,USD,109830953312
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRO_NRI,0,2016-12-31,USD,11458129504
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRO_NRI,0,2016-11-30,USD,11120591286
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRI_DEP,0,2016-11-30,USD,113053873356
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRERA_NRI,0,2016-11-30,USD,75173766407
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_FCNRB_NRI,0,2016-11-30,USD,26759515663
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_FCNRB_NRI,0,2016-10-31,USD,38171783519
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRO_NRI,0,2016-10-31,USD,10749839747
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRI_DEP,0,2016-10-31,USD,124402337212
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRERA_NRI,0,2016-10-31,USD,75480713946
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRI_DEP,0,2016-09-30,USD,130020004351
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_FCNRB_NRI,0,2016-09-30,USD,44116959463
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRERA_NRI,0,2016-09-30,USD,75196216299
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRO_NRI,0,2016-09-30,USD,10706828589
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_FCNRB_NRI,0,2016-08-31,USD,45458759300
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRI_DEP,0,2016-08-31,USD,130164662293
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRO_NRI,0,2016-08-31,USD,10457391985
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRERA_NRI,0,2016-08-31,USD,74248511008
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRERA_NRI,0,2016-07-31,USD,73697349106
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_FCNRB_NRI,0,2016-07-31,USD,44949100456
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRI_DEP,0,2016-07-31,USD,128927101500
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRO_NRI,0,2016-07-31,USD,10280651938
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRI_DEP,0,2016-06-30,USD,126265861347
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRO_NRI,0,2016-06-30,USD,9965008880
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_FCNRB_NRI,0,2016-06-30,USD,45075141441
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRERA_NRI,0,2016-06-30,USD,71225711026
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_FCNRB_NRI,0,2016-05-31,USD,45294569297
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRO_NRI,0,2016-05-31,USD,10028472457
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRERA_NRI,0,2016-05-31,USD,71425386922
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRI_DEP,0,2016-05-31,USD,126748428676
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_FCNRB_NRI,0,2016-04-30,USD,45467931795
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRERA_NRI,0,2016-04-30,USD,71548318039
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRI_DEP,0,2016-04-30,USD,127079305326
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2017,2016,FXD_DEP_OVRS_NRO_NRI,0,2016-04-30,USD,10063055492
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRERA_NRI,0,2016-03-31,USD,71467847779
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRO_NRI,0,2016-03-31,USD,10144885871
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRI_DEP,0,2016-03-31,USD,126928607070
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_FCNRB_NRI,0,2016-03-31,USD,45315873420
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRI_DEP,0,2016-02-29,USD,121735772629.00002
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRERA_NRI,0,2016-02-29,USD,67517541347.00001
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRO_NRI,0,2016-02-29,USD,9474967046
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_FCNRB_NRI,0,2016-02-29,USD,44743264236
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_FCNRB_NRI,0,2016-01-31,USD,44585929492
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRO_NRI,0,2016-01-31,USD,9552051718
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRI_DEP,0,2016-01-31,USD,121762713259
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRERA_NRI,0,2016-01-31,USD,67624732049
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRERA_NRI,0,2015-12-31,USD,68164726141.00001
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_FCNRB_NRI,0,2015-12-31,USD,44696140811
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRO_NRI,0,2015-12-31,USD,9775207501
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRI_DEP,0,2015-12-31,USD,122636074453.00002
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRO_NRI,0,2015-11-30,USD,9591682584
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRI_DEP,0,2015-11-30,USD,121221092594
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_FCNRB_NRI,0,2015-11-30,USD,44649871341
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRERA_NRI,0,2015-11-30,USD,66979538669
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRI_DEP,0,2015-10-31,USD,122466994056.00002
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_FCNRB_NRI,0,2015-10-31,USD,44762869290
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRERA_NRI,0,2015-10-31,USD,67949726401.00001
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRO_NRI,0,2015-10-31,USD,9754398365
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRO_NRI,0,2015-09-30,USD,9687777298
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRERA_NRI,0,2015-09-30,USD,67569292491.99999
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_FCNRB_NRI,0,2015-09-30,USD,44582627467
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRI_DEP,0,2015-09-30,USD,121839697256.99998
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_FCNRB_NRI,0,2015-08-31,USD,44156624920
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRI_DEP,0,2015-08-31,USD,119394185603.00002
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRERA_NRI,0,2015-08-31,USD,65769008547.00001
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRO_NRI,0,2015-08-31,USD,9468552136
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRO_NRI,0,2015-07-31,USD,9674007193
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_FCNRB_NRI,0,2015-07-31,USD,44230558672
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRERA_NRI,0,2015-07-31,USD,66647862524
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRI_DEP,0,2015-07-31,USD,120552428389
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRO_NRI,0,2015-06-30,USD,9675688083
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRI_DEP,0,2015-06-30,USD,119891727275
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRERA_NRI,0,2015-06-30,USD,66020256524
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_FCNRB_NRI,0,2015-06-30,USD,44195782668
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_FCNRB_NRI,0,2015-05-31,USD,44148500271
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRI_DEP,0,2015-05-31,USD,118469051074
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRO_NRI,0,2015-05-31,USD,9545852905
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRERA_NRI,0,2015-05-31,USD,64774697898
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_NRO_NRI,0,2015-04-30,USD,9542546164
RBI:NRI_DEPOSITS_OUTS_RN(1.0),N_A,M,2016,2015,FXD_DEP_OVRS_FCNRB_NRI,0,2015-04-30,USD,42932961087
