DATAFLOW,AUDST,FREQ,INTL_INV_TYP_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIA_OC_CAE,2015,2014,0,2014-06-30,INR,2315570700000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIA_OC_CAE,2015,2014,0,2014-06-30,USD,38529080000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIA_OTH_CAP,2015,2014,0,2014-06-30,INR,2315570700000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIA_OTH_CAP,2015,2014,0,2014-06-30,USD,38529080000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_ECRE_LDI,2015,2014,0,2014-06-30,INR,14397360600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_ECRE_LDI,2015,2014,0,2014-06-30,USD,239559540000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_EQT_CAP_RE,2015,2014,0,2014-06-30,INR,14397360600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_EQT_CAP_RE,2015,2014,0,2014-06-30,USD,239559540000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_INV_RE,2015,2014,0,2014-06-30,INR,15096918500000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_INV_RE,2015,2014,0,2014-06-30,USD,251200740000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_OC_LDI,2015,2014,0,2014-06-30,INR,699557800000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_OC_LDI,2015,2014,0,2014-06-30,USD,11641200000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_OTH_CAP,2015,2014,0,2014-06-30,INR,699557800000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_OTH_CAP,2015,2014,0,2014-06-30,USD,11641200000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIR_INV_ABR,2015,2014,0,2014-06-30,INR,7777493199999.999
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIR_INV_ABR,2015,2014,0,2014-06-30,USD,129410710000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_CUR_DEP,2015,2014,0,2014-06-30,INR,6395342400000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_CUR_DEP,2015,2014,0,2014-06-30,USD,106419130000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_CUR_DEP_BANKS,2015,2014,0,2014-06-30,INR,6385266500000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_CUR_DEP_BANKS,2015,2014,0,2014-06-30,USD,106251460000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_CUR_DEP_MA,2015,2014,0,2014-06-30,INR,10075900000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_CUR_DEP_MA,2015,2014,0,2014-06-30,USD,167670000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN,2015,2014,0,2014-06-30,INR,10732973200000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN,2015,2014,0,2014-06-30,USD,178490410000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN_BANKS,2015,2014,0,2014-06-30,INR,248949100000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN_BANKS,2015,2014,0,2014-06-30,USD,4138720000.0000005
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN_BANKS_LT,2015,2014,0,2014-06-30,INR,248949100000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN_BANKS_LT,2015,2014,0,2014-06-30,USD,4138720000.0000005
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN_GG,2015,2014,0,2014-06-30,INR,3755418300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN_GG,2015,2014,0,2014-06-30,USD,62393140000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN_GG_LT,2015,2014,0,2014-06-30,INR,3755418300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN_GG_LT,2015,2014,0,2014-06-30,USD,62393140000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN_OS,2015,2014,0,2014-06-30,INR,6728605900000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN_OS,2015,2014,0,2014-06-30,USD,111958550000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN_OS_LT,2015,2014,0,2014-06-30,INR,6728605900000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_LN_OS_LT,2015,2014,0,2014-06-30,USD,111958550000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_TC_GG,2015,2014,0,2014-06-30,INR,83856000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_TC_GG,2015,2014,0,2014-06-30,USD,1393150000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_TC_GG_LT,2015,2014,0,2014-06-30,INR,83856000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_TC_GG_LT,2015,2014,0,2014-06-30,USD,1393150000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_TC_OS,2015,2014,0,2014-06-30,INR,4975229400000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_TC_OS,2015,2014,0,2014-06-30,USD,82791750000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_TC_OS_LT,2015,2014,0,2014-06-30,INR,49685100000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_TC_OS_LT,2015,2014,0,2014-06-30,USD,826800000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_TC_OS_ST,2015,2014,0,2014-06-30,INR,4925544400000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_TC_OS_ST,2015,2014,0,2014-06-30,USD,81964950000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_TRD_CRD,2015,2014,0,2014-06-30,INR,5059085400000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_TRD_CRD,2015,2014,0,2014-06-30,USD,84184900000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OTH_INV,2015,2014,0,2014-06-30,INR,22993069200000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OTH_INV,2015,2014,0,2014-06-30,USD,382501080000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PIDS_BNDS_NTS,2015,2014,0,2014-06-30,INR,3512122900000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PIDS_BNDS_NTS,2015,2014,0,2014-06-30,USD,58444410000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PIDS_BN_BANKS,2015,2014,0,2014-06-30,INR,100773300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PIDS_BN_BANKS,2015,2014,0,2014-06-30,USD,1676950000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PIDS_BN_GG,2015,2014,0,2014-06-30,INR,5657300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PIDS_BN_GG,2015,2014,0,2014-06-30,USD,94130000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PIDS_BN_OS,2015,2014,0,2014-06-30,INR,3405692300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PIDS_BN_OS,2015,2014,0,2014-06-30,USD,56673330000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PIDS_MNY_MAR_INST,2015,2014,0,2014-06-30,INR,203400000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PIDS_MNY_MAR_INST,2015,2014,0,2014-06-30,USD,3384740000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PIDS_MNY_MI_GG,2015,2014,0,2014-06-30,INR,203400000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PIDS_MNY_MI_GG,2015,2014,0,2014-06-30,USD,3384740000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PI_DEB_SEC,2015,2014,0,2014-06-30,INR,3715522900000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PI_DEB_SEC,2015,2014,0,2014-06-30,USD,61829140000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PI_EQT_SEC,2015,2014,0,2014-06-30,INR,9087770000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PI_EQT_SEC,2015,2014,0,2014-06-30,USD,151212580000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PI_ES_OS,2015,2014,0,2014-06-30,INR,9087770000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PI_ES_OS,2015,2014,0,2014-06-30,USD,151212580000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PORTF_INV,2015,2014,0,2014-06-30,INR,12803292900000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_PORTF_INV,2015,2014,0,2014-06-30,USD,213041720000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_NET_IIP,2015,2014,0,2014-06-30,INR,-21235461600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_NET_IIP,2015,2014,0,2014-06-30,USD,-354537780000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_CUR_DEP,2015,2014,0,2014-06-30,INR,944873900000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_CUR_DEP,2015,2014,0,2014-06-30,USD,15721870000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_CUR_DEP_BANKS,2015,2014,0,2014-06-30,INR,848939800000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_CUR_DEP_BANKS,2015,2014,0,2014-06-30,USD,14125620000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_CUR_DEP_GG,2015,2014,0,2014-06-30,INR,42600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_CUR_DEP_GG,2015,2014,0,2014-06-30,USD,710000.0
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_CUR_DEP_OS,2015,2014,0,2014-06-30,INR,95891500000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_CUR_DEP_OS,2015,2014,0,2014-06-30,USD,1595540000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN,2015,2014,0,2014-06-30,INR,305168100000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN,2015,2014,0,2014-06-30,USD,5077710000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN_BANKS,2015,2014,0,2014-06-30,INR,118481900000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN_BANKS,2015,2014,0,2014-06-30,USD,1971440000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN_BANKS_LT,2015,2014,0,2014-06-30,INR,118481900000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN_BANKS_LT,2015,2014,0,2014-06-30,USD,1971440000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN_GG,2015,2014,0,2014-06-30,INR,80924800000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN_GG,2015,2014,0,2014-06-30,USD,1346510000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN_GG_LT,2015,2014,0,2014-06-30,INR,80924800000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN_GG_LT,2015,2014,0,2014-06-30,USD,1346510000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN_OS,2015,2014,0,2014-06-30,INR,105761400000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN_OS,2015,2014,0,2014-06-30,USD,1759760000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN_OS_LT,2015,2014,0,2014-06-30,INR,105761400000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_LN_OS_LT,2015,2014,0,2014-06-30,USD,1759760000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OA_BANKS,2015,2014,0,2014-06-30,INR,766696900000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OA_BANKS,2015,2014,0,2014-06-30,USD,12757170000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OA_BANKS_LT,2015,2014,0,2014-06-30,INR,766696900000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OA_BANKS_LT,2015,2014,0,2014-06-30,USD,12757170000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OA_GG,2015,2014,0,2014-06-30,INR,65085400000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OA_GG,2015,2014,0,2014-06-30,USD,1082960000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OA_GG_LT,2015,2014,0,2014-06-30,INR,65085400000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OA_GG_LT,2015,2014,0,2014-06-30,USD,1082960000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OA_OS,2015,2014,0,2014-06-30,INR,154746300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OA_OS,2015,2014,0,2014-06-30,USD,2574820000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OA_OS_LT,2015,2014,0,2014-06-30,INR,154746300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OA_OS_LT,2015,2014,0,2014-06-30,USD,2574820000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OL_BANKS,2015,2014,0,2014-06-30,INR,268166100000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OL_BANKS,2015,2014,0,2014-06-30,USD,4462500000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OL_BANKS_ST,2015,2014,0,2014-06-30,INR,268166100000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OL_BANKS_ST,2015,2014,0,2014-06-30,USD,4462500000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OL_GG,2015,2014,0,2014-06-30,INR,369572200000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OL_GG,2015,2014,0,2014-06-30,USD,6149950000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OL_GG_LT,2015,2014,0,2014-06-30,INR,369572200000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OL_GG_LT,2015,2014,0,2014-06-30,USD,6149950000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OL_OS,2015,2014,0,2014-06-30,INR,167929800000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OL_OS,2015,2014,0,2014-06-30,USD,2794200000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OL_OS_ST,2015,2014,0,2014-06-30,INR,167929800000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OL_OS_ST,2015,2014,0,2014-06-30,USD,2794200000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OTH_ASS,2015,2014,0,2014-06-30,INR,986528600000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OTH_ASS,2015,2014,0,2014-06-30,USD,16414950000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OTH_LIA,2015,2014,0,2014-06-30,INR,805668100000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_OTH_LIA,2015,2014,0,2014-06-30,USD,13406650000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_TC_OS,2015,2014,0,2014-06-30,INR,497101300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_TC_OS,2015,2014,0,2014-06-30,USD,8181300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_TC_OS_ST,2015,2014,0,2014-06-30,INR,497101300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_TC_OS_ST,2015,2014,0,2014-06-30,USD,8181300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_TRD_CRD,2015,2014,0,2014-06-30,INR,497101300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OI_TRD_CRD,2015,2014,0,2014-06-30,USD,8181300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OTH_INV,2015,2014,0,2014-06-30,INR,2733671900000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_OTH_INV,2015,2014,0,2014-06-30,USD,45395830000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_BNDS_NTS,2015,2014,0,2014-06-30,INR,19074500000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_BNDS_NTS,2015,2014,0,2014-06-30,USD,316980000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_BN_BANKS,2015,2014,0,2014-06-30,INR,19010000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_BN_BANKS,2015,2014,0,2014-06-30,USD,315910000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_BN_OS,2015,2014,0,2014-06-30,INR,64500000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_BN_OS,2015,2014,0,2014-06-30,USD,1070000.0
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_MNY_MAR_INST,2015,2014,0,2014-06-30,INR,0.0
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_MNY_MAR_INST,2015,2014,0,2014-06-30,USD,0.0
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_MNY_MI_BANKS,2015,2014,0,2014-06-30,INR,0.0
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PIDS_MNY_MI_BANKS,2015,2014,0,2014-06-30,USD,0.0
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PI_DEB_SEC,2015,2014,0,2014-06-30,INR,19074500000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PI_DEB_SEC,2015,2014,0,2014-06-30,USD,316980000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PI_EQT_SEC,2015,2014,0,2014-06-30,INR,56773300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PI_EQT_SEC,2015,2014,0,2014-06-30,USD,944240000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PI_ES_BANKS,2015,2014,0,2014-06-30,INR,20070000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PI_ES_BANKS,2015,2014,0,2014-06-30,USD,333530000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PI_ES_OS,2015,2014,0,2014-06-30,INR,36703300000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PI_ES_OS,2015,2014,0,2014-06-30,USD,610710000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PORTF_INV,2015,2014,0,2014-06-30,INR,75847900000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_PORTF_INV,2015,2014,0,2014-06-30,USD,1261220000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_FE_CD_BANKS,2015,2014,0,2014-06-30,INR,997160800000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_FE_CD_BANKS,2015,2014,0,2014-06-30,USD,16530000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_FE_CD_MA,2015,2014,0,2014-06-30,INR,5926621899999.999
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_FE_CD_MA,2015,2014,0,2014-06-30,USD,98246000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_FE_CUR_DEP,2015,2014,0,2014-06-30,INR,6923782700000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_FE_CUR_DEP,2015,2014,0,2014-06-30,USD,114776000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_FE_SEC,2015,2014,0,2014-06-30,INR,10529245900000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_FE_SEC,2015,2014,0,2014-06-30,USD,174544000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_FR_EXC,2015,2014,0,2014-06-30,INR,17453028600000.002
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_FR_EXC,2015,2014,0,2014-06-30,USD,289320000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_MON_GLD,2015,2014,0,2014-06-30,INR,1244792100000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_MON_GLD,2015,2014,0,2014-06-30,USD,20635000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_RES_POS_FND,2015,2014,0,2014-06-30,INR,103637200000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_RES_POS_FND,2015,2014,0,2014-06-30,USD,1718000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_SDR,2015,2014,0,2014-06-30,INR,269348000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RA_SDR,2015,2014,0,2014-06-30,USD,4465000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RES_ASS,2015,2014,0,2014-06-30,INR,19070805900000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_RES_ASS,2015,2014,0,2014-06-30,USD,316138000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIT_AST,2015,2014,0,2014-06-30,INR,29657818900000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIT_AST,2015,2014,0,2014-06-30,USD,492205760000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIT_LIB,2015,2014,0,2014-06-30,INR,50893280500000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIT_LIB,2015,2014,0,2014-06-30,USD,846743540000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIA_ECRE_CAE,2015,2014,0,2014-09-30,INR,5612109700000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIA_ECRE_CAE,2015,2014,0,2014-09-30,USD,91085720000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIA_EQT_CAP_RE,2015,2014,0,2014-09-30,INR,5612109700000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIA_EQT_CAP_RE,2015,2014,0,2014-09-30,USD,91085720000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIA_OC_CAE,2015,2014,0,2014-09-30,INR,2444672700000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIA_OC_CAE,2015,2014,0,2014-09-30,USD,39677550000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIA_OTH_CAP,2015,2014,0,2014-09-30,INR,2444672700000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIA_OTH_CAP,2015,2014,0,2014-09-30,USD,39677550000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_ECRE_LDI,2015,2014,0,2014-09-30,INR,14882743200000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_ECRE_LDI,2015,2014,0,2014-09-30,USD,241550040000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_EQT_CAP_RE,2015,2014,0,2014-09-30,INR,14882743200000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_EQT_CAP_RE,2015,2014,0,2014-09-30,USD,241550040000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_INV_RE,2015,2014,0,2014-09-30,INR,15596393700000.002
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_INV_RE,2015,2014,0,2014-09-30,USD,253132740000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_OC_LDI,2015,2014,0,2014-09-30,INR,713650500000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_OC_LDI,2015,2014,0,2014-09-30,USD,11583000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_OTH_CAP,2015,2014,0,2014-09-30,INR,713650500000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIRE_OTH_CAP,2015,2014,0,2014-09-30,USD,11582700000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIR_INV_ABR,2015,2014,0,2014-09-30,INR,8056782400000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_DIR_INV_ABR,2015,2014,0,2014-09-30,USD,130763270000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_CUR_DEP,2015,2014,0,2014-09-30,INR,6703320000000
RBI:INTR_INV_POS_IND_RN(1.0),N_A,QFY,IIA_LI_OI_CUR_DEP,2015,2014,0,2014-09-30,USD,108870000000
