DATAFLOW,AUDST,COUNTRYCODE,FREQ,FRG_LIB_ASS_RN,MEASURE_RN,REPYEAREND,REPYEARSTART,TYP_ENT_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_LIB,MRKT_VAL,2014,2013,ASST_MGMT_COMP,0,2014-03-31,INR,8820000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_LIB,MRKT_VAL,2014,2013,MTL_FND_COMP,0,2014-03-31,INR,25040000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MY,AFY,FLA_FR_ASS,MRKT_VAL,2014,2013,ASST_MGMT_COMP,0,2014-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,NL,AFY,FLA_FR_LIB,MRKT_VAL,2014,2013,ASST_MGMT_COMP,0,2014-03-31,INR,580000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OM,AFY,FLA_FR_LIB,FAC_VAL,2014,2013,MTL_FND_COMP,0,2014-03-31,INR,2350000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OM,AFY,FLA_FR_LIB,MRKT_VAL,2014,2013,MTL_FND_COMP,0,2014-03-31,INR,4450000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_ASS,MRKT_VAL,2014,2013,ASST_MGMT_COMP,0,2014-03-31,INR,400000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_EHA,MRKT_VAL,2014,2013,MTL_FND_COMP,0,2014-03-31,INR,730000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_LIB,FAC_VAL,2014,2013,MTL_FND_COMP,0,2014-03-31,INR,118840000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_LIB,MRKT_VAL,2014,2013,ASST_MGMT_COMP,0,2014-03-31,INR,580000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_LIB,MRKT_VAL,2014,2013,MTL_FND_COMP,0,2014-03-31,INR,219080000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SA,AFY,FLA_FR_LIB,FAC_VAL,2014,2013,MTL_FND_COMP,0,2014-03-31,INR,1970000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SA,AFY,FLA_FR_LIB,MRKT_VAL,2014,2013,MTL_FND_COMP,0,2014-03-31,INR,3470000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_ASS,MRKT_VAL,2014,2013,ASST_MGMT_COMP,0,2014-03-31,INR,400000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_EHA,MRKT_VAL,2014,2013,MTL_FND_COMP,0,2014-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_LIB,FAC_VAL,2014,2013,MTL_FND_COMP,0,2014-03-31,INR,14610000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_LIB,MRKT_VAL,2014,2013,ASST_MGMT_COMP,0,2014-03-31,INR,2370000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_LIB,MRKT_VAL,2014,2013,MTL_FND_COMP,0,2014-03-31,INR,23520000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,TH,AFY,FLA_FR_EHA,MRKT_VAL,2014,2013,MTL_FND_COMP,0,2014-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,TW,AFY,FLA_FR_EHA,MRKT_VAL,2014,2013,MTL_FND_COMP,0,2014-03-31,INR,510000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,US,AFY,FLA_FR_ASS,MRKT_VAL,2014,2013,ASST_MGMT_COMP,0,2014-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,US,AFY,FLA_FR_EHA,MRKT_VAL,2014,2013,MTL_FND_COMP,0,2014-03-31,INR,6510000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,US,AFY,FLA_FR_LIB,FAC_VAL,2014,2013,MTL_FND_COMP,0,2014-03-31,INR,17210000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,US,AFY,FLA_FR_LIB,MRKT_VAL,2014,2013,ASST_MGMT_COMP,0,2014-03-31,INR,1460000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,US,AFY,FLA_FR_LIB,MRKT_VAL,2014,2013,MTL_FND_COMP,0,2014-03-31,INR,37400000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,AE,AFY,FLA_FR_ASS,MRKT_VAL,2015,2014,ASST_MGMT_COMP,0,2015-03-31,INR,60000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,AE,AFY,FLA_FR_LIB,FAC_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,31780000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,AE,AFY,FLA_FR_LIB,MRKT_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,65310000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,BR,AFY,FLA_FR_EHA,MRKT_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,480000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,CA,AFY,FLA_FR_LIB,FAC_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,3000000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,CA,AFY,FLA_FR_LIB,MRKT_VAL,2015,2014,ASST_MGMT_COMP,0,2015-03-31,INR,3040000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,CA,AFY,FLA_FR_LIB,MRKT_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,9720000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,CH,AFY,FLA_FR_EHA,MRKT_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,670000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,FR,AFY,FLA_FR_LIB,MRKT_VAL,2015,2014,ASST_MGMT_COMP,0,2015-03-31,INR,1990000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GB,AFY,FLA_FR_ASS,MRKT_VAL,2015,2014,ASST_MGMT_COMP,0,2015-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GB,AFY,FLA_FR_LIB,FAC_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,17090000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GB,AFY,FLA_FR_LIB,MRKT_VAL,2015,2014,ASST_MGMT_COMP,0,2015-03-31,INR,10050000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GB,AFY,FLA_FR_LIB,MRKT_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,34540000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GG,AFY,FLA_FR_ASS,MRKT_VAL,2015,2014,ASST_MGMT_COMP,0,2015-03-31,INR,790000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,HK,AFY,FLA_FR_EHA,MRKT_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,330000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,HK,AFY,FLA_FR_LIB,FAC_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,5010000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,HK,AFY,FLA_FR_LIB,MRKT_VAL,2015,2014,ASST_MGMT_COMP,0,2015-03-31,INR,2120000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,HK,AFY,FLA_FR_LIB,MRKT_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,9610000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,IE,AFY,FLA_FR_EHA,MRKT_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,360000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,JP,AFY,FLA_FR_EHA,MRKT_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,310000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,JP,AFY,FLA_FR_LIB,MRKT_VAL,2015,2014,ASST_MGMT_COMP,0,2015-03-31,INR,4610000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KE,AFY,FLA_FR_LIB,FAC_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,1590000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KE,AFY,FLA_FR_LIB,MRKT_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,3550000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KR,AFY,FLA_FR_EHA,MRKT_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,570000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KR,AFY,FLA_FR_LIB,MRKT_VAL,2015,2014,ASST_MGMT_COMP,0,2015-03-31,INR,2030000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KY,AFY,FLA_FR_EHA,MRKT_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,1260000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KY,AFY,FLA_FR_LIB,MRKT_VAL,2015,2014,ASST_MGMT_COMP,0,2015-03-31,INR,580000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,LK,AFY,FLA_FR_ASS,MRKT_VAL,2015,2014,ASST_MGMT_COMP,0,2015-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,LU,AFY,FLA_FR_EHA,MRKT_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,23570000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_ASS,MRKT_VAL,2015,2014,ASST_MGMT_COMP,0,2015-03-31,INR,200000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_LIB,FAC_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,13800000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_LIB,MRKT_VAL,2015,2014,ASST_MGMT_COMP,0,2015-03-31,INR,9190000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_LIB,MRKT_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,70840000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,NL,AFY,FLA_FR_LIB,MRKT_VAL,2015,2014,ASST_MGMT_COMP,0,2015-03-31,INR,580000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OM,AFY,FLA_FR_LIB,FAC_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,1770000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OM,AFY,FLA_FR_LIB,MRKT_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,3620000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_ASS,MRKT_VAL,2015,2014,ASST_MGMT_COMP,0,2015-03-31,INR,810000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_EHA,MRKT_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,1070000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_LIB,FAC_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,130230000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_LIB,MRKT_VAL,2015,2014,ASST_MGMT_COMP,0,2015-03-31,INR,1220000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_LIB,MRKT_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,294010000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SA,AFY,FLA_FR_LIB,FAC_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,1970000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SA,AFY,FLA_FR_LIB,MRKT_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,3960000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_ASS,MRKT_VAL,2015,2014,ASST_MGMT_COMP,0,2015-03-31,INR,370000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_LIB,FAC_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,18310000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_LIB,MRKT_VAL,2015,2014,ASST_MGMT_COMP,0,2015-03-31,INR,2910000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_LIB,MRKT_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,39710000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,TW,AFY,FLA_FR_EHA,MRKT_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,530000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,US,AFY,FLA_FR_EHA,MRKT_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,11210000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,US,AFY,FLA_FR_LIB,FAC_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,10850000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,US,AFY,FLA_FR_LIB,MRKT_VAL,2015,2014,MTL_FND_COMP,0,2015-03-31,INR,23190000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,AE,AFY,FLA_FR_ASS,MRKT_VAL,2016,2015,ASST_MGMT_COMP,0,2016-03-31,INR,50000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,AE,AFY,FLA_FR_EHA,MRKT_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,AE,AFY,FLA_FR_LIB,FAC_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,44320000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,AE,AFY,FLA_FR_LIB,MRKT_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,86240000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,BR,AFY,FLA_FR_EHA,MRKT_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,510000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,CA,AFY,FLA_FR_LIB,FAC_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,3050000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,CA,AFY,FLA_FR_LIB,MRKT_VAL,2016,2015,ASST_MGMT_COMP,0,2016-03-31,INR,4070000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,CA,AFY,FLA_FR_LIB,MRKT_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,10070000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,CH,AFY,FLA_FR_EHA,MRKT_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,610000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,FR,AFY,FLA_FR_LIB,MRKT_VAL,2016,2015,ASST_MGMT_COMP,0,2016-03-31,INR,2330000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GB,AFY,FLA_FR_LIB,FAC_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,21650000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GB,AFY,FLA_FR_LIB,MRKT_VAL,2016,2015,ASST_MGMT_COMP,0,2016-03-31,INR,11830000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GB,AFY,FLA_FR_LIB,MRKT_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,42790000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GG,AFY,FLA_FR_ASS,MRKT_VAL,2016,2015,ASST_MGMT_COMP,0,2016-03-31,INR,2430000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,HK,AFY,FLA_FR_LIB,FAC_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,5800000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,HK,AFY,FLA_FR_LIB,MRKT_VAL,2016,2015,ASST_MGMT_COMP,0,2016-03-31,INR,2190000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,HK,AFY,FLA_FR_LIB,MRKT_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,11050000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,IE,AFY,FLA_FR_EHA,MRKT_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,270000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,JP,AFY,FLA_FR_EHA,MRKT_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,290000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,JP,AFY,FLA_FR_LIB,MRKT_VAL,2016,2015,ASST_MGMT_COMP,0,2016-03-31,INR,7410000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KE,AFY,FLA_FR_LIB,FAC_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,3110000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KR,AFY,FLA_FR_EHA,MRKT_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,550000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KR,AFY,FLA_FR_LIB,MRKT_VAL,2016,2015,ASST_MGMT_COMP,0,2016-03-31,INR,1280000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KW,AFY,FLA_FR_LIB,MRKT_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,4770000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KY,AFY,FLA_FR_EHA,MRKT_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,870000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KY,AFY,FLA_FR_LIB,MRKT_VAL,2016,2015,ASST_MGMT_COMP,0,2016-03-31,INR,740000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,LK,AFY,FLA_FR_ASS,MRKT_VAL,2016,2015,ASST_MGMT_COMP,0,2016-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,LU,AFY,FLA_FR_EHA,MRKT_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,18540000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_ASS,MRKT_VAL,2016,2015,ASST_MGMT_COMP,0,2016-03-31,INR,240000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_LIB,FAC_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,20100000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_LIB,MRKT_VAL,2016,2015,ASST_MGMT_COMP,0,2016-03-31,INR,9680000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_LIB,MRKT_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,53570000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,NL,AFY,FLA_FR_LIB,MRKT_VAL,2016,2015,ASST_MGMT_COMP,0,2016-03-31,INR,620000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OM,AFY,FLA_FR_LIB,FAC_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,3080000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OM,AFY,FLA_FR_LIB,MRKT_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,6850000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_ASS,MRKT_VAL,2016,2015,ASST_MGMT_COMP,0,2016-03-31,INR,740000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_EHA,MRKT_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,880000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_LIB,FAC_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,114560000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_LIB,MRKT_VAL,2016,2015,ASST_MGMT_COMP,0,2016-03-31,INR,350000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_LIB,MRKT_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,255200000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SA,AFY,FLA_FR_LIB,FAC_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,2870000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SA,AFY,FLA_FR_LIB,MRKT_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,5950000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_ASS,MRKT_VAL,2016,2015,ASST_MGMT_COMP,0,2016-03-31,INR,360000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_LIB,FAC_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,24040000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_LIB,MRKT_VAL,2016,2015,ASST_MGMT_COMP,0,2016-03-31,INR,3370000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_LIB,MRKT_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,57960000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,TW,AFY,FLA_FR_EHA,MRKT_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,400000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,US,AFY,FLA_FR_EHA,MRKT_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,14950000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,US,AFY,FLA_FR_LIB,FAC_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,16860000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,US,AFY,FLA_FR_LIB,MRKT_VAL,2016,2015,ASST_MGMT_COMP,0,2016-03-31,INR,1530000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,US,AFY,FLA_FR_LIB,MRKT_VAL,2016,2015,MTL_FND_COMP,0,2016-03-31,INR,46760000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,AE,AFY,FLA_FR_ASS,MRKT_VAL,2017,2016,ASST_MGMT_COMP,0,2017-03-31,INR,50000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,AE,AFY,FLA_FR_LIB,FAC_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,48470000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,AE,AFY,FLA_FR_LIB,MRKT_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,113440000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,CA,AFY,FLA_FR_LIB,FAC_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,3330000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,CA,AFY,FLA_FR_LIB,MRKT_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,11950000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,CH,AFY,FLA_FR_EHA,MRKT_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,670000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,FR,AFY,FLA_FR_LIB,MRKT_VAL,2017,2016,ASST_MGMT_COMP,0,2017-03-31,INR,2850000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GB,AFY,FLA_FR_EHA,MRKT_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,90000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GB,AFY,FLA_FR_LIB,FAC_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,25000000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GB,AFY,FLA_FR_LIB,MRKT_VAL,2017,2016,ASST_MGMT_COMP,0,2017-03-31,INR,14000000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GB,AFY,FLA_FR_LIB,MRKT_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,57690000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GG,AFY,FLA_FR_ASS,MRKT_VAL,2017,2016,ASST_MGMT_COMP,0,2017-03-31,INR,2960000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,HK,AFY,FLA_FR_LIB,FAC_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,6840000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,HK,AFY,FLA_FR_LIB,MRKT_VAL,2017,2016,ASST_MGMT_COMP,0,2017-03-31,INR,3540000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,HK,AFY,FLA_FR_LIB,MRKT_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,15120000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,IE,AFY,FLA_FR_EHA,MRKT_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,290000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,IT,AFY,FLA_FR_LIB,MRKT_VAL,2017,2016,ASST_MGMT_COMP,0,2017-03-31,INR,270000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,JP,AFY,FLA_FR_EHA,MRKT_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,250000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,JP,AFY,FLA_FR_LIB,MRKT_VAL,2017,2016,ASST_MGMT_COMP,0,2017-03-31,INR,8110000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KR,AFY,FLA_FR_EHA,MRKT_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,590000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KR,AFY,FLA_FR_LIB,MRKT_VAL,2017,2016,ASST_MGMT_COMP,0,2017-03-31,INR,1400000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KW,AFY,FLA_FR_LIB,FAC_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,2780000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KW,AFY,FLA_FR_LIB,MRKT_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,7520000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KY,AFY,FLA_FR_EHA,MRKT_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,1080000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,LK,AFY,FLA_FR_ASS,MRKT_VAL,2017,2016,ASST_MGMT_COMP,0,2017-03-31,INR,0.0
