DATAFLOW,AUDST,CAT_EXT_AST_RN,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2009,2008,0,2009-03-31,USD,3151000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2009,2008,0,2009-03-31,INR,28260000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2009,2008,0,2009-03-31,USD,559000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2009,2008,0,2009-03-31,INR,16250000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2009,2008,0,2009-03-31,USD,322000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2009,2008,0,2009-03-31,INR,48520000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2009,2008,0,2009-03-31,USD,959000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2009,2008,0,2009-03-31,INR,316610000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2009,2008,0,2009-03-31,USD,6268000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2009,2008,0,2009-03-31,INR,240980000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2009,2008,0,2009-03-31,USD,4771000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2009,2008,0,2009-03-31,INR,109850000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2009,2008,0,2009-03-31,USD,2179000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2009,2008,0,2009-03-31,INR,332860000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2009,2008,0,2009-03-31,USD,6590000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2009,2008,0,2009-03-31,INR,269240000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2009,2008,0,2009-03-31,USD,5330000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2010,2009,0,2010-03-31,INR,123950000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2010,2009,0,2010-03-31,USD,2620000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2010,2009,0,2010-03-31,INR,165580000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2010,2009,0,2010-03-31,USD,3505000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2010,2009,0,2010-03-31,INR,31130000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2010,2009,0,2010-03-31,USD,670000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2010,2009,0,2010-03-31,INR,9670100000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2010,2009,0,2010-03-31,USD,204000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2010,2009,0,2010-03-31,INR,41630000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2010,2009,0,2010-03-31,USD,885000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2010,2009,0,2010-03-31,INR,489828300000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2010,2009,0,2010-03-31,USD,10320650000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2010,2009,0,2010-03-31,INR,281220000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2010,2009,0,2010-03-31,USD,5964000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2010,2009,0,2010-03-31,INR,146780000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2010,2009,0,2010-03-31,USD,3129000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2010,2009,0,2010-03-31,INR,499500000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2010,2009,0,2010-03-31,USD,10525000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2010,2009,0,2010-03-31,INR,312360000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2010,2009,0,2010-03-31,USD,6634000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2011,2010,0,2011-03-31,INR,132090000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2011,2010,0,2011-03-31,USD,2889000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2011,2010,0,2011-03-31,INR,168060000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2011,2010,0,2011-03-31,USD,3679000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2011,2010,0,2011-03-31,INR,27700000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2011,2010,0,2011-03-31,USD,609000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2011,2010,0,2011-03-31,INR,15060000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2011,2010,0,2011-03-31,USD,331000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2011,2010,0,2011-03-31,INR,35970000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2011,2010,0,2011-03-31,USD,790000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2011,2010,0,2011-03-31,INR,355030000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2011,2010,0,2011-03-31,USD,7795000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2011,2010,0,2011-03-31,INR,352420000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2011,2010,0,2011-03-31,USD,7790000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2011,2010,0,2011-03-31,INR,212060000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2011,2010,0,2011-03-31,USD,4720000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2011,2010,0,2011-03-31,INR,370090000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2011,2010,0,2011-03-31,USD,8126000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2011,2010,0,2011-03-31,INR,380120000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2011,2010,0,2011-03-31,USD,8399000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2012,2011,0,2012-03-31,INR,155070000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2012,2011,0,2012-03-31,USD,3223000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2012,2011,0,2012-03-31,INR,194330000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2012,2011,0,2012-03-31,USD,4038000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2012,2011,0,2012-03-31,INR,29260000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2012,2011,0,2012-03-31,USD,590000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2012,2011,0,2012-03-31,INR,11180000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2012,2011,0,2012-03-31,USD,234000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2012,2011,0,2012-03-31,INR,39260000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2012,2011,0,2012-03-31,USD,815000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2012,2011,0,2012-03-31,INR,590350000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2012,2011,0,2012-03-31,USD,12343000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2012,2011,0,2012-03-31,INR,293490000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2012,2011,0,2012-03-31,USD,6060000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2012,2011,0,2012-03-31,INR,128420000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2012,2011,0,2012-03-31,USD,2612000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2012,2011,0,2012-03-31,INR,601530000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2012,2011,0,2012-03-31,USD,12577000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2012,2011,0,2012-03-31,INR,322750000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2012,2011,0,2012-03-31,USD,6650000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2013,2012,0,2013-03-31,INR,161070000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2013,2012,0,2013-03-31,USD,3396000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2013,2012,0,2013-03-31,INR,205730000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2013,2012,0,2013-03-31,USD,4215000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2013,2012,0,2013-03-31,INR,23740000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2013,2012,0,2013-03-31,USD,437000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2013,2012,0,2013-03-31,INR,27040000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2013,2012,0,2013-03-31,USD,350000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2013,2012,0,2013-03-31,INR,44660000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2013,2012,0,2013-03-31,USD,819000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2013,2012,0,2013-03-31,INR,668920000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2013,2012,0,2013-03-31,USD,12301000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2013,2012,0,2013-03-31,INR,197340000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2013,2012,0,2013-03-31,USD,4688000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2013,2012,0,2013-03-31,INR,15350000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2013,2012,0,2013-03-31,USD,910000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2013,2012,0,2013-03-31,INR,695960000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2013,2012,0,2013-03-31,USD,12651000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2013,2012,0,2013-03-31,INR,221080000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2013,2012,0,2013-03-31,USD,5125000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2014,2013,0,2014-03-31,INR,181240000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2014,2013,0,2014-03-31,USD,3594000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2014,2013,0,2014-03-31,INR,223840000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2014,2013,0,2014-03-31,USD,4299000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2014,2013,0,2014-03-31,INR,34370000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2014,2013,0,2014-03-31,USD,564000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2014,2013,0,2014-03-31,INR,10470000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2014,2013,0,2014-03-31,USD,23000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2014,2013,0,2014-03-31,INR,42600000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2014,2013,0,2014-03-31,USD,705000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2014,2013,0,2014-03-31,INR,543730000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2014,2013,0,2014-03-31,USD,9004000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2014,2013,0,2014-03-31,INR,247790000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2014,2013,0,2014-03-31,USD,5235000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2014,2013,0,2014-03-31,INR,58320000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2014,2013,0,2014-03-31,USD,1500000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2014,2013,0,2014-03-31,INR,554200000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2014,2013,0,2014-03-31,USD,9027000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2014,2013,0,2014-03-31,INR,282160000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2014,2013,0,2014-03-31,USD,5799000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2015,2014,0,2015-03-31,INR,247560000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2015,2014,0,2015-03-31,USD,4051000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2015,2014,0,2015-03-31,INR,288840000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2015,2014,0,2015-03-31,USD,4725000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2015,2014,0,2015-03-31,INR,14920000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2015,2014,0,2015-03-31,USD,241000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2015,2014,0,2015-03-31,INR,1200000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2015,2014,0,2015-03-31,USD,20000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2015,2014,0,2015-03-31,INR,41280000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2015,2014,0,2015-03-31,USD,674000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2015,2014,0,2015-03-31,INR,481350000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2015,2014,0,2015-03-31,USD,7882000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2015,2014,0,2015-03-31,INR,352530000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2015,2014,0,2015-03-31,USD,5745000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2015,2014,0,2015-03-31,INR,78610000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2015,2014,0,2015-03-31,USD,1261000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2015,2014,0,2015-03-31,INR,482550000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2015,2014,0,2015-03-31,USD,7902000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2015,2014,0,2015-03-31,INR,367450000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2015,2014,0,2015-03-31,USD,5986000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2016,2015,0,2016-03-31,INR,270200000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2016,2015,0,2016-03-31,USD,4126000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2016,2015,0,2016-03-31,INR,313390000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2016,2015,0,2016-03-31,USD,4785000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2016,2015,0,2016-03-31,INR,21970000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2016,2015,0,2016-03-31,USD,337000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2016,2015,0,2016-03-31,INR,36550000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2016,2015,0,2016-03-31,USD,559000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2016,2015,0,2016-03-31,INR,43190000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2016,2015,0,2016-03-31,USD,659000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2016,2015,0,2016-03-31,INR,669310000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2016,2015,0,2016-03-31,USD,10235000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2016,2015,0,2016-03-31,INR,403620000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2016,2015,0,2016-03-31,USD,6163000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2016,2015,0,2016-03-31,INR,112200000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2016,2015,0,2016-03-31,USD,1715000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2016,2015,0,2016-03-31,INR,705860000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2016,2015,0,2016-03-31,USD,10794000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2016,2015,0,2016-03-31,INR,425590000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2016,2015,0,2016-03-31,USD,6500000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2017,2016,0,2017-03-31,INR,313190000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2017,2016,0,2017-03-31,USD,4667000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2017,2016,0,2017-03-31,INR,370220000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2017,2016,0,2017-03-31,USD,5518000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2017,2016,0,2017-03-31,INR,9900000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2017,2016,0,2017-03-31,USD,147000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2017,2016,0,2017-03-31,INR,2610000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2017,2016,0,2017-03-31,USD,39000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2017,2016,0,2017-03-31,INR,57030000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2017,2016,0,2017-03-31,USD,851000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2017,2016,0,2017-03-31,INR,716390000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2017,2016,0,2017-03-31,USD,10663000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2017,2016,0,2017-03-31,INR,477410000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2017,2016,0,2017-03-31,USD,7105000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2017,2016,0,2017-03-31,INR,117090000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2017,2016,0,2017-03-31,USD,1734000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2017,2016,0,2017-03-31,INR,719000000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2017,2016,0,2017-03-31,USD,10702000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2017,2016,0,2017-03-31,INR,487310000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2017,2016,0,2017-03-31,USD,7252000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2018,2017,0,2018-03-31,INR,308540000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2018,2017,0,2018-03-31,USD,4786000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2018,2017,0,2018-03-31,INR,374600000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2018,2017,0,2018-03-31,USD,5811000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2018,2017,0,2018-03-31,INR,14240000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2018,2017,0,2018-03-31,USD,221000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2018,2017,0,2018-03-31,INR,25310000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2018,2017,0,2018-03-31,USD,393000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2018,2017,0,2018-03-31,INR,66060000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2018,2017,0,2018-03-31,USD,1025000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2018,2017,0,2018-03-31,INR,897220000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2018,2017,0,2018-03-31,USD,13926000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2018,2017,0,2018-03-31,INR,501890000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2018,2017,0,2018-03-31,USD,7787000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2018,2017,0,2018-03-31,INR,141530000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2018,2017,0,2018-03-31,USD,2197000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2018,2017,0,2018-03-31,INR,922530000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2018,2017,0,2018-03-31,USD,14319000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2018,2017,0,2018-03-31,INR,516130000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2018,2017,0,2018-03-31,USD,8008000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2019,2018,0,2019-03-31,INR,355450000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2019,2018,0,2019-03-31,USD,5087000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2019,2018,0,2019-03-31,INR,445900000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2019,2018,0,2019-03-31,USD,6379000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2019,2018,0,2019-03-31,INR,8310000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2019,2018,0,2019-03-31,USD,118000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2019,2018,0,2019-03-31,INR,15880000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2019,2018,0,2019-03-31,USD,228000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2019,2018,0,2019-03-31,INR,90450000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2019,2018,0,2019-03-31,USD,1292000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2019,2018,0,2019-03-31,INR,951060000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2019,2018,0,2019-03-31,USD,13631000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2019,2018,0,2019-03-31,INR,602600000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2019,2018,0,2019-03-31,USD,8598000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2019,2018,0,2019-03-31,INR,165010000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2019,2018,0,2019-03-31,USD,2337000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2019,2018,0,2019-03-31,INR,966940000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2019,2018,0,2019-03-31,USD,13859000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2019,2018,0,2019-03-31,INR,610910000000
RBI:EXTR_ASSIST_RN(1.0),N_A,UTL_TTL,AFY,2019,2018,0,2019-03-31,USD,8716000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2020,2019,0,2020-03-31,INR,338900000000
RBI:EXTR_ASSIST_RN(1.0),N_A,AMORT,AFY,2020,2019,0,2020-03-31,USD,4777020000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2020,2019,0,2020-03-31,INR,430560000000
RBI:EXTR_ASSIST_RN(1.0),N_A,DSP_TTL,AFY,2020,2019,0,2020-03-31,USD,6069610000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2020,2019,0,2020-03-31,INR,8570000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRANTS,AFY,2020,2019,0,2020-03-31,USD,120860000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2020,2019,0,2020-03-31,INR,3880000000
RBI:EXTR_ASSIST_RN(1.0),N_A,GRNT,AFY,2020,2019,0,2020-03-31,USD,54830000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2020,2019,0,2020-03-31,INR,91660000000
RBI:EXTR_ASSIST_RN(1.0),N_A,INT,AFY,2020,2019,0,2020-03-31,USD,1292590000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2020,2019,0,2020-03-31,INR,691460000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LN,AFY,2020,2019,0,2020-03-31,USD,9766330000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2020,2019,0,2020-03-31,INR,602160000000
RBI:EXTR_ASSIST_RN(1.0),N_A,LOANS,AFY,2020,2019,0,2020-03-31,USD,8496660000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2020,2019,0,2020-03-31,INR,180170000000
RBI:EXTR_ASSIST_RN(1.0),N_A,NET_INFL_AID,AFY,2020,2019,0,2020-03-31,USD,2547910000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2020,2019,0,2020-03-31,INR,695340000000
RBI:EXTR_ASSIST_RN(1.0),N_A,TTL_AUTH,AFY,2020,2019,0,2020-03-31,USD,9821160000
