DATAFLOW,AUDST,ESTIMATE_STATUS,FOOTNOTE,FREQ,REPYEAREND,REPYEARSTART,STATE_CODE,ST_FIN_BDGT_LI,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,BUG_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinCroreCapitalexpenditureincludescapitaloutlayandloansandadvancesbytheStategovernments.(ReferTableII.3)DataisprovidedonlyforCapitalExpenditureasGSDPdataisnotavailable,AFY,2013,2012,N_A,N_A,0,2013-03-31,INR,273307.31
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Calculatedas:(AgricultureandAlliedActivities(itoxi)/TotalExpenditure)*100Dataisavailableform1990-91to2024-25DataisinPercentoftotalexpenditure.AgricultureandAlliedActivities(itoxi)includesrevenueexpenditureandcapitaloutlay,AFY,2013,2012,N_A,N_A,0,2013-03-31,PT,223.120317463778
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,RE:RevisedEstimates.BE:BudgetEstimates.‘-’:Notapplicable/Notavailable.*:Itincludesrevenueexpenditureandcapitaloutlay.Note:Datafrom2017-18onwardsincludeDelhiandPuducherryalso.Source:BudgetdocumentsoftheStategovernments.Detailsinmethodology.nannannanSource:StateFinances:AStudyofBudgets:Statement27:ExpenditureonMedicalandPublicHealthandFamilyWelfare-AspercentofAggregateExpenditure(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State%20Finances%20:%20A%20Study%20of%20Budgets)OriginalSource:BudgetdocumentsoftheStategovernments.Detailsinmethodology.Dataisavailableform2007-08to2024-25asperpublisheddateDec19,2024Dataisinpercent.,AFY,2013,2012,N_A,N_A,0,2013-03-31,PT,143.60000000000002
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,BUG_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinRsCroreHealthSectorincludesMedicalandPublicHealth:Includesrevenueexpenditure,capitaloutlayandloansandadvancesbyStategovernments.DataisprovidedonlyforExpenditureonhealthsectorasStatewisepouplationdataisnotavailable,AFY,2013,2012,N_A,N_A,0,2013-03-31,INR,65499.73
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,REVISED_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinRsCroreHealthSectorincludesMedicalandPublicHealth:Includesrevenueexpenditure,capitaloutlayandloansandadvancesbyStategovernments.DataisprovidedonlyforExpenditureonhealthsectorasStatewisepouplationdataisnotavailable,AFY,2013,2012,N_A,N_A,0,2013-03-31,INR,66944.96
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,RE:RevisedEstimates.BE:BudgetEstimates.OTR:OwnTaxRevenueGSDP:GrossStateDomesticProduct.#:DataforAllStatesareaspercentofGDP.Source:BudgetdocumentsoftheStategovernments.Detailsinmethodology,AFY,2013,2012,N_A,N_A,0,2013-03-31,PT,193.90000000000003
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,BUG_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Calculatedas:(AgricultureandAlliedActivities(itoxi)/TotalExpenditure)*100Dataisavailableform1990-91to2024-25DataisinPercentoftotalexpenditure.AgricultureandAlliedActivities(itoxi)includesrevenueexpenditureandcapitaloutlay,AFY,2013,2012,N_A,N_A,0,2013-03-31,PT,219.130894025368
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,BE:BudgetEstimatesRE:RevisedEstimates.SSE:SocialSectorExpenditureGSDP:GrossStateDomesticProduct.#:DataforallStates/UTsareaspercentofGDP.Source:BudgetdocumentsoftheStategovernments.Detailsinmethodology.,AFY,2013,2012,N_A,N_A,0,2013-03-31,PT,280.2
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Calculatedas:(AgricultureandAlliedActivities(itoxi)/TotalExpenditure)*100Dataisavailableform1990-91to2024-25DataisinPercentoftotalexpenditure.AgricultureandAlliedActivities(itoxi)includesrevenueexpenditureandcapitaloutlay,AFY,2012,2011,N_A,N_A,0,2012-03-31,PT,215.115484821803
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,RE:RevisedEstimates.BE:BudgetEstimates.RD:RevenueDeficit.Note:Negative(-)signindeficitindicatorsindicatessurplus.Source:BudgetdocumentsofStategovernments.,AFY,2012,2011,N_A,N_A,0,2012-03-31,PT,-84.19999999999999
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,RE:RevisedEstimates.BE:BudgetEstimates.‘-’:Notavailable/Notapplicable.Note:See‘ExplanatorynotesonDataSourcesandMethodology’.Source:SameasinStatement18.,AFY,2012,2011,N_A,N_A,0,2012-03-31,PT,885.8000000000001
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,REVISED_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinCroreCapitalexpenditureincludescapitaloutlayandloansandadvancesbytheStategovernments.(ReferTableII.3)DataisprovidedonlyforCapitalExpenditureasGSDPdataisnotavailable,AFY,2012,2011,N_A,N_A,0,2012-03-31,INR,240420.53000000003
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,BUG_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Calculatedas:(AgricultureandAlliedActivities(itoxi)/TotalExpenditure)*100Dataisavailableform1990-91to2024-25DataisinPercentoftotalexpenditure.AgricultureandAlliedActivities(itoxi)includesrevenueexpenditureandcapitaloutlay,AFY,2012,2011,N_A,N_A,0,2012-03-31,PT,221.74624201032796
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,RE:RevisedEstimates.BE:BudgetEstimates.GFD:GrossFiscalDeficit.Note:Negative(-)signindeficitindicatorsindicatessurplus.Source:BudgetdocumentsofStategovernments.,AFY,2012,2011,N_A,N_A,0,2012-03-31,PT,87.99999999999997
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,BUG_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinRsCroreHealthSectorincludesMedicalandPublicHealth:Includesrevenueexpenditure,capitaloutlayandloansandadvancesbyStategovernments.DataisprovidedonlyforExpenditureonhealthsectorasStatewisepouplationdataisnotavailable,AFY,2012,2011,N_A,N_A,0,2012-03-31,INR,54440.590000000004
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,REVISED_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinRsCroreHealthSectorincludesMedicalandPublicHealth:Includesrevenueexpenditure,capitaloutlayandloansandadvancesbyStategovernments.DataisprovidedonlyforExpenditureonhealthsectorasStatewisepouplationdataisnotavailable,AFY,2012,2011,N_A,N_A,0,2012-03-31,INR,56157.98
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinCroreExpenditureonEducation,Sports,ArtandCulture:Includesrevenueexpenditure,capitaloutlayandloansandadvancesbyStategovernmentsDataisprovidedonlyforEducationExpenditureasGSDPdataisnotavailable,AFY,2012,2011,N_A,N_A,0,2012-03-31,INR,226010.88999999996
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,BUG_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinCroreExpenditureonEducation,Sports,ArtandCulture:Includesrevenueexpenditure,capitaloutlayandloansandadvancesbyStategovernmentsDataisprovidedonlyforEducationExpenditureasGSDPdataisnotavailable,AFY,2012,2011,N_A,N_A,0,2012-03-31,INR,238709.42000000004
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,REVISED_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinCroreExpenditureonEducation,Sports,ArtandCulture:Includesrevenueexpenditure,capitaloutlayandloansandadvancesbyStategovernmentsDataisprovidedonlyforEducationExpenditureasGSDPdataisnotavailable,AFY,2012,2011,N_A,N_A,0,2012-03-31,INR,243849.83
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,REVISED_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Calculatedas:(AgricultureandAlliedActivities(itoxi)/TotalExpenditure)*100Dataisavailableform1990-91to2024-25DataisinPercentoftotalexpenditure.AgricultureandAlliedActivities(itoxi)includesrevenueexpenditureandcapitaloutlay,AFY,2012,2011,N_A,N_A,0,2012-03-31,PT,220.134522323119
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinCroreCapitalexpenditureincludescapitaloutlayandloansandadvancesbytheStategovernments.(ReferTableII.3)DataisprovidedonlyforCapitalExpenditureasGSDPdataisnotavailable,AFY,2012,2011,N_A,N_A,0,2012-03-31,INR,217862.77
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,RE:RevisedEstimates.BE:BudgetEstimates.‘-’:Notapplicable/Notavailable.*:Itincludesrevenueexpenditureandcapitaloutlay.Note:Datafrom2017-18onwardsincludeDelhiandPuducherryalso.Source:BudgetdocumentsoftheStategovernments.Detailsinmethodology.nannannanSource:StateFinances:AStudyofBudgets:Statement27:ExpenditureonMedicalandPublicHealthandFamilyWelfare-AspercentofAggregateExpenditure(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State%20Finances%20:%20A%20Study%20of%20Budgets)OriginalSource:BudgetdocumentsoftheStategovernments.Detailsinmethodology.Dataisavailableform2007-08to2024-25asperpublisheddateDec19,2024Dataisinpercent.,AFY,2012,2011,N_A,N_A,0,2012-03-31,PT,144.1
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinRsCroreHealthSectorincludesMedicalandPublicHealth:Includesrevenueexpenditure,capitaloutlayandloansandadvancesbyStategovernments.DataisprovidedonlyforExpenditureonhealthsectorasStatewisepouplationdataisnotavailable,AFY,2012,2011,N_A,N_A,0,2012-03-31,INR,51960.75000000001
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,BUG_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinCroreCapitalexpenditureincludescapitaloutlayandloansandadvancesbytheStategovernments.(ReferTableII.3)DataisprovidedonlyforCapitalExpenditureasGSDPdataisnotavailable,AFY,2012,2011,N_A,N_A,0,2012-03-31,INR,231896.64999999997
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,REVISED_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinRsCroreHealthSectorincludesMedicalandPublicHealth:Includesrevenueexpenditure,capitaloutlayandloansandadvancesbyStategovernments.DataisprovidedonlyforExpenditureonhealthsectorasStatewisepouplationdataisnotavailable,AFY,2011,2010,N_A,N_A,0,2011-03-31,INR,48730.66000000001
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinRsCroreHealthSectorincludesMedicalandPublicHealth:Includesrevenueexpenditure,capitaloutlayandloansandadvancesbyStategovernments.DataisprovidedonlyforExpenditureonhealthsectorasStatewisepouplationdataisnotavailable,AFY,2011,2010,N_A,N_A,0,2011-03-31,INR,45095.84
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,BUG_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinRsCroreHealthSectorincludesMedicalandPublicHealth:Includesrevenueexpenditure,capitaloutlayandloansandadvancesbyStategovernments.DataisprovidedonlyforExpenditureonhealthsectorasStatewisepouplationdataisnotavailable,AFY,2011,2010,N_A,N_A,0,2011-03-31,INR,45921.82999999999
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,REVISED_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Calculatedas:(AgricultureandAlliedActivities(itoxi)/TotalExpenditure)*100Dataisavailableform1990-91to2024-25DataisinPercentoftotalexpenditure.AgricultureandAlliedActivities(itoxi)includesrevenueexpenditureandcapitaloutlay,AFY,2011,2010,N_A,N_A,0,2011-03-31,PT,225.56008038891198
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,RE:RevisedEstimates.BE:BudgetEstimates.‘-’:Notapplicable/Notavailable.*:Itincludesrevenueexpenditureandcapitaloutlay.Note:Datafrom2017-18onwardsincludeDelhiandPuducherryalso.Source:BudgetdocumentsoftheStategovernments.Detailsinmethodology.nannannanSource:StateFinances:AStudyofBudgets:Statement27:ExpenditureonMedicalandPublicHealthandFamilyWelfare-AspercentofAggregateExpenditure(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State%20Finances%20:%20A%20Study%20of%20Budgets)OriginalSource:BudgetdocumentsoftheStategovernments.Detailsinmethodology.Dataisavailableform2007-08to2024-25asperpublisheddateDec19,2024Dataisinpercent.,AFY,2011,2010,N_A,N_A,0,2011-03-31,PT,139.79999999999998
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,RE:RevisedEstimates.BE:BudgetEstimates.GFD:GrossFiscalDeficit.Note:Negative(-)signindeficitindicatorsindicatessurplus.Source:BudgetdocumentsofStategovernments.,AFY,2011,2010,N_A,N_A,0,2011-03-31,PT,85.5
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,REVISED_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinCroreExpenditureonEducation,Sports,ArtandCulture:Includesrevenueexpenditure,capitaloutlayandloansandadvancesbyStategovernmentsDataisprovidedonlyforEducationExpenditureasGSDPdataisnotavailable,AFY,2011,2010,N_A,N_A,0,2011-03-31,INR,209685.24000000002
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,BUG_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinCroreExpenditureonEducation,Sports,ArtandCulture:Includesrevenueexpenditure,capitaloutlayandloansandadvancesbyStategovernmentsDataisprovidedonlyforEducationExpenditureasGSDPdataisnotavailable,AFY,2011,2010,N_A,N_A,0,2011-03-31,INR,195201.31
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,RE:RevisedEstimates.BE:BudgetEstimates.RD:RevenueDeficit.Note:Negative(-)signindeficitindicatorsindicatessurplus.Source:BudgetdocumentsofStategovernments.,AFY,2011,2010,N_A,N_A,0,2011-03-31,PT,6.399999999999999
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,REVISED_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinCroreCapitalexpenditureincludescapitaloutlayandloansandadvancesbytheStategovernments.(ReferTableII.3)DataisprovidedonlyforCapitalExpenditureasGSDPdataisnotavailable,AFY,2011,2010,N_A,N_A,0,2011-03-31,INR,199301.22
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,BUG_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Calculatedas:(AgricultureandAlliedActivities(itoxi)/TotalExpenditure)*100Dataisavailableform1990-91to2024-25DataisinPercentoftotalexpenditure.AgricultureandAlliedActivities(itoxi)includesrevenueexpenditureandcapitaloutlay,AFY,2011,2010,N_A,N_A,0,2011-03-31,PT,205.71434703883298
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,BUG_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinCroreCapitalexpenditureincludescapitaloutlayandloansandadvancesbytheStategovernments.(ReferTableII.3)DataisprovidedonlyforCapitalExpenditureasGSDPdataisnotavailable,AFY,2011,2010,N_A,N_A,0,2011-03-31,INR,192613.71
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,RE:RevisedEstimates.BE:BudgetEstimates.‘-’:Notavailable/Notapplicable.Note:See‘ExplanatorynotesonDataSourcesandMethodology’.Source:SameasinStatement18.,AFY,2011,2010,N_A,N_A,0,2011-03-31,PT,981.0999999999999
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinCroreExpenditureonEducation,Sports,ArtandCulture:Includesrevenueexpenditure,capitaloutlayandloansandadvancesbyStategovernmentsDataisprovidedonlyforEducationExpenditureasGSDPdataisnotavailable,AFY,2011,2010,N_A,N_A,0,2011-03-31,INR,197497.62000000005
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Calculatedas:(AgricultureandAlliedActivities(itoxi)/TotalExpenditure)*100Dataisavailableform1990-91to2024-25DataisinPercentoftotalexpenditure.AgricultureandAlliedActivities(itoxi)includesrevenueexpenditureandcapitaloutlay,AFY,2011,2010,N_A,N_A,0,2011-03-31,PT,223.44958279531699
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinCroreCapitalexpenditureincludescapitaloutlayandloansandadvancesbytheStategovernments.(ReferTableII.3)DataisprovidedonlyforCapitalExpenditureasGSDPdataisnotavailable,AFY,2011,2010,N_A,N_A,0,2011-03-31,INR,181470.34
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Calculatedas:(AgricultureandAlliedActivities(itoxi)/TotalExpenditure)*100Dataisavailableform1990-91to2024-25DataisinPercentoftotalexpenditure.AgricultureandAlliedActivities(itoxi)includesrevenueexpenditureandcapitaloutlay,AFY,2010,2009,N_A,N_A,0,2010-03-31,PT,224.04234481264598
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,RE:RevisedEstimates.BE:BudgetEstimates.‘-’:Notapplicable/Notavailable.*:Itincludesrevenueexpenditureandcapitaloutlay.Note:Datafrom2017-18onwardsincludeDelhiandPuducherryalso.Source:BudgetdocumentsoftheStategovernments.Detailsinmethodology.nannannanSource:StateFinances:AStudyofBudgets:Statement27:ExpenditureonMedicalandPublicHealthandFamilyWelfare-AspercentofAggregateExpenditure(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State%20Finances%20:%20A%20Study%20of%20Budgets)OriginalSource:BudgetdocumentsoftheStategovernments.Detailsinmethodology.Dataisavailableform2007-08to2024-25asperpublisheddateDec19,2024Dataisinpercent.,AFY,2010,2009,N_A,N_A,0,2010-03-31,PT,138.60000000000002
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,RE:RevisedEstimates.BE:BudgetEstimates.RD:RevenueDeficit.Note:Negative(-)signindeficitindicatorsindicatessurplus.Source:BudgetdocumentsofStategovernments.,AFY,2010,2009,N_A,N_A,0,2010-03-31,PT,14.000000000000004
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,BUG_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinCroreExpenditureonEducation,Sports,ArtandCulture:Includesrevenueexpenditure,capitaloutlayandloansandadvancesbyStategovernmentsDataisprovidedonlyforEducationExpenditureasGSDPdataisnotavailable,AFY,2010,2009,N_A,N_A,0,2010-03-31,INR,163680.08000000002
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,BUG_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinRsCroreHealthSectorincludesMedicalandPublicHealth:Includesrevenueexpenditure,capitaloutlayandloansandadvancesbyStategovernments.DataisprovidedonlyforExpenditureonhealthsectorasStatewisepouplationdataisnotavailable,AFY,2010,2009,N_A,N_A,0,2010-03-31,INR,40090.38000000001
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,REVISED_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Calculatedas:(AgricultureandAlliedActivities(itoxi)/TotalExpenditure)*100Dataisavailableform1990-91to2024-25DataisinPercentoftotalexpenditure.AgricultureandAlliedActivities(itoxi)includesrevenueexpenditureandcapitaloutlay,AFY,2010,2009,N_A,N_A,0,2010-03-31,PT,215.76664759656902
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,REVISED_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinRsCroreHealthSectorincludesMedicalandPublicHealth:Includesrevenueexpenditure,capitaloutlayandloansandadvancesbyStategovernments.DataisprovidedonlyforExpenditureonhealthsectorasStatewisepouplationdataisnotavailable,AFY,2010,2009,N_A,N_A,0,2010-03-31,INR,41586.00999999997
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,RE:RevisedEstimates.BE:BudgetEstimates.‘-’:Notavailable/Notapplicable.Note:See‘ExplanatorynotesonDataSourcesandMethodology’.Source:SameasinStatement18.,AFY,2010,2009,N_A,N_A,0,2010-03-31,PT,1045.1000000000001
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,REVISED_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinCroreExpenditureonEducation,Sports,ArtandCulture:Includesrevenueexpenditure,capitaloutlayandloansandadvancesbyStategovernmentsDataisprovidedonlyforEducationExpenditureasGSDPdataisnotavailable,AFY,2010,2009,N_A,N_A,0,2010-03-31,INR,171509.75999999998
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,FINAL,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinCroreCapitalexpenditureincludescapitaloutlayandloansandadvancesbytheStategovernments.(ReferTableII.3)DataisprovidedonlyforCapitalExpenditureasGSDPdataisnotavailable,AFY,2010,2009,N_A,N_A,0,2010-03-31,INR,177491.34000000003
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,BUG_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinCroreCapitalexpenditureincludescapitaloutlayandloansandadvancesbytheStategovernments.(ReferTableII.3)DataisprovidedonlyforCapitalExpenditureasGSDPdataisnotavailable,AFY,2010,2009,N_A,N_A,0,2010-03-31,INR,183426.95999999996
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,REVISED_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Dataisavailableform1990-91to2024-25DataisinCroreCapitalexpenditureincludescapitaloutlayandloansandadvancesbytheStategovernments.(ReferTableII.3)DataisprovidedonlyforCapitalExpenditureasGSDPdataisnotavailable,AFY,2010,2009,N_A,N_A,0,2010-03-31,INR,188776.27000000002
RBI:ST_FIN_STD_BUDGETS_RN(1.0),N_A,BUG_EST,Source:StateFinances:AStudyofBudgets:e-STATESDatabase(https://www.rbi.org.in/Scripts/AnnualPublications.aspx?head=State+Finances+%3a+A+Study+of+Budgets)Calculatedas:(AgricultureandAlliedActivities(itoxi)/TotalExpenditure)*100Dataisavailableform1990-91to2024-25DataisinPercentoftotalexpenditure.AgricultureandAlliedActivities(itoxi)includesrevenueexpenditureandcapitaloutlay,AFY,2010,2009,N_A,N_A,0,2010-03-31,PT,199.326723832528
