DATAFLOW,AUDST,COMP_COUNT,FREQ,IND_CLASF_RN,PERF_IND_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,SALES,2015,2014,0,2014-09-30,INR,5896498000000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,SALES,2015,2014,0,2014-09-30,PT,3.860625739125
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,TAX_PROV,2015,2014,0,2014-09-30,INR,130969700000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,1910,QFY,ICC_MANF,TAX_PROV,2015,2014,0,2014-09-30,PT,30.057347705844
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,DEPRC,2015,2014,0,2014-09-30,INR,16670400000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,DEPRC,2015,2014,0,2014-09-30,PT,6.341419850347
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,EBITDA,2015,2014,0,2014-09-30,INR,201976699999.99997
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,EBITDA,2015,2014,0,2014-09-30,PT,7.627285278779
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,EBT_BEFORE_NOP,2015,2014,0,2014-09-30,INR,180113400000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,EBT_BEFORE_NOP,2015,2014,0,2014-09-30,PT,8.676388688601
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,EXPD,2015,2014,0,2014-09-30,INR,438360300000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,EXPD,2015,2014,0,2014-09-30,PT,9.698072752625
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,EXPD_OTH,2015,2014,0,2014-09-30,PT,178319800000.00003
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,EXPD_RAW_MATR,2015,2014,0,2014-09-30,INR,6637900000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,EXPD_RAW_MATR,2015,2014,0,2014-09-30,PT,87.416003162234
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,EXPD_STAFF_COST,2015,2014,0,2014-09-30,INR,253402599999.99997
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,EXPD_STAFF_COST,2015,2014,0,2014-09-30,PT,5.39084880769
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,GROSS_PFT_EBIT,2015,2014,0,2014-09-30,INR,185306300000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,GROSS_PFT_EBIT,2015,2014,0,2014-09-30,PT,7.744489693395
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,INT,2015,2014,0,2014-09-30,INR,5192900000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,INT,2015,2014,0,2014-09-30,PT,-16.95479042395
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,NET_PFT,2015,2014,0,2014-09-30,INR,141201700000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,NET_PFT,2015,2014,0,2014-09-30,PT,12.1042557026
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,OPR_PFT,2015,2014,0,2014-09-30,INR,161135600000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,OPR_PFT,2015,2014,0,2014-09-30,PT,2.214539676297
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,OTH_INC,2015,2014,0,2014-09-30,INR,40841100000
RBI:PRF_LNGNFC_QTR_IND_RN(1.0),N_A,192,QFY,ICC_SRV_IT,OTH_INC,2015,2014,0,2014-09-30,PT,36.052647358638
