DATAFLOW,AUDST,COMP_COUNT,FREQ,INDS_GRP_RN,REPYEAREND,REPYEARSTART,TYP_RATIO_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,15,QFY,MNF_WOOD_PRD,2024,2023,TAX_PROV_TO_EBT,0,2023-06-30,RPT,25.5063
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,566,QFY,SERV_OTH_IT,2024,2023,CSH_CVG_RATIO,0,2023-06-30,RPT,2.956153
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,566,QFY,SERV_OTH_IT,2024,2023,EBITDA_TO_SAL,0,2023-06-30,RPT,26.478
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,566,QFY,SERV_OTH_IT,2024,2023,INT_BURDEN,0,2023-06-30,RPT,61.7441
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,566,QFY,SERV_OTH_IT,2024,2023,INT_CVG,0,2023-06-30,RPT,1.619589
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,566,QFY,SERV_OTH_IT,2024,2023,INT_TO_SAL,0,2023-06-30,RPT,8.9569
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,566,QFY,SERV_OTH_IT,2024,2023,NET_PFT_TO_SAL,0,2023-06-30,RPT,2.8544
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,566,QFY,SERV_OTH_IT,2024,2023,OPR_PFTS_TO_SAL,0,2023-06-30,RPT,23.6867
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,566,QFY,SERV_OTH_IT,2024,2023,TAX_PROV_TO_EBT,0,2023-06-30,RPT,19.1389
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,21,QFY,SOI_BSS,2024,2023,CSH_CVG_RATIO,0,2023-06-30,RPT,12.00981
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,21,QFY,SOI_BSS,2024,2023,EBITDA_TO_SAL,0,2023-06-30,RPT,23.1542
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,21,QFY,SOI_BSS,2024,2023,INT_BURDEN,0,2023-06-30,RPT,11.0262
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,21,QFY,SOI_BSS,2024,2023,INT_CVG,0,2023-06-30,RPT,9.069283
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,21,QFY,SOI_BSS,2024,2023,INT_TO_SAL,0,2023-06-30,RPT,1.9279
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,21,QFY,SOI_BSS,2024,2023,NET_PFT_TO_SAL,0,2023-06-30,RPT,12.8963
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,21,QFY,SOI_BSS,2024,2023,OPR_PFTS_TO_SAL,0,2023-06-30,RPT,21.5454
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,21,QFY,SOI_BSS,2024,2023,TAX_PROV_TO_EBT,0,2023-06-30,RPT,26.2696
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,49,QFY,SOI_HNR,2024,2023,CSH_CVG_RATIO,0,2023-06-30,RPT,5.218109
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,49,QFY,SOI_HNR,2024,2023,EBITDA_TO_SAL,0,2023-06-30,RPT,26.5651
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,49,QFY,SOI_HNR,2024,2023,INT_BURDEN,0,2023-06-30,RPT,28.9423
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,49,QFY,SOI_HNR,2024,2023,INT_CVG,0,2023-06-30,RPT,3.455151
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,49,QFY,SOI_HNR,2024,2023,INT_TO_SAL,0,2023-06-30,RPT,5.0909
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,49,QFY,SOI_HNR,2024,2023,NET_PFT_TO_SAL,0,2023-06-30,RPT,10.2885
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,49,QFY,SOI_HNR,2024,2023,OPR_PFTS_TO_SAL,0,2023-06-30,RPT,23.8549
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,49,QFY,SOI_HNR,2024,2023,TAX_PROV_TO_EBT,0,2023-06-30,RPT,23.331
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,26,QFY,SOI_HS,2024,2023,CSH_CVG_RATIO,0,2023-06-30,RPT,8.312879
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,26,QFY,SOI_HS,2024,2023,EBITDA_TO_SAL,0,2023-06-30,RPT,23.7144
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,26,QFY,SOI_HS,2024,2023,INT_BURDEN,0,2023-06-30,RPT,15.6783
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,26,QFY,SOI_HS,2024,2023,INT_CVG,0,2023-06-30,RPT,6.378226
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,26,QFY,SOI_HS,2024,2023,INT_TO_SAL,0,2023-06-30,RPT,2.8527
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,26,QFY,SOI_HS,2024,2023,NET_PFT_TO_SAL,0,2023-06-30,RPT,11.7571
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,26,QFY,SOI_HS,2024,2023,OPR_PFTS_TO_SAL,0,2023-06-30,RPT,21.3483
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,26,QFY,SOI_HS,2024,2023,TAX_PROV_TO_EBT,0,2023-06-30,RPT,25.9198
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,93,QFY,SOI_OTH,2024,2023,CSH_CVG_RATIO,0,2023-06-30,RPT,10.721419
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,93,QFY,SOI_OTH,2024,2023,EBITDA_TO_SAL,0,2023-06-30,RPT,18.9626
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,93,QFY,SOI_OTH,2024,2023,INT_BURDEN,0,2023-06-30,RPT,12.0441
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,93,QFY,SOI_OTH,2024,2023,INT_CVG,0,2023-06-30,RPT,8.302846
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,93,QFY,SOI_OTH,2024,2023,INT_TO_SAL,0,2023-06-30,RPT,1.7687
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,93,QFY,SOI_OTH,2024,2023,NET_PFT_TO_SAL,0,2023-06-30,RPT,14.9772
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,93,QFY,SOI_OTH,2024,2023,OPR_PFTS_TO_SAL,0,2023-06-30,RPT,14.7954
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,93,QFY,SOI_OTH,2024,2023,TAX_PROV_TO_EBT,0,2023-06-30,RPT,20.3106
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,45,QFY,SOI_RE,2024,2023,CSH_CVG_RATIO,0,2023-06-30,RPT,3.17199
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,45,QFY,SOI_RE,2024,2023,EBITDA_TO_SAL,0,2023-06-30,RPT,49.4754
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,45,QFY,SOI_RE,2024,2023,INT_BURDEN,0,2023-06-30,RPT,33.4826
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,45,QFY,SOI_RE,2024,2023,INT_CVG,0,2023-06-30,RPT,2.986622
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,45,QFY,SOI_RE,2024,2023,INT_TO_SAL,0,2023-06-30,RPT,15.5976
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,45,QFY,SOI_RE,2024,2023,NET_PFT_TO_SAL,0,2023-06-30,RPT,27.452
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,45,QFY,SOI_RE,2024,2023,OPR_PFTS_TO_SAL,0,2023-06-30,RPT,39.9852
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,45,QFY,SOI_RE,2024,2023,TAX_PROV_TO_EBT,0,2023-06-30,RPT,10.3763
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,12,QFY,SOI_TCOMM,2024,2023,CSH_CVG_RATIO,0,2023-06-30,RPT,1.988304
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,12,QFY,SOI_TCOMM,2024,2023,EBITDA_TO_SAL,0,2023-06-30,RPT,48.4526
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,12,QFY,SOI_TCOMM,2024,2023,INT_CVG,0,2023-06-30,RPT,0.636666
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,12,QFY,SOI_TCOMM,2024,2023,INT_TO_SAL,0,2023-06-30,RPT,24.3688
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,12,QFY,SOI_TCOMM,2024,2023,NET_PFT_TO_SAL,0,2023-06-30,RPT,-15.2136
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,12,QFY,SOI_TCOMM,2024,2023,OPR_PFTS_TO_SAL,0,2023-06-30,RPT,47.248
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,12,QFY,SOI_TCOMM,2024,2023,TAX_PROV_TO_EBT,0,2023-06-30,RPT,14.2605
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,60,QFY,SOI_TSS,2024,2023,CSH_CVG_RATIO,0,2023-06-30,RPT,4.755017
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,60,QFY,SOI_TSS,2024,2023,EBITDA_TO_SAL,0,2023-06-30,RPT,31.0017
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,60,QFY,SOI_TSS,2024,2023,INT_BURDEN,0,2023-06-30,RPT,28.289
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,60,QFY,SOI_TSS,2024,2023,INT_CVG,0,2023-06-30,RPT,3.534943
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,60,QFY,SOI_TSS,2024,2023,INT_TO_SAL,0,2023-06-30,RPT,6.5198
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,60,QFY,SOI_TSS,2024,2023,NET_PFT_TO_SAL,0,2023-06-30,RPT,15.5335
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,60,QFY,SOI_TSS,2024,2023,OPR_PFTS_TO_SAL,0,2023-06-30,RPT,25.2335
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,60,QFY,SOI_TSS,2024,2023,TAX_PROV_TO_EBT,0,2023-06-30,RPT,13.5585
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,31,QFY,SOI_VTPB,2024,2023,CSH_CVG_RATIO,0,2023-06-30,RPT,5.367801
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,31,QFY,SOI_VTPB,2024,2023,EBITDA_TO_SAL,0,2023-06-30,RPT,25.7032
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,31,QFY,SOI_VTPB,2024,2023,INT_BURDEN,0,2023-06-30,RPT,28.1785
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,31,QFY,SOI_VTPB,2024,2023,INT_CVG,0,2023-06-30,RPT,3.548804
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,31,QFY,SOI_VTPB,2024,2023,INT_TO_SAL,0,2023-06-30,RPT,4.7884
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,31,QFY,SOI_VTPB,2024,2023,NET_PFT_TO_SAL,0,2023-06-30,RPT,6.8844
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,31,QFY,SOI_VTPB,2024,2023,OPR_PFTS_TO_SAL,0,2023-06-30,RPT,22.2618
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,31,QFY,SOI_VTPB,2024,2023,TAX_PROV_TO_EBT,0,2023-06-30,RPT,25.3615
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,229,QFY,SOI_WRT,2024,2023,CSH_CVG_RATIO,0,2023-06-30,RPT,7.277439
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,229,QFY,SOI_WRT,2024,2023,EBITDA_TO_SAL,0,2023-06-30,RPT,7.7074
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,229,QFY,SOI_WRT,2024,2023,INT_BURDEN,0,2023-06-30,RPT,16.5106
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,229,QFY,SOI_WRT,2024,2023,INT_CVG,0,2023-06-30,RPT,6.05671
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,229,QFY,SOI_WRT,2024,2023,INT_TO_SAL,0,2023-06-30,RPT,1.0591
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,229,QFY,SOI_WRT,2024,2023,NET_PFT_TO_SAL,0,2023-06-30,RPT,3.9744
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,229,QFY,SOI_WRT,2024,2023,OPR_PFTS_TO_SAL,0,2023-06-30,RPT,5.9103
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,229,QFY,SOI_WRT,2024,2023,TAX_PROV_TO_EBT,0,2023-06-30,RPT,24.4673
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,32,QFY,AGR_REL_ACT,2024,2023,CSH_CVG_RATIO,0,2023-09-30,RPT,4.511633
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,32,QFY,AGR_REL_ACT,2024,2023,EBITDA_TO_SAL,0,2023-09-30,RPT,12.6635
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,32,QFY,AGR_REL_ACT,2024,2023,INT_BURDEN,0,2023-09-30,RPT,26.4435
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,32,QFY,AGR_REL_ACT,2024,2023,INT_CVG,0,2023-09-30,RPT,3.781643
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,32,QFY,AGR_REL_ACT,2024,2023,INT_TO_SAL,0,2023-09-30,RPT,2.8068
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,32,QFY,AGR_REL_ACT,2024,2023,NET_PFT_TO_SAL,0,2023-09-30,RPT,8.1848
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,32,QFY,AGR_REL_ACT,2024,2023,OPR_PFTS_TO_SAL,0,2023-09-30,RPT,10.6945
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,32,QFY,AGR_REL_ACT,2024,2023,TAX_PROV_TO_EBT,0,2023-09-30,RPT,12.5132
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,20,QFY,AGR_REL_ACT_OTH,2024,2023,CSH_CVG_RATIO,0,2023-09-30,RPT,6.838302
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,20,QFY,AGR_REL_ACT_OTH,2024,2023,EBITDA_TO_SAL,0,2023-09-30,RPT,7.8894
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,20,QFY,AGR_REL_ACT_OTH,2024,2023,INT_BURDEN,0,2023-09-30,RPT,18.296
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,20,QFY,AGR_REL_ACT_OTH,2024,2023,INT_CVG,0,2023-09-30,RPT,5.465673
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,20,QFY,AGR_REL_ACT_OTH,2024,2023,INT_TO_SAL,0,2023-09-30,RPT,1.1537
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,20,QFY,AGR_REL_ACT_OTH,2024,2023,NET_PFT_TO_SAL,0,2023-09-30,RPT,4.9213
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,20,QFY,AGR_REL_ACT_OTH,2024,2023,OPR_PFTS_TO_SAL,0,2023-09-30,RPT,5.8561
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,20,QFY,AGR_REL_ACT_OTH,2024,2023,TAX_PROV_TO_EBT,0,2023-09-30,RPT,16.5393
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,12,QFY,ARA_TCP,2024,2023,CSH_CVG_RATIO,0,2023-09-30,RPT,3.704481
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,12,QFY,ARA_TCP,2024,2023,EBITDA_TO_SAL,0,2023-09-30,RPT,20.6753
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,12,QFY,ARA_TCP,2024,2023,INT_BURDEN,0,2023-09-30,RPT,31.2751
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,12,QFY,ARA_TCP,2024,2023,INT_CVG,0,2023-09-30,RPT,3.19743
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,12,QFY,ARA_TCP,2024,2023,INT_TO_SAL,0,2023-09-30,RPT,5.5812
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,12,QFY,ARA_TCP,2024,2023,NET_PFT_TO_SAL,0,2023-09-30,RPT,13.6617
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,12,QFY,ARA_TCP,2024,2023,OPR_PFTS_TO_SAL,0,2023-09-30,RPT,18.8143
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,12,QFY,ARA_TCP,2024,2023,TAX_PROV_TO_EBT,0,2023-09-30,RPT,11.0302
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,158,QFY,CONSTRN,2024,2023,CSH_CVG_RATIO,0,2023-09-30,RPT,2.677977
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,158,QFY,CONSTRN,2024,2023,EBITDA_TO_SAL,0,2023-09-30,RPT,15.0696
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,158,QFY,CONSTRN,2024,2023,INT_BURDEN,0,2023-09-30,RPT,43.0538
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,158,QFY,CONSTRN,2024,2023,INT_CVG,0,2023-09-30,RPT,2.322675
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,158,QFY,CONSTRN,2024,2023,INT_TO_SAL,0,2023-09-30,RPT,5.6272
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,158,QFY,CONSTRN,2024,2023,NET_PFT_TO_SAL,0,2023-09-30,RPT,5.3283
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,158,QFY,CONSTRN,2024,2023,OPR_PFTS_TO_SAL,0,2023-09-30,RPT,9.6002
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,158,QFY,CONSTRN,2024,2023,TAX_PROV_TO_EBT,0,2023-09-30,RPT,18.8776
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,27,QFY,ELC_GAS_SPLY,2024,2023,CSH_CVG_RATIO,0,2023-09-30,RPT,6.100616
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,27,QFY,ELC_GAS_SPLY,2024,2023,EBITDA_TO_SAL,0,2023-09-30,RPT,33.9809
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,27,QFY,ELC_GAS_SPLY,2024,2023,INT_BURDEN,0,2023-09-30,RPT,19.3105
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,27,QFY,ELC_GAS_SPLY,2024,2023,INT_CVG,0,2023-09-30,RPT,5.178531
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,27,QFY,ELC_GAS_SPLY,2024,2023,INT_TO_SAL,0,2023-09-30,RPT,5.5701
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,27,QFY,ELC_GAS_SPLY,2024,2023,NET_PFT_TO_SAL,0,2023-09-30,RPT,24.7839
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,27,QFY,ELC_GAS_SPLY,2024,2023,OPR_PFTS_TO_SAL,0,2023-09-30,RPT,24.447
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,27,QFY,ELC_GAS_SPLY,2024,2023,TAX_PROV_TO_EBT,0,2023-09-30,RPT,7.2619
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,2835,QFY,INDS_GRP_ALL_COMP,2024,2023,CSH_CVG_RATIO,0,2023-09-30,RPT,6.768579
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,2835,QFY,INDS_GRP_ALL_COMP,2024,2023,EBITDA_TO_SAL,0,2023-09-30,RPT,19.2345
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,2835,QFY,INDS_GRP_ALL_COMP,2024,2023,INT_BURDEN,0,2023-09-30,RPT,18.6566
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,2835,QFY,INDS_GRP_ALL_COMP,2024,2023,INT_CVG,0,2023-09-30,RPT,5.36003
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,2835,QFY,INDS_GRP_ALL_COMP,2024,2023,INT_TO_SAL,0,2023-09-30,RPT,2.8417
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,2835,QFY,INDS_GRP_ALL_COMP,2024,2023,NET_PFT_TO_SAL,0,2023-09-30,RPT,8.3034
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,2835,QFY,INDS_GRP_ALL_COMP,2024,2023,OPR_PFTS_TO_SAL,0,2023-09-30,RPT,16.0228
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,2835,QFY,INDS_GRP_ALL_COMP,2024,2023,TAX_PROV_TO_EBT,0,2023-09-30,RPT,20.8214
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,193,QFY,IT_CSRS,2024,2023,CSH_CVG_RATIO,0,2023-09-30,RPT,47.798757
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,193,QFY,IT_CSRS,2024,2023,EBITDA_TO_SAL,0,2023-09-30,RPT,26.4724
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,193,QFY,IT_CSRS,2024,2023,INT_BURDEN,0,2023-09-30,RPT,2.317
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,193,QFY,IT_CSRS,2024,2023,INT_CVG,0,2023-09-30,RPT,43.159575
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,193,QFY,IT_CSRS,2024,2023,INT_TO_SAL,0,2023-09-30,RPT,0.5538
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,193,QFY,IT_CSRS,2024,2023,NET_PFT_TO_SAL,0,2023-09-30,RPT,17.5023
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,193,QFY,IT_CSRS,2024,2023,OPR_PFTS_TO_SAL,0,2023-09-30,RPT,22.393
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,193,QFY,IT_CSRS,2024,2023,TAX_PROV_TO_EBT,0,2023-09-30,RPT,23.9612
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,29,QFY,MIN_N_QUARY,2024,2023,CSH_CVG_RATIO,0,2023-09-30,RPT,15.169751
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,29,QFY,MIN_N_QUARY,2024,2023,EBITDA_TO_SAL,0,2023-09-30,RPT,12.1825
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,29,QFY,MIN_N_QUARY,2024,2023,INT_BURDEN,0,2023-09-30,RPT,7.775
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,29,QFY,MIN_N_QUARY,2024,2023,INT_CVG,0,2023-09-30,RPT,12.861706
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,29,QFY,MIN_N_QUARY,2024,2023,INT_TO_SAL,0,2023-09-30,RPT,0.8031
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,29,QFY,MIN_N_QUARY,2024,2023,NET_PFT_TO_SAL,0,2023-09-30,RPT,7.1422
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,29,QFY,MIN_N_QUARY,2024,2023,OPR_PFTS_TO_SAL,0,2023-09-30,RPT,10.5785
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,29,QFY,MIN_N_QUARY,2024,2023,TAX_PROV_TO_EBT,0,2023-09-30,RPT,20.6184
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,1703,QFY,MNF,2024,2023,CSH_CVG_RATIO,0,2023-09-30,RPT,9.118766
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,1703,QFY,MNF,2024,2023,EBITDA_TO_SAL,0,2023-09-30,RPT,17.1763
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,1703,QFY,MNF,2024,2023,INT_BURDEN,0,2023-09-30,RPT,13.3537
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,1703,QFY,MNF,2024,2023,INT_CVG,0,2023-09-30,RPT,7.488569
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,1703,QFY,MNF,2024,2023,INT_TO_SAL,0,2023-09-30,RPT,1.8836
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,1703,QFY,MNF,2024,2023,NET_PFT_TO_SAL,0,2023-09-30,RPT,7.9087
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,1703,QFY,MNF,2024,2023,OPR_PFTS_TO_SAL,0,2023-09-30,RPT,14.4713
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,1703,QFY,MNF,2024,2023,TAX_PROV_TO_EBT,0,2023-09-30,RPT,20.9027
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,34,QFY,MNF_CCP,2024,2023,CSH_CVG_RATIO,0,2023-09-30,RPT,6.768258
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,34,QFY,MNF_CCP,2024,2023,EBITDA_TO_SAL,0,2023-09-30,RPT,16.308
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,34,QFY,MNF_CCP,2024,2023,INT_BURDEN,0,2023-09-30,RPT,21.5974
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,34,QFY,MNF_CCP,2024,2023,INT_CVG,0,2023-09-30,RPT,4.630177
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,34,QFY,MNF_CCP,2024,2023,INT_TO_SAL,0,2023-09-30,RPT,2.4095
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,34,QFY,MNF_CCP,2024,2023,NET_PFT_TO_SAL,0,2023-09-30,RPT,7.1092
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,34,QFY,MNF_CCP,2024,2023,OPR_PFTS_TO_SAL,0,2023-09-30,RPT,13.7692
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,34,QFY,MNF_CCP,2024,2023,TAX_PROV_TO_EBT,0,2023-09-30,RPT,20.8984
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,49,QFY,MNF_CEE,2024,2023,CSH_CVG_RATIO,0,2023-09-30,RPT,6.760302
RBI:RATIO_LNGNFC_IND_QTR_RN(1.0),N_A,49,QFY,MNF_CEE,2024,2023,EBITDA_TO_SAL,0,2023-09-30,RPT,11.2176
