DATAFLOW,AUDST,COMP_COUNT,FREQ,IND_CLASF_RN,REPYEAREND,REPYEARSTART,TYP_RATIO_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,194,QFY,ICC_SRV_IT,2015,2014,NET_PFT_TO_SAL,0,2014-12-31,RPT,21.958337929156
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,194,QFY,ICC_SRV_IT,2015,2014,OPR_PFTS_TO_SAL,0,2014-12-31,RPT,27.672320586391
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,194,QFY,ICC_SRV_IT,2015,2014,OTH_INC_NET_PFT,0,2014-12-31,RPT,27.92516265927
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,194,QFY,ICC_SRV_IT,2015,2014,SC_TO_SAL,0,2014-12-31,RPT,41.951583885483
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,194,QFY,ICC_SRV_IT,2015,2014,TAX_PROV_TO_EBT,0,2014-12-31,RPT,23.231841529878
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,471,QFY,ICC_SRV_NON_IT,2015,2014,CORM_TO_SAL,0,2014-12-31,RPT,29.245627458895
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,471,QFY,ICC_SRV_NON_IT,2015,2014,CSH_CVG_RATIO,0,2014-12-31,RPT,3.715045212185
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,471,QFY,ICC_SRV_NON_IT,2015,2014,EBITDA_TO_SAL,0,2014-12-31,RPT,21.60224861155
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,471,QFY,ICC_SRV_NON_IT,2015,2014,EBIT_TO_SAL,0,2014-12-31,RPT,13.408829227845
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,471,QFY,ICC_SRV_NON_IT,2015,2014,INT_BURDEN,0,2014-12-31,RPT,43.365463906677
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,471,QFY,ICC_SRV_NON_IT,2015,2014,INT_CVG,0,2014-12-31,RPT,2.305982479865
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,471,QFY,ICC_SRV_NON_IT,2015,2014,INT_TO_SAL,0,2014-12-31,RPT,5.814800999109
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,471,QFY,ICC_SRV_NON_IT,2015,2014,NET_PFT_TO_SAL,0,2014-12-31,RPT,4.893323844395
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,471,QFY,ICC_SRV_NON_IT,2015,2014,OPR_PFTS_TO_SAL,0,2014-12-31,RPT,18.276908528551
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,471,QFY,ICC_SRV_NON_IT,2015,2014,OTH_INC_NET_PFT,0,2014-12-31,RPT,67.956672984316
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,471,QFY,ICC_SRV_NON_IT,2015,2014,SC_TO_SAL,0,2014-12-31,RPT,6.607974037062
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,471,QFY,ICC_SRV_NON_IT,2015,2014,TAX_PROV_TO_EBT,0,2014-12-31,RPT,23.016562614629
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1811,QFY,ICC_MANF,2015,2014,CORM_TO_SAL,0,2015-03-31,RPT,53.642276409537
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1811,QFY,ICC_MANF,2015,2014,CSH_CVG_RATIO,0,2015-03-31,RPT,4.058980189129
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1811,QFY,ICC_MANF,2015,2014,EBITDA_TO_SAL,0,2015-03-31,RPT,14.293050440692
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1811,QFY,ICC_MANF,2015,2014,EBIT_TO_SAL,0,2015-03-31,RPT,10.766258086667
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1811,QFY,ICC_MANF,2015,2014,INT_BURDEN,0,2015-03-31,RPT,32.707188076703
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1811,QFY,ICC_MANF,2015,2014,INT_CVG,0,2015-03-31,RPT,3.057431894343
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1811,QFY,ICC_MANF,2015,2014,INT_TO_SAL,0,2015-03-31,RPT,3.521340281229
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1811,QFY,ICC_MANF,2015,2014,NET_PFT_TO_SAL,0,2015-03-31,RPT,4.686295072813
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1811,QFY,ICC_MANF,2015,2014,OPR_PFTS_TO_SAL,0,2015-03-31,RPT,12.043615762505
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1811,QFY,ICC_MANF,2015,2014,OTH_INC_NET_PFT,0,2015-03-31,RPT,48.000278327253
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1811,QFY,ICC_MANF,2015,2014,SC_TO_SAL,0,2015-03-31,RPT,5.775949120934
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1811,QFY,ICC_MANF,2015,2014,TAX_PROV_TO_EBT,0,2015-03-31,RPT,22.444374325082
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,189,QFY,ICC_SRV_IT,2015,2014,CSH_CVG_RATIO,0,2015-03-31,RPT,47.613123701879
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,189,QFY,ICC_SRV_IT,2015,2014,EBITDA_TO_SAL,0,2015-03-31,RPT,32.31693883372
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,189,QFY,ICC_SRV_IT,2015,2014,EBIT_TO_SAL,0,2015-03-31,RPT,29.482576609479
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,189,QFY,ICC_SRV_IT,2015,2014,INT_BURDEN,0,2015-03-31,RPT,2.302173793383
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,189,QFY,ICC_SRV_IT,2015,2014,INT_CVG,0,2015-03-31,RPT,43.437207168043
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,189,QFY,ICC_SRV_IT,2015,2014,INT_TO_SAL,0,2015-03-31,RPT,0.678740152317
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,189,QFY,ICC_SRV_IT,2015,2014,NET_PFT_TO_SAL,0,2015-03-31,RPT,17.209110192413
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,189,QFY,ICC_SRV_IT,2015,2014,OPR_PFTS_TO_SAL,0,2015-03-31,RPT,26.14177384508
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,189,QFY,ICC_SRV_IT,2015,2014,OTH_INC_NET_PFT,0,2015-03-31,RPT,35.883116091398
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,189,QFY,ICC_SRV_IT,2015,2014,SC_TO_SAL,0,2015-03-31,RPT,45.365129363115
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,189,QFY,ICC_SRV_IT,2015,2014,TAX_PROV_TO_EBT,0,2015-03-31,RPT,19.514940792567
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,455,QFY,ICC_SRV_NON_IT,2015,2014,CORM_TO_SAL,0,2015-03-31,RPT,29.187302425142
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,455,QFY,ICC_SRV_NON_IT,2015,2014,CSH_CVG_RATIO,0,2015-03-31,RPT,4.305122611929
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,455,QFY,ICC_SRV_NON_IT,2015,2014,EBITDA_TO_SAL,0,2015-03-31,RPT,23.868321235125
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,455,QFY,ICC_SRV_NON_IT,2015,2014,EBIT_TO_SAL,0,2015-03-31,RPT,15.577230214149
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,455,QFY,ICC_SRV_NON_IT,2015,2014,INT_BURDEN,0,2015-03-31,RPT,35.591485192971
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,455,QFY,ICC_SRV_NON_IT,2015,2014,INT_CVG,0,2015-03-31,RPT,2.809660778633
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,455,QFY,ICC_SRV_NON_IT,2015,2014,INT_TO_SAL,0,2015-03-31,RPT,5.544167585144
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,455,QFY,ICC_SRV_NON_IT,2015,2014,NET_PFT_TO_SAL,0,2015-03-31,RPT,6.581038794002
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,455,QFY,ICC_SRV_NON_IT,2015,2014,OPR_PFTS_TO_SAL,0,2015-03-31,RPT,18.415956841945
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,455,QFY,ICC_SRV_NON_IT,2015,2014,OTH_INC_NET_PFT,0,2015-03-31,RPT,82.849601162503
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,455,QFY,ICC_SRV_NON_IT,2015,2014,SC_TO_SAL,0,2015-03-31,RPT,6.489125856975
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,455,QFY,ICC_SRV_NON_IT,2015,2014,TAX_PROV_TO_EBT,0,2015-03-31,RPT,34.65919280314
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1828,QFY,ICC_MANF,2016,2015,CORM_TO_SAL,0,2015-06-30,RPT,53.91611132757
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1828,QFY,ICC_MANF,2016,2015,CSH_CVG_RATIO,0,2015-06-30,RPT,4.258180677752
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1828,QFY,ICC_MANF,2016,2015,EBITDA_TO_SAL,0,2015-06-30,RPT,15.447838818574
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1828,QFY,ICC_MANF,2016,2015,EBIT_TO_SAL,0,2015-06-30,RPT,11.986091654363
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1828,QFY,ICC_MANF,2016,2015,INT_BURDEN,0,2015-06-30,RPT,30.266768163488
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1828,QFY,ICC_MANF,2016,2015,INT_CVG,0,2015-06-30,RPT,3.303953678168
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1828,QFY,ICC_MANF,2016,2015,INT_TO_SAL,0,2015-06-30,RPT,3.627802572889
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1828,QFY,ICC_MANF,2016,2015,NET_PFT_TO_SAL,0,2015-06-30,RPT,5.734308501752
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1828,QFY,ICC_MANF,2016,2015,OPR_PFTS_TO_SAL,0,2015-06-30,RPT,13.249404544543
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1828,QFY,ICC_MANF,2016,2015,OTH_INC_NET_PFT,0,2015-06-30,RPT,38.338262989507
RBI:RATIO_LNGNFC_QTR_IND_RN(1.0),N_A,1828,QFY,ICC_MANF,2016,2015,SC_TO_SAL,0,2015-06-30,RPT,5.73886360107
