DATAFLOW,AUDST,COMP_COUNT,FREQ,PERF_IND_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,EXPD_PNF,2016,2015,0,2015-06-30,INR,284458600000
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,EXPD_PNF,2016,2015,0,2015-06-30,PT,-3.0
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,EXPD_RAW_MATR,2016,2015,0,2015-06-30,INR,3198756700000.0005
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,EXPD_RAW_MATR,2016,2015,0,2015-06-30,PT,-11.8
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,EXPD_STAFF_COST,2016,2015,0,2015-06-30,INR,680607000000
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,EXPD_STAFF_COST,2016,2015,0,2015-06-30,PT,10.2
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,GROSS_PFT_EBIT,2016,2015,0,2015-06-30,INR,1070226700000.0001
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,GROSS_PFT_EBIT,2016,2015,0,2015-06-30,PT,3.4
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,INT,2016,2015,0,2015-06-30,INR,341639799999.99994
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,INT,2016,2015,0,2015-06-30,PT,9.5
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,NET_PFT,2016,2015,0,2015-06-30,INR,514274300000
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,NET_PFT,2016,2015,0,2015-06-30,PT,-9.5
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,OPR_PFT,2016,2015,0,2015-06-30,INR,1159625100000
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,OPR_PFT,2016,2015,0,2015-06-30,PT,3.7
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,OTH_INC,2016,2015,0,2015-06-30,INR,214706699999.99997
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,OTH_INC,2016,2015,0,2015-06-30,PT,1.8
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,SALES,2016,2015,0,2015-06-30,INR,7638549999999.999
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,SALES,2016,2015,0,2015-06-30,PT,-2.4
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,TAX_PROV,2016,2015,0,2015-06-30,INR,210781500000
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,TAX_PROV,2016,2015,0,2015-06-30,PT,6.0
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,VAL_OF_PROD,2016,2015,0,2015-06-30,INR,7693753400000
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,VAL_OF_PROD,2016,2015,0,2015-06-30,PT,-2.4
RBI:PRF_LNGNFC_QTR_RN(1.0),N_A,2711.000000000000,QFY,DEPRC,2016,2015,0,2015-09-30,INR,300709500000
