DATAFLOW,AUDST,COMP_COUNT,FREQ,IND_CLASF_RN,PERF_IND_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,NET_PFT,2019,2018,0,2019-03-31,INR,77203300000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,OPR_PFT,2019,2018,0,2019-03-31,INR,419590000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,OPR_PFT,2019,2018,0,2019-03-31,PT,-12.819441977109
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,OTH_INC,2019,2018,0,2019-03-31,INR,110115500000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,OTH_INC,2019,2018,0,2019-03-31,PT,11.914980979164
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,SALES,2019,2018,0,2019-03-31,INR,3590387700000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,SALES,2019,2018,0,2019-03-31,PT,11.327762688483
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,TAX_PROV,2019,2018,0,2019-03-31,INR,66582100000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,628,AFY,ICC_SRV_NON_IT,TAX_PROV,2019,2018,0,2019-03-31,PT,-1.875767262202
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,DEPRC,2020,2019,0,2020-03-31,INR,1045666900000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,DEPRC,2020,2019,0,2020-03-31,PT,10.670371248034
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,EBITDA,2020,2019,0,2020-03-31,INR,4322230800000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,EBITDA,2020,2019,0,2020-03-31,PT,-10.674430728703
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,EBT_BEFORE_NOP,2020,2019,0,2020-03-31,INR,2514872000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,EBT_BEFORE_NOP,2020,2019,0,2020-03-31,PT,-19.473025148333
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,EXPD,2020,2019,0,2020-03-31,INR,22309379100000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,EXPD,2020,2019,0,2020-03-31,PT,-7.647276629294
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,EXPD_OTH,2020,2019,0,2020-03-31,INR,6476743000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,EXPD_PNF,2020,2019,0,2020-03-31,INR,748837899999.9999
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,EXPD_PNF,2020,2019,0,2020-03-31,PT,-8.91518094711
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,EXPD_RAW_MATR,2020,2019,0,2020-03-31,INR,13378517200000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,EXPD_RAW_MATR,2020,2019,0,2020-03-31,PT,-10.43293157783
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,EXPD_STAFF_COST,2020,2019,0,2020-03-31,INR,1705281000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,EXPD_STAFF_COST,2020,2019,0,2020-03-31,PT,3.984663783341
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,GROSS_PFT_EBIT,2020,2019,0,2020-03-31,INR,3276563900000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,GROSS_PFT_EBIT,2020,2019,0,2020-03-31,PT,-15.85372264577
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,INT,2020,2019,0,2020-03-31,INR,761691900000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,INT,2020,2019,0,2020-03-31,PT,-1.190923426497
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,NET_PFT,2020,2019,0,2020-03-31,INR,1798945600000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,NET_PFT,2020,2019,0,2020-03-31,PT,-11.001655943666
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,OPR_PFT,2020,2019,0,2020-03-31,INR,3622970800000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,OPR_PFT,2020,2019,0,2020-03-31,PT,-11.642633984795
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,OTH_INC,2020,2019,0,2020-03-31,INR,699260000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,OTH_INC,2020,2019,0,2020-03-31,PT,-5.2978028321
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,SALES,2020,2019,0,2020-03-31,INR,25893317100000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,SALES,2020,2019,0,2020-03-31,PT,-7.443117570165
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,TAX_PROV,2020,2019,0,2020-03-31,INR,588494900000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,TAX_PROV,2020,2019,0,2020-03-31,PT,-30.189243949484
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,DEPRC,2020,2019,0,2020-03-31,INR,116262000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,DEPRC,2020,2019,0,2020-03-31,PT,47.274095355359
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,EBITDA,2020,2019,0,2020-03-31,INR,1178187500000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,EBITDA,2020,2019,0,2020-03-31,PT,8.307270489936
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,EBT_BEFORE_NOP,2020,2019,0,2020-03-31,INR,1027700399999.9999
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,EBT_BEFORE_NOP,2020,2019,0,2020-03-31,PT,3.659835294198
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,EXPD,2020,2019,0,2020-03-31,INR,2989482400000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,EXPD,2020,2019,0,2020-03-31,PT,8.228996454796
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,EXPD_OTH,2020,2019,0,2020-03-31,INR,1045226900000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,EXPD_RAW_MATR,2020,2019,0,2020-03-31,INR,11681700000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,EXPD_RAW_MATR,2020,2019,0,2020-03-31,PT,-18.974988555495
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,EXPD_STAFF_COST,2020,2019,0,2020-03-31,INR,1932573800000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,EXPD_STAFF_COST,2020,2019,0,2020-03-31,PT,11.811578678123
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,GROSS_PFT_EBIT,2020,2019,0,2020-03-31,INR,1061925500000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,GROSS_PFT_EBIT,2020,2019,0,2020-03-31,PT,5.258194062942
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,INT,2020,2019,0,2020-03-31,INR,34225100000.000004
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,INT,2020,2019,0,2020-03-31,PT,96.013309966439
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,NET_PFT,2020,2019,0,2020-03-31,INR,793627500000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,NET_PFT,2020,2019,0,2020-03-31,PT,10.025718452334
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,OPR_PFT,2020,2019,0,2020-03-31,INR,977602500000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,OPR_PFT,2020,2019,0,2020-03-31,PT,8.729997724417
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,OTH_INC,2020,2019,0,2020-03-31,INR,200585000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,OTH_INC,2020,2019,0,2020-03-31,PT,6.293174895554
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,SALES,2020,2019,0,2020-03-31,INR,3968653600000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,SALES,2020,2019,0,2020-03-31,PT,8.410137606845
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,TAX_PROV,2020,2019,0,2020-03-31,INR,222684700000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,TAX_PROV,2020,2019,0,2020-03-31,PT,-8.356736139804
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,DEPRC,2020,2019,0,2020-03-31,INR,625437900000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,DEPRC,2020,2019,0,2020-03-31,PT,57.125343204113
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,EBITDA,2020,2019,0,2020-03-31,INR,811766200000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,EBITDA,2020,2019,0,2020-03-31,PT,53.106495678683
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,EBT_BEFORE_NOP,2020,2019,0,2020-03-31,INR,-222958200000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,EXPD,2020,2019,0,2020-03-31,INR,3225938300000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,EXPD,2020,2019,0,2020-03-31,PT,0.185987383157
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,EXPD_OTH,2020,2019,0,2020-03-31,INR,2567902900000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,EXPD_PNF,2020,2019,0,2020-03-31,INR,180826600000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,EXPD_PNF,2020,2019,0,2020-03-31,PT,10.188163705288
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,EXPD_RAW_MATR,2020,2019,0,2020-03-31,INR,151181800000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,EXPD_RAW_MATR,2020,2019,0,2020-03-31,PT,-11.885829454075
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,EXPD_STAFF_COST,2020,2019,0,2020-03-31,INR,326027000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,EXPD_STAFF_COST,2020,2019,0,2020-03-31,PT,10.835631452411
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,GROSS_PFT_EBIT,2020,2019,0,2020-03-31,INR,186328300000.00003
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,GROSS_PFT_EBIT,2020,2019,0,2020-03-31,PT,41.000992835241
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,INT,2020,2019,0,2020-03-31,INR,409286500000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,INT,2020,2019,0,2020-03-31,PT,59.090290702104
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,NET_PFT,2020,2019,0,2020-03-31,INR,-1555102600000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,OPR_PFT,2020,2019,0,2020-03-31,INR,647031100000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,OPR_PFT,2020,2019,0,2020-03-31,PT,47.888597468644
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,OTH_INC,2020,2019,0,2020-03-31,INR,164735099999.99997
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,OTH_INC,2020,2019,0,2020-03-31,PT,77.737294005692
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,SALES,2020,2019,0,2020-03-31,INR,3877401400000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,SALES,2020,2019,0,2020-03-31,PT,6.913885244885
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,TAX_PROV,2020,2019,0,2020-03-31,INR,51872900000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,TAX_PROV,2020,2019,0,2020-03-31,PT,-15.517137482594
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,DEPRC,2021,2020,0,2021-03-31,INR,1009893800000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,DEPRC,2021,2020,0,2021-03-31,PT,-0.55425660724
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,EBITDA,2021,2020,0,2021-03-31,INR,4687039800000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,EBITDA,2021,2020,0,2021-03-31,PT,11.224943335561
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,EBT_BEFORE_NOP,2021,2020,0,2021-03-31,INR,2941430100000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,EBT_BEFORE_NOP,2021,2020,0,2021-03-31,PT,19.760748858978
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,EXPD,2021,2020,0,2021-03-31,INR,20258963400000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,EXPD,2021,2020,0,2021-03-31,PT,-5.409919454013
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,EXPD_OTH,2021,2020,0,2021-03-31,INR,6048854500000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,EXPD_PNF,2021,2020,0,2021-03-31,INR,648512500000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,EXPD_PNF,2021,2020,0,2021-03-31,PT,-11.402975491134
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,EXPD_RAW_MATR,2021,2020,0,2021-03-31,INR,11909567900000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,EXPD_RAW_MATR,2021,2020,0,2021-03-31,PT,-6.566175138276
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,EXPD_STAFF_COST,2021,2020,0,2021-03-31,INR,1652028500000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,EXPD_STAFF_COST,2021,2020,0,2021-03-31,PT,-1.390242279159
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,GROSS_PFT_EBIT,2021,2020,0,2021-03-31,INR,3677146000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,GROSS_PFT_EBIT,2021,2020,0,2021-03-31,PT,14.964838788928
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,INT,2021,2020,0,2021-03-31,INR,735715900000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,INT,2021,2020,0,2021-03-31,PT,-0.901351225392
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,NET_PFT,2021,2020,0,2021-03-31,INR,2258223700000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,NET_PFT,2021,2020,0,2021-03-31,PT,22.99980756631
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,OPR_PFT,2021,2020,0,2021-03-31,INR,3892870200000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,OPR_PFT,2021,2020,0,2021-03-31,PT,10.644566877875
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,OTH_INC,2021,2020,0,2021-03-31,INR,794169600000.0001
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,OTH_INC,2021,2020,0,2021-03-31,PT,14.160234665618
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,SALES,2021,2020,0,2021-03-31,INR,24185865200000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,SALES,2021,2020,0,2021-03-31,PT,-2.77232085649
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,TAX_PROV,2021,2020,0,2021-03-31,INR,604322000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,TAX_PROV,2021,2020,0,2021-03-31,PT,7.46536088766
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,DEPRC,2021,2020,0,2021-03-31,INR,127869700000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,DEPRC,2021,2020,0,2021-03-31,PT,11.661673156338
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,EBITDA,2021,2020,0,2021-03-31,INR,1271827500000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,EBITDA,2021,2020,0,2021-03-31,PT,8.533892256285
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,EBT_BEFORE_NOP,2021,2020,0,2021-03-31,INR,1121682200000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,EBT_BEFORE_NOP,2021,2020,0,2021-03-31,PT,8.928173271669
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,EXPD,2021,2020,0,2021-03-31,INR,2998544300000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,EXPD,2021,2020,0,2021-03-31,PT,0.880580083867
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,EXPD_OTH,2021,2020,0,2021-03-31,INR,961329800000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,EXPD_RAW_MATR,2021,2020,0,2021-03-31,INR,11508599999.999998
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,EXPD_RAW_MATR,2021,2020,0,2021-03-31,PT,2.22052475441
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,EXPD_STAFF_COST,2021,2020,0,2021-03-31,INR,2025705900000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,EXPD_STAFF_COST,2021,2020,0,2021-03-31,PT,5.530309751421
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,GROSS_PFT_EBIT,2021,2020,0,2021-03-31,INR,1143957800000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,GROSS_PFT_EBIT,2021,2020,0,2021-03-31,PT,8.195128031999
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,INT,2021,2020,0,2021-03-31,INR,22275600000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,INT,2021,2020,0,2021-03-31,PT,-19.189119575115
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,NET_PFT,2021,2020,0,2021-03-31,INR,859146300000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,NET_PFT,2021,2020,0,2021-03-31,PT,8.045286783093
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,OPR_PFT,2021,2020,0,2021-03-31,INR,1122916300000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,OPR_PFT,2021,2020,0,2021-03-31,PT,15.484831793009
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,OTH_INC,2021,2020,0,2021-03-31,INR,148911200000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,OTH_INC,2021,2020,0,2021-03-31,PT,-25.348664197526
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,SALES,2021,2020,0,2021-03-31,INR,4121554900000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,SALES,2021,2020,0,2021-03-31,PT,4.43851041931
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,TAX_PROV,2021,2020,0,2021-03-31,INR,268310400000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,TAX_PROV,2021,2020,0,2021-03-31,PT,21.092306852169
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,DEPRC,2021,2020,0,2021-03-31,INR,629281600000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,DEPRC,2021,2020,0,2021-03-31,PT,0.146061883259
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,EBITDA,2021,2020,0,2021-03-31,INR,799654600000.0001
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,EBITDA,2021,2020,0,2021-03-31,PT,-1.588324416871
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,EBT_BEFORE_NOP,2021,2020,0,2021-03-31,INR,-269379000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,EXPD,2021,2020,0,2021-03-31,INR,2657503600000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,EXPD,2021,2020,0,2021-03-31,PT,-18.488235636926
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,EXPD_OTH,2021,2020,0,2021-03-31,INR,2168908000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,EXPD_PNF,2021,2020,0,2021-03-31,INR,60089600000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,EXPD_PNF,2021,2020,0,2021-03-31,PT,-66.926693896781
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,EXPD_RAW_MATR,2021,2020,0,2021-03-31,INR,146054100000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,EXPD_RAW_MATR,2021,2020,0,2021-03-31,PT,-6.184819389168
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,EXPD_STAFF_COST,2021,2020,0,2021-03-31,INR,282451900000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,EXPD_STAFF_COST,2021,2020,0,2021-03-31,PT,-14.534899905594
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,GROSS_PFT_EBIT,2021,2020,0,2021-03-31,INR,170373000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,GROSS_PFT_EBIT,2021,2020,0,2021-03-31,PT,-7.504958009608
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,INT,2021,2020,0,2021-03-31,INR,439752000000
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,INT,2021,2020,0,2021-03-31,PT,6.492334039808
RBI:PRF_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,NET_PFT,2021,2020,0,2021-03-31,INR,-806963800000
