DATAFLOW,AUDST,COMP_COUNT,FREQ,PERF_IND_RN,PUC_CLS_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,513,QFY,OPR_PFT,LES_THN_5,2020,2019,0,2020-03-31,PT,-17.8106
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,453,QFY,OTH_INC,10_TO_15,2020,2019,0,2020-03-31,PT,27.7607
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,397,QFY,OTH_INC,15_TO_25,2020,2019,0,2020-03-31,PT,35.1064
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,731,QFY,OTH_INC,25_N_ABOVE,2020,2019,0,2020-03-31,PT,13.904
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,526,QFY,OTH_INC,5_TO_10,2020,2019,0,2020-03-31,PT,8.6317
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2620,QFY,OTH_INC,ALL_COMP,2020,2019,0,2020-03-31,PT,15.0588
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,513,QFY,OTH_INC,LES_THN_5,2020,2019,0,2020-03-31,PT,-6.7195
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,453,QFY,PUC_SHARE,10_TO_15,2020,2019,0,2020-03-31,PT,2.9919
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,397,QFY,PUC_SHARE,15_TO_25,2020,2019,0,2020-03-31,PT,4.2122
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,731,QFY,PUC_SHARE,25_N_ABOVE,2020,2019,0,2020-03-31,PT,89.9166
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,526,QFY,PUC_SHARE,5_TO_10,2020,2019,0,2020-03-31,PT,2.017
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2620,QFY,PUC_SHARE,ALL_COMP,2020,2019,0,2020-03-31,PT,100.0
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,513,QFY,PUC_SHARE,LES_THN_5,2020,2019,0,2020-03-31,PT,0.8623
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,453,QFY,SALES,10_TO_15,2020,2019,0,2020-03-31,PT,-13.2131
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,397,QFY,SALES,15_TO_25,2020,2019,0,2020-03-31,PT,-9.1419
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,731,QFY,SALES,25_N_ABOVE,2020,2019,0,2020-03-31,PT,-11.1
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,526,QFY,SALES,5_TO_10,2020,2019,0,2020-03-31,PT,-16.4865
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2620,QFY,SALES,ALL_COMP,2020,2019,0,2020-03-31,PT,-11.279
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,513,QFY,SALES,LES_THN_5,2020,2019,0,2020-03-31,PT,-16.6792
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,453,QFY,SAL_SHARE,10_TO_15,2020,2019,0,2020-03-31,PT,4.5885
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,397,QFY,SAL_SHARE,15_TO_25,2020,2019,0,2020-03-31,PT,8.952
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,731,QFY,SAL_SHARE,25_N_ABOVE,2020,2019,0,2020-03-31,PT,82.1306
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,526,QFY,SAL_SHARE,5_TO_10,2020,2019,0,2020-03-31,PT,2.8182
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2620,QFY,SAL_SHARE,ALL_COMP,2020,2019,0,2020-03-31,PT,100.0
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,513,QFY,SAL_SHARE,LES_THN_5,2020,2019,0,2020-03-31,PT,1.5108
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,453,QFY,TAX_PROV,10_TO_15,2020,2019,0,2020-03-31,PT,-55.9313
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,397,QFY,TAX_PROV,15_TO_25,2020,2019,0,2020-03-31,PT,-27.5108
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,731,QFY,TAX_PROV,25_N_ABOVE,2020,2019,0,2020-03-31,PT,-26.9944
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,526,QFY,TAX_PROV,5_TO_10,2020,2019,0,2020-03-31,PT,-63.8748
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2620,QFY,TAX_PROV,ALL_COMP,2020,2019,0,2020-03-31,PT,-28.8101
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,513,QFY,TAX_PROV,LES_THN_5,2020,2019,0,2020-03-31,PT,-14.1183
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,449,QFY,DEPRC,10_TO_15,2021,2020,0,2020-06-30,PT,-8.5764
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,396,QFY,DEPRC,15_TO_25,2021,2020,0,2020-06-30,PT,4.1632
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,718,QFY,DEPRC,25_N_ABOVE,2021,2020,0,2020-06-30,PT,2.0135
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,507,QFY,DEPRC,5_TO_10,2021,2020,0,2020-06-30,PT,2.1732
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2536,QFY,DEPRC,ALL_COMP,2021,2020,0,2020-06-30,PT,1.8526
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,466,QFY,DEPRC,LES_THN_5,2021,2020,0,2020-06-30,PT,9.2325
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,449,QFY,EBITDA,10_TO_15,2021,2020,0,2020-06-30,PT,-54.8477
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,396,QFY,EBITDA,15_TO_25,2021,2020,0,2020-06-30,PT,-31.2919
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,718,QFY,EBITDA,25_N_ABOVE,2021,2020,0,2020-06-30,PT,-31.2432
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,507,QFY,EBITDA,5_TO_10,2021,2020,0,2020-06-30,PT,-43.3283
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2536,QFY,EBITDA,ALL_COMP,2021,2020,0,2020-06-30,PT,-32.3727
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,466,QFY,EBITDA,LES_THN_5,2021,2020,0,2020-06-30,PT,-44.0918
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,449,QFY,EXPD,10_TO_15,2021,2020,0,2020-06-30,PT,-45.9116
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,396,QFY,EXPD,15_TO_25,2021,2020,0,2020-06-30,PT,-35.9786
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,718,QFY,EXPD,25_N_ABOVE,2021,2020,0,2020-06-30,PT,-38.1857
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,507,QFY,EXPD,5_TO_10,2021,2020,0,2020-06-30,PT,-45.4468
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2536,QFY,EXPD,ALL_COMP,2021,2020,0,2020-06-30,PT,-38.74
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,466,QFY,EXPD,LES_THN_5,2021,2020,0,2020-06-30,PT,-46.4807
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,449,QFY,GROSS_PFT_EBIT,10_TO_15,2021,2020,0,2020-06-30,PT,-69.8538
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,396,QFY,GROSS_PFT_EBIT,15_TO_25,2021,2020,0,2020-06-30,PT,-41.3593
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,718,QFY,GROSS_PFT_EBIT,25_N_ABOVE,2021,2020,0,2020-06-30,PT,-42.3896
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,507,QFY,GROSS_PFT_EBIT,5_TO_10,2021,2020,0,2020-06-30,PT,-58.1023
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2536,QFY,GROSS_PFT_EBIT,ALL_COMP,2021,2020,0,2020-06-30,PT,-43.7344
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,466,QFY,GROSS_PFT_EBIT,LES_THN_5,2021,2020,0,2020-06-30,PT,-65.65
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,449,QFY,INT,10_TO_15,2021,2020,0,2020-06-30,PT,0.708
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,396,QFY,INT,15_TO_25,2021,2020,0,2020-06-30,PT,-10.2762
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,718,QFY,INT,25_N_ABOVE,2021,2020,0,2020-06-30,PT,7.2873
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,507,QFY,INT,5_TO_10,2021,2020,0,2020-06-30,PT,-2.753
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2536,QFY,INT,ALL_COMP,2021,2020,0,2020-06-30,PT,5.8505
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,466,QFY,INT,LES_THN_5,2021,2020,0,2020-06-30,PT,-9.8814
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,449,QFY,NET_PFT,10_TO_15,2021,2020,0,2020-06-30,PT,-90.824
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,396,QFY,NET_PFT,15_TO_25,2021,2020,0,2020-06-30,PT,-44.3252
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,718,QFY,NET_PFT,25_N_ABOVE,2021,2020,0,2020-06-30,PT,-108.9564
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,507,QFY,NET_PFT,5_TO_10,2021,2020,0,2020-06-30,PT,-75.088
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2536,QFY,NET_PFT,ALL_COMP,2021,2020,0,2020-06-30,PT,-103.502
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,466,QFY,NET_PFT,LES_THN_5,2021,2020,0,2020-06-30,PT,-89.2379
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,449,QFY,OPR_PFT,10_TO_15,2021,2020,0,2020-06-30,PT,-63.7743
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,396,QFY,OPR_PFT,15_TO_25,2021,2020,0,2020-06-30,PT,-34.4201
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,718,QFY,OPR_PFT,25_N_ABOVE,2021,2020,0,2020-06-30,PT,-39.6335
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,507,QFY,OPR_PFT,5_TO_10,2021,2020,0,2020-06-30,PT,-54.3322
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2536,QFY,OPR_PFT,ALL_COMP,2021,2020,0,2020-06-30,PT,-40.4718
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,466,QFY,OPR_PFT,LES_THN_5,2021,2020,0,2020-06-30,PT,-46.7659
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,449,QFY,OTH_INC,10_TO_15,2021,2020,0,2020-06-30,PT,12.5569
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,396,QFY,OTH_INC,15_TO_25,2021,2020,0,2020-06-30,PT,-8.7982
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,718,QFY,OTH_INC,25_N_ABOVE,2021,2020,0,2020-06-30,PT,14.3379
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,507,QFY,OTH_INC,5_TO_10,2021,2020,0,2020-06-30,PT,11.7757
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2536,QFY,OTH_INC,ALL_COMP,2021,2020,0,2020-06-30,PT,12.7336
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,466,QFY,OTH_INC,LES_THN_5,2021,2020,0,2020-06-30,PT,-28.6712
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,449,QFY,PUC_SHARE,10_TO_15,2021,2020,0,2020-06-30,PT,2.667
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,396,QFY,PUC_SHARE,15_TO_25,2021,2020,0,2020-06-30,PT,3.7749
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,718,QFY,PUC_SHARE,25_N_ABOVE,2021,2020,0,2020-06-30,PT,91.0893
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,507,QFY,PUC_SHARE,5_TO_10,2021,2020,0,2020-06-30,PT,1.7515
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2536,QFY,PUC_SHARE,ALL_COMP,2021,2020,0,2020-06-30,PT,100.0
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,466,QFY,PUC_SHARE,LES_THN_5,2021,2020,0,2020-06-30,PT,0.7173
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,449,QFY,SALES,10_TO_15,2021,2020,0,2020-06-30,PT,-45.2827
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,396,QFY,SALES,15_TO_25,2021,2020,0,2020-06-30,PT,-32.8888
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,718,QFY,SALES,25_N_ABOVE,2021,2020,0,2020-06-30,PT,-36.6107
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,507,QFY,SALES,5_TO_10,2021,2020,0,2020-06-30,PT,-43.104
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2536,QFY,SALES,ALL_COMP,2021,2020,0,2020-06-30,PT,-36.9938
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,466,QFY,SALES,LES_THN_5,2021,2020,0,2020-06-30,PT,-42.9863
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,449,QFY,SAL_SHARE,10_TO_15,2021,2020,0,2020-06-30,PT,4.1872
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,396,QFY,SAL_SHARE,15_TO_25,2021,2020,0,2020-06-30,PT,9.2768
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,718,QFY,SAL_SHARE,25_N_ABOVE,2021,2020,0,2020-06-30,PT,82.4853
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,507,QFY,SAL_SHARE,5_TO_10,2021,2020,0,2020-06-30,PT,2.567
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2536,QFY,SAL_SHARE,ALL_COMP,2021,2020,0,2020-06-30,PT,100.0
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,466,QFY,SAL_SHARE,LES_THN_5,2021,2020,0,2020-06-30,PT,1.4838
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,449,QFY,TAX_PROV,10_TO_15,2021,2020,0,2020-06-30,PT,-66.4201
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,396,QFY,TAX_PROV,15_TO_25,2021,2020,0,2020-06-30,PT,-37.5341
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,718,QFY,TAX_PROV,25_N_ABOVE,2021,2020,0,2020-06-30,PT,-52.0082
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,507,QFY,TAX_PROV,5_TO_10,2021,2020,0,2020-06-30,PT,-47.155
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2536,QFY,TAX_PROV,ALL_COMP,2021,2020,0,2020-06-30,PT,-51.3452
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,466,QFY,TAX_PROV,LES_THN_5,2021,2020,0,2020-06-30,PT,-44.0659
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,477,QFY,DEPRC,10_TO_15,2021,2020,0,2020-09-30,PT,-4.3745
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,408,QFY,DEPRC,15_TO_25,2021,2020,0,2020-09-30,PT,3.1504
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,743,QFY,DEPRC,25_N_ABOVE,2021,2020,0,2020-09-30,PT,0.8566
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,519,QFY,DEPRC,5_TO_10,2021,2020,0,2020-09-30,PT,3.9828
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2637,QFY,DEPRC,ALL_COMP,2021,2020,0,2020-09-30,PT,0.957
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,490,QFY,DEPRC,LES_THN_5,2021,2020,0,2020-09-30,PT,9.5539
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,477,QFY,EBITDA,10_TO_15,2021,2020,0,2020-09-30,PT,-6.5959
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,408,QFY,EBITDA,15_TO_25,2021,2020,0,2020-09-30,PT,12.7797
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,743,QFY,EBITDA,25_N_ABOVE,2021,2020,0,2020-09-30,PT,27.4341
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,519,QFY,EBITDA,5_TO_10,2021,2020,0,2020-09-30,PT,13.692
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2637,QFY,EBITDA,ALL_COMP,2021,2020,0,2020-09-30,PT,24.7365
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,490,QFY,EBITDA,LES_THN_5,2021,2020,0,2020-09-30,PT,34.7192
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,477,QFY,EXPD,10_TO_15,2021,2020,0,2020-09-30,PT,-9.9706
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,408,QFY,EXPD,15_TO_25,2021,2020,0,2020-09-30,PT,-5.6877
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,743,QFY,EXPD,25_N_ABOVE,2021,2020,0,2020-09-30,PT,-14.1519
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,519,QFY,EXPD,5_TO_10,2021,2020,0,2020-09-30,PT,-10.2919
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2637,QFY,EXPD,ALL_COMP,2021,2020,0,2020-09-30,PT,-12.9357
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,490,QFY,EXPD,LES_THN_5,2021,2020,0,2020-09-30,PT,-6.7739
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,477,QFY,GROSS_PFT_EBIT,10_TO_15,2021,2020,0,2020-09-30,PT,-7.3687
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,408,QFY,GROSS_PFT_EBIT,15_TO_25,2021,2020,0,2020-09-30,PT,15.5342
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,743,QFY,GROSS_PFT_EBIT,25_N_ABOVE,2021,2020,0,2020-09-30,PT,40.348
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,519,QFY,GROSS_PFT_EBIT,5_TO_10,2021,2020,0,2020-09-30,PT,16.5636
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2637,QFY,GROSS_PFT_EBIT,ALL_COMP,2021,2020,0,2020-09-30,PT,35.6102
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,490,QFY,GROSS_PFT_EBIT,LES_THN_5,2021,2020,0,2020-09-30,PT,45.8802
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,477,QFY,INT,10_TO_15,2021,2020,0,2020-09-30,PT,-3.4592
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,408,QFY,INT,15_TO_25,2021,2020,0,2020-09-30,PT,-14.1212
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,743,QFY,INT,25_N_ABOVE,2021,2020,0,2020-09-30,PT,5.9961
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,519,QFY,INT,5_TO_10,2021,2020,0,2020-09-30,PT,-1.0139
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2637,QFY,INT,ALL_COMP,2021,2020,0,2020-09-30,PT,4.3263
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,490,QFY,INT,LES_THN_5,2021,2020,0,2020-09-30,PT,-14.8882
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,477,QFY,NET_PFT,10_TO_15,2021,2020,0,2020-09-30,PT,-21.4193
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,408,QFY,NET_PFT,15_TO_25,2021,2020,0,2020-09-30,PT,10.2826
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,519,QFY,NET_PFT,5_TO_10,2021,2020,0,2020-09-30,PT,13.7532
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,490,QFY,NET_PFT,LES_THN_5,2021,2020,0,2020-09-30,PT,71.8471
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,477,QFY,OPR_PFT,10_TO_15,2021,2020,0,2020-09-30,PT,-7.2504
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,408,QFY,OPR_PFT,15_TO_25,2021,2020,0,2020-09-30,PT,19.4847
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,743,QFY,OPR_PFT,25_N_ABOVE,2021,2020,0,2020-09-30,PT,37.0873
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,519,QFY,OPR_PFT,5_TO_10,2021,2020,0,2020-09-30,PT,13.3399
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2637,QFY,OPR_PFT,ALL_COMP,2021,2020,0,2020-09-30,PT,33.1682
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,490,QFY,OPR_PFT,LES_THN_5,2021,2020,0,2020-09-30,PT,43.5686
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,477,QFY,OTH_INC,10_TO_15,2021,2020,0,2020-09-30,PT,-2.9487
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,408,QFY,OTH_INC,15_TO_25,2021,2020,0,2020-09-30,PT,-20.8466
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,743,QFY,OTH_INC,25_N_ABOVE,2021,2020,0,2020-09-30,PT,-1.1575
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,519,QFY,OTH_INC,5_TO_10,2021,2020,0,2020-09-30,PT,15.1332
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2637,QFY,OTH_INC,ALL_COMP,2021,2020,0,2020-09-30,PT,-2.0047
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,490,QFY,OTH_INC,LES_THN_5,2021,2020,0,2020-09-30,PT,-6.6769
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,477,QFY,PUC_SHARE,10_TO_15,2021,2020,0,2020-09-30,PT,2.7939
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,408,QFY,PUC_SHARE,15_TO_25,2021,2020,0,2020-09-30,PT,3.8499
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,743,QFY,PUC_SHARE,25_N_ABOVE,2021,2020,0,2020-09-30,PT,90.8573
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,519,QFY,PUC_SHARE,5_TO_10,2021,2020,0,2020-09-30,PT,1.7662
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2637,QFY,PUC_SHARE,ALL_COMP,2021,2020,0,2020-09-30,PT,100.0
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,490,QFY,PUC_SHARE,LES_THN_5,2021,2020,0,2020-09-30,PT,0.7326
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,477,QFY,SALES,10_TO_15,2021,2020,0,2020-09-30,PT,-8.1955
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,408,QFY,SALES,15_TO_25,2021,2020,0,2020-09-30,PT,-0.5152
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,743,QFY,SALES,25_N_ABOVE,2021,2020,0,2020-09-30,PT,-6.8239
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,519,QFY,SALES,5_TO_10,2021,2020,0,2020-09-30,PT,-7.4575
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2637,QFY,SALES,ALL_COMP,2021,2020,0,2020-09-30,PT,-6.2371
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,490,QFY,SALES,LES_THN_5,2021,2020,0,2020-09-30,PT,-0.2044
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,477,QFY,SAL_SHARE,10_TO_15,2021,2020,0,2020-09-30,PT,5.0336
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,408,QFY,SAL_SHARE,15_TO_25,2021,2020,0,2020-09-30,PT,9.5406
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,743,QFY,SAL_SHARE,25_N_ABOVE,2021,2020,0,2020-09-30,PT,80.7344
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,519,QFY,SAL_SHARE,5_TO_10,2021,2020,0,2020-09-30,PT,2.9406
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2637,QFY,SAL_SHARE,ALL_COMP,2021,2020,0,2020-09-30,PT,100.0
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,490,QFY,SAL_SHARE,LES_THN_5,2021,2020,0,2020-09-30,PT,1.7509
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,477,QFY,TAX_PROV,10_TO_15,2021,2020,0,2020-09-30,PT,12.2173
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,408,QFY,TAX_PROV,15_TO_25,2021,2020,0,2020-09-30,PT,53.0191
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,743,QFY,TAX_PROV,25_N_ABOVE,2021,2020,0,2020-09-30,PT,29.0409
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,519,QFY,TAX_PROV,5_TO_10,2021,2020,0,2020-09-30,PT,14.4399
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,2637,QFY,TAX_PROV,ALL_COMP,2021,2020,0,2020-09-30,PT,30.3511
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,490,QFY,TAX_PROV,LES_THN_5,2021,2020,0,2020-09-30,PT,62.6805
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,491,QFY,DEPRC,10_TO_15,2021,2020,0,2020-12-31,PT,-3.516
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,412,QFY,DEPRC,15_TO_25,2021,2020,0,2020-12-31,PT,2.3628
RBI:PRF_LNGNFC_PUC_QTR_RN(1.0),N_A,743,QFY,DEPRC,25_N_ABOVE,2021,2020,0,2020-12-31,PT,1.0324
