DATAFLOW,AUDST,COMP_COUNT,FREQ,PUC_CLS_RN,REPYEAREND,REPYEARSTART,TYP_RATIO_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,430,QFY,15_TO_25,2015,2014,OTH_INC_NET_PFT,0,2014-09-30,RPT,73.7661
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,430,QFY,15_TO_25,2015,2014,SC_TO_SAL,0,2014-09-30,RPT,7.4787
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,430,QFY,15_TO_25,2015,2014,TAX_PROV_TO_EBT,0,2014-09-30,RPT,29.6459
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,761,QFY,25_N_ABOVE,2015,2014,CORM_TO_SAL,0,2014-09-30,RPT,58.0332
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,761,QFY,25_N_ABOVE,2015,2014,CSH_CVG_RATIO,0,2014-09-30,RPT,4.30099
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,761,QFY,25_N_ABOVE,2015,2014,EBITDA_TO_SAL,0,2014-09-30,RPT,17.7729
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,761,QFY,25_N_ABOVE,2015,2014,EBIT_TO_SAL,0,2014-09-30,RPT,13.9529
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,761,QFY,25_N_ABOVE,2015,2014,INT_BURDEN,0,2014-09-30,RPT,29.6158
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,761,QFY,25_N_ABOVE,2015,2014,INT_CVG,0,2014-09-30,RPT,3.376579
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,761,QFY,25_N_ABOVE,2015,2014,INT_TO_SAL,0,2014-09-30,RPT,4.1323
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,761,QFY,25_N_ABOVE,2015,2014,NET_PFT_TO_SAL,0,2014-09-30,RPT,7.2979
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,761,QFY,25_N_ABOVE,2015,2014,OPR_PFTS_TO_SAL,0,2014-09-30,RPT,14.1762
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,761,QFY,25_N_ABOVE,2015,2014,OTH_INC_NET_PFT,0,2014-09-30,RPT,49.2835
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,761,QFY,25_N_ABOVE,2015,2014,SC_TO_SAL,0,2014-09-30,RPT,8.098
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,761,QFY,25_N_ABOVE,2015,2014,TAX_PROV_TO_EBT,0,2014-09-30,RPT,22.5418
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,617,QFY,5_TO_10,2015,2014,CORM_TO_SAL,0,2014-09-30,RPT,54.5539
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,617,QFY,5_TO_10,2015,2014,CSH_CVG_RATIO,0,2014-09-30,RPT,3.176398
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,617,QFY,5_TO_10,2015,2014,EBITDA_TO_SAL,0,2014-09-30,RPT,11.0227
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,617,QFY,5_TO_10,2015,2014,EBIT_TO_SAL,0,2014-09-30,RPT,8.4364
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,617,QFY,5_TO_10,2015,2014,INT_BURDEN,0,2014-09-30,RPT,41.1337
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,617,QFY,5_TO_10,2015,2014,INT_CVG,0,2014-09-30,RPT,2.431096
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,617,QFY,5_TO_10,2015,2014,INT_TO_SAL,0,2014-09-30,RPT,3.4702
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,617,QFY,5_TO_10,2015,2014,NET_PFT_TO_SAL,0,2014-09-30,RPT,4.2471
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,617,QFY,5_TO_10,2015,2014,OPR_PFTS_TO_SAL,0,2014-09-30,RPT,7.0441
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,617,QFY,5_TO_10,2015,2014,OTH_INC_NET_PFT,0,2014-09-30,RPT,93.6783
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,617,QFY,5_TO_10,2015,2014,SC_TO_SAL,0,2014-09-30,RPT,7.9112
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,617,QFY,5_TO_10,2015,2014,TAX_PROV_TO_EBT,0,2014-09-30,RPT,30.8683
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,2863,QFY,ALL_COMP,2015,2014,CORM_TO_SAL,0,2014-09-30,RPT,56.872
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,2863,QFY,ALL_COMP,2015,2014,CSH_CVG_RATIO,0,2014-09-30,RPT,4.136972
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,2863,QFY,ALL_COMP,2015,2014,EBITDA_TO_SAL,0,2014-09-30,RPT,16.6307
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,2863,QFY,ALL_COMP,2015,2014,EBIT_TO_SAL,0,2014-09-30,RPT,12.9654
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,2863,QFY,ALL_COMP,2015,2014,INT_BURDEN,0,2014-09-30,RPT,31.0059
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,2863,QFY,ALL_COMP,2015,2014,INT_CVG,0,2014-09-30,RPT,3.225198
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,2863,QFY,ALL_COMP,2015,2014,INT_TO_SAL,0,2014-09-30,RPT,4.02
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,2863,QFY,ALL_COMP,2015,2014,NET_PFT_TO_SAL,0,2014-09-30,RPT,6.63
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,2863,QFY,ALL_COMP,2015,2014,OPR_PFTS_TO_SAL,0,2014-09-30,RPT,13.2338
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,2863,QFY,ALL_COMP,2015,2014,OTH_INC_NET_PFT,0,2014-09-30,RPT,51.236
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,2863,QFY,ALL_COMP,2015,2014,SC_TO_SAL,0,2014-09-30,RPT,8.0101
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,2863,QFY,ALL_COMP,2015,2014,TAX_PROV_TO_EBT,0,2014-09-30,RPT,23.1852
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,620,QFY,LES_THN_5,2015,2014,CORM_TO_SAL,0,2014-09-30,RPT,47.212
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,620,QFY,LES_THN_5,2015,2014,CSH_CVG_RATIO,0,2014-09-30,RPT,4.513087
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,620,QFY,LES_THN_5,2015,2014,EBITDA_TO_SAL,0,2014-09-30,RPT,9.6603
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,620,QFY,LES_THN_5,2015,2014,EBIT_TO_SAL,0,2014-09-30,RPT,7.512
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,620,QFY,LES_THN_5,2015,2014,INT_BURDEN,0,2014-09-30,RPT,28.4945
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,620,QFY,LES_THN_5,2015,2014,INT_CVG,0,2014-09-30,RPT,3.509448
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,620,QFY,LES_THN_5,2015,2014,INT_TO_SAL,0,2014-09-30,RPT,2.1405
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,620,QFY,LES_THN_5,2015,2014,NET_PFT_TO_SAL,0,2014-09-30,RPT,4.1586
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,620,QFY,LES_THN_5,2015,2014,OPR_PFTS_TO_SAL,0,2014-09-30,RPT,7.8992
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,620,QFY,LES_THN_5,2015,2014,OTH_INC_NET_PFT,0,2014-09-30,RPT,42.3482
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,620,QFY,LES_THN_5,2015,2014,SC_TO_SAL,0,2014-09-30,RPT,5.8042
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,620,QFY,LES_THN_5,2015,2014,TAX_PROV_TO_EBT,0,2014-09-30,RPT,30.4769
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,434,QFY,10_TO_15,2015,2014,CORM_TO_SAL,0,2014-12-31,RPT,57.1152
RBI:RATIO_LNGNFC_PUC_QTR_RN(1.0),N_A,434,QFY,10_TO_15,2015,2014,CSH_CVG_RATIO,0,2014-12-31,RPT,2.905263
