DATAFLOW,AUDST,COMP_COUNT,FREQ,PERF_IND_RN,REPYEAREND,REPYEARSTART,SALE_SZ_CLS_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,703,QFY,DEPRC,2020,2019,100_TO_500,0,2019-09-30,PT,16.2609
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,245,QFY,DEPRC,2020,2019,25_TO_50,0,2019-09-30,PT,1.4919
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,247,QFY,DEPRC,2020,2019,500_TO_1000,0,2019-09-30,PT,17.425
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,287,QFY,DEPRC,2020,2019,50_TO_100,0,2019-09-30,PT,-8.6488
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2696,QFY,DEPRC,2020,2019,ALL_COMP,0,2019-09-30,PT,20.7239
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,692,QFY,DEPRC,2020,2019,LES_CLS_THAN_25,0,2019-09-30,PT,-4.8773
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,522,QFY,EBITDA,2020,2019,100_N_ABOVE,0,2019-09-30,PT,-2.6451
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,703,QFY,EBITDA,2020,2019,100_TO_500,0,2019-09-30,PT,-13.3459
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,245,QFY,EBITDA,2020,2019,25_TO_50,0,2019-09-30,PT,-5.6967
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,287,QFY,EBITDA,2020,2019,50_TO_100,0,2019-09-30,PT,-32.6951
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2696,QFY,EBITDA,2020,2019,ALL_COMP,0,2019-09-30,PT,-17.6763
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,692,QFY,EBITDA,2020,2019,LES_CLS_THAN_25,0,2019-09-30,PT,24.1649
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,522,QFY,EXPD,2020,2019,100_N_ABOVE,0,2019-09-30,PT,-5.0793
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,703,QFY,EXPD,2020,2019,100_TO_500,0,2019-09-30,PT,-13.478
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,245,QFY,EXPD,2020,2019,25_TO_50,0,2019-09-30,PT,-33.2868
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,247,QFY,EXPD,2020,2019,500_TO_1000,0,2019-09-30,PT,56.9821
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,287,QFY,EXPD,2020,2019,50_TO_100,0,2019-09-30,PT,-34.2495
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2696,QFY,EXPD,2020,2019,ALL_COMP,0,2019-09-30,PT,-3.0329
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,692,QFY,EXPD,2020,2019,LES_CLS_THAN_25,0,2019-09-30,PT,-55.1884
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,522,QFY,GROSS_PFT_EBIT,2020,2019,100_N_ABOVE,0,2019-09-30,PT,-8.0152
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,703,QFY,GROSS_PFT_EBIT,2020,2019,100_TO_500,0,2019-09-30,PT,-30.0045
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,245,QFY,GROSS_PFT_EBIT,2020,2019,25_TO_50,0,2019-09-30,PT,-16.7009
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,287,QFY,GROSS_PFT_EBIT,2020,2019,50_TO_100,0,2019-09-30,PT,-40.4013
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2696,QFY,GROSS_PFT_EBIT,2020,2019,ALL_COMP,0,2019-09-30,PT,-26.7141
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,522,QFY,INT,2020,2019,100_N_ABOVE,0,2019-09-30,PT,16.0409
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,703,QFY,INT,2020,2019,100_TO_500,0,2019-09-30,PT,3.1279
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,245,QFY,INT,2020,2019,25_TO_50,0,2019-09-30,PT,-11.4902
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,247,QFY,INT,2020,2019,500_TO_1000,0,2019-09-30,PT,-11.9488
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,287,QFY,INT,2020,2019,50_TO_100,0,2019-09-30,PT,-5.2849
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2696,QFY,INT,2020,2019,ALL_COMP,0,2019-09-30,PT,11.5488
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,692,QFY,INT,2020,2019,LES_CLS_THAN_25,0,2019-09-30,PT,8.0516
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,522,QFY,NET_PFT,2020,2019,100_N_ABOVE,0,2019-09-30,PT,-7.6663
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2696,QFY,NET_PFT,2020,2019,ALL_COMP,0,2019-09-30,PT,-54.3249
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,522,QFY,OPR_PFT,2020,2019,100_N_ABOVE,0,2019-09-30,PT,-4.2095
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,703,QFY,OPR_PFT,2020,2019,100_TO_500,0,2019-09-30,PT,-19.4478
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,245,QFY,OPR_PFT,2020,2019,25_TO_50,0,2019-09-30,PT,-44.8766
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,287,QFY,OPR_PFT,2020,2019,50_TO_100,0,2019-09-30,PT,-56.6747
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2696,QFY,OPR_PFT,2020,2019,ALL_COMP,0,2019-09-30,PT,-22.5759
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,522,QFY,OTH_INC,2020,2019,100_N_ABOVE,0,2019-09-30,PT,4.3884
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,703,QFY,OTH_INC,2020,2019,100_TO_500,0,2019-09-30,PT,-2.2828
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,245,QFY,OTH_INC,2020,2019,25_TO_50,0,2019-09-30,PT,9.9898
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,247,QFY,OTH_INC,2020,2019,500_TO_1000,0,2019-09-30,PT,-11.2928
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,287,QFY,OTH_INC,2020,2019,50_TO_100,0,2019-09-30,PT,-11.8684
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2696,QFY,OTH_INC,2020,2019,ALL_COMP,0,2019-09-30,PT,2.3827
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,692,QFY,OTH_INC,2020,2019,LES_CLS_THAN_25,0,2019-09-30,PT,-28.3307
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,522,QFY,SALES,2020,2019,100_N_ABOVE,0,2019-09-30,PT,-3.2787
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,703,QFY,SALES,2020,2019,100_TO_500,0,2019-09-30,PT,-14.0371
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,245,QFY,SALES,2020,2019,25_TO_50,0,2019-09-30,PT,-28.3644
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,247,QFY,SALES,2020,2019,500_TO_1000,0,2019-09-30,PT,-5.8848
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,287,QFY,SALES,2020,2019,50_TO_100,0,2019-09-30,PT,-36.8903
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2696,QFY,SALES,2020,2019,ALL_COMP,0,2019-09-30,PT,-4.5207
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,692,QFY,SALES,2020,2019,LES_CLS_THAN_25,0,2019-09-30,PT,-58.9148
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,522,QFY,SAL_SHARE,2020,2019,100_N_ABOVE,0,2019-09-30,PT,89.5141
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,703,QFY,SAL_SHARE,2020,2019,100_TO_500,0,2019-09-30,PT,4.7501
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,245,QFY,SAL_SHARE,2020,2019,25_TO_50,0,2019-09-30,PT,0.2388
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,247,QFY,SAL_SHARE,2020,2019,500_TO_1000,0,2019-09-30,PT,4.7923
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,287,QFY,SAL_SHARE,2020,2019,50_TO_100,0,2019-09-30,PT,0.5651
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2696,QFY,SAL_SHARE,2020,2019,ALL_COMP,0,2019-09-30,PT,100.0
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,692,QFY,SAL_SHARE,2020,2019,LES_CLS_THAN_25,0,2019-09-30,PT,0.1396
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,522,QFY,TAX_PROV,2020,2019,100_N_ABOVE,0,2019-09-30,PT,-44.0099
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,703,QFY,TAX_PROV,2020,2019,100_TO_500,0,2019-09-30,PT,-61.0787
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,245,QFY,TAX_PROV,2020,2019,25_TO_50,0,2019-09-30,PT,-29.7037
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,247,QFY,TAX_PROV,2020,2019,500_TO_1000,0,2019-09-30,PT,-46.893
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,287,QFY,TAX_PROV,2020,2019,50_TO_100,0,2019-09-30,PT,-22.2443
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2696,QFY,TAX_PROV,2020,2019,ALL_COMP,0,2019-09-30,PT,-44.5736
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,692,QFY,TAX_PROV,2020,2019,LES_CLS_THAN_25,0,2019-09-30,PT,-55.9878
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,530,QFY,DEPRC,2020,2019,100_N_ABOVE,0,2019-12-31,PT,23.4152
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,713,QFY,DEPRC,2020,2019,100_TO_500,0,2019-12-31,PT,6.3803
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,224,QFY,DEPRC,2020,2019,25_TO_50,0,2019-12-31,PT,-17.1989
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,240,QFY,DEPRC,2020,2019,500_TO_1000,0,2019-12-31,PT,14.4584
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,291,QFY,DEPRC,2020,2019,50_TO_100,0,2019-12-31,PT,2.9041
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2702,QFY,DEPRC,2020,2019,ALL_COMP,0,2019-12-31,PT,21.5799
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,704,QFY,DEPRC,2020,2019,LES_CLS_THAN_25,0,2019-12-31,PT,-7.999
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,530,QFY,EBITDA,2020,2019,100_N_ABOVE,0,2019-12-31,PT,-0.9248
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,713,QFY,EBITDA,2020,2019,100_TO_500,0,2019-12-31,PT,9.3963
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,224,QFY,EBITDA,2020,2019,25_TO_50,0,2019-12-31,PT,-34.8481
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,240,QFY,EBITDA,2020,2019,500_TO_1000,0,2019-12-31,PT,-31.6692
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,291,QFY,EBITDA,2020,2019,50_TO_100,0,2019-12-31,PT,-15.151
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2702,QFY,EBITDA,2020,2019,ALL_COMP,0,2019-12-31,PT,-1.9099
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,530,QFY,EXPD,2020,2019,100_N_ABOVE,0,2019-12-31,PT,-5.5706
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,713,QFY,EXPD,2020,2019,100_TO_500,0,2019-12-31,PT,-17.4438
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,224,QFY,EXPD,2020,2019,25_TO_50,0,2019-12-31,PT,-19.0016
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,240,QFY,EXPD,2020,2019,500_TO_1000,0,2019-12-31,PT,-8.1803
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,291,QFY,EXPD,2020,2019,50_TO_100,0,2019-12-31,PT,-22.7866
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2702,QFY,EXPD,2020,2019,ALL_COMP,0,2019-12-31,PT,-6.7345
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,704,QFY,EXPD,2020,2019,LES_CLS_THAN_25,0,2019-12-31,PT,-53.0966
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,530,QFY,GROSS_PFT_EBIT,2020,2019,100_N_ABOVE,0,2019-12-31,PT,-7.5654
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,713,QFY,GROSS_PFT_EBIT,2020,2019,100_TO_500,0,2019-12-31,PT,11.9999
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,240,QFY,GROSS_PFT_EBIT,2020,2019,500_TO_1000,0,2019-12-31,PT,-46.6055
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,291,QFY,GROSS_PFT_EBIT,2020,2019,50_TO_100,0,2019-12-31,PT,-24.8453
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2702,QFY,GROSS_PFT_EBIT,2020,2019,ALL_COMP,0,2019-12-31,PT,-8.7291
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,530,QFY,INT,2020,2019,100_N_ABOVE,0,2019-12-31,PT,22.4845
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,713,QFY,INT,2020,2019,100_TO_500,0,2019-12-31,PT,8.3191
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,224,QFY,INT,2020,2019,25_TO_50,0,2019-12-31,PT,16.3601
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,240,QFY,INT,2020,2019,500_TO_1000,0,2019-12-31,PT,-10.0526
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,291,QFY,INT,2020,2019,50_TO_100,0,2019-12-31,PT,1.9037
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2702,QFY,INT,2020,2019,ALL_COMP,0,2019-12-31,PT,17.9038
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,704,QFY,INT,2020,2019,LES_CLS_THAN_25,0,2019-12-31,PT,1.3144
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,530,QFY,NET_PFT,2020,2019,100_N_ABOVE,0,2019-12-31,PT,-7.3537
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2702,QFY,NET_PFT,2020,2019,ALL_COMP,0,2019-12-31,PT,-26.8988
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,530,QFY,OPR_PFT,2020,2019,100_N_ABOVE,0,2019-12-31,PT,2.9822
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,713,QFY,OPR_PFT,2020,2019,100_TO_500,0,2019-12-31,PT,16.0701
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,224,QFY,OPR_PFT,2020,2019,25_TO_50,0,2019-12-31,PT,-115.2144
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,240,QFY,OPR_PFT,2020,2019,500_TO_1000,0,2019-12-31,PT,-35.1881
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,291,QFY,OPR_PFT,2020,2019,50_TO_100,0,2019-12-31,PT,-25.6304
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2702,QFY,OPR_PFT,2020,2019,ALL_COMP,0,2019-12-31,PT,1.7794
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,530,QFY,OTH_INC,2020,2019,100_N_ABOVE,0,2019-12-31,PT,-19.6388
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,713,QFY,OTH_INC,2020,2019,100_TO_500,0,2019-12-31,PT,-1.605
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,224,QFY,OTH_INC,2020,2019,25_TO_50,0,2019-12-31,PT,8.6436
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,240,QFY,OTH_INC,2020,2019,500_TO_1000,0,2019-12-31,PT,-23.4811
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,291,QFY,OTH_INC,2020,2019,50_TO_100,0,2019-12-31,PT,11.1791
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2702,QFY,OTH_INC,2020,2019,ALL_COMP,0,2019-12-31,PT,-18.1359
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,704,QFY,OTH_INC,2020,2019,LES_CLS_THAN_25,0,2019-12-31,PT,43.8739
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,530,QFY,SALES,2020,2019,100_N_ABOVE,0,2019-12-31,PT,-2.0597
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,713,QFY,SALES,2020,2019,100_TO_500,0,2019-12-31,PT,-13.4024
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,224,QFY,SALES,2020,2019,25_TO_50,0,2019-12-31,PT,-27.2896
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,240,QFY,SALES,2020,2019,500_TO_1000,0,2019-12-31,PT,-6.2042
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,291,QFY,SALES,2020,2019,50_TO_100,0,2019-12-31,PT,-21.9588
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2702,QFY,SALES,2020,2019,ALL_COMP,0,2019-12-31,PT,-3.2392
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,704,QFY,SALES,2020,2019,LES_CLS_THAN_25,0,2019-12-31,PT,-62.2948
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,530,QFY,SAL_SHARE,2020,2019,100_N_ABOVE,0,2019-12-31,PT,89.9979
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,713,QFY,SAL_SHARE,2020,2019,100_TO_500,0,2019-12-31,PT,4.5699
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,224,QFY,SAL_SHARE,2020,2019,25_TO_50,0,2019-12-31,PT,0.207
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,240,QFY,SAL_SHARE,2020,2019,500_TO_1000,0,2019-12-31,PT,4.5489
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,291,QFY,SAL_SHARE,2020,2019,50_TO_100,0,2019-12-31,PT,0.5459
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2702,QFY,SAL_SHARE,2020,2019,ALL_COMP,0,2019-12-31,PT,100.0
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,704,QFY,SAL_SHARE,2020,2019,LES_CLS_THAN_25,0,2019-12-31,PT,0.1304
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,530,QFY,TAX_PROV,2020,2019,100_N_ABOVE,0,2019-12-31,PT,-22.2358
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,713,QFY,TAX_PROV,2020,2019,100_TO_500,0,2019-12-31,PT,-36.8925
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,224,QFY,TAX_PROV,2020,2019,25_TO_50,0,2019-12-31,PT,-53.4456
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,240,QFY,TAX_PROV,2020,2019,500_TO_1000,0,2019-12-31,PT,-42.1223
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,291,QFY,TAX_PROV,2020,2019,50_TO_100,0,2019-12-31,PT,-6.9471
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2702,QFY,TAX_PROV,2020,2019,ALL_COMP,0,2019-12-31,PT,-23.3563
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,704,QFY,TAX_PROV,2020,2019,LES_CLS_THAN_25,0,2019-12-31,PT,7.4222
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,495,QFY,DEPRC,2020,2019,100_N_ABOVE,0,2020-03-31,PT,23.9588
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,674,QFY,DEPRC,2020,2019,100_TO_500,0,2020-03-31,PT,16.9366
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,222,QFY,DEPRC,2020,2019,25_TO_50,0,2020-03-31,PT,-24.9677
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,234,QFY,DEPRC,2020,2019,500_TO_1000,0,2020-03-31,PT,18.3635
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,296,QFY,DEPRC,2020,2019,50_TO_100,0,2020-03-31,PT,74.1378
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2620,QFY,DEPRC,2020,2019,ALL_COMP,0,2020-03-31,PT,23.0874
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,699,QFY,DEPRC,2020,2019,LES_CLS_THAN_25,0,2020-03-31,PT,-17.3566
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,495,QFY,EBITDA,2020,2019,100_N_ABOVE,0,2020-03-31,PT,-9.0402
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,674,QFY,EBITDA,2020,2019,100_TO_500,0,2020-03-31,PT,-127.0459
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,234,QFY,EBITDA,2020,2019,500_TO_1000,0,2020-03-31,PT,-46.374
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,296,QFY,EBITDA,2020,2019,50_TO_100,0,2020-03-31,PT,-88.4645
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2620,QFY,EBITDA,2020,2019,ALL_COMP,0,2020-03-31,PT,-13.8579
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,495,QFY,EXPD,2020,2019,100_N_ABOVE,0,2020-03-31,PT,-7.5377
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,674,QFY,EXPD,2020,2019,100_TO_500,0,2020-03-31,PT,-7.6169
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,222,QFY,EXPD,2020,2019,25_TO_50,0,2020-03-31,PT,-34.7652
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,234,QFY,EXPD,2020,2019,500_TO_1000,0,2020-03-31,PT,-6.9054
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,296,QFY,EXPD,2020,2019,50_TO_100,0,2020-03-31,PT,-17.8329
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2620,QFY,EXPD,2020,2019,ALL_COMP,0,2020-03-31,PT,-8.0269
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,699,QFY,EXPD,2020,2019,LES_CLS_THAN_25,0,2020-03-31,PT,-63.8974
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,495,QFY,GROSS_PFT_EBIT,2020,2019,100_N_ABOVE,0,2020-03-31,PT,-18.0895
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,234,QFY,GROSS_PFT_EBIT,2020,2019,500_TO_1000,0,2020-03-31,PT,-67.6242
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2620,QFY,GROSS_PFT_EBIT,2020,2019,ALL_COMP,0,2020-03-31,PT,-24.5767
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,495,QFY,INT,2020,2019,100_N_ABOVE,0,2020-03-31,PT,16.8494
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,674,QFY,INT,2020,2019,100_TO_500,0,2020-03-31,PT,17.3786
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,222,QFY,INT,2020,2019,25_TO_50,0,2020-03-31,PT,-4.3578
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,234,QFY,INT,2020,2019,500_TO_1000,0,2020-03-31,PT,-0.8976
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,296,QFY,INT,2020,2019,50_TO_100,0,2020-03-31,PT,17.9156
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2620,QFY,INT,2020,2019,ALL_COMP,0,2020-03-31,PT,14.9017
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,699,QFY,INT,2020,2019,LES_CLS_THAN_25,0,2020-03-31,PT,-53.3076
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,495,QFY,NET_PFT,2020,2019,100_N_ABOVE,0,2020-03-31,PT,-76.594
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2620,QFY,NET_PFT,2020,2019,ALL_COMP,0,2020-03-31,PT,-103.0186
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,495,QFY,OPR_PFT,2020,2019,100_N_ABOVE,0,2020-03-31,PT,-14.2475
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,234,QFY,OPR_PFT,2020,2019,500_TO_1000,0,2020-03-31,PT,-58.312
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2620,QFY,OPR_PFT,2020,2019,ALL_COMP,0,2020-03-31,PT,-19.9216
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,495,QFY,OTH_INC,2020,2019,100_N_ABOVE,0,2020-03-31,PT,20.4085
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,674,QFY,OTH_INC,2020,2019,100_TO_500,0,2020-03-31,PT,6.5592
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,234,QFY,OTH_INC,2020,2019,500_TO_1000,0,2020-03-31,PT,-18.6751
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,296,QFY,OTH_INC,2020,2019,50_TO_100,0,2020-03-31,PT,47.9419
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,2620,QFY,OTH_INC,2020,2019,ALL_COMP,0,2020-03-31,PT,15.0588
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,699,QFY,OTH_INC,2020,2019,LES_CLS_THAN_25,0,2020-03-31,PT,-59.6159
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,495,QFY,SALES,2020,2019,100_N_ABOVE,0,2020-03-31,PT,-10.0698
RBI:PRF_LNGNFC_SAL_QTR_RN(1.0),N_A,674,QFY,SALES,2020,2019,100_TO_500,0,2020-03-31,PT,-22.079
