DATAFLOW,AUDST,FREQ,INDS_GRP_RN,REPYEAREND,REPYEARSTART,TYP_RATIO_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FPB_DAIRY_PRD,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,35.3966
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FPB_EDD_OIL,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,-10.102
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FPB_EDD_OIL,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,3.2233
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FPB_EDD_OIL,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,-14.8365
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FPB_EDD_OIL,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,-11.2732
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FPB_EDD_OIL,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,22.4477
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FPB_ESGR,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,1.253846
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FPB_ESGR,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,7.2771
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FPB_ESGR,2018,2017,INT_BURDEN,0,2018-03-31,RPT,136.5382
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FPB_ESGR,2018,2017,INT_CVG,0,2018-03-31,RPT,0.732396
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FPB_ESGR,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,5.8038
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FPB_ESGR,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,-6.8684
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FPB_ESGR,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,5.5006
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FPB_ESGR,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,18.1524
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FPB_OFP,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,5.538083
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FPB_OFP,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,13.7483
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FPB_OFP,2018,2017,INT_BURDEN,0,2018-03-31,RPT,21.5259
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FPB_OFP,2018,2017,INT_CVG,0,2018-03-31,RPT,4.645571
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FPB_OFP,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,2.4825
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FPB_OFP,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,4.5249
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FPB_OFP,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,11.5003
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_FPB_OFP,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,32.2351
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_GGP,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,2.423988
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_GGP,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,15.9397
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_GGP,2018,2017,INT_BURDEN,0,2018-03-31,RPT,61.3282
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_GGP,2018,2017,INT_CVG,0,2018-03-31,RPT,1.63057
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_GGP,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,6.5758
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_GGP,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,1.3544
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_GGP,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,13.9399
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_GGP,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,31.7672
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_INS,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,2.805373
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_INS,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,17.489
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_INS,2018,2017,INT_BURDEN,0,2018-03-31,RPT,50.1717
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_INS,2018,2017,INT_CVG,0,2018-03-31,RPT,1.993154
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_INS,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,6.2341
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_INS,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,2.0281
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_INS,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,16.2366
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_INS,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,20.221
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_JRA,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,4.335699
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_JRA,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,6.1918
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_JRA,2018,2017,INT_BURDEN,0,2018-03-31,RPT,24.1959
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_JRA,2018,2017,INT_CVG,0,2018-03-31,RPT,4.132934
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_JRA,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,1.4281
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_JRA,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,2.3673
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_JRA,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,5.7406
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_JRA,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,24.2127
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_LTH,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,11.998024
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_LTH,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,14.0625
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_LTH,2018,2017,INT_BURDEN,0,2018-03-31,RPT,9.9597
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_LTH,2018,2017,INT_CVG,0,2018-03-31,RPT,10.040428
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_LTH,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,1.1721
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_LTH,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,6.9741
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_LTH,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,12.9475
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_LTH,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,34.2242
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,9.291466
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,12.9944
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT,2018,2017,INT_BURDEN,0,2018-03-31,RPT,13.3055
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT,2018,2017,INT_CVG,0,2018-03-31,RPT,7.515675
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,1.3985
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,6.9812
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,10.3586
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,31.0526
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT_MV,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,20.103819
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT_MV,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,15.6127
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT_MV,2018,2017,INT_BURDEN,0,2018-03-31,RPT,6.2529
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT_MV,2018,2017,INT_CVG,0,2018-03-31,RPT,15.992609
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT_MV,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,0.7766
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT_MV,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,7.8181
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT_MV,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,13.0213
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT_MV,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,28.0322
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT_OTH,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,12.2249
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT_OTH,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,15.0809
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT_OTH,2018,2017,INT_BURDEN,0,2018-03-31,RPT,10.5733
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT_OTH,2018,2017,INT_CVG,0,2018-03-31,RPT,9.457745
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT_OTH,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,1.2336
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT_OTH,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,6.6777
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT_OTH,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,12.6599
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT_OTH,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,28.1474
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT_PRTS,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,3.657922
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT_PRTS,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,12.5303
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT_PRTS,2018,2017,INT_BURDEN,0,2018-03-31,RPT,42.5134
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT_PRTS,2018,2017,INT_CVG,0,2018-03-31,RPT,2.352198
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT_PRTS,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,3.4255
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT_PRTS,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,1.208
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT_PRTS,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,10.9267
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MMT_PRTS,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,28.9272
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MPOSE,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,9.282245
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MPOSE,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,24.0294
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MPOSE,2018,2017,INT_BURDEN,0,2018-03-31,RPT,14.3078
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MPOSE,2018,2017,INT_CVG,0,2018-03-31,RPT,6.989207
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MPOSE,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,2.5887
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MPOSE,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,11.3972
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MPOSE,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,21.3456
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_MPOSE,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,26.5668
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_OTH,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,18.994359
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_OTH,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,21.7459
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_OTH,2018,2017,INT_BURDEN,0,2018-03-31,RPT,6.1654
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_OTH,2018,2017,INT_CVG,0,2018-03-31,RPT,16.219578
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_OTH,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,1.1449
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_OTH,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,12.4547
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_OTH,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,20.3271
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_OTH,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,32.2122
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PETR_PRD,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,12.206505
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PETR_PRD,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,20.5597
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PETR_PRD,2018,2017,INT_BURDEN,0,2018-03-31,RPT,9.7288
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PETR_PRD,2018,2017,INT_CVG,0,2018-03-31,RPT,10.278753
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PETR_PRD,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,1.6843
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PETR_PRD,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,11.4005
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PETR_PRD,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,17.7795
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PETR_PRD,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,20.0534
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PM,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,10.094016
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PM,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,25.1601
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PM,2018,2017,INT_BURDEN,0,2018-03-31,RPT,12.0287
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PM,2018,2017,INT_CVG,0,2018-03-31,RPT,8.313447
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PM,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,2.4926
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PM,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,13.7043
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PM,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,19.038
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PM,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,21.0646
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PNFFM,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,8.450219
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PNFFM,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,27.2063
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PNFFM,2018,2017,INT_BURDEN,0,2018-03-31,RPT,14.0485
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PNFFM,2018,2017,INT_CVG,0,2018-03-31,RPT,7.118187
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PNFFM,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,3.2196
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PNFFM,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,14.3441
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PNFFM,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,23.4708
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PNFFM,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,20.9
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PNPD,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,3.502037
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PNPD,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,14.0679
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PNPD,2018,2017,INT_BURDEN,0,2018-03-31,RPT,42.0045
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PNPD,2018,2017,INT_CVG,0,2018-03-31,RPT,2.380698
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PNPD,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,4.0171
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PNPD,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,3.2533
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PNPD,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,12.7055
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PNPD,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,14.8372
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PP,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,4.39899
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PP,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,13.3324
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PP,2018,2017,INT_BURDEN,0,2018-03-31,RPT,31.2538
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PP,2018,2017,INT_CVG,0,2018-03-31,RPT,3.199608
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PP,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,3.0308
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PP,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,4.5509
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PP,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,12.0215
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_PP,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,26.6403
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_RRP,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,5.894018
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_RRP,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,14.6182
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_RRP,2018,2017,INT_BURDEN,0,2018-03-31,RPT,23.1812
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_RRP,2018,2017,INT_CVG,0,2018-03-31,RPT,4.313847
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_RRP,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,2.4802
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_RRP,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,5.1603
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_RRP,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,12.3612
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_RRP,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,26.272
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_TBC_PRD,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,41.5298
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_TBC_PRD,2018,2017,INT_BURDEN,0,2018-03-31,RPT,0.6939
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_TBC_PRD,2018,2017,INT_CVG,0,2018-03-31,RPT,144.118089
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_TBC_PRD,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,0.268
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_TBC_PRD,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,26.1856
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_TBC_PRD,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,36.4942
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_TBC_PRD,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,34.0803
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_TXT,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,2.404394
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_TXT,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,10.0963
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_TXT,2018,2017,INT_BURDEN,0,2018-03-31,RPT,71.7551
RBI:RATIO_LNGNFC_INDUS_ANN_RN(1.0),N_A,AFY,MNF_TXT,2018,2017,INT_CVG,0,2018-03-31,RPT,1.393629
