DATAFLOW,AUDST,DAILY_AVG_TO_RN,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:AVG_TURNOVER_RN(1.0),N_A,MKT_REPO,W,2025,2024,0,2024-06-14,INR,6774347200000
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC_RBI,W,2025,2024,0,2024-06-14,INR,1225720000
RBI:AVG_TURNOVER_RN(1.0),N_A,NOTICE_MONEY,W,2025,2024,0,2024-06-14,INR,45208000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TRI_REPO,W,2025,2024,0,2024-06-14,INR,7444741000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_91_DAY,W,2025,2024,0,2024-06-07,INR,39060000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TRI_REPO,W,2025,2024,0,2024-06-07,INR,6295423333333.333
RBI:AVG_TURNOVER_RN(1.0),N_A,TERM_MONEY,W,2025,2024,0,2024-06-07,INR,2176666666.666667
RBI:AVG_TURNOVER_RN(1.0),N_A,CALL_MONEY,W,2025,2024,0,2024-06-07,INR,194235466666.66666
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_CASH_MNG_BILLS,W,2025,2024,0,2024-06-07,INR,0.0
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC_RBI,W,2025,2024,0,2024-06-07,INR,3842600000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_364_DAY,W,2025,2024,0,2024-06-07,INR,36833976000
RBI:AVG_TURNOVER_RN(1.0),N_A,CORPO_REPO,W,2025,2024,0,2024-06-07,INR,34590000000
RBI:AVG_TURNOVER_RN(1.0),N_A,FOREX,W,2025,2024,0,2024-06-07,INR,117280000000
RBI:AVG_TURNOVER_RN(1.0),N_A,MKT_REPO,W,2025,2024,0,2024-06-07,INR,5643634666666.667
RBI:AVG_TURNOVER_RN(1.0),N_A,STATE_GOVT_SEC,W,2025,2024,0,2024-06-07,INR,75327692000
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC,W,2025,2024,0,2024-06-07,INR,1590101076000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_182_DAY,W,2025,2024,0,2024-06-07,INR,68527692000
RBI:AVG_TURNOVER_RN(1.0),N_A,NOTICE_MONEY,W,2025,2024,0,2024-06-07,INR,4346666666.666667
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_91_DAY,W,2025,2024,0,2024-05-31,INR,29284000000
RBI:AVG_TURNOVER_RN(1.0),N_A,CORPO_REPO,W,2025,2024,0,2024-05-31,INR,37620000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_182_DAY,W,2025,2024,0,2024-05-31,INR,56597236000
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC_RBI,W,2025,2024,0,2024-05-31,INR,318800000
RBI:AVG_TURNOVER_RN(1.0),N_A,TERM_MONEY,W,2025,2024,0,2024-05-31,INR,11540000000
RBI:AVG_TURNOVER_RN(1.0),N_A,NOTICE_MONEY,W,2025,2024,0,2024-05-31,INR,43623600000
RBI:AVG_TURNOVER_RN(1.0),N_A,STATE_GOVT_SEC,W,2025,2024,0,2024-05-31,INR,37786908000
RBI:AVG_TURNOVER_RN(1.0),N_A,TRI_REPO,W,2025,2024,0,2024-05-31,INR,7200370000000
RBI:AVG_TURNOVER_RN(1.0),N_A,CALL_MONEY,W,2025,2024,0,2024-05-31,INR,194455960000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_CASH_MNG_BILLS,W,2025,2024,0,2024-05-31,INR,0.0
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_364_DAY,W,2025,2024,0,2024-05-31,INR,18381588000
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC,W,2025,2024,0,2024-05-31,INR,964958628000
RBI:AVG_TURNOVER_RN(1.0),N_A,MKT_REPO,W,2025,2024,0,2024-05-31,INR,6715010000000
RBI:AVG_TURNOVER_RN(1.0),N_A,FOREX,W,2025,2024,0,2024-05-31,INR,113440000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_364_DAY,W,2025,2024,0,2024-05-24,INR,29536326670
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC_RBI,W,2025,2024,0,2024-05-24,INR,3305066667
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC,W,2025,2024,0,2024-05-24,INR,1236161520000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_CASH_MNG_BILLS,W,2025,2024,0,2024-05-24,INR,0.0
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_91_DAY,W,2025,2024,0,2024-05-24,INR,76962826670
RBI:AVG_TURNOVER_RN(1.0),N_A,FOREX,W,2025,2024,0,2024-05-24,INR,113570000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TRI_REPO,W,2025,2024,0,2024-05-24,INR,5353216750000
RBI:AVG_TURNOVER_RN(1.0),N_A,NOTICE_MONEY,W,2025,2024,0,2024-05-24,INR,4075400000
RBI:AVG_TURNOVER_RN(1.0),N_A,MKT_REPO,W,2025,2024,0,2024-05-24,INR,5065256600000
RBI:AVG_TURNOVER_RN(1.0),N_A,STATE_GOVT_SEC,W,2025,2024,0,2024-05-24,INR,50598646670
RBI:AVG_TURNOVER_RN(1.0),N_A,TERM_MONEY,W,2025,2024,0,2024-05-24,INR,12115000000
RBI:AVG_TURNOVER_RN(1.0),N_A,CALL_MONEY,W,2025,2024,0,2024-05-24,INR,203323150000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_182_DAY,W,2025,2024,0,2024-05-24,INR,72042466670
RBI:AVG_TURNOVER_RN(1.0),N_A,CORPO_REPO,W,2025,2024,0,2024-05-24,INR,36250000000
RBI:AVG_TURNOVER_RN(1.0),N_A,FOREX,W,2025,2024,0,2024-05-17,INR,97290000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_CASH_MNG_BILLS,W,2025,2024,0,2024-05-17,INR,0.0
RBI:AVG_TURNOVER_RN(1.0),N_A,STATE_GOVT_SEC,W,2025,2024,0,2024-05-17,INR,49769072000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_182_DAY,W,2025,2024,0,2024-05-17,INR,63883032000
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC_RBI,W,2025,2024,0,2024-05-17,INR,5680040000
RBI:AVG_TURNOVER_RN(1.0),N_A,NOTICE_MONEY,W,2025,2024,0,2024-05-17,INR,45947200000
RBI:AVG_TURNOVER_RN(1.0),N_A,CORPO_REPO,W,2025,2024,0,2024-05-17,INR,43820000000
RBI:AVG_TURNOVER_RN(1.0),N_A,MKT_REPO,W,2025,2024,0,2024-05-17,INR,6795659840000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_364_DAY,W,2025,2024,0,2024-05-17,INR,16999272000
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC,W,2025,2024,0,2024-05-17,INR,1111369108000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_91_DAY,W,2025,2024,0,2024-05-17,INR,65440000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TERM_MONEY,W,2025,2024,0,2024-05-17,INR,5220000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TRI_REPO,W,2025,2024,0,2024-05-17,INR,6281406000000
RBI:AVG_TURNOVER_RN(1.0),N_A,CALL_MONEY,W,2025,2024,0,2024-05-17,INR,191910000000
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC,W,2025,2024,0,2024-05-10,INR,1121205964000
RBI:AVG_TURNOVER_RN(1.0),N_A,TRI_REPO,W,2025,2024,0,2024-05-10,INR,5142608333333.333
RBI:AVG_TURNOVER_RN(1.0),N_A,TERM_MONEY,W,2025,2024,0,2024-05-10,INR,13480000000
RBI:AVG_TURNOVER_RN(1.0),N_A,MKT_REPO,W,2025,2024,0,2024-05-10,INR,5437318733333.333
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_364_DAY,W,2025,2024,0,2024-05-10,INR,39457472000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_CASH_MNG_BILLS,W,2025,2024,0,2024-05-10,INR,0.0
RBI:AVG_TURNOVER_RN(1.0),N_A,FOREX,W,2025,2024,0,2024-05-10,INR,90191000000
RBI:AVG_TURNOVER_RN(1.0),N_A,NOTICE_MONEY,W,2025,2024,0,2024-05-10,INR,14952800000
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC_RBI,W,2025,2024,0,2024-05-10,INR,1830680000
RBI:AVG_TURNOVER_RN(1.0),N_A,CORPO_REPO,W,2025,2024,0,2024-05-10,INR,39720000000
RBI:AVG_TURNOVER_RN(1.0),N_A,CALL_MONEY,W,2025,2024,0,2024-05-10,INR,185128233333.33
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_91_DAY,W,2025,2024,0,2024-05-10,INR,53131316000
RBI:AVG_TURNOVER_RN(1.0),N_A,STATE_GOVT_SEC,W,2025,2024,0,2024-05-10,INR,40966620000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_182_DAY,W,2025,2024,0,2024-05-10,INR,73162796000
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC,W,2025,2024,0,2024-05-03,INR,1022996915000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_CASH_MNG_BILLS,W,2025,2024,0,2024-05-03,INR,0.0
RBI:AVG_TURNOVER_RN(1.0),N_A,MKT_REPO,W,2025,2024,0,2024-05-03,INR,6742192800000
RBI:AVG_TURNOVER_RN(1.0),N_A,NOTICE_MONEY,W,2025,2024,0,2024-05-03,INR,52162800000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_91_DAY,W,2025,2024,0,2024-05-03,INR,37920470000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_182_DAY,W,2025,2024,0,2024-05-03,INR,50212710000
RBI:AVG_TURNOVER_RN(1.0),N_A,TERM_MONEY,W,2025,2024,0,2024-05-03,INR,13270000000
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC_RBI,W,2025,2024,0,2024-05-03,INR,329700000
RBI:AVG_TURNOVER_RN(1.0),N_A,STATE_GOVT_SEC,W,2025,2024,0,2024-05-03,INR,56036020000
RBI:AVG_TURNOVER_RN(1.0),N_A,CORPO_REPO,W,2025,2024,0,2024-05-03,INR,43330000000
RBI:AVG_TURNOVER_RN(1.0),N_A,CALL_MONEY,W,2025,2024,0,2024-05-03,INR,190394750000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_364_DAY,W,2025,2024,0,2024-05-03,INR,37878760000
RBI:AVG_TURNOVER_RN(1.0),N_A,TRI_REPO,W,2025,2024,0,2024-05-03,INR,6318446750000
RBI:AVG_TURNOVER_RN(1.0),N_A,FOREX,W,2025,2024,0,2024-05-03,INR,117639000000
RBI:AVG_TURNOVER_RN(1.0),N_A,NOTICE_MONEY,W,2025,2024,0,2024-04-26,INR,6554166666.666667
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC,W,2025,2024,0,2024-04-26,INR,735931416000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_364_DAY,W,2025,2024,0,2024-04-26,INR,45934008000
RBI:AVG_TURNOVER_RN(1.0),N_A,TERM_MONEY,W,2025,2024,0,2024-04-26,INR,9691666666.666668
RBI:AVG_TURNOVER_RN(1.0),N_A,FOREX,W,2025,2024,0,2024-04-26,INR,120418000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TRI_REPO,W,2025,2024,0,2024-04-26,INR,6281640000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_CASH_MNG_BILLS,W,2025,2024,0,2024-04-26,INR,0.0
RBI:AVG_TURNOVER_RN(1.0),N_A,CORPO_REPO,W,2025,2024,0,2024-04-26,INR,31780000000
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC_RBI,W,2025,2024,0,2024-04-26,INR,155360000
RBI:AVG_TURNOVER_RN(1.0),N_A,MKT_REPO,W,2025,2024,0,2024-04-26,INR,5704830000000
RBI:AVG_TURNOVER_RN(1.0),N_A,STATE_GOVT_SEC,W,2025,2024,0,2024-04-26,INR,43432484000.00001
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_91_DAY,W,2025,2024,0,2024-04-26,INR,48479835999.99999
RBI:AVG_TURNOVER_RN(1.0),N_A,CALL_MONEY,W,2025,2024,0,2024-04-26,INR,181203400000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_182_DAY,W,2025,2024,0,2024-04-26,INR,62144396000
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC_RBI,W,2025,2024,0,2024-04-19,INR,4227300000
RBI:AVG_TURNOVER_RN(1.0),N_A,NOTICE_MONEY,W,2025,2024,0,2024-04-19,INR,52312950000
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC,W,2025,2024,0,2024-04-19,INR,1025572880000
RBI:AVG_TURNOVER_RN(1.0),N_A,CALL_MONEY,W,2025,2024,0,2024-04-19,INR,166750000000
RBI:AVG_TURNOVER_RN(1.0),N_A,MKT_REPO,W,2025,2024,0,2024-04-19,INR,7154873400000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_CASH_MNG_BILLS,W,2025,2024,0,2024-04-19,INR,0.0
RBI:AVG_TURNOVER_RN(1.0),N_A,CORPO_REPO,W,2025,2024,0,2024-04-19,INR,34490000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_182_DAY,W,2025,2024,0,2024-04-19,INR,96587855000
RBI:AVG_TURNOVER_RN(1.0),N_A,STATE_GOVT_SEC,W,2025,2024,0,2024-04-19,INR,40700485000
RBI:AVG_TURNOVER_RN(1.0),N_A,FOREX,W,2025,2024,0,2024-04-19,INR,150278000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TERM_MONEY,W,2025,2024,0,2024-04-19,INR,15214900000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_91_DAY,W,2025,2024,0,2024-04-19,INR,54153845000
RBI:AVG_TURNOVER_RN(1.0),N_A,TRI_REPO,W,2025,2024,0,2024-04-19,INR,7451113000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_364_DAY,W,2025,2024,0,2024-04-19,INR,33775575000
RBI:AVG_TURNOVER_RN(1.0),N_A,CORPO_REPO,W,2025,2024,0,2024-04-12,INR,32160000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_91_DAY,W,2025,2024,0,2024-04-12,INR,88403073330
RBI:AVG_TURNOVER_RN(1.0),N_A,STATE_GOVT_SEC,W,2025,2024,0,2024-04-12,INR,21070479999.999996
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC_RBI,W,2025,2024,0,2024-04-12,INR,35700666670
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC,W,2025,2024,0,2024-04-12,INR,590432560000
RBI:AVG_TURNOVER_RN(1.0),N_A,NOTICE_MONEY,W,2025,2024,0,2024-04-12,INR,6207250000
RBI:AVG_TURNOVER_RN(1.0),N_A,CALL_MONEY,W,2025,2024,0,2024-04-12,INR,201785200000
RBI:AVG_TURNOVER_RN(1.0),N_A,FOREX,W,2025,2024,0,2024-04-12,INR,108426000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_CASH_MNG_BILLS,W,2025,2024,0,2024-04-12,INR,0.0
RBI:AVG_TURNOVER_RN(1.0),N_A,TERM_MONEY,W,2025,2024,0,2024-04-12,INR,8835000000
RBI:AVG_TURNOVER_RN(1.0),N_A,MKT_REPO,W,2025,2024,0,2024-04-12,INR,5678445200000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_364_DAY,W,2025,2024,0,2024-04-12,INR,27351746670.000004
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_182_DAY,W,2025,2024,0,2024-04-12,INR,54251139999.99999
RBI:AVG_TURNOVER_RN(1.0),N_A,TRI_REPO,W,2025,2024,0,2024-04-12,INR,5727116250000
RBI:AVG_TURNOVER_RN(1.0),N_A,MKT_REPO,W,2025,2024,0,2024-04-05,INR,6190314480000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_CASH_MNG_BILLS,W,2025,2024,0,2024-04-05,INR,0.0
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_91_DAY,W,2025,2024,0,2024-04-05,INR,95413120000
RBI:AVG_TURNOVER_RN(1.0),N_A,FOREX,W,2025,2024,0,2024-04-05,INR,110741000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TERM_MONEY,W,2025,2024,0,2024-04-05,INR,18101920000
RBI:AVG_TURNOVER_RN(1.0),N_A,STATE_GOVT_SEC,W,2025,2024,0,2024-04-05,INR,50393608000
RBI:AVG_TURNOVER_RN(1.0),N_A,CORPO_REPO,W,2025,2024,0,2024-04-05,INR,80850000000
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC_RBI,W,2025,2024,0,2024-04-05,INR,1382240000
RBI:AVG_TURNOVER_RN(1.0),N_A,TRI_REPO,W,2025,2024,0,2024-04-05,INR,6028748200000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_182_DAY,W,2025,2024,0,2024-04-05,INR,82655244000
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC,W,2025,2024,0,2024-04-05,INR,607605980000
RBI:AVG_TURNOVER_RN(1.0),N_A,CALL_MONEY,W,2025,2024,0,2024-04-05,INR,154439400000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_364_DAY,W,2025,2024,0,2024-04-05,INR,42922560000
RBI:AVG_TURNOVER_RN(1.0),N_A,NOTICE_MONEY,W,2025,2024,0,2024-04-05,INR,57008480000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_91_DAY,W,2024,2023,0,2024-03-29,INR,139645693300
RBI:AVG_TURNOVER_RN(1.0),N_A,NOTICE_MONEY,W,2024,2023,0,2024-03-29,INR,55530000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_CASH_MNG_BILLS,W,2024,2023,0,2024-03-29,INR,0.0
RBI:AVG_TURNOVER_RN(1.0),N_A,TRI_REPO,W,2024,2023,0,2024-03-29,INR,6344024666666.67
RBI:AVG_TURNOVER_RN(1.0),N_A,FOREX,W,2024,2023,0,2024-03-29,INR,165277000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TERM_MONEY,W,2024,2023,0,2024-03-29,INR,10415333333.333332
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_182_DAY,W,2024,2023,0,2024-03-29,INR,94696153330
RBI:AVG_TURNOVER_RN(1.0),N_A,CALL_MONEY,W,2024,2023,0,2024-03-29,INR,186833266666.66666
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC_RBI,W,2024,2023,0,2024-03-29,INR,3422972025.000001
RBI:AVG_TURNOVER_RN(1.0),N_A,CORPO_REPO,W,2024,2023,0,2024-03-29,INR,26120000000
RBI:AVG_TURNOVER_RN(1.0),N_A,MKT_REPO,W,2024,2023,0,2024-03-29,INR,6617200000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_364_DAY,W,2024,2023,0,2024-03-29,INR,29291640000.000004
RBI:AVG_TURNOVER_RN(1.0),N_A,STATE_GOVT_SEC,W,2024,2023,0,2024-03-29,INR,152320600000
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC,W,2024,2023,0,2024-03-29,INR,900537806699.9999
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_CASH_MNG_BILLS,W,2024,2023,0,2024-03-22,INR,0.0
RBI:AVG_TURNOVER_RN(1.0),N_A,CORPO_REPO,W,2024,2023,0,2024-03-22,INR,34600000000
RBI:AVG_TURNOVER_RN(1.0),N_A,MKT_REPO,W,2024,2023,0,2024-03-22,INR,5794840000000
RBI:AVG_TURNOVER_RN(1.0),N_A,FOREX,W,2024,2023,0,2024-03-22,INR,136534000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TERM_MONEY,W,2024,2023,0,2024-03-22,INR,13517500000
RBI:AVG_TURNOVER_RN(1.0),N_A,TRI_REPO,W,2024,2023,0,2024-03-22,INR,5567975666666.667
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC,W,2024,2023,0,2024-03-22,INR,840919972000
RBI:AVG_TURNOVER_RN(1.0),N_A,STATE_GOVT_SEC,W,2024,2023,0,2024-03-22,INR,142353036000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_91_DAY,W,2024,2023,0,2024-03-22,INR,69887472000
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC_RBI,W,2024,2023,0,2024-03-22,INR,4821146501
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_364_DAY,W,2024,2023,0,2024-03-22,INR,42227932000
RBI:AVG_TURNOVER_RN(1.0),N_A,NOTICE_MONEY,W,2024,2023,0,2024-03-22,INR,14508333333.333332
RBI:AVG_TURNOVER_RN(1.0),N_A,CALL_MONEY,W,2024,2023,0,2024-03-22,INR,194600000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_182_DAY,W,2024,2023,0,2024-03-22,INR,52325084000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_182_DAY,W,2024,2023,0,2024-03-15,INR,51375364000
RBI:AVG_TURNOVER_RN(1.0),N_A,TERM_MONEY,W,2024,2023,0,2024-03-15,INR,9306920000
RBI:AVG_TURNOVER_RN(1.0),N_A,FOREX,W,2024,2023,0,2024-03-15,INR,121529000000
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC,W,2024,2023,0,2024-03-15,INR,838396600000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_364_DAY,W,2024,2023,0,2024-03-15,INR,38568764000
RBI:AVG_TURNOVER_RN(1.0),N_A,NOTICE_MONEY,W,2024,2023,0,2024-03-15,INR,47411640000
RBI:AVG_TURNOVER_RN(1.0),N_A,STATE_GOVT_SEC,W,2024,2023,0,2024-03-15,INR,190404192000
RBI:AVG_TURNOVER_RN(1.0),N_A,TRI_REPO,W,2024,2023,0,2024-03-15,INR,6994273200000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_CASH_MNG_BILLS,W,2024,2023,0,2024-03-15,INR,0.0
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC_RBI,W,2024,2023,0,2024-03-15,INR,4579635046
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_91_DAY,W,2024,2023,0,2024-03-15,INR,44637864000
RBI:AVG_TURNOVER_RN(1.0),N_A,CALL_MONEY,W,2024,2023,0,2024-03-15,INR,201500000000
RBI:AVG_TURNOVER_RN(1.0),N_A,CORPO_REPO,W,2024,2023,0,2024-03-15,INR,48530000000
RBI:AVG_TURNOVER_RN(1.0),N_A,MKT_REPO,W,2024,2023,0,2024-03-15,INR,7021830000000
RBI:AVG_TURNOVER_RN(1.0),N_A,STATE_GOVT_SEC,W,2024,2023,0,2024-03-08,INR,89448655000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_91_DAY,W,2024,2023,0,2024-03-08,INR,61745160000
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC,W,2024,2023,0,2024-03-08,INR,672749865000
RBI:AVG_TURNOVER_RN(1.0),N_A,TERM_MONEY,W,2024,2023,0,2024-03-08,INR,8389000000
RBI:AVG_TURNOVER_RN(1.0),N_A,CORPO_REPO,W,2024,2023,0,2024-03-08,INR,25530000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_364_DAY,W,2024,2023,0,2024-03-08,INR,27970490000
RBI:AVG_TURNOVER_RN(1.0),N_A,NOTICE_MONEY,W,2024,2023,0,2024-03-08,INR,2612880000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_182_DAY,W,2024,2023,0,2024-03-08,INR,44481840000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_CASH_MNG_BILLS,W,2024,2023,0,2024-03-08,INR,0.0
RBI:AVG_TURNOVER_RN(1.0),N_A,TRI_REPO,W,2024,2023,0,2024-03-08,INR,5410286800000
RBI:AVG_TURNOVER_RN(1.0),N_A,CALL_MONEY,W,2024,2023,0,2024-03-08,INR,166974720000
RBI:AVG_TURNOVER_RN(1.0),N_A,MKT_REPO,W,2024,2023,0,2024-03-08,INR,5631668000000
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC_RBI,W,2024,2023,0,2024-03-08,INR,2782776030
RBI:AVG_TURNOVER_RN(1.0),N_A,FOREX,W,2024,2023,0,2024-03-08,INR,111344000000
RBI:AVG_TURNOVER_RN(1.0),N_A,FOREX,W,2024,2023,0,2024-03-01,INR,122015000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_364_DAY,W,2024,2023,0,2024-03-01,INR,36847360000
RBI:AVG_TURNOVER_RN(1.0),N_A,TRI_REPO,W,2024,2023,0,2024-03-01,INR,7128020000000
RBI:AVG_TURNOVER_RN(1.0),N_A,MKT_REPO,W,2024,2023,0,2024-03-01,INR,6527520000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_91_DAY,W,2024,2023,0,2024-03-01,INR,37397512000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_CASH_MNG_BILLS,W,2024,2023,0,2024-03-01,INR,0.0
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_182_DAY,W,2024,2023,0,2024-03-01,INR,53088548000
RBI:AVG_TURNOVER_RN(1.0),N_A,CALL_MONEY,W,2024,2023,0,2024-03-01,INR,183150000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TERM_MONEY,W,2024,2023,0,2024-03-01,INR,13110000000
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC,W,2024,2023,0,2024-03-01,INR,594287772000
RBI:AVG_TURNOVER_RN(1.0),N_A,STATE_GOVT_SEC,W,2024,2023,0,2024-03-01,INR,104271324000
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC_RBI,W,2024,2023,0,2024-03-01,INR,7603838992
RBI:AVG_TURNOVER_RN(1.0),N_A,CORPO_REPO,W,2024,2023,0,2024-03-01,INR,26200000000
RBI:AVG_TURNOVER_RN(1.0),N_A,NOTICE_MONEY,W,2024,2023,0,2024-03-01,INR,43610000000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_182_DAY,W,2024,2023,0,2024-02-23,INR,68426890000
RBI:AVG_TURNOVER_RN(1.0),N_A,TERM_MONEY,W,2024,2023,0,2024-02-23,INR,7320000000
RBI:AVG_TURNOVER_RN(1.0),N_A,CALL_MONEY,W,2024,2023,0,2024-02-23,INR,190488520000
RBI:AVG_TURNOVER_RN(1.0),N_A,STATE_GOVT_SEC,W,2024,2023,0,2024-02-23,INR,70590085000
RBI:AVG_TURNOVER_RN(1.0),N_A,TR_BILL_364_DAY,W,2024,2023,0,2024-02-23,INR,47842820000
RBI:AVG_TURNOVER_RN(1.0),N_A,GOVT_SEC_RBI,W,2024,2023,0,2024-02-23,INR,2037000000
RBI:AVG_TURNOVER_RN(1.0),N_A,MKT_REPO,W,2024,2023,0,2024-02-23,INR,5319950000000
RBI:AVG_TURNOVER_RN(1.0),N_A,FOREX,W,2024,2023,0,2024-02-23,INR,99179000000
RBI:AVG_TURNOVER_RN(1.0),N_A,CORPO_REPO,W,2024,2023,0,2024-02-23,INR,25110000000
