DATAFLOW,AUDST,FREQ,HI_LW_AVG_RATES_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2014,2013,0,2013-10-31,INR,4.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2014,2013,0,2013-10-31,INR,9.03042
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2014,2013,0,2013-10-31,INR,13.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2014,2013,0,2013-09-30,INR,9.971509
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2014,2013,0,2013-09-30,INR,0.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2014,2013,0,2013-09-30,INR,35.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2014,2013,0,2013-08-31,INR,10.6
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2014,2013,0,2013-08-31,INR,9.896071
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2014,2013,0,2013-08-31,INR,2.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2014,2013,0,2013-07-31,INR,5.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2014,2013,0,2013-07-31,INR,7.760021
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2014,2013,0,2013-07-31,INR,10.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2014,2013,0,2013-06-30,INR,6.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2014,2013,0,2013-06-30,INR,7.7
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2014,2013,0,2013-06-30,INR,7.240324
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2014,2013,0,2013-05-31,INR,7.291098
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2014,2013,0,2013-05-31,INR,7.65
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2014,2013,0,2013-05-31,INR,6.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2014,2013,0,2013-04-30,INR,7.52581
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2014,2013,0,2013-04-30,INR,8.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2014,2013,0,2013-04-30,INR,5.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2013,2012,0,2013-03-31,INR,5.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2013,2012,0,2013-03-31,INR,18.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2013,2012,0,2013-03-31,INR,7.89953
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2013,2012,0,2013-02-28,INR,5.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2013,2012,0,2013-02-28,INR,8.75
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2013,2012,0,2013-02-28,INR,7.804981
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2013,2012,0,2013-01-31,INR,6.4
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2013,2012,0,2013-01-31,INR,8.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2013,2012,0,2013-01-31,INR,8.00114
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2013,2012,0,2012-12-31,INR,6.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2013,2012,0,2012-12-31,INR,10.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2013,2012,0,2012-12-31,INR,8.052126
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2013,2012,0,2012-11-30,INR,8.2
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2013,2012,0,2012-11-30,INR,8.03593
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2013,2012,0,2012-11-30,INR,6.75
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2013,2012,0,2012-10-31,INR,7.99755
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2013,2012,0,2012-10-31,INR,8.2
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2013,2012,0,2012-10-31,INR,6.3
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2013,2012,0,2012-09-30,INR,7.919794
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2013,2012,0,2012-09-30,INR,8.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2013,2012,0,2012-09-30,INR,6.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2013,2012,0,2012-08-31,INR,7.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2013,2012,0,2012-08-31,INR,7.985229
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2013,2012,0,2012-08-31,INR,8.45
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2013,2012,0,2012-07-31,INR,6.75
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2013,2012,0,2012-07-31,INR,8.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2013,2012,0,2012-07-31,INR,8.048689
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2013,2012,0,2012-06-30,INR,9.1
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2013,2012,0,2012-06-30,INR,8.136202
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2013,2012,0,2012-06-30,INR,6.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2013,2012,0,2012-05-31,INR,8.6
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2013,2012,0,2012-05-31,INR,7.1
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2013,2012,0,2012-05-31,INR,8.272151
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2013,2012,0,2012-04-30,INR,6.75
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2013,2012,0,2012-04-30,INR,9.6
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2013,2012,0,2012-04-30,INR,8.620363
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2012,2011,0,2012-03-31,INR,6.75
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2012,2011,0,2012-03-31,INR,9.173009
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2012,2011,0,2012-03-31,INR,15.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2012,2011,0,2012-02-29,INR,6.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2012,2011,0,2012-02-29,INR,8.81044
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2012,2011,0,2012-02-29,INR,9.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2012,2011,0,2012-01-31,INR,8.916511
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2012,2011,0,2012-01-31,INR,6.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2012,2011,0,2012-01-31,INR,10.1
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2012,2011,0,2011-12-31,INR,4.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2012,2011,0,2011-12-31,INR,9.035734
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2012,2011,0,2011-12-31,INR,10.1
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2012,2011,0,2011-11-30,INR,8.580864
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2012,2011,0,2011-11-30,INR,5.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2012,2011,0,2011-11-30,INR,9.15
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2012,2011,0,2011-10-31,INR,9.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2012,2011,0,2011-10-31,INR,6.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2012,2011,0,2011-10-31,INR,8.26144
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2012,2011,0,2011-09-30,INR,8.45
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2012,2011,0,2011-09-30,INR,5.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2012,2011,0,2011-09-30,INR,8.113352
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2012,2011,0,2011-08-31,INR,7.97
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2012,2011,0,2011-08-31,INR,8.4
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2012,2011,0,2011-08-31,INR,4.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2012,2011,0,2011-07-31,INR,10.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2012,2011,0,2011-07-31,INR,0.7
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2012,2011,0,2011-07-31,INR,7.62
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2012,2011,0,2011-06-30,INR,9.3
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2012,2011,0,2011-06-30,INR,7.48
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2012,2011,0,2011-06-30,INR,2.75
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2012,2011,0,2011-05-31,INR,8.45
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2012,2011,0,2011-05-31,INR,7.23
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2012,2011,0,2011-05-31,INR,3.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2012,2011,0,2011-04-30,INR,7.1
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2012,2011,0,2011-04-30,INR,2.85
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2012,2011,0,2011-04-30,INR,6.57
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2011,2010,0,2011-03-31,INR,10.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2011,2010,0,2011-03-31,INR,7.23
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2011,2010,0,2011-03-31,INR,3.75
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2011,2010,0,2011-02-28,INR,4.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2011,2010,0,2011-02-28,INR,7.15
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2011,2010,0,2011-02-28,INR,6.73
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2011,2010,0,2011-01-31,INR,4.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2011,2010,0,2011-01-31,INR,7.95
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2011,2010,0,2011-01-31,INR,6.54
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2011,2010,0,2010-12-31,INR,2.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2011,2010,0,2010-12-31,INR,6.75
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2011,2010,0,2010-12-31,INR,9.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2011,2010,0,2010-11-30,INR,3.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2011,2010,0,2010-11-30,INR,6.91
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2011,2010,0,2010-11-30,INR,7.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2011,2010,0,2010-10-31,INR,6.49
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2011,2010,0,2010-10-31,INR,2.75
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2011,2010,0,2010-10-31,INR,12.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2011,2010,0,2010-09-30,INR,5.62
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2011,2010,0,2010-09-30,INR,2.9
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2011,2010,0,2010-09-30,INR,7.4
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2011,2010,0,2010-08-31,INR,5.22
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2011,2010,0,2010-08-31,INR,6.1
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2011,2010,0,2010-08-31,INR,1.1
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2011,2010,0,2010-07-31,INR,2.85
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2011,2010,0,2010-07-31,INR,5.53
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2011,2010,0,2010-07-31,INR,6.15
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2011,2010,0,2010-06-30,INR,6.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2011,2010,0,2010-06-30,INR,2.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2011,2010,0,2010-06-30,INR,5.24
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2011,2010,0,2010-05-31,INR,3.88
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2011,2010,0,2010-05-31,INR,5.3
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2011,2010,0,2010-05-31,INR,0.3
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2011,2010,0,2010-04-30,INR,0.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2011,2010,0,2010-04-30,INR,4.1
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2011,2010,0,2010-04-30,INR,3.56
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2010,2009,0,2010-03-31,INR,3.59
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2010,2009,0,2010-03-31,INR,1.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2010,2009,0,2010-03-31,INR,9.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2010,2009,0,2010-02-28,INR,3.75
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2010,2009,0,2010-02-28,INR,0.75
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2010,2009,0,2010-02-28,INR,3.22
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2010,2009,0,2010-01-31,INR,3.26
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2010,2009,0,2010-01-31,INR,1.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2010,2009,0,2010-01-31,INR,4.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2010,2009,0,2009-12-31,INR,1.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2010,2009,0,2009-12-31,INR,3.29
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2010,2009,0,2009-12-31,INR,5.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2010,2009,0,2009-11-30,INR,3.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2010,2009,0,2009-11-30,INR,3.23
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2010,2009,0,2009-11-30,INR,1.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2010,2009,0,2009-10-31,INR,1.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2010,2009,0,2009-10-31,INR,4.4
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2010,2009,0,2009-10-31,INR,3.24
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2010,2009,0,2009-09-30,INR,4.3
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2010,2009,0,2009-09-30,INR,3.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2010,2009,0,2009-09-30,INR,1.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2010,2009,0,2009-08-31,INR,4.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2010,2009,0,2009-08-31,INR,3.22
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2010,2009,0,2009-08-31,INR,1.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2010,2009,0,2009-07-31,INR,1.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2010,2009,0,2009-07-31,INR,3.35
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2010,2009,0,2009-07-31,INR,3.21
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2010,2009,0,2009-06-30,INR,1.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2010,2009,0,2009-06-30,INR,3.4
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2010,2009,0,2009-06-30,INR,3.23
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2010,2009,0,2009-05-31,INR,3.75
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2010,2009,0,2009-05-31,INR,0.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2010,2009,0,2009-05-31,INR,3.18
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2010,2009,0,2009-04-30,INR,1.2
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2010,2009,0,2009-04-30,INR,3.46
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2010,2009,0,2009-04-30,INR,4.9
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2009,2008,0,2009-03-31,INR,2.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2009,2008,0,2009-03-31,INR,4.19
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2009,2008,0,2009-03-31,INR,5.75
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2009,2008,0,2009-02-28,INR,2.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2009,2008,0,2009-02-28,INR,5.54
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2009,2008,0,2009-02-28,INR,4.13
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2009,2008,0,2009-01-31,INR,2.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2009,2008,0,2009-01-31,INR,4.34
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2009,2008,0,2009-01-31,INR,6.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2009,2008,0,2008-12-31,INR,3.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2009,2008,0,2008-12-31,INR,5.94
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2009,2008,0,2008-12-31,INR,7.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2009,2008,0,2008-11-30,INR,21.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2009,2008,0,2008-11-30,INR,6.92
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2009,2008,0,2008-11-30,INR,3.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2009,2008,0,2008-10-31,INR,23.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2009,2008,0,2008-10-31,INR,10.7
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2009,2008,0,2008-10-31,INR,2.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2009,2008,0,2008-09-30,INR,10.57
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2009,2008,0,2008-09-30,INR,16.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2009,2008,0,2008-09-30,INR,5.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2009,2008,0,2008-08-31,INR,11.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2009,2008,0,2008-08-31,INR,9.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2009,2008,0,2008-08-31,INR,4.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2009,2008,0,2008-07-31,INR,10.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2009,2008,0,2008-07-31,INR,8.85
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2009,2008,0,2008-07-31,INR,3.6
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2009,2008,0,2008-06-30,INR,7.8
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2009,2008,0,2008-06-30,INR,2.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2009,2008,0,2008-06-30,INR,10.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2009,2008,0,2008-05-31,INR,6.7
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2009,2008,0,2008-05-31,INR,8.25
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2009,2008,0,2008-05-31,INR,1.75
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2009,2008,0,2008-04-30,INR,6.18
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2009,2008,0,2008-04-30,INR,1.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2009,2008,0,2008-04-30,INR,8.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2008,2007,0,2008-03-31,INR,2.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2008,2007,0,2008-03-31,INR,10.3
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2008,2007,0,2008-03-31,INR,7.37
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2008,2007,0,2008-02-29,INR,7.06
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2008,2007,0,2008-02-29,INR,1.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2008,2007,0,2008-02-29,INR,9.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2008,2007,0,2008-01-31,INR,2.75
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2008,2007,0,2008-01-31,INR,6.69
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2008,2007,0,2008-01-31,INR,52.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2008,2007,0,2007-12-31,INR,7.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2008,2007,0,2007-12-31,INR,8.55
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2008,2007,0,2007-12-31,INR,3.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2008,2007,0,2007-11-30,INR,6.98
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2008,2007,0,2007-11-30,INR,9.75
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2008,2007,0,2007-11-30,INR,1.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2008,2007,0,2007-10-31,INR,6.65
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2008,2007,0,2007-10-31,INR,3.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2008,2007,0,2007-10-31,INR,6.03
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2008,2007,0,2007-09-30,INR,6.41
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2008,2007,0,2007-09-30,INR,9.5
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2008,2007,0,2007-09-30,INR,1.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2008,2007,0,2007-08-31,INR,0.05
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,AVERAGE_RATE,2008,2007,0,2007-08-31,INR,6.31
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,HIGH_RATE,2008,2007,0,2007-08-31,INR,55.0
RBI:WAR_CALL_MONEY_RN(1.0),N_A,M,LOW_RATE,2008,2007,0,2007-07-31,INR,0.01
