DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,WEEKLY_CALL_MONEY_RN,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2018-02-02,PT,5.8967
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2018-02-02,PT,6.4
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2018-01-26,PT,6.15
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2018-01-26,PT,5.8966
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2018-01-26,PT,4.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2018-01-19,PT,6.07
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2018-01-19,PT,4.7
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2018-01-19,PT,5.8963
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2018-01-12,PT,5.8774
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2018-01-12,PT,4.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2018-01-12,PT,6.15
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2018-01-05,PT,4.7
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2018-01-05,PT,6.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2018-01-05,PT,5.8725
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-12-29,PT,6.8
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-12-29,PT,5.9874
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-12-29,PT,4.2
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-12-22,PT,4.9
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-12-22,PT,6.3
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-12-22,PT,5.9763
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-12-15,PT,4.85
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-12-15,PT,6.4
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-12-15,PT,5.8595
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-12-08,PT,6.05
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-12-08,PT,4.3
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-12-08,PT,5.83
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-12-01,PT,4.95
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-12-01,PT,5.8727
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-12-01,PT,6.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-11-24,PT,6.15
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-11-24,PT,5.8936
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-11-24,PT,4.6
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-11-17,PT,6.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-11-17,PT,4.9
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-11-17,PT,5.858
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-11-10,PT,6.06
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-11-10,PT,5.8771
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-11-10,PT,4.9
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-11-03,PT,5.8646
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-11-03,PT,6.2
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-11-03,PT,4.85
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-10-27,PT,4.65
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-10-27,PT,5.8525
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-10-27,PT,6.2
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-10-20,PT,6.3
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-10-20,PT,5.9836
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-10-20,PT,4.95
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-10-13,PT,4.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-10-13,PT,5.8622
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-10-13,PT,6.2
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-10-06,PT,4.95
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-10-06,PT,6.06
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-10-06,PT,5.8413
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-09-29,PT,5.8825
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-09-29,PT,6.15
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-09-29,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-09-22,PT,4.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-09-22,PT,5.9112
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-09-22,PT,6.3
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-09-15,PT,6.35
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-09-15,PT,4.9
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-09-15,PT,5.8906
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-09-08,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-09-08,PT,5.8404
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-09-08,PT,6.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-09-01,PT,5.8405
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-09-01,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-09-01,PT,6.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-08-25,PT,6.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-08-25,PT,5.9295
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-08-25,PT,4.6
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-08-18,PT,5.8515
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-08-18,PT,6.18
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-08-18,PT,4.8
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-08-11,PT,5.8847
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-08-11,PT,6.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-08-11,PT,4.6
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-08-04,PT,4.7
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-08-04,PT,5.9748
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-08-04,PT,6.3
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-07-28,PT,6.3
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-07-28,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-07-28,PT,6.0832
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-07-21,PT,4.7
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-07-21,PT,6.4
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-07-21,PT,6.0692
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-07-14,PT,6.0624
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-07-14,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-07-14,PT,6.3
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-07-07,PT,4.7
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-07-07,PT,6.26
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-07-07,PT,6.0464
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-06-30,PT,6.0679
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-06-30,PT,6.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-06-30,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-06-23,PT,4.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-06-23,PT,6.0802
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-06-23,PT,6.3
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-06-16,PT,6.4
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-06-16,PT,6.0696
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-06-16,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-06-09,PT,4.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-06-09,PT,6.1141
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-06-09,PT,6.4
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-06-02,PT,6.0451
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-06-02,PT,3.55
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-06-02,PT,6.4
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-05-26,PT,3.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-05-26,PT,6.3
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-05-26,PT,6.0379
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-05-19,PT,6.4
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-05-19,PT,3.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-05-19,PT,6.0487
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-05-12,PT,3.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-05-12,PT,6.4
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-05-12,PT,6.0695
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-05-05,PT,5.9949
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-05-05,PT,3.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-05-05,PT,6.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-04-28,PT,5.9987
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-04-28,PT,3.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-04-28,PT,6.3
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-04-21,PT,3.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-04-21,PT,6.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-04-21,PT,5.9395
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-04-14,PT,6.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-04-14,PT,5.937
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-04-14,PT,3.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MIN_BORR_LEND_AMT,2017-04-07,PT,3.8
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,MAX_BORR_LEND_AMT,2017-04-07,PT,6.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2018,2017,0,WAR_CALL,2017-04-07,PT,5.8389
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2017-03-31,PT,4.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2017-03-31,PT,9.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2017-03-31,PT,5.9684
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2017-03-24,PT,5.9481
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2017-03-24,PT,4.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2017-03-24,PT,6.45
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2017-03-17,PT,5.989
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2017-03-17,PT,6.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2017-03-17,PT,4.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2017-03-10,PT,5.969
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2017-03-10,PT,6.8
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2017-03-10,PT,4.45
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2017-03-03,PT,4.3
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2017-03-03,PT,5.9555
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2017-03-03,PT,6.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2017-02-24,PT,4.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2017-02-24,PT,6.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2017-02-24,PT,5.9453
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2017-02-17,PT,6.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2017-02-17,PT,6.0284
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2017-02-17,PT,4.75
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2017-02-10,PT,6.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2017-02-10,PT,4.75
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2017-02-10,PT,6.054
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2017-02-03,PT,4.75
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2017-02-03,PT,5.9985
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2017-02-03,PT,6.3
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2017-01-27,PT,6.35
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2017-01-27,PT,5.9759
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2017-01-27,PT,4.6
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2017-01-20,PT,6.3
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2017-01-20,PT,4.75
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2017-01-20,PT,5.9819
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2017-01-13,PT,6.0865
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2017-01-13,PT,6.3
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2017-01-13,PT,4.65
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2017-01-06,PT,6.0714
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2017-01-06,PT,6.3
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2017-01-06,PT,4.4
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2016-12-30,PT,6.1152
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2016-12-30,PT,4.8
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2016-12-30,PT,6.3
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2016-12-23,PT,6.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2016-12-23,PT,4.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2016-12-23,PT,6.1011
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2016-12-16,PT,6.95
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2016-12-16,PT,6.0931
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2016-12-16,PT,4.8
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2016-12-09,PT,6.75
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2016-12-09,PT,6.1501
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2016-12-09,PT,4.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2016-12-02,PT,6.2775
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2016-12-02,PT,4.75
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2016-12-02,PT,6.81
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2016-11-25,PT,4.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2016-11-25,PT,6.35
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2016-11-25,PT,5.9354
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2016-11-18,PT,5.9998
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2016-11-18,PT,6.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2016-11-18,PT,4.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2016-11-11,PT,6.6
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2016-11-11,PT,6.2121
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2016-11-11,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2016-11-04,PT,4.75
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2016-11-04,PT,6.7
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2016-11-04,PT,6.1392
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2016-10-28,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2016-10-28,PT,6.6
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2016-10-28,PT,6.1809
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2016-10-21,PT,6.45
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2016-10-21,PT,4.75
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2016-10-21,PT,6.2305
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2016-10-14,PT,6.2145
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2016-10-14,PT,6.7
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2016-10-14,PT,4.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2016-10-07,PT,4.75
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2016-10-07,PT,6.6
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2016-10-07,PT,6.2333
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2016-09-30,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2016-09-30,PT,6.95
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2016-09-30,PT,6.4321
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2016-09-23,PT,6.4277
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2016-09-23,PT,6.6
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2016-09-23,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MIN_BORR_LEND_AMT,2016-09-16,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,MAX_BORR_LEND_AMT,2016-09-16,PT,6.8
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2017,2016,0,WAR_CALL,2016-09-16,PT,6.4407
