DATAFLOW,AUDST,DELY_PRJ_RN,FREQ,IIP_SEC_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_FRTZ,2001,2000,0,2001-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_MINES,2001,2000,0,2001-03-31,INR,261000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_OTH,2001,2000,0,2001-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_PETROLEUM,2001,2000,0,2001-03-31,INR,-155000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_PETRO_CHEM,2001,2000,0,2001-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_PWR,2001,2000,0,2001-03-31,INR,142501000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_RLWY,2001,2000,0,2001-03-31,INR,51329000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_STEEL,2001,2000,0,2001-03-31,INR,362000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_SURF_TRANSP,2001,2000,0,2001-03-31,INR,27689000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_TEL_COMM,2001,2000,0,2001-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_ATM_ENG,2001,2000,0,2001-03-31,PN,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_COAL,2001,2000,0,2001-03-31,PN,8.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_CVL_AVN,2001,2000,0,2001-03-31,PN,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_FIN,2001,2000,0,2001-03-31,PN,1.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_FRTZ,2001,2000,0,2001-03-31,PN,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_MINES,2001,2000,0,2001-03-31,PN,1.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_OTH,2001,2000,0,2001-03-31,PN,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_PETROLEUM,2001,2000,0,2001-03-31,PN,1.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_PETRO_CHEM,2001,2000,0,2001-03-31,PN,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_PWR,2001,2000,0,2001-03-31,PN,11.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_RLWY,2001,2000,0,2001-03-31,PN,25.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_STEEL,2001,2000,0,2001-03-31,PN,1.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_SURF_TRANSP,2001,2000,0,2001-03-31,PN,16.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_TEL_COMM,2001,2000,0,2001-03-31,PN,1.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_ATM_ENG,2001,2000,0,2001-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_COAL,2001,2000,0,2001-03-31,INR,63482000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_CVL_AVN,2001,2000,0,2001-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_FIN,2001,2000,0,2001-03-31,INR,3018000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_FRTZ,2001,2000,0,2001-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_MINES,2001,2000,0,2001-03-31,INR,1836000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_OTH,2001,2000,0,2001-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_PETROLEUM,2001,2000,0,2001-03-31,INR,1181000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_PETRO_CHEM,2001,2000,0,2001-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_PWR,2001,2000,0,2001-03-31,INR,229206000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_RLWY,2001,2000,0,2001-03-31,INR,121718000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_STEEL,2001,2000,0,2001-03-31,INR,4667000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_SURF_TRANSP,2001,2000,0,2001-03-31,INR,58477000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_TEL_COMM,2001,2000,0,2001-03-31,INR,5460000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_ATM_ENG,2001,2000,0,2001-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_COAL,2001,2000,0,2001-03-31,INR,53562000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_CVL_AVN,2001,2000,0,2001-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_FIN,2001,2000,0,2001-03-31,INR,1183000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_FRTZ,2001,2000,0,2001-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_MINES,2001,2000,0,2001-03-31,INR,1575000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_OTH,2001,2000,0,2001-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_PETROLEUM,2001,2000,0,2001-03-31,INR,1336000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_PETRO_CHEM,2001,2000,0,2001-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_PWR,2001,2000,0,2001-03-31,INR,86705000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_RLWY,2001,2000,0,2001-03-31,INR,70389000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_STEEL,2001,2000,0,2001-03-31,INR,4305000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_SURF_TRANSP,2001,2000,0,2001-03-31,INR,30788000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_TEL_COMM,2001,2000,0,2001-03-31,INR,5460000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_ATM_ENG,2002,2001,0,2002-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_COAL,2002,2001,0,2002-03-31,INR,353000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_CVL_AVN,2002,2001,0,2002-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_FIN,2002,2001,0,2002-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_FRTZ,2002,2001,0,2002-03-31,INR,1594000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_MINES,2002,2001,0,2002-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_OTH,2002,2001,0,2002-03-31,INR,39400000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_PETROLEUM,2002,2001,0,2002-03-31,INR,-780000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_PETRO_CHEM,2002,2001,0,2002-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_PWR,2002,2001,0,2002-03-31,INR,167310000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_RLWY,2002,2001,0,2002-03-31,INR,36468000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_STEEL,2002,2001,0,2002-03-31,INR,195000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_SURF_TRANSP,2002,2001,0,2002-03-31,INR,9115000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_TEL_COMM,2002,2001,0,2002-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_ATM_ENG,2002,2001,0,2002-03-31,PN,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_COAL,2002,2001,0,2002-03-31,PN,3.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_CVL_AVN,2002,2001,0,2002-03-31,PN,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_FIN,2002,2001,0,2002-03-31,PN,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_FRTZ,2002,2001,0,2002-03-31,PN,1.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_MINES,2002,2001,0,2002-03-31,PN,1.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_OTH,2002,2001,0,2002-03-31,PN,1.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_PETROLEUM,2002,2001,0,2002-03-31,PN,4.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_PETRO_CHEM,2002,2001,0,2002-03-31,PN,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_PWR,2002,2001,0,2002-03-31,PN,12.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_RLWY,2002,2001,0,2002-03-31,PN,20.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_STEEL,2002,2001,0,2002-03-31,PN,1.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_SURF_TRANSP,2002,2001,0,2002-03-31,PN,6.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_TEL_COMM,2002,2001,0,2002-03-31,PN,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_ATM_ENG,2002,2001,0,2002-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_COAL,2002,2001,0,2002-03-31,INR,20103000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_CVL_AVN,2002,2001,0,2002-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_FIN,2002,2001,0,2002-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_FRTZ,2002,2001,0,2002-03-31,INR,5094000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_MINES,2002,2001,0,2002-03-31,INR,20620000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_OTH,2002,2001,0,2002-03-31,INR,88000000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_PETROLEUM,2002,2001,0,2002-03-31,INR,26247000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_PETRO_CHEM,2002,2001,0,2002-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_PWR,2002,2001,0,2002-03-31,INR,281769000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_RLWY,2002,2001,0,2002-03-31,INR,103369000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_STEEL,2002,2001,0,2002-03-31,INR,4500000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_SURF_TRANSP,2002,2001,0,2002-03-31,INR,18098000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_TEL_COMM,2002,2001,0,2002-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_ATM_ENG,2002,2001,0,2002-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_COAL,2002,2001,0,2002-03-31,INR,19750000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_CVL_AVN,2002,2001,0,2002-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_FIN,2002,2001,0,2002-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_FRTZ,2002,2001,0,2002-03-31,INR,3500000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_MINES,2002,2001,0,2002-03-31,INR,20620000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_OTH,2002,2001,0,2002-03-31,INR,48600000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_PETROLEUM,2002,2001,0,2002-03-31,INR,27027000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_PETRO_CHEM,2002,2001,0,2002-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_PWR,2002,2001,0,2002-03-31,INR,114459000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_RLWY,2002,2001,0,2002-03-31,INR,66901000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_STEEL,2002,2001,0,2002-03-31,INR,4305000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_SURF_TRANSP,2002,2001,0,2002-03-31,INR,8983000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_TEL_COMM,2002,2001,0,2002-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_ATM_ENG,2003,2002,0,2003-03-31,INR,33129000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_COAL,2003,2002,0,2003-03-31,INR,175000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_CVL_AVN,2003,2002,0,2003-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_FIN,2003,2002,0,2003-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_FRTZ,2003,2002,0,2003-03-31,INR,1594000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_MINES,2003,2002,0,2003-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_OTH,2003,2002,0,2003-03-31,INR,39400000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_PETROLEUM,2003,2002,0,2003-03-31,INR,10818000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_PETRO_CHEM,2003,2002,0,2003-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_PWR,2003,2002,0,2003-03-31,INR,140207000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_RLWY,2003,2002,0,2003-03-31,INR,44357000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_STEEL,2003,2002,0,2003-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_SURF_TRANSP,2003,2002,0,2003-03-31,INR,7064000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_TEL_COMM,2003,2002,0,2003-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_ATM_ENG,2003,2002,0,2003-03-31,PN,1.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_COAL,2003,2002,0,2003-03-31,PN,3.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_CVL_AVN,2003,2002,0,2003-03-31,PN,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_FIN,2003,2002,0,2003-03-31,PN,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_FRTZ,2003,2002,0,2003-03-31,PN,1.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_MINES,2003,2002,0,2003-03-31,PN,1.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_OTH,2003,2002,0,2003-03-31,PN,1.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_PETROLEUM,2003,2002,0,2003-03-31,PN,8.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_PETRO_CHEM,2003,2002,0,2003-03-31,PN,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_PWR,2003,2002,0,2003-03-31,PN,11.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_RLWY,2003,2002,0,2003-03-31,PN,24.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_STEEL,2003,2002,0,2003-03-31,PN,1.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_SURF_TRANSP,2003,2002,0,2003-03-31,PN,44.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NBR_PRJ,AFY,IIP_TEL_COMM,2003,2002,0,2003-03-31,PN,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_ATM_ENG,2003,2002,0,2003-03-31,INR,67600000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_COAL,2003,2002,0,2003-03-31,INR,19925000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_CVL_AVN,2003,2002,0,2003-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_FIN,2003,2002,0,2003-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_FRTZ,2003,2002,0,2003-03-31,INR,5094000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_MINES,2003,2002,0,2003-03-31,INR,20620000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_OTH,2003,2002,0,2003-03-31,INR,88000000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_PETROLEUM,2003,2002,0,2003-03-31,INR,110301000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_PETRO_CHEM,2003,2002,0,2003-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_PWR,2003,2002,0,2003-03-31,INR,240058000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_RLWY,2003,2002,0,2003-03-31,INR,124721000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_STEEL,2003,2002,0,2003-03-31,INR,2987000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_SURF_TRANSP,2003,2002,0,2003-03-31,INR,113629000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_NON_ANT,AFY,IIP_TEL_COMM,2003,2002,0,2003-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_ATM_ENG,2003,2002,0,2003-03-31,INR,34471000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_COAL,2003,2002,0,2003-03-31,INR,19750000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_CVL_AVN,2003,2002,0,2003-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_FIN,2003,2002,0,2003-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_FRTZ,2003,2002,0,2003-03-31,INR,3500000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_MINES,2003,2002,0,2003-03-31,INR,20620000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_OTH,2003,2002,0,2003-03-31,INR,48600000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_PETROLEUM,2003,2002,0,2003-03-31,INR,99483000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_PETRO_CHEM,2003,2002,0,2003-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_PWR,2003,2002,0,2003-03-31,INR,99851000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_RLWY,2003,2002,0,2003-03-31,INR,80364000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_STEEL,2003,2002,0,2003-03-31,INR,2987000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_SURF_TRANSP,2003,2002,0,2003-03-31,INR,106565000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_ORG_EST,AFY,IIP_TEL_COMM,2003,2002,0,2003-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_ATM_ENG,2004,2003,0,2004-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_COAL,2004,2003,0,2004-03-31,INR,1846000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_CVL_AVN,2004,2003,0,2004-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_FIN,2004,2003,0,2004-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_FRTZ,2004,2003,0,2004-03-31,INR,1594000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_MINES,2004,2003,0,2004-03-31,INR,0.0
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_OTH,2004,2003,0,2004-03-31,INR,57110000000
RBI:CENT_SEC_DEL_PRJ_RN(1.0),N_A,DEL_COST_OVRN,AFY,IIP_PETROLEUM,2004,2003,0,2004-03-31,INR,13574000000
